variant,rank_index,eigenvalue,score2,expected_increment,cumsum_score2,cumsum_expected,frac_expected,scaled_cumsum,bridge,band_lower,band_upper
s05_n1,80,43.97470749,1.20013197,0.99722265,71.97765894,77.64520902,0.02501456,0.02318868,-0.00182589,-0.00945901,0.05948814
s05_n1,81,43.51098221,0.36468150,0.99950217,72.34234045,78.64471119,0.02533657,0.02330617,-0.00203040,-0.00913701,0.05981015
s05_n1,82,43.42167983,0.03276126,0.98840236,72.37510171,79.63311355,0.02565500,0.02331672,-0.00233828,-0.00881858,0.06012858
s05_n1,83,43.27548229,0.04318729,0.98903995,72.41828901,80.62215350,0.02597363,0.02333063,-0.00264300,-0.00849995,0.06044721
s05_n1,84,42.80873017,4.34618998,0.99876191,76.76447899,81.62091541,0.02629540,0.02473082,-0.00156457,-0.00817818,0.06076898
s05_n1,85,42.57234204,0.28202867,0.99022820,77.04650766,82.61114361,0.02661441,0.02482168,-0.00179273,-0.00785916,0.06108799
s05_n1,86,42.30756192,0.08061717,0.99604874,77.12712483,83.60719235,0.02693531,0.02484766,-0.00208765,-0.00753827,0.06140889
s05_n1,87,41.74854988,1.41935206,0.99670544,78.54647689,84.60389780,0.02725641,0.02530492,-0.00195149,-0.00721717,0.06172999
s05_n1,88,41.67761499,0.30570457,0.98980981,78.85218146,85.59370760,0.02757529,0.02540341,-0.00217188,-0.00689829,0.06204887
s05_n1,89,41.15026332,0.01719286,0.99800131,78.86937432,86.59170892,0.02789681,0.02540895,-0.00248787,-0.00657677,0.06237039
s05_n1,90,40.98480776,0.99199703,0.99972365,79.86137135,87.59143257,0.02821889,0.02572853,-0.00249035,-0.00625469,0.06269247
s05_n1,91,40.88159750,1.64825080,0.99525394,81.50962215,88.58668651,0.02853953,0.02625954,-0.00227998,-0.00593405,0.06301310
s05_n1,92,40.53601709,1.66268086,0.99751445,83.17230301,89.58420096,0.02886089,0.02679520,-0.00206569,-0.00561269,0.06333447
s05_n1,93,40.43015776,0.00010436,0.99805926,83.17240737,90.58226023,0.02918243,0.02679523,-0.00238719,-0.00529115,0.06365601
s05_n1,94,40.07447522,0.82596826,0.98935195,83.99837563,91.57161218,0.02950116,0.02706133,-0.00243983,-0.00497242,0.06397474
s05_n1,95,39.92093288,0.11291512,0.99126822,84.11129075,92.56288039,0.02982052,0.02709771,-0.00272281,-0.00465306,0.06429409
s05_n1,96,39.63922099,0.00956270,0.99644135,84.12085345,93.55932174,0.03014153,0.02710079,-0.00304074,-0.00433205,0.06461511
s05_n1,97,39.45272949,0.61251606,0.99124309,84.73336951,94.55056483,0.03046088,0.02729812,-0.00316276,-0.00401270,0.06493446
s05_n1,98,39.00763926,0.03589672,0.99480277,84.76926623,95.54536760,0.03078137,0.02730969,-0.00347168,-0.00369221,0.06525495
s05_n1,99,38.95703560,0.75003643,0.99341798,85.51930266,96.53878558,0.03110141,0.02755132,-0.00355009,-0.00337217,0.06557499
s05_n1,100,38.68199044,0.86081563,0.99877297,86.38011829,97.53755855,0.03142318,0.02782865,-0.00359454,-0.00305040,0.06589676
s05_n1,101,38.50457004,2.66209725,0.99432163,89.04221554,98.53188019,0.03174352,0.02868628,-0.00305724,-0.00273006,0.06621710
s05_n1,102,38.32581521,0.04350169,0.99483291,89.08571723,99.52671309,0.03206402,0.02870030,-0.00336372,-0.00240956,0.06653760
s05_n1,103,38.19058887,0.23583770,0.99121015,89.32155493,100.51792324,0.03238335,0.02877627,-0.00360708,-0.00209023,0.06685693
s05_n1,104,37.69220130,1.44953627,0.99880834,90.77109119,101.51673159,0.03270513,0.02924326,-0.00346187,-0.00176845,0.06717871
s05_n1,105,37.57359261,1.11056795,0.98993973,91.88165914,102.50667132,0.03302406,0.02960105,-0.00342301,-0.00144952,0.06749764
s05_n1,106,37.28541302,1.11149693,0.99621232,92.99315607,103.50288364,0.03334500,0.02995914,-0.00338587,-0.00112858,0.06781858
s05_n1,107,37.14866829,0.66583207,0.98557740,93.65898813,104.48846104,0.03366252,0.03017364,-0.00348888,-0.00081106,0.06813610
s05_n1,108,37.03945514,1.80839800,0.98808416,95.46738614,105.47654520,0.03398085,0.03075625,-0.00322460,-0.00049273,0.06845442
s05_n1,109,36.78205903,1.44741992,0.99764907,96.91480605,106.47419427,0.03430225,0.03122255,-0.00307970,-0.00017133,0.06877583
s05_n1,110,36.71739434,0.12594525,0.99955405,97.04075130,107.47374833,0.03462427,0.03126313,-0.00336115,0.00015070,0.06909785
s05_n1,111,36.69725948,0.33596402,0.99322552,97.37671532,108.46697384,0.03494426,0.03137136,-0.00357289,0.00047068,0.06941784
s05_n1,112,36.43431799,0.05639507,0.99784403,97.43311039,109.46481787,0.03526573,0.03138953,-0.00387619,0.00079215,0.06973931
s05_n1,113,36.16478942,0.40098317,0.99060070,97.83409357,110.45541857,0.03558486,0.03151872,-0.00406615,0.00111129,0.07005844
s05_n1,114,35.84727686,0.81444246,0.99586902,98.64853603,111.45128759,0.03590570,0.03178110,-0.00412460,0.00143212,0.07037928
s05_n1,115,35.79044144,0.03716996,0.99960582,98.68570599,112.45089341,0.03622774,0.03179308,-0.00443466,0.00175416,0.07070132
s05_n1,116,35.36740216,0.60680952,0.99722000,99.29251551,113.44811341,0.03654901,0.03198857,-0.00456044,0.00207543,0.07102258
s05_n1,117,35.14875402,5.10351594,0.99457770,104.39603144,114.44269111,0.03686942,0.03363274,-0.00323668,0.00239584,0.07134300
s05_n1,118,35.11189904,0.10788870,0.99621783,104.50392014,115.43890894,0.03719037,0.03366750,-0.00352287,0.00271679,0.07166395
s05_n1,119,34.86828301,0.28814515,0.99196310,104.79206529,116.43087205,0.03750995,0.03376033,-0.00374962,0.00303637,0.07198353
s05_n1,120,34.72604877,0.00227484,0.99282479,104.79434013,117.42369684,0.03782980,0.03376106,-0.00406874,0.00335622,0.07230338
s05_n1,121,34.64811477,0.88090971,0.98582577,105.67524985,118.40952261,0.03814740,0.03404486,-0.00410254,0.00367382,0.07262098
s05_n1,122,34.40390628,0.32973604,0.99726950,106.00498588,119.40679211,0.03846868,0.03415109,-0.00431759,0.00399510,0.07294226
s05_n1,123,34.26134621,0.14983890,0.99789722,106.15482478,120.40468933,0.03879017,0.03419936,-0.00459081,0.00431659,0.07326375
s05_n1,124,34.13354350,0.49570832,0.98703468,106.65053310,121.39172401,0.03910816,0.03435906,-0.00474910,0.00463458,0.07358174
s05_n1,125,33.92651319,1.77929050,0.99653514,108.42982360,122.38825915,0.03942921,0.03493229,-0.00449692,0.00495563,0.07390279
s05_n1,126,33.83417138,0.00724112,0.98802458,108.43706472,123.37628373,0.03974751,0.03493462,-0.00481289,0.00527393,0.07422109
s05_n1,127,33.63677765,0.99238149,0.99443192,109.42944621,124.37071565,0.04006789,0.03525433,-0.00481355,0.00559431,0.07454146
s05_n1,128,33.60380489,0.41873928,0.99679364,109.84818549,125.36750929,0.04038902,0.03538924,-0.00499978,0.00591544,0.07486260
s05_n1,129,33.32604565,0.00572674,0.99822922,109.85391223,126.36573851,0.04071061,0.03539108,-0.00531953,0.00623703,0.07518419
s05_n1,130,33.16713411,1.58671205,0.99893985,111.44062428,127.36467836,0.04103244,0.03590226,-0.00513017,0.00655886,0.07550601
s05_n1,131,32.90521963,0.10395205,0.99884306,111.54457633,128.36352142,0.04135423,0.03593575,-0.00541847,0.00688065,0.07582781
s05_n1,132,32.81841810,0.06242684,0.99445044,111.60700316,129.35797185,0.04167460,0.03595586,-0.00571874,0.00720103,0.07614818
s05_n1,133,32.69800364,0.84936997,0.99910430,112.45637313,130.35707616,0.04199648,0.03622950,-0.00576698,0.00752290,0.07647006
s05_n1,134,32.41799070,0.02774390,0.99439102,112.48411703,131.35146718,0.04231684,0.03623844,-0.00607840,0.00784326,0.07679042
s05_n1,135,32.36056479,0.34234459,0.99461141,112.82646161,132.34607859,0.04263727,0.03634873,-0.00628854,0.00816369,0.07711085
s05_n1,136,32.24491530,2.69469543,0.98959776,115.52115705,133.33567635,0.04295608,0.03721687,-0.00573921,0.00848250,0.07742966
s05_n1,137,32.12093854,0.06698921,0.99728218,115.58814626,134.33295854,0.04327737,0.03723845,-0.00603892,0.00880379,0.07775095
s05_n1,138,31.88877090,0.38206199,0.98446029,115.97020825,135.31741883,0.04359453,0.03736154,-0.00623299,0.00912095,0.07806811
s05_n1,139,31.81256944,1.46878773,0.99552076,117.43899598,136.31293959,0.04391525,0.03783473,-0.00608052,0.00944167,0.07838883
s05_n1,140,31.67658885,0.07160052,0.99886416,117.51059650,137.31180375,0.04423705,0.03785780,-0.00637925,0.00976347,0.07871063
s05_n1,141,31.45571722,0.68822838,0.99647692,118.19882488,138.30828067,0.04455808,0.03807952,-0.00647856,0.01008450,0.07903166
s05_n1,142,31.44053412,1.73054475,0.99620793,119.92936962,139.30448859,0.04487902,0.03863704,-0.00624198,0.01040544,0.07935260
s05_n1,143,31.18664481,1.96027663,0.99814071,121.88964625,140.30262930,0.04520059,0.03926857,-0.00593202,0.01072701,0.07967417
s05_n1,144,31.11475700,3.97818465,0.99800371,125.86783090,141.30063301,0.04552211,0.04055020,-0.00497191,0.01104853,0.07999569
s05_n1,145,31.02792135,0.25727542,0.99933260,126.12510632,142.29996562,0.04584406,0.04063309,-0.00521097,0.01137048,0.08031764
s05_n1,146,30.65975465,1.00479187,0.99399330,127.12989819,143.29395892,0.04616429,0.04095680,-0.00520749,0.01169071,0.08063787
s05_n1,147,30.58927756,0.36922948,0.99968572,127.49912767,144.29364464,0.04648635,0.04107575,-0.00541060,0.01201278,0.08095993
s05_n1,148,30.48622428,1.12103971,0.99793924,128.62016738,145.29158388,0.04680786,0.04143691,-0.00537095,0.01233428,0.08128143
s05_n1,149,30.26977516,0.00481528,0.99360440,128.62498266,146.28518828,0.04712796,0.04143846,-0.00568950,0.01265438,0.08160154
s05_n1,150,30.16861704,1.59594770,0.99639846,130.22093035,147.28158674,0.04744896,0.04195262,-0.00549635,0.01297539,0.08192254
s05_n1,151,30.11025737,0.26820381,0.99943954,130.48913416,148.28102628,0.04777095,0.04203903,-0.00573192,0.01329737,0.08224453
s05_n1,152,29.95239604,2.00046185,0.99936413,132.48959601,149.28039041,0.04809291,0.04268350,-0.00540941,0.01361933,0.08256649
s05_n1,153,29.81014599,0.03114912,0.99833650,132.52074513,150.27872691,0.04841454,0.04269354,-0.00572100,0.01394096,0.08288812
s05_n1,154,29.74498915,1.05786321,0.99847501,133.57860834,151.27720192,0.04873621,0.04303435,-0.00570187,0.01426263,0.08320979
s05_n1,155,29.71030114,2.56143542,0.99852357,136.14004375,152.27572549,0.04905790,0.04385955,-0.00519835,0.01458432,0.08353148
s05_n1,156,29.62171259,2.11214363,0.99737537,138.25218738,153.27310086,0.04937922,0.04454001,-0.00483921,0.01490564,0.08385280
s05_n1,157,29.34287194,0.00485426,0.99816661,138.25704164,154.27126748,0.04970079,0.04454157,-0.00515922,0.01522722,0.08417437
s05_n1,158,29.27122892,0.59424902,0.99634153,138.85129067,155.26760901,0.05002178,0.04473302,-0.00528876,0.01554820,0.08449536
s05_n1,159,29.10671023,0.29849842,0.99820632,139.14978909,156.26581533,0.05034337,0.04482918,-0.00551418,0.01586979,0.08481695
s05_n1,160,28.96243223,0.05130463,0.99831520,139.20109372,157.26413053,0.05066499,0.04484571,-0.00581928,0.01619141,0.08513857
s05_n1,161,28.88489497,0.04180707,0.99836237,139.24290079,158.26249290,0.05098663,0.04485918,-0.00612745,0.01651305,0.08546021
s05_n1,162,28.82588474,0.56996221,0.99830663,139.81286301,159.26079953,0.05130825,0.04504280,-0.00626544,0.01683467,0.08578183
s05_n1,163,28.65132806,0.03648713,0.99733992,139.84935013,160.25813945,0.05162956,0.04505456,-0.00657500,0.01715598,0.08610313
s05_n1,164,28.53703689,5.00307545,0.99905627,144.85242558,161.25719572,0.05195142,0.04666637,-0.00528504,0.01747784,0.08642500
s05_n1,165,28.40583725,0.15316910,0.99617337,145.00559469,162.25336909,0.05227235,0.04671572,-0.00555663,0.01779877,0.08674593
s05_n1,166,28.18499239,0.50673269,0.99893962,145.51232738,163.25230871,0.05259417,0.04687897,-0.00571520,0.01812059,0.08706775
s05_n1,167,28.06056191,0.02040841,0.99804118,145.53273579,164.25034988,0.05291571,0.04688555,-0.00603016,0.01844213,0.08738928
s05_n1,168,27.99680310,0.00691255,0.99808062,145.53964834,165.24843051,0.05323725,0.04688777,-0.00634948,0.01876367,0.08771083
s05_n1,169,27.96174984,0.32761844,0.99830429,145.86726677,166.24673479,0.05355887,0.04699332,-0.00656555,0.01908529,0.08803245
s05_n1,170,27.81986359,2.47169449,0.99862691,148.33896126,167.24536170,0.05388059,0.04778961,-0.00609098,0.01940701,0.08835417
s05_n1,171,27.77120067,0.26821098,0.99768182,148.60717225,168.24304352,0.05420201,0.04787602,-0.00632599,0.01972843,0.08867559
s05_n1,172,27.54816325,1.15749754,0.99947514,149.76466979,169.24251865,0.05452401,0.04824893,-0.00627508,0.02005043,0.08899759
s05_n1,173,27.50591352,0.41176107,0.99940098,150.17643086,170.24191963,0.05484598,0.04838158,-0.00646440,0.02037240,0.08931956
s05_n1,174,27.37962871,1.71828315,0.99443496,151.89471401,171.23635459,0.05516635,0.04893515,-0.00623120,0.02069277,0.08963993
s05_n1,175,27.32639363,0.07947569,0.99942051,151.97418970,172.23577511,0.05548833,0.04896076,-0.00652757,0.02101475,0.08996191
s05_n1,176,27.17681737,0.07933664,0.99832240,152.05352633,173.23409751,0.05580995,0.04898632,-0.00682364,0.02133637,0.09028353
s05_n1,177,26.99579543,10.36146636,0.99712528,162.41499270,174.23122279,0.05613119,0.05232442,-0.00380678,0.02165761,0.09060477
s05_n1,178,26.95530072,3.83294370,0.99382019,166.24793640,175.22504298,0.05645137,0.05355926,-0.00289211,0.02197779,0.09092495
s05_n1,179,26.86639237,0.07784505,0.99934499,166.32578145,176.22438797,0.05677332,0.05358434,-0.00318898,0.02229974,0.09124690
s05_n1,180,26.81762312,0.06346057,0.99909126,166.38924202,177.22347923,0.05709519,0.05360478,-0.00349041,0.02262161,0.09156877
s05_n1,181,26.69691747,0.19137738,0.99750702,166.58061940,178.22098625,0.05741655,0.05366644,-0.00375012,0.02294298,0.09189013
s05_n1,182,26.47859280,0.11980653,0.99722286,166.70042594,179.21820910,0.05773783,0.05370503,-0.00403279,0.02326425,0.09221140
s05_n1,183,26.38644647,2.91271230,0.99855153,169.61313824,180.21676064,0.05805952,0.05464341,-0.00341612,0.02358594,0.09253310
s05_n1,184,26.35354282,0.06385248,0.99767054,169.67699073,181.21443118,0.05838094,0.05466398,-0.00371696,0.02390736,0.09285452
s05_n1,185,26.23814978,0.00009168,0.99868388,169.67708240,182.21311506,0.05870268,0.05466401,-0.00403867,0.02422910,0.09317626
s05_n1,186,26.22420982,0.97743700,0.99593188,170.65451940,183.20904694,0.05902353,0.05497890,-0.00404463,0.02454995,0.09349711
s05_n1,187,25.99529600,2.67462956,0.99923053,173.32914896,184.20827747,0.05934545,0.05584058,-0.00350487,0.02487187,0.09381903
s05_n1,188,25.92940173,0.01505751,0.99961890,173.34420647,185.20789637,0.05966749,0.05584543,-0.00382207,0.02519391,0.09414107
s05_n1,189,25.76691054,0.77196730,0.99300099,174.11617377,186.20089736,0.05998740,0.05609413,-0.00389327,0.02551382,0.09446098
s05_n1,190,25.72660366,0.00538411,0.99897536,174.12155788,187.19987272,0.06030924,0.05609586,-0.00421337,0.02583566,0.09478282
s05_n1,191,25.64038669,0.75754556,0.99384290,174.87910344,188.19371562,0.06062942,0.05633992,-0.00428950,0.02615584,0.09510300
s05_n1,192,25.49334671,0.28127107,0.99615006,175.16037451,189.18986569,0.06095034,0.05643053,-0.00451981,0.02647676,0.09542392
s05_n1,193,25.45943739,2.43855836,0.99943348,177.59893287,190.18929917,0.06127233,0.05721615,-0.00405617,0.02679875,0.09574590
s05_n1,194,25.30962477,0.01078356,0.99631841,177.60971644,191.18561758,0.06159330,0.05721963,-0.00437368,0.02711973,0.09606688
s05_n1,195,25.26237202,0.00182643,0.99750393,177.61154287,192.18312151,0.06191467,0.05722021,-0.00469445,0.02744109,0.09638824
s05_n1,196,25.19348017,1.75289666,0.99898041,179.36443953,193.18210192,0.06223650,0.05778494,-0.00445157,0.02776292,0.09671008
s05_n1,197,25.14004267,0.06019482,0.99797081,179.42463435,194.18007273,0.06255801,0.05780433,-0.00475369,0.02808443,0.09703159
s05_n1,198,25.06196409,0.56475549,0.99583512,179.98938984,195.17590786,0.06287884,0.05798627,-0.00489256,0.02840526,0.09735242
s05_n1,199,24.83654331,1.01836296,0.99964873,181.00775279,196.17555659,0.06320089,0.05831435,-0.00488653,0.02872731,0.09767447
