mode,time_index,anchor_rank,grid_latitude,grid_longitude,source_latitude,source_longitude,training_eigenvalue,training_g_score,weight
1,1,8,1.252,130.622,1.2614908,130.63803,1.54368593708,0.0547564573979,7.84671821183e-05
1,1,9,-2.708,124.07,-2.7182336,124.061646,1.54368593708,0.0547564573979,-1.1630439856e-08
1,1,10,-2.796,123.944,-2.8050945,123.93546,1.54368593708,0.0547564573979,-1.48979231883e-09
1,1,11,-0.772,122.369,-0.76238954,122.34211,1.54368593708,0.0547564573979,2.29150375354e-08
1,1,12,-0.86,122.243,-0.8707177,122.21554,1.54368593708,0.0547564573979,7.80656507133e-10
1,1,13,1.516,125.645,1.5110247,125.6689,1.54368593708,0.0547564573979,1.47227874553e-05
1,1,14,1.428,125.519,1.4243609,125.54388,1.54368593708,0.0547564573979,2.05460294037e-05
1,1,15,-0.728,130.496,-0.73387504,130.49005,1.54368593708,0.0547564573979,0.00125484525408
1,1,16,-0.816,130.37,-0.8201401,130.3648,1.54368593708,0.0547564573979,0.00292174329119
1,1,17,-2.444,127.157,-2.4404254,127.17648,1.54368593708,0.0547564573979,5.16864913704e-06
1,1,18,-2.532,127.031,-2.5272567,127.05103,1.54368593708,0.0547564573979,2.17825267794e-07
1,1,19,0.768,128.48,0.76825494,128.45813,1.54368593708,0.0547564573979,-0.00193445493512
1,1,20,0.68,128.354,0.6817458,128.33298,1.54368593708,0.0547564573979,-0.00197564848642
1,1,21,-0.948,124.637,-0.93836975,124.648094,1.54368593708,0.0547564573979,-2.21609092772e-07
1,1,22,-1.036,124.511,-1.046697,124.52206,1.54368593708,0.0547564573979,-5.66333125194e-07
1,1,23,-1.432,128.606,-1.4226391,128.61902,1.54368593708,0.0547564573979,0.000946784282907
1,1,24,-1.52,128.48,-1.5307314,128.49342,1.54368593708,0.0547564573979,5.87871150422e-05
1,1,25,0.416,123.755,0.4078573,123.729324,1.54368593708,0.0547564573979,1.14054091852e-06
1,1,26,0.328,123.629,0.3212117,123.60361,1.54368593708,0.0547564573979,8.73001347746e-08
1,1,27,-0.332,128.921,-0.33891058,128.94258,1.54368593708,0.0547564573979,0.00449196556829
1,1,28,-0.42,128.795,-0.42536718,128.8174,1.54368593708,0.0547564573979,-0.00104014810151
1,1,29,0.416,125.645,0.4263344,125.65853,1.54368593708,0.0547564573979,-5.75601828603e-06
1,1,30,0.328,125.519,0.31799927,125.53321,1.54368593708,0.0547564573979,-4.44708146834e-07
1,1,31,-1.388,126.086,-1.3968999,126.07219,1.54368593708,0.0547564573979,-1.00754117914e-05
1,1,32,-1.476,125.96,-1.483301,125.946754,1.54368593708,0.0547564573979,-2.78341879498e-06
1,1,33,-2.796,125.645,-2.785324,125.6172,1.54368593708,0.0547564573979,1.36869999498e-07
1,1,34,-2.884,125.519,-2.8939369,125.49123,1.54368593708,0.0547564573979,-4.64552140512e-08
1,1,35,1.516,124.007,1.5145909,123.98813,1.54368593708,0.0547564573979,-9.81810732626e-07
1,1,36,1.428,123.881,1.4278748,123.862854,1.54368593708,0.0547564573979,1.73069997826e-07
1,1,37,0.372,130.181,0.37340385,130.19267,1.54368593708,0.0547564573979,0.00107936927292
1,1,38,0.284,130.055,0.28698397,130.06741,1.54368593708,0.0547564573979,0.0101675943421
1,1,39,-2.796,128.606,-2.7902324,128.6019,1.54368593708,0.0547564573979,-5.31245311695e-06
1,1,40,-2.884,128.48,-2.876748,128.47641,1.54368593708,0.0547564573979,6.27203566685e-07
1,1,41,0.856,126.968,0.8570604,126.96795,1.54368593708,0.0547564573979,-0.000167138445999
1,1,42,0.768,126.842,0.7704761,126.842705,1.54368593708,0.0547564573979,-0.000191200323496
1,1,43,1.472,129.362,1.4819194,129.33575,1.54368593708,0.0547564573979,-0.000133385330722
1,1,44,1.384,129.236,1.3735527,129.2103,1.54368593708,0.0547564573979,-0.000492799212153
1,1,45,-1.872,124.574,-1.8715883,124.57309,1.54368593708,0.0547564573979,-3.35517919709e-07
1,1,46,-1.96,124.448,-1.9582405,124.44714,1.54368593708,0.0547564573979,-5.79762801225e-08
1,1,47,-1.212,127.346,-1.2036705,127.31719,1.54368593708,0.0547564573979,-2.11891187481e-05
1,1,48,-1.3,127.22,-1.2901459,127.19159,1.54368593708,0.0547564573979,-2.352392367e-05
1,1,49,1.516,127.787,1.5065477,127.782394,1.54368593708,0.0547564573979,-0.000114377068045
1,1,50,1.428,127.661,1.4198416,127.65713,1.54368593708,0.0547564573979,-0.000133201931146
1,1,51,-0.42,123.566,-0.41655937,123.5956,1.54368593708,0.0547564573979,2.14480060557e-07
1,1,52,-0.508,123.44,-0.5032759,123.46976,1.54368593708,0.0547564573979,1.90909683359e-07
1,1,53,-2.136,129.236,-2.140364,129.23145,1.54368593708,0.0547564573979,5.27715366386e-06
1,1,54,-2.224,129.11,-2.227,129.10616,1.54368593708,0.0547564573979,3.1616770232e-05
1,1,55,-0.244,125.078,-0.2453624,125.091774,1.54368593708,0.0547564573979,-2.07189101211e-06
1,1,56,-0.332,124.952,-0.33186594,124.96639,1.54368593708,0.0547564573979,7.67620011102e-07
1,1,57,-1.476,130.685,-1.4713789,130.66788,1.54368593708,0.0547564573979,-0.000503308762905
1,1,58,-1.564,130.559,-1.558393,130.5425,1.54368593708,0.0547564573979,1.51553513219e-05
1,1,59,0.944,124.7,0.94893414,124.73084,1.54368593708,0.0547564573979,7.45842240806e-06
1,1,60,0.856,124.574,0.86247146,124.54319,1.54368593708,0.0547564573979,3.17915190867e-06
1,1,61,0.152,122.747,0.14857347,122.72746,1.54368593708,0.0547564573979,8.48744880063e-08
1,1,62,0.064,122.621,0.06217469,122.60159,1.54368593708,0.0547564573979,-1.16554267511e-08
1,1,63,-0.508,127.85,-0.510369,127.82237,1.54368593708,0.0547564573979,-0.000713339184162
1,1,64,-0.596,127.724,-0.59699047,127.69719,1.54368593708,0.0547564573979,-0.000406924578238
