rank_by_g,eigenvalue,log2_eigenvalue,g_score,cumulative_g,cumulative_g_fraction,variance_direction
54,1.11310123192,0.154584805756,0.00297560482854,0.208024870935,0.423112715899,true_gt_null
55,0.894835838823,-0.160305056353,0.00297541833168,0.211000289266,0.42916457559,true_lt_null
56,1.11259026056,0.153922381634,0.0029496978526,0.213949987119,0.435164121048,true_gt_null
57,1.1125578547,0.153880360367,0.00294805838465,0.216898045504,0.441160331906,true_gt_null
58,1.11222755966,0.153451990943,0.00293137239268,0.219829417896,0.447122604248,true_gt_null
59,1.11207690834,0.153256564536,0.00292377636333,0.22275319426,0.453069426626,true_gt_null
60,0.895985805423,-0.158452218194,0.00290825685876,0.225661451118,0.458984683069,true_lt_null
61,1.11137948835,0.152351519226,0.00288873117151,0.22855018229,0.46486022519,true_gt_null
62,1.1109105913,0.15174270991,0.00286527987941,0.231415462169,0.470688068496,true_gt_null
63,1.11085755971,0.151673838268,0.00286263317717,0.234278095346,0.476510528536,true_gt_null
64,1.11079792578,0.151596388291,0.00285965832599,0.237137753672,0.482326937869,true_gt_null
65,1.11028538815,0.150930555088,0.00283414971524,0.239971903388,0.488091463898,true_gt_null
66,1.10986677303,0.150386507728,0.00281339460341,0.242785297991,0.493813775015,true_gt_null
67,1.10978661821,0.150282312212,0.00280942860615,0.245594726597,0.499528019482,true_gt_null
68,1.10937797902,0.149750993588,0.00278925001405,0.248383976611,0.50520122165,true_gt_null
69,1.10880949655,0.149011518802,0.00276129121189,0.251145267823,0.510817556941,true_gt_null
70,0.898774770985,-0.153968466905,0.00274878985751,0.253894057681,0.516408465071,true_lt_null
71,1.10850316781,0.148612893051,0.00274627999747,0.256640337678,0.521994268264,true_gt_null
72,1.10771924774,0.147592275594,0.00270803901944,0.259348376698,0.527502291123,true_gt_null
73,0.899853665815,-0.15223768541,0.00268839411575,0.262036770813,0.532970357179,true_lt_null
74,1.10665286377,0.146202746734,0.00265642104241,0.264693191856,0.538373391522,true_gt_null
75,1.1060849353,0.145462173129,0.00262912006087,0.267322311917,0.543720896964,true_gt_null
76,1.10593038986,0.145260581442,0.00262171369203,0.269944025609,0.549053338203,true_gt_null
77,1.10558326291,0.144807680483,0.00260511373062,0.272549139339,0.554352015909,true_gt_null
78,1.10516546983,0.144262391913,0.00258519980955,0.275134339149,0.559610189644,true_gt_null
79,0.901955907628,-0.148871186241,0.00257277531903,0.277707114468,0.564843092554,true_lt_null
80,1.10417697061,0.142971416825,0.002538368068,0.280245482536,0.570006012749,true_gt_null
81,0.902698928884,-0.147683199354,0.00253256106598,0.282778043602,0.575157121778,true_lt_null
82,1.10386644559,0.142565634123,0.00252373912506,0.285301782727,0.580290287397,true_gt_null
83,0.90459294428,-0.144659351727,0.00243158303594,0.287733365763,0.585236011904,true_lt_null
84,1.10166089121,0.139680207706,0.0024209745302,0.290154340293,0.590160159214,true_gt_null
85,1.10161121851,0.139615156675,0.00241868314844,0.292573023442,0.595079645962,true_gt_null
86,1.10143186601,0.139380253446,0.00241041815243,0.294983441594,0.5999823221,true_gt_null
87,0.905089619318,-0.14386744419,0.00240546631619,0.29738890791,0.604874926439,true_lt_null
88,1.10096448921,0.138767936592,0.00238894260221,0.299777850512,0.609733922327,true_gt_null
89,1.10043235072,0.138070458012,0.00236460101442,0.302142451527,0.614543408581,true_gt_null
90,1.10009999846,0.137634669868,0.00234945754847,0.304491909075,0.619322093744,true_gt_null
91,1.09909457389,0.136315531344,0.00230392383817,0.306795832913,0.624008165501,true_gt_null
92,1.09893379756,0.136104477457,0.00229668137607,0.309092514289,0.628679506433,true_gt_null
93,1.09869401991,0.135789659787,0.00228590003896,0.311378414328,0.633328918638,true_gt_null
94,1.09806483431,0.134963239569,0.00225772266243,0.313636136991,0.637921019395,true_gt_null
95,1.09774011193,0.134536539217,0.00224324454505,0.315879381536,0.642483672349,true_gt_null
96,0.908936367446,-0.13774879671,0.00220827875533,0.318087660291,0.646975206546,true_lt_null
97,1.09655534628,0.132978630788,0.00219079163725,0.320278451928,0.651431172775,true_gt_null
98,1.09605966679,0.132326337208,0.00216901962228,0.322447471551,0.655842855758,true_gt_null
99,0.910206149391,-0.135734761641,0.0021451583629,0.324592629914,0.660206006073,true_lt_null
100,0.910386405561,-0.135449080275,0.00213627683142,0.326728906745,0.664551091773,true_lt_null
101,1.09437333168,0.130104979345,0.00209571603676,0.328824622782,0.668813678742,true_gt_null
102,0.911460497943,-0.133747962656,0.00208376058202,0.330908383364,0.673051948883,true_lt_null
103,0.911848752308,-0.133133549435,0.00206494836831,0.332973331732,0.677251955875,true_lt_null
104,0.91240712126,-0.132250388081,0.00203805244322,0.335011384175,0.681397257831,true_lt_null
105,1.09282431183,0.128061484424,0.00202942748032,0.337040811656,0.685525017022,true_gt_null
106,0.913915019185,-0.129868073039,0.00196635392862,0.339007165584,0.689524487601,true_lt_null
107,0.914106335195,-0.129566095538,0.00195735450702,0.340964520091,0.693505653785,true_lt_null
108,1.09089903706,0.125517586108,0.00194843807071,0.342912958162,0.69746868436,true_gt_null
109,0.914778958172,-0.128504913758,0.00192588841553,0.344838846578,0.701385850006,true_lt_null
110,1.09015768213,0.124536823791,0.00191766692364,0.346756513501,0.705286293528,true_gt_null
111,1.08960631849,0.123806974498,0.00189493159304,0.348651445094,0.709140494466,true_gt_null
112,1.08943177518,0.123575851621,0.00188776102043,0.350539206115,0.7129801108,true_gt_null
113,1.08919953327,0.123268269286,0.0018782399798,0.352417446095,0.71680036179,true_gt_null
114,0.916285001107,-0.126131691181,0.00185641361414,0.354273859709,0.720576218987,true_lt_null
115,1.08859126524,0.122462365169,0.00185341105082,0.356127270759,0.724345969113,true_gt_null
116,1.08823292601,0.121987384926,0.00183885704156,0.357966127801,0.728086117074,true_gt_null
117,0.917798587261,-0.123750508831,0.00178795177514,0.359754079576,0.73172272614,true_lt_null
118,0.918407425824,-0.122793787852,0.00176079683188,0.361514876408,0.735304103339,true_lt_null
119,1.08616465862,0.119242827056,0.00175591462301,0.363270791031,0.738875550357,true_gt_null
120,1.08564441016,0.118551643015,0.00173533652881,0.36500612756,0.742405142509,true_gt_null
121,1.08536734761,0.118183412141,0.0017244243466,0.366730551906,0.745912539799,true_gt_null
122,1.08518282856,0.117938124356,0.00171717508873,0.368447726995,0.749405192443,true_gt_null
123,1.08507570319,0.117795699632,0.00171297305302,0.370160700048,0.752889298346,true_gt_null
124,0.919891426635,-0.120464502738,0.00169552853275,0.371856228581,0.756337922922,true_lt_null
125,1.08432643549,0.116799144116,0.00168371902759,0.373539947609,0.759762527525,true_gt_null
126,1.08411040368,0.116511685407,0.00167532871762,0.375215276326,0.763170066636,true_gt_null
127,0.920719242331,-0.119166796819,0.00165968578124,0.376874962107,0.766545788756,true_lt_null
128,0.921150974,-0.118490465617,0.00164115308264,0.37851611519,0.769883816247,true_lt_null
129,0.921719302255,-0.117600631544,0.001616924221,0.380133039411,0.773172563384,true_lt_null
130,1.08255286025,0.1144374724,0.00161542445411,0.381748463865,0.776458260065,true_gt_null
131,0.922289939032,-0.116707734854,0.00159278819769,0.383341252063,0.779697915675,true_lt_null
132,1.0818645838,0.113519929385,0.00158928240637,0.384930534469,0.782930440672,true_gt_null
133,0.922699184516,-0.11606771326,0.00157559635797,0.386506130827,0.786135128896,true_lt_null
134,1.0815004405,0.11303425292,0.00157553339231,0.38808166422,0.789339689051,true_gt_null
135,0.923545877421,-0.114744465587,0.00154034011366,0.389622004333,0.792472667747,true_lt_null
136,1.08015820089,0.11124262621,0.00152534408796,0.391147348421,0.795575145239,true_gt_null
137,1.07976579923,0.110718426347,0.00151081708742,0.392658165509,0.7986480755,true_gt_null
138,0.924364962839,-0.113465518007,0.0015066333683,0.394164798877,0.801712496276,true_lt_null
139,1.07944570347,0.110290677077,0.00149901580661,0.395663814683,0.804761423293,true_gt_null
140,1.07930376418,0.11010096066,0.00149379686241,0.397157611546,0.807799735224,true_gt_null
141,0.924886521858,-0.112651728605,0.00148537496292,0.398642986509,0.810820917412,true_lt_null
142,0.925143171332,-0.112251446462,0.00147497248026,0.400117958989,0.813820941444,true_lt_null
143,1.07854165602,0.109081898129,0.00146592294287,0.401583881932,0.816802559146,true_gt_null
144,0.926060237382,-0.110822055456,0.0014381163326,0.403021998265,0.819727619522,true_lt_null
145,1.07742394973,0.107586039875,0.00142549476104,0.404447493026,0.822627008221,true_gt_null
146,0.926803790327,-0.109664150518,0.0014085935334,0.405856086559,0.825492020625,true_lt_null
147,0.926828788504,-0.10962523801,0.00140760657441,0.407263693133,0.828355025601,true_lt_null
148,0.926956867895,-0.109425884322,0.00140255554692,0.40866624868,0.831207757026,true_lt_null
149,0.927702635941,-0.108265654192,0.00137333444786,0.410039583128,0.834001054123,true_lt_null
150,1.07484008354,0.104122029258,0.00133409626184,0.41137367939,0.836714542612,true_gt_null
151,1.07419280743,0.103252966648,0.00131165235427,0.412685331744,0.839382381258,true_gt_null
152,0.929476758128,-0.105509304356,0.00130511748244,0.413990449227,0.842036928284,true_lt_null
153,0.930744128897,-0.103543484254,0.00125750153657,0.415247950763,0.844594626736,true_lt_null
154,0.931437498595,-0.102469130329,0.00123184368828,0.416479794452,0.847100138342,true_lt_null
155,1.07170802623,0.0999119146773,0.00122718213538,0.417706976587,0.849596168571,true_gt_null
156,0.931761607509,-0.10196720831,0.00121994522945,0.418926921816,0.852077479277,true_lt_null
157,1.07134585598,0.0994242916304,0.00121509427932,0.420142016096,0.85454892338,true_gt_null
158,0.932995892298,-0.100057365551,0.00117518656208,0.421317202658,0.85693919708,true_lt_null
159,0.934123949056,-0.0983141008159,0.00113504542274,0.422452248081,0.859247825608,true_lt_null
160,1.06884298582,0.0960499351787,0.00113312202996,0.42358537011,0.861552542046,true_gt_null
161,1.06851599155,0.0956084997152,0.00112261476496,0.424707984875,0.863835887205,true_gt_null
162,0.934586289052,-0.0976002227415,0.00111880413353,0.425826789009,0.866111481721,true_lt_null
163,1.06777541959,0.0946082433643,0.00109899122358,0.426925780233,0.868346777719,true_gt_null
164,0.935229206381,-0.0966081102234,0.001096422801,0.428022203034,0.870576849666,true_lt_null
165,1.06740311693,0.0941051292621,0.00108720595101,0.429109408985,0.872788174979,true_gt_null
166,1.0663485016,0.0926790134873,0.00105415235342,0.430163561338,0.874932270842,true_gt_null
167,0.936901201373,-0.0940311748622,0.00103932255681,0.431202883895,0.877046203603,true_lt_null
168,1.06547998465,0.0915034919331,0.00102729860332,0.432230182498,0.879135680212,true_gt_null
169,1.06490013943,0.0907181486674,0.00100955522925,0.433239737727,0.881189067641,true_gt_null
170,1.06461582907,0.0903329220139,0.00100090943149,0.434240647159,0.883224869928,true_gt_null
171,1.0642524121,0.0898403599546,0.000989909948876,0.435230557108,0.885238299789,true_gt_null
172,1.06416720154,0.0897248443427,0.000987339331091,0.436217896439,0.887246501135,true_gt_null
173,1.06400304024,0.0895022731404,0.000982395978015,0.437200292417,0.889244647936,true_gt_null
174,1.06362081109,0.088983910736,0.000970932121709,0.438171224539,0.891219477797,true_gt_null
175,0.939301658285,-0.0903395386899,0.000960127410288,0.439131351949,0.893172331388,true_lt_null
176,1.06193577997,0.0866965225242,0.000921164908325,0.440052516857,0.895045937099,true_gt_null
177,0.941658251209,-0.0867245262837,0.000885556043924,0.440938072901,0.896847116069,true_lt_null
178,1.0606122783,0.0848973552102,0.000882957948495,0.44182103085,0.898643010637,true_gt_null
179,1.06035044779,0.084541156992,0.000875491591703,0.442696522441,0.900423718989,true_gt_null
180,1.06002131939,0.0840932808865,0.000866149418005,0.443562671859,0.902185425803,true_gt_null
181,0.942630447224,-0.085235813333,0.000855705459217,0.444418377319,0.9039258901,true_lt_null
182,1.05937262547,0.0832101345253,0.000847877665051,0.445266254984,0.905650433036,true_gt_null
183,0.943322464238,-0.0841770705046,0.000834781663251,0.446101036647,0.907348339325,true_lt_null
184,1.05813699138,0.0815264176175,0.000813592435245,0.446914629082,0.90900314773,true_gt_null
185,1.05780000823,0.0810668917161,0.000804360399972,0.447718989482,0.910639178614,true_gt_null
186,1.0572659289,0.0803382963566,0.000789832645891,0.448508822128,0.912245660735,true_gt_null
187,1.05706052162,0.0800579800669,0.000784279226136,0.449293101354,0.913840847464,true_gt_null
188,1.05659360236,0.0794205795557,0.000771725780543,0.450064827135,0.91541050108,true_gt_null
189,1.05639980777,0.0791559440912,0.00076654414805,0.450831371283,0.916969615502,true_gt_null
190,0.94629594328,-0.0796366543122,0.000747932842601,0.451579304125,0.918490875412,true_lt_null
191,1.05537139486,0.0777507858778,0.000739328419092,0.452318632544,0.919994634332,true_gt_null
192,0.946732948721,-0.0789705624239,0.000735585706219,0.453054218251,0.921490780752,true_lt_null
193,0.946992842038,-0.07857457394,0.000728293214301,0.453782511465,0.92297209459,true_lt_null
194,1.05492569979,0.0771413910409,0.000727681040579,0.454510192505,0.924452163295,true_gt_null
195,1.05450175934,0.0765615021364,0.000716684996522,0.455226877502,0.925909866568,true_gt_null
196,1.05446019738,0.0765046388707,0.000715611323205,0.455942488825,0.927365386041,true_gt_null
197,0.947882461345,-0.0772199207296,0.000703615840995,0.456646104666,0.928796507273,true_lt_null
198,0.948284736473,-0.0766077802593,0.000692601684161,0.45733870635,0.930205226231,true_lt_null
199,0.948676487112,-0.0760119043856,0.000681962163117,0.458020668513,0.93159230491,true_lt_null
200,0.949698514301,-0.0744584982372,0.00065460621157,0.458675274725,0.93292374288,true_lt_null
201,1.05125627182,0.072114407655,0.000635186736588,0.459310461462,0.93421568256,true_gt_null
202,0.95051683663,-0.0732159131397,0.000633120197488,0.459943581659,0.935503418998,true_lt_null
203,0.950960031205,-0.0725433889161,0.000621638350278,0.460565220009,0.936767801903,true_lt_null
204,0.951477761551,-0.0717581574362,0.000608363030289,0.46117358304,0.938005183438,true_lt_null
205,1.05014335496,0.0705862834811,0.000608335788142,0.461781918828,0.939242509563,true_gt_null
206,0.951521179833,-0.0716923251983,0.000607256456029,0.462389175284,0.940477640378,true_lt_null
207,0.952102157186,-0.0708117169856,0.000592549582681,0.462981724866,0.94168285811,true_lt_null
208,1.04889631218,0.0688720684861,0.000578916046899,0.463560640913,0.942860345878,true_gt_null
209,0.95291483201,-0.069580817717,0.000572289815811,0.464132930729,0.944024356206,true_lt_null
210,1.04850932617,0.0683396938244,0.000569930038141,0.464702860767,0.945183566858,true_gt_null
211,1.04832797764,0.0680901459677,0.000565742469108,0.465268603236,0.946334260194,true_gt_null
212,0.953638374194,-0.0684858041947,0.000554558139999,0.465823161376,0.947462205135,true_lt_null
213,1.0473900047,0.0667987422491,0.000544322422924,0.466367483799,0.948569331113,true_gt_null
214,0.954562343118,-0.0670886707839,0.000532333059566,0.466899816859,0.949652071294,true_lt_null
215,1.04661420926,0.065729750808,0.000526908902588,0.467426725762,0.950723778998,true_gt_null
216,0.955366356286,-0.0658740224262,0.000513374601389,0.467940100363,0.951767958576,true_lt_null
217,1.04577952981,0.0645787361227,0.000508480471815,0.468448580835,0.952802183726,true_gt_null
218,0.955993077635,-0.0649279232279,0.000498842279774,0.468947423115,0.953816805251,true_lt_null
219,0.956123862491,-0.0647305684954,0.000495836769622,0.469443259884,0.954825313712,true_lt_null
220,1.04461026837,0.0629647903727,0.000483200722003,0.469926460606,0.95580812105,true_gt_null
221,1.04406595896,0.0622128571727,0.000471646207374,0.470398106814,0.956767427055,true_gt_null
222,0.95731134921,-0.0629398818694,0.00046897543646,0.47086708225,0.957721300838,true_lt_null
223,0.95782592867,-0.0621646045451,0.000457574520466,0.47132465677,0.958651985699,true_lt_null
224,0.958040603926,-0.0618412929536,0.000452860889542,0.47177751766,0.959573083258,true_lt_null
225,0.958144244563,-0.0616852309395,0.000450594235593,0.472228111896,0.960489570551,true_lt_null
226,0.958670926001,-0.0608924150969,0.000439165921393,0.472667277817,0.961382813195,true_lt_null
227,1.0423739829,0.0598729805708,0.000436597614026,0.473103875431,0.962270832024,true_gt_null
228,0.959137656855,-0.0601902070575,0.000429164587285,0.473533040018,0.963143732429,true_lt_null
229,1.04173835683,0.0589929755925,0.000423771060469,0.473956811079,0.964005662656,true_gt_null
230,0.959531736168,-0.0595975710566,0.000420812257046,0.474377623336,0.964861574818,true_lt_null
231,0.959594800272,-0.0595027547239,0.00041948347219,0.474797106808,0.965714784294,true_lt_null
232,0.959801441742,-0.0591921147233,0.000415144586802,0.475212251395,0.966559168683,true_lt_null
233,0.959872380801,-0.0590854888714,0.00041366041188,0.475625911807,0.967400534331,true_lt_null
234,0.960328486218,-0.0584001219941,0.000404183061196,0.476030094868,0.968222623498,true_lt_null
235,0.960567858715,-0.0580405591091,0.000399254309588,0.476429349177,0.969034687817,true_lt_null
236,1.04029215059,0.0569887447261,0.000395281428363,0.476824630606,0.969838671485,true_gt_null
237,0.961268696808,-0.0569883409235,0.000385002321982,0.477209632928,0.970621747938,true_lt_null
238,1.03924946201,0.0555420011213,0.000375340265477,0.477584973193,0.971385172227,true_gt_null
239,0.961991510517,-0.0559039324818,0.00037058184939,0.477955555043,0.972138918123,true_lt_null
240,1.03876946025,0.0548755046161,0.000366329470937,0.478321884514,0.972884014883,true_gt_null
241,0.963088628634,-0.0542595260948,0.000349233082512,0.478671117596,0.9735943384,true_lt_null
242,1.03756178388,0.0531972474419,0.000344130901333,0.479015248497,0.974294284323,true_gt_null
243,0.963364817448,-0.0538458579256,0.00034396102693,0.479359209524,0.97499388473,true_lt_null
244,1.03725471396,0.0527702137726,0.000338594534287,0.479697804059,0.975682569945,true_gt_null
245,0.963927597974,-0.053003307318,0.00033334550113,0.48003114956,0.976360578876,true_lt_null
246,1.03682313828,0.052169819621,0.000330887449627,0.480362037009,0.977033588246,true_gt_null
247,1.03674915863,0.0520668764373,0.000329575015923,0.480691612025,0.977703928189,true_gt_null
248,1.03658414769,0.0518372361089,0.000326656817158,0.481018268842,0.978368332654,true_gt_null
249,1.0362720767,0.0514028371634,0.000321172522255,0.481339441365,0.979021582323,true_gt_null
250,1.03618437617,0.0512807355657,0.000319639445572,0.48165908081,0.979671713788,true_gt_null
251,1.03594194355,0.0509431535066,0.000315420163665,0.481974500974,0.980313263433,true_gt_null
252,0.964908137915,-0.0515364947683,0.000315256979916,0.482289757954,0.98095448117,true_lt_null
253,1.03545049972,0.0502585863811,0.000306951136657,0.482596709091,0.981578805216,true_gt_null
254,0.965779503673,-0.0502342487544,0.00029961578226,0.482896324873,0.982188209499,true_lt_null
255,1.0338571601,0.0480368736148,0.000280268296607,0.483176593169,0.982758261914,true_gt_null
256,0.96689667815,-0.0485663622529,0.000280157607904,0.483456750777,0.983328089194,true_lt_null
257,0.967284512216,-0.0479877956802,0.000273558746567,0.483730309524,0.983884494703,true_lt_null
258,1.0332160122,0.0471419068196,0.000269866201737,0.484000175726,0.984433389751,true_gt_null
259,0.967578497666,-0.0475493859824,0.000268610248466,0.484268785974,0.98497973025,true_lt_null
260,1.0329227073,0.0467323026377,0.000265171742818,0.484533957717,0.985519076992,true_gt_null
261,0.968014397492,-0.0468995897056,0.000261357933007,0.48479531565,0.986050666625,true_lt_null
262,1.03112038805,0.0442127838218,0.000237210798637,0.485032526449,0.986533142133,true_gt_null
263,1.03100569235,0.0440522980791,0.000235483068672,0.485268009517,0.98701210352,true_gt_null
264,1.03084776822,0.0438312965777,0.000233114288997,0.485501123806,0.987486246922,true_gt_null
265,1.02961350399,0.0421028805904,0.000215005506377,0.485716129313,0.987923557919,true_gt_null
266,0.972259573619,-0.0405865592681,0.000196016372066,0.485912145685,0.988322245918,true_lt_null
267,0.972308397201,-0.04051411383,0.000195320487359,0.486107466172,0.98871951852,true_lt_null
268,1.02797157792,0.0398003764406,0.000192029603518,0.486299495776,0.989110097621,true_gt_null
269,1.02792286691,0.0397320119025,0.000191367440385,0.486490863216,0.989499329914,true_gt_null
270,0.972652750141,-0.0400032591168,0.00019044820547,0.486681311421,0.989886692526,true_lt_null
271,0.973952080872,-0.0380773024453,0.000172627852623,0.486853939274,0.990237809387,true_lt_null
272,0.974201984455,-0.0377071729281,0.000169302528458,0.487023241802,0.990582162696,true_lt_null
273,1.02596991868,0.0369884319091,0.000165745693257,0.487188987496,0.99091928157,true_gt_null
274,1.02574167269,0.0366674420021,0.000162869323735,0.487351856819,0.991250550046,true_gt_null
275,1.02553556,0.0363775175081,0.00016029315148,0.487512149971,0.99157657871,true_gt_null
276,0.974954388175,-0.0365933688377,0.000159489306267,0.487671639277,0.99190097239,true_lt_null
277,1.02529750313,0.0360425868222,0.000157342848552,0.487828982126,0.992221000278,true_gt_null
278,0.975276582298,-0.0361166787697,0.0001553781792,0.487984360305,0.992537032121,true_lt_null
279,1.02501802965,0.0356492863694,0.000153913655918,0.488138273961,0.992850085193,true_gt_null
280,0.975471390654,-0.0358285338591,0.000152918941038,0.488291192902,0.993161115063,true_lt_null
281,1.02489717675,0.0354791779903,0.000152442278702,0.488443635181,0.993471175424,true_gt_null
282,1.02392397972,0.0341086077673,0.000140847206594,0.488584482387,0.993757651958,true_gt_null
283,1.02382225335,0.0339652695608,0.000139661256171,0.488724143643,0.994041716326,true_gt_null
284,0.976825015707,-0.0338279478232,0.000136381182457,0.488860524826,0.994319109179,true_lt_null
285,1.02327208773,0.0331898082543,0.00013333285689,0.488993857683,0.994590301883,true_gt_null
286,1.0231731545,0.0330503171268,0.000132210183907,0.489126067867,0.994859211123,true_gt_null
287,1.02311543782,0.0329689331328,0.000131557386474,0.489257625253,0.995126792604,true_gt_null
288,1.02286201079,0.0326115314147,0.000128709865875,0.489386335119,0.995388582363,true_gt_null
289,1.02206680785,0.0314895017544,0.000119974244344,0.489506309363,0.995632604283,true_gt_null
290,1.02203715008,0.0314476378277,0.000119654293695,0.489625963657,0.995875975439,true_gt_null
291,1.02152496369,0.0307244606106,0.000114195222932,0.48974015888,0.996108243103,true_gt_null
292,1.02086530854,0.0297925317233,0.000107349588212,0.489847508468,0.996326587071,true_gt_null
293,1.02079466907,0.0296926999995,0.000106628890632,0.489954137359,0.996543465175,true_gt_null
294,1.020485006,0.0292549849839,0.00010349781888,0.490057635178,0.996753974827,true_gt_null
295,1.02023267696,0.028898214571,0.000100980505719,0.490158615683,0.996959364384,true_gt_null
296,1.0199174071,0.0284523275009,9.78782568725e-05,0.49025649394,0.997158444114,true_gt_null
297,1.01975860866,0.0282276862103,9.63337741151e-05,0.490352827714,0.997354382439,true_gt_null
298,1.01972128396,0.028174880441,9.59725116802e-05,0.490448800226,0.997549585973,true_gt_null
299,0.981057472636,-0.0275904395253,9.08540016542e-05,0.490539654228,0.997734378701,true_lt_null
300,1.01847526998,0.0264109500593,8.42972074412e-05,0.490623951435,0.997905835221,true_gt_null
301,0.982710533585,-0.0251615748238,7.56041160474e-05,0.490699555551,0.998059610405,true_lt_null
302,0.983661083029,-0.0237667692187,6.74760519129e-05,0.490767031603,0.998196853493,true_lt_null
