dgp,lat_index_hr,lon_index_hr,time_lag,lag_lat,lag_lon,analytic_covariance,generated_covariance,signed_error,absolute_error,error_over_signal_variance,relative_error
joint,10,52,1,0.43999999999999995,3.2759999999999998,4.1407965530138169,3.8918135510165595,-0.24898300199725742,0.24898300199725742,-0.010650644648321219,-0.060129252623155049
joint,10,53,1,0.43999999999999995,3.339,4.0882508875107897,3.8367773450020417,-0.25147354250874798,0.25147354250874798,-0.010757181487211234,-0.06151127937793037
joint,10,54,1,0.43999999999999995,3.4020000000000001,4.0370590955098953,3.7832719426232866,-0.25378715288660869,0.25378715288660869,-0.010856149857708807,-0.062864364103284068
joint,10,55,1,0.43999999999999995,3.4649999999999999,3.9871691408632985,3.731250019538443,-0.2559191213248555,0.2559191213248555,-0.010947348204805021,-0.064185669652691013
joint,10,56,1,0.43999999999999995,3.528,3.9385316067103791,3.6806545821998014,-0.2578770245105777,0.2578770245105777,-0.011031100633363067,-0.065475423396682358
joint,10,57,1,0.43999999999999995,3.5910000000000002,3.8910995353487547,3.6314268229402402,-0.25967271240851453,0.25967271240851453,-0.011107914044506799,-0.066735047523075089
joint,10,58,1,0.43999999999999995,3.6539999999999999,3.8448282793742545,3.5835401615195153,-0.26128811785473927,0.26128811785473927,-0.011177015586510426,-0.067958332302233249
joint,10,59,1,0.43999999999999995,3.7170000000000001,3.7996753632191966,3.536942334455222,-0.26273302876397464,0.26273302876397464,-0.011238823953022602,-0.069146177935943326
joint,10,60,1,0.43999999999999995,3.7800000000000002,3.7556003542881355,3.491590252845211,-0.26401010144292458,0.26401010144292458,-0.01129345277179524,-0.070297709164256122
joint,11,0,1,0.48399999999999999,0,11.13128840858074,11.025575628610998,-0.1057127799697426,0.1057127799697426,-0.0045220326095044014,-0.0094969042297252965
joint,11,1,1,0.48399999999999999,0.063,10.973249765839425,10.86816558534489,-0.10508418049453461,0.10508418049453461,-0.0044951432653208357,-0.0095763955744149545
joint,11,2,1,0.48399999999999999,0.126,10.785366273818319,10.623049564412497,-0.16231670940582177,0.16231670940582177,-0.006943355885737407,-0.015049716929859736
joint,11,3,1,0.48399999999999999,0.189,10.575094614953933,10.407010628429751,-0.16808398652418255,0.16808398652418255,-0.0071900603542485999,-0.015894324603630484
joint,11,4,1,0.48399999999999999,0.252,10.349318442922746,10.180928966807377,-0.16838947611536881,0.16838947611536881,-0.0072031281582889805,-0.016270586033664842
joint,11,5,1,0.48399999999999999,0.315,10.113980032368049,9.9491109284830692,-0.16486910388498011,0.16486910388498011,-0.0070525386266546038,-0.016301110280754458
joint,11,6,1,0.48399999999999999,0.378,9.8739478641294252,9.7141886490779719,-0.1597592150514533,0.1597592150514533,-0.0068339549895317844,-0.016179872250676412
joint,11,7,1,0.48399999999999999,0.441,9.6330441539406308,9.4780387971012647,-0.15500535683936612,0.15500535683936612,-0.0066306011295522108,-0.016091004500997475
joint,11,8,1,0.48399999999999999,0.504,9.3941602620585538,9.243949595681654,-0.15021066637689984,0.15021066637689984,-0.0064255006049991903,-0.015989791762822662
joint,11,9,1,0.48399999999999999,0.56699999999999995,9.159406950409446,9.0132352125366388,-0.14617173787280713,0.14617173787280713,-0.00625272900247212,-0.015958646522007947
joint,11,10,1,0.48399999999999999,0.63,8.9302668095059783,8.7879952904100413,-0.14227151909593694,0.14227151909593694,-0.006085890929551736,-0.015931385044900735
joint,11,11,1,0.48399999999999999,0.69300000000000006,8.707731979098039,8.5686536992659637,-0.13907827983207532,0.13907827983207532,-0.0059492950318252259,-0.015971814493821991
joint,11,12,1,0.48399999999999999,0.75600000000000001,8.4924205602074121,8.3561486088192964,-0.13627195138811565,0.13627195138811565,-0.0058292498609367333,-0.016046302749847266
joint,11,13,1,0.48399999999999999,0.81899999999999995,8.2846709303074419,8.1504531004701732,-0.13421782983726871,0.13421782983726871,-0.0057413815384928972,-0.016200743634398999
joint,11,14,1,0.48399999999999999,0.88200000000000001,8.0846159997685589,7.9519340918580763,-0.13268190791048262,0.13268190791048262,-0.0056756800306849717,-0.016411652441412301
joint,11,15,1,0.48399999999999999,0.94500000000000006,7.8922405066251109,7.7604515929102558,-0.13178891371485513,0.13178891371485513,-0.0056374807810400237,-0.016698542524676667
joint,11,16,1,0.48399999999999999,1.008,7.7074245702006516,7.5758362829678907,-0.13158828723276095,0.13158828723276095,-0.0056288986635834619,-0.017072925726905327
joint,11,17,1,0.48399999999999999,1.071,7.52997641642001,7.3982026123662497,-0.13177380405376038,0.13177380405376038,-0.0056368344412104539,-0.017499895984589262
joint,11,18,1,0.48399999999999999,1.1339999999999999,7.3596567274420606,7.2270903568484499,-0.13256637059361065,0.13256637059361065,-0.0056707377378547273,-0.018012575246792215
joint,11,19,1,0.48399999999999999,1.1970000000000001,7.1961965956630065,7.0625199117072608,-0.13367668395574572,0.13367668395574572,-0.0057182331611307056,-0.018576018898137078
joint,11,20,1,0.48399999999999999,1.26,7.0393106387339506,6.9040165186063653,-0.13529412012758524,0.13529412012758524,-0.0057874215706583305,-0.019219796805546068
joint,11,21,1,0.48399999999999999,1.323,6.8887064782502723,6.7514615529709072,-0.13724492527936505,0.13724492527936505,-0.0058708703695042452,-0.01992317798888496
joint,11,22,1,0.48399999999999999,1.3860000000000001,6.7440915005106659,6.6046076551441892,-0.13948384536647662,0.13948384536647662,-0.0059666437438010032,-0.020682377360377573
joint,11,23,1,0.48399999999999999,1.4490000000000001,6.6051775951499403,6.4631165859400257,-0.1420610092099146,0.1420610092099146,-0.0060768860337435992,-0.021507523024699195
joint,11,24,1,0.48399999999999999,1.512,6.4716843959634414,6.3268095433929536,-0.14487485257048771,0.14487485257048771,-0.0061972526671647526,-0.022385957612650262
joint,11,25,1,0.48399999999999999,1.575,6.3433414175369585,6.1953717559418804,-0.14796966159507807,0.14796966159507807,-0.0063296380545643819,-0.023326769261701331
joint,11,26,1,0.48399999999999999,1.6379999999999999,6.2198893823761869,6.0686717153053173,-0.15121766707086959,0.15121766707086959,-0.0064685766642725174,-0.024311954405385236
joint,11,27,1,0.48399999999999999,1.7010000000000001,6.101080958707235,5.9464187559547916,-0.15466220275244336,0.15466220275244336,-0.0066159221666908276,-0.025349967292552518
joint,11,28,1,0.48399999999999999,1.764,5.9866810731392652,5.8284647568876977,-0.15821631625156751,0.15821631625156751,-0.0067679550348598355,-0.026428051589626914
joint,11,29,1,0.48399999999999999,1.827,5.8764669204023354,5.714536521550408,-0.16193039885192739,0.16193039885192739,-0.0069268308362343475,-0.027555740727430274
joint,11,30,1,0.48399999999999999,1.8900000000000001,5.770227760927046,5.6044890368815077,-0.16573872404553835,0.16573872404553835,-0.0070897380147044919,-0.028723081811056751
joint,11,31,1,0.48399999999999999,1.9530000000000001,5.6677645734884683,5.4981614633355589,-0.16960311015290941,0.16960311015290941,-0.0072550432880900692,-0.029924162860653174
joint,11,32,1,0.48399999999999999,2.016,5.5688896125152478,5.3953399387232093,-0.17354967379203856,0.17354967379203856,-0.0074238638363410417,-0.031164143279480992
joint,11,33,1,0.48399999999999999,2.0790000000000002,5.4734259064796928,5.2958869207358275,-0.1775389857438654,0.1775389857438654,-0.0075945130117842565,-0.0324365376963789
joint,11,34,1,0.48399999999999999,2.1419999999999999,5.3812067239237065,5.1996272191606225,-0.18157950476308393,0.18157950476308393,-0.0077673526511302148,-0.033743268764572801
joint,11,35,1,0.48399999999999999,2.2050000000000001,5.2920750263059242,5.1064379607203598,-0.18563706558556436,0.18563706558556436,-0.0079409212807656834,-0.035078313263284609
joint,11,36,1,0.48399999999999999,2.2679999999999998,5.2058829213545588,5.0161589132618722,-0.18972400809268652,0.18972400809268652,-0.0081157467587794664,-0.036444155767398775
joint,11,37,1,0.48399999999999999,2.331,5.122491126511953,4.9286916662726874,-0.19379946023926564,0.19379946023926564,-0.0082900807183118926,-0.037833049477867829
joint,11,38,1,0.48399999999999999,2.3940000000000001,5.041768449011462,4.8438718324361583,-0.19789661657530377,0.19789661657530377,-0.0084653431091326146,-0.039251429052459819
joint,11,39,1,0.48399999999999999,2.4569999999999999,4.963591286873017,4.7615801247506804,-0.20201116212233661,0.20201116212233661,-0.0086413493511621892,-0.040698589075330659
joint,11,40,1,0.48399999999999999,2.52,4.8878431534437965,4.68173212075523,-0.20611103268856645,0.20611103268856645,-0.0088167278475043062,-0.042168094641774283
joint,11,41,1,0.48399999999999999,2.5830000000000002,4.8144142268970658,4.6042022000247131,-0.21021202687235263,0.21021202687235263,-0.0089921544083778077,-0.043663053689469551
joint,11,42,1,0.48399999999999999,2.6459999999999999,4.7432009252239471,4.5289298097460415,-0.21427111547790556,0.21427111547790556,-0.0091657883913686226,-0.045174370400045599
joint,11,43,1,0.48399999999999999,2.7090000000000001,4.6741055066258959,4.455817651973871,-0.21828785465202483,0.21828785465202483,-0.0093376108099488542,-0.046701524889112021
joint,11,44,1,0.48399999999999999,2.7720000000000002,4.6070356947765658,4.384823519134228,-0.22221217564233786,0.22221217564233786,-0.0095054798934545333,-0.048233222046506159
joint,11,45,1,0.48399999999999999,2.835,4.5419043281228957,4.3158661448835369,-0.22603818323935876,0.22603818323935876,-0.009669143464906273,-0.049767270930776542
joint,11,46,1,0.48399999999999999,2.8980000000000001,4.4786290322004376,4.2488791142497462,-0.22974991795069144,0.22974991795069144,-0.0098279188315864418,-0.051299162377333771
joint,11,47,1,0.48399999999999999,2.9609999999999999,4.4171319138201222,4.1838140054249999,-0.23331790839512223,0.23331790839512223,-0.0099805453082029323,-0.052821132116323659
joint,11,48,1,0.48399999999999999,3.024,4.3573392759219809,4.1206073193702126,-0.23673195655176826,0.23673195655176826,-0.010126586658162611,-0.054329475296980984
joint,11,49,1,0.48399999999999999,3.0870000000000002,4.2991813518706961,4.0592136543592439,-0.23996769751145219,0.23996769751145219,-0.010265000633651553,-0.055817067918531846
joint,11,50,1,0.48399999999999999,3.1499999999999999,4.2425920579761138,3.9995736125830068,-0.24301844539310702,0.24301844539310702,-0.010395501235453608,-0.057280653447750178
joint,11,51,1,0.48399999999999999,3.2130000000000001,4.1875087630507357,3.9416269523951502,-0.24588181065558556,0.24588181065558556,-0.010517986247138629,-0.058717921458498086
joint,11,52,1,0.48399999999999999,3.2759999999999998,4.1338720738586749,3.8853115911747018,-0.24856048268397313,0.24856048268397313,-0.010632570711439001,-0.06012776356960646
joint,11,53,1,0.48399999999999999,3.339,4.0816256353621858,3.8305753106165987,-0.25105032474558708,0.25105032474558708,-0.01073907767302261,-0.061507435314632909
joint,11,54,1,0.48399999999999999,3.4020000000000001,4.0307159447286605,3.7773528051576686,-0.25336313957099188,0.25336313957099188,-0.010838012012496222,-0.062858098423516612
joint,11,55,1,0.48399999999999999,3.4649999999999999,3.9810921781205444,3.7255978602168915,-0.25549431790365285,0.25549431790365285,-0.010929176561567019,-0.064176941018298794
joint,11,56,1,0.48399999999999999,3.528,3.932706029350872,3.6752545187196728,-0.2574515106311992,0.2574515106311992,-0.011012898599144526,-0.065464214388201769
joint,11,57,1,0.48399999999999999,3.5910000000000002,3.8855115595468002,3.6262649598255954,-0.25924659972120478,0.25924659972120478,-0.011089686395324838,-0.066721355926539286
joint,11,58,1,0.48399999999999999,3.6539999999999999,3.8394650570215552,3.5786034758509473,-0.26086158117060787,0.26086158117060787,-0.011158769800188808,-0.06794216832200313
joint,11,59,1,0.48399999999999999,3.7170000000000001,3.7945249066110849,3.5322186334496388,-0.26230627316144606,0.26230627316144606,-0.011220568802117714,-0.069127566590599487
joint,11,60,1,0.48399999999999999,3.7800000000000002,3.7506514677849023,3.4870680915085996,-0.26358337627630268,0.26358337627630268,-0.011275198922834758,-0.070276691540195932
joint,12,0,1,0.52800000000000002,0,10.797772286840265,10.707194160004168,-0.090578126836097894,0.090578126836097894,-0.0038746237056474764,-0.0083885939089945027
joint,12,1,1,0.52800000000000002,0.063,10.659973577608419,10.569086790536037,-0.090886787072381736,0.090886787072381736,-0.0038878271390841183,-0.008525986149092531
joint,12,2,1,0.52800000000000002,0.126,10.494781731715701,10.345622638490765,-0.14915909322493626,0.14915909322493626,-0.0063805178878119243,-0.014212691320122532
joint,12,3,1,0.52800000000000002,0.189,10.308231999204322,10.152168312122065,-0.15606368708225737,0.15606368708225737,-0.0066758728920708844,-0.015139714268586865
joint,12,4,1,0.52800000000000002,0.252,10.10607467958066,9.948584609886991,-0.15749006969366874,0.15749006969366874,-0.0067368886811200275,-0.015583703335566843
joint,12,5,1,0.52800000000000002,0.315,9.8934445288121324,9.7383931156643495,-0.15505141314778292,0.15505141314778292,-0.0066325712615324106,-0.015672136503746017
joint,12,6,1,0.52800000000000002,0.378,9.6747001669875257,9.5237460829723215,-0.15095408401520416,0.15095408401520416,-0.0064573014790643233,-0.015602972847706113
joint,12,7,1,0.52800000000000002,0.441,9.4533923789199719,9.3062621631492846,-0.1471302157706873,0.1471302157706873,-0.0062937294218248594,-0.015563747898455113
joint,12,8,1,0.52800000000000002,0.504,9.2323143689985354,9.0891369824433959,-0.14317738655513956,0.14317738655513956,-0.0061246408535588015,-0.015508287611600315
joint,12,9,1,0.52800000000000002,0.56699999999999995,9.0135944819395935,8.8736999571009001,-0.13989452483869336,0.13989452483869336,-0.0059842112126155559,-0.015520392571354076
joint,12,10,1,0.52800000000000002,0.63,8.7988036499985913,8.6621361076414161,-0.13666754235717526,0.13666754235717526,-0.0058461718949862117,-0.015532514168241173
joint,12,11,1,0.52800000000000002,0.69300000000000006,8.5890607389233065,8.4549883533703802,-0.13407238555292622,0.13407238555292622,-0.0057351599274743335,-0.015609667882000919
joint,12,12,1,0.52800000000000002,0.75600000000000001,8.3851271244457131,8.2533316347087684,-0.13179548973694466,0.13179548973694466,-0.0056377620808633587,-0.015717768828180625
joint,12,13,1,0.52800000000000002,0.81899999999999995,8.1874871381419076,8.0572778553846902,-0.13020928275721744,0.13020928275721744,-0.0055699095497899814,-0.015903448831159631
joint,12,14,1,0.52800000000000002,0.88200000000000001,7.9964140875880556,7.8673271774721414,-0.12908691011591422,0.12908691011591422,-0.0055218982716319252,-0.016143099732201398
joint,12,15,1,0.52800000000000002,0.94500000000000006,7.8120231023629927,7.6834642354548945,-0.12855886690809815,0.12855886690809815,-0.0054993103820157874,-0.016456539519092241
joint,12,16,1,0.52800000000000002,1.008,7.6343126765661706,7.5056319694050373,-0.12868070716113333,0.12868070716113333,-0.0055045222929837245,-0.016855572022367375
joint,12,17,1,0.52800000000000002,1.071,7.463196883330137,7.3340456906838556,-0.12915119264628139,0.12915119264628139,-0.0055246480592983267,-0.017305076452525946
joint,12,18,1,0.52800000000000002,1.1339999999999999,7.298530087810148,7.1683344221609637,-0.13019566564918428,0.13019566564918428,-0.0055693270562959052,-0.017838614636477877
joint,12,19,1,0.52800000000000002,1.1970000000000001,7.1401257338760047,7.0085968913790895,-0.13152884249691521,0.13152884249691521,-0.0056263558202864191,-0.018421082120848732
joint,12,20,1,0.52800000000000002,1.26,6.9877705075978547,6.8544272534802415,-0.13334325411761316,0.13334325411761316,-0.005703970168506268,-0.019082374553175158
joint,12,21,1,0.52800000000000002,1.323,6.8412349270016684,6.7057665755249056,-0.13546835147676273,0.13546835147676273,-0.005794874594245489,-0.019801739440650213
joint,12,22,1,0.52800000000000002,1.3860000000000001,6.7002811882838262,6.5624195439437427,-0.13786164434008352,0.13786164434008352,-0.0058972515100273694,-0.020575501305997376
joint,12,23,1,0.52800000000000002,1.4490000000000001,6.5646689171721473,6.4240937388586516,-0.14057517831349564,0.14057517831349564,-0.0060133272495763602,-0.02141390222220849
joint,12,24,1,0.52800000000000002,1.512,6.4341593279736511,6.290649641228069,-0.14350968674558207,0.14350968674558207,-0.0061388555237032781,-0.022304341473430446
joint,12,25,1,0.52800000000000002,1.575,6.3085181772873016,6.1618071546974944,-0.14671102258980717,0.14671102258980717,-0.0062757977655562005,-0.023256019633582755
joint,12,26,1,0.52800000000000002,1.6379999999999999,6.1875178090945395,6.0374646887004362,-0.15005312039410335,0.15005312039410335,-0.0064187613245460032,-0.024250939556659089
joint,12,27,1,0.52800000000000002,1.7010000000000001,6.0709385180196289,5.9173577851436532,-0.15358073287597573,0.15358073287597573,-0.0065696605694744552,-0.025297692015842477
joint,12,28,1,0.52800000000000002,1.764,5.9585694036966146,5.8013614199483978,-0.15720798374821676,0.15720798374821676,-0.0067248220053180872,-0.026383511392967428
joint,12,29,1,0.52800000000000002,1.827,5.8502088478567424,5.6892224807501108,-0.16098636710663161,0.16098636710663161,-0.0068864483740773905,-0.027518054704253829
joint,12,30,1,0.52800000000000002,1.8900000000000001,5.7456647141227926,5.5808135589635821,-0.16485115515921045,0.16485115515921045,-0.0070517708413097039,-0.02869139836057746
joint,12,31,1,0.52800000000000002,1.9530000000000001,5.6447543463294219,5.4759893805884037,-0.16876496574101818,0.16876496574101818,-0.0072191903253439292,-0.029897663456472625
joint,12,32,1,0.52800000000000002,2.016,5.5473044227402548,5.3745495879368885,-0.17275483480336629,0.17275483480336629,-0.0073898633320774107,-0.03114212266685536
joint,12,33,1,0.52800000000000002,2.0790000000000002,5.4531507094589555,5.2763689615778615,-0.17678174788109402,0.17678174788109402,-0.0075621209555959351,-0.032418276570726531
joint,12,34,1,0.52800000000000002,2.1419999999999999,5.3621377455999344,5.1812827971949931,-0.18085494840494132,0.18085494840494132,-0.0077363585983781973,-0.033728142950700465
joint,12,35,1,0.52800000000000002,2.2050000000000001,5.2741184846047275,5.089177686297937,-0.18494079830679055,0.18494079830679055,-0.0079111373384604371,-0.035065726878650331
joint,12,36,1,0.52800000000000002,2.2679999999999998,5.1889539098583652,4.9999018399387971,-0.18905206991956813,0.18905206991956813,-0.0080870035327354449,-0.036433561215564618
joint,12,37,1,0.52800000000000002,2.331,5.1065126380160093,4.913364280669966,-0.1931483573460433,0.1931483573460433,-0.0082622287545650614,-0.037823926236494269
joint,12,38,1,0.52800000000000002,2.3940000000000001,5.0266705198422938,4.8294073500194221,-0.19726316982287173,0.19726316982287173,-0.0084382464149419766,-0.039243306089825167
joint,12,39,1,0.52800000000000002,2.4569999999999999,4.94931024562635,4.747917719698175,-0.20139252592817503,0.20139252592817503,-0.0086148862022012111,-0.040691028837027007
joint,12,40,1,0.52800000000000002,2.52,4.8743209601599844,4.6688162114840823,-0.20550474867590207,0.20550474867590207,-0.0087907930827892528,-0.042160692813539513
joint,12,41,1,0.52800000000000002,2.5830000000000002,4.8015978906986234,4.5919821276991302,-0.20961576299949325,0.20961576299949325,-0.0089666482711093405,-0.043655418002733787
joint,12,42,1,0.52800000000000002,2.6459999999999999,4.7310419901453029,4.5173590473151215,-0.21368294283018141,0.21368294283018141,-0.0091406283691481457,-0.045166148023052875
joint,12,43,1,0.52800000000000002,2.7090000000000001,4.6625595968154689,4.4448535413783681,-0.21770605543710086,0.21770605543710086,-0.0093127234214720484,-0.046692390931752217
joint,12,44,1,0.52800000000000002,2.7720000000000002,4.5960621114851703,4.3744268679989977,-0.22163524348617258,0.22163524348617258,-0.0094808007011714639,-0.048222856460604584
joint,12,45,1,0.52800000000000002,2.835,4.5314656919432119,4.3060008244596633,-0.22546486748354866,0.22546486748354866,-0.0096446189699108918,-0.049755395452826076
joint,12,46,1,0.52800000000000002,2.8980000000000001,4.4686909649183075,4.2395117775424698,-0.22917918737583776,0.22917918737583776,-0.0098035049218257835,-0.051285530634143414
joint,12,47,1,0.52800000000000002,2.9609999999999999,4.407662755003269,4.1749138229343421,-0.23274893206892688,0.23274893206892688,-0.0099562064392239146,-0.052805521884524094
joint,12,48,1,0.52800000000000002,3.024,4.3483098300257357,4.112145759721936,-0.23616407030379971,0.23616407030379971,-0.010102294419016711,-0.054311693401664057
joint,12,49,1,0.52800000000000002,3.0870000000000002,4.2905646622001541,4.0511643400478601,-0.23940032215229401,0.23940032215229401,-0.010240730248588584,-0.055796926745192592
joint,12,50,1,0.52800000000000002,3.1499999999999999,4.2343632043242767,3.9919119980343076,-0.24245120628996908,0.24245120628996908,-0.01037123667895902,-0.057258008959262072
joint,12,51,1,0.52800000000000002,3.2130000000000001,4.1796446802444924,3.9343302657368828,-0.2453144145076096,0.2453144145076096,-0.010493714972800855,-0.058692648125596096
joint,12,52,1,0.52800000000000002,3.2759999999999998,4.12635138879926,3.8783586366186631,-0.24799275218059691,0.24799275218059691,-0.010608285134516206,-0.060099765825508404
joint,12,53,1,0.52800000000000002,3.339,4.0744285204523383,3.8239463591572522,-0.25048216129508605,0.25048216129508605,-0.010714773576096679,-0.061476636548596961
joint,12,54,1,0.52800000000000002,3.4020000000000001,4.0238239858426033,3.7710294768967318,-0.25279450894587141,0.25279450894587141,-0.010813687931431533,-0.062824445064024168
joint,12,55,1,0.52800000000000002,3.4649999999999999,3.974488255500924,3.7195629653823152,-0.25492529011860876,0.25492529011860876,-0.010904835491353751,-0.064140405941765524
joint,12,56,1,0.52800000000000002,3.528,3.9263742100143753,3.6694919757597222,-0.25688223425465306,0.25688223425465306,-0.010988546895033643,-0.065424796648130126
joint,12,57,1,0.52800000000000002,3.5910000000000002,3.879436999951472,3.6207597420802289,-0.25867725787124307,0.25867725787124307,-0.011065331890484276,-0.066679071698929226
joint,12,58,1,0.52800000000000002,3.6539999999999999,3.8336339148977379,3.573341492977939,-0.26029242191979884,0.26029242191979884,-0.011134423106317961,-0.067897046952836687
joint,12,59,1,0.52800000000000002,3.7170000000000001,3.7889242609874554,3.5271866811704351,-0.26173757981702028,0.26173757981702028,-0.011196242038134801,-0.069079654748444935
joint,12,60,1,0.52800000000000002,3.7800000000000002,3.7452692463540207,3.4822537698394522,-0.26301547651456847,0.26301547651456847,-0.011250906105615998,-0.070226052978864265
joint,13,0,1,0.57199999999999995,0,10.482561553448265,10.40619182880171,-0.076369724646555781,0.076369724646555781,-0.0032668366618439438,-0.0072854067450177544
joint,13,1,1,0.57199999999999995,0.063,10.361752358716453,10.284295192841173,-0.077457165875280509,0.077457165875280509,-0.0033133536931680679,-0.007475295991813821
joint,13,2,1,0.57199999999999995,0.126,10.215900505482495,10.079296268888607,-0.13660423659388776,0.13660423659388776,-0.0058434638900880563,-0.013371727389139835
joint,13,3,1,0.57199999999999995,0.189,10.049906662467171,9.9054125763429788,-0.14449408612419212,0.14449408612419212,-0.0061809647756983985,-0.014377654537213383
joint,13,4,1,0.57199999999999995,0.252,9.8685670480704708,9.7216613221938282,-0.14690572587664263,0.14690572587664263,-0.0062841265088973523,-0.014886226658952076
joint,13,5,1,0.57199999999999995,0.315,9.676290423436793,9.5308556504345656,-0.1454347730022274,0.1454347730022274,-0.0062212041558284631,-0.015030013221799554
joint,13,6,1,0.57199999999999995,0.378,9.4769350816223579,9.3346773662657068,-0.1422577153566511,0.1422577153566511,-0.0060853004526084421,-0.015010941209517919
joint,13,7,1,0.57199999999999995,0.441,9.2737457069657321,9.134454056749421,-0.13929165021631107,0.13929165021631107,-0.0059584222900024558,-0.015019998889088126
joint,13,8,1,0.57199999999999995,0.504,9.0693610249739898,8.9332352627031693,-0.13612576227082052,0.13612576227082052,-0.005822996388501778,-0.015009410464086241
joint,13,9,1,0.57199999999999995,0.56699999999999995,8.865864328673231,8.7323058926764485,-0.13355843599678252,0.13355843599678252,-0.0057131749162657799,-0.015064344664607498
joint,13,10,1,0.57199999999999995,0.63,8.6648549250046685,8.5338792725182966,-0.13097565248637189,0.13097565248637189,-0.0056026922361138622,-0.015115735187718832
joint,13,11,1,0.57199999999999995,0.69300000000000006,8.4675254896025223,8.3385669189237817,-0.12895857067874061,0.12895857067874061,-0.0055164083477064491,-0.015229782400666161
joint,13,12,1,0.57199999999999995,0.75600000000000001,8.2747362949515697,8.1475383265883501,-0.12719796836321962,0.12719796836321962,-0.0054410957782571011,-0.015371845558489073
joint,13,13,1,0.57199999999999995,0.81899999999999995,8.0870816594971924,7.961009963356001,-0.1260716961411914,0.1260716961411914,-0.0053929176893198092,-0.015589269584428779
joint,13,14,1,0.57199999999999995,0.88200000000000001,7.9049468318662246,7.7795881366865052,-0.12535869517971943,0.12535869517971943,-0.0053624179370731356,-0.015858259118755432
joint,13,15,1,0.57199999999999995,0.94500000000000006,7.7285552153371659,7.6033610654255339,-0.12519414991163202,0.12519414991163202,-0.0053553792510387336,-0.01619890735375568
joint,13,16,1,0.57199999999999995,1.008,7.5580067204650412,7.4323677878750445,-0.1256389325899967,0.1256389325899967,-0.0053744055388374604,-0.016623289345562554
joint,13,17,1,0.57199999999999995,1.071,7.3933084088275498,7.2669122285507983,-0.12639618027675148,0.12639618027675148,-0.0054067980152623252,-0.017096024308391557
joint,13,18,1,0.57199999999999995,1.1339999999999999,7.2343986726247262,7.1067034546768619,-0.12769521794786431,0.12769521794786431,-0.0054623664215744877,-0.01765111707640173
joint,13,19,1,0.57199999999999995,1.1970000000000001,7.0811661232568799,6.9519116801623317,-0.12925444309454814,0.12925444309454814,-0.0055290647617456737,-0.018253270837699176
joint,13,20,1,0.57199999999999995,1.26,6.9334642220881788,6.8021949304945322,-0.13126929159364664,0.13126929159364664,-0.0056152531168219685,-0.018932713487646982
joint,13,21,1,0.57199999999999995,1.323,6.7911225266533952,6.6575502897892065,-0.13357223686418873,0.13357223686418873,-0.0057137652703598473,-0.019668653648929516
joint,13,22,1,0.57199999999999995,1.3860000000000001,6.6539552707876366,6.5178318466846727,-0.13612342410296385,0.13612342410296385,-0.0058228963696459936,-0.020457520161065158
joint,13,23,1,0.57199999999999995,1.4490000000000001,6.521767859078353,6.3827911472603782,-0.13897671181797477,0.13897671181797477,-0.0059449502981801855,-0.021309668608415443
joint,13,24,1,0.57199999999999995,1.512,6.3943617385235871,6.2523266674615918,-0.14203507106199531,0.14203507106199531,-0.0060757764881356341,-0.022212548628002739
joint,13,25,1,0.57199999999999995,1.575,6.2715380132087928,6.1261921406786737,-0.1453458725301191,0.1453458725301191,-0.0062174012964770287,-0.023175475014900502
joint,13,26,1,0.57199999999999995,1.6379999999999999,6.1531000892091665,6.0043153491695627,-0.14878474003960385,0.14878474003960385,-0.0063645043338023755,-0.024180451785682972
joint,13,27,1,0.57199999999999995,1.7010000000000001,6.0388555741360621,5.8864577371047577,-0.15239783703130438,0.15239783703130438,-0.0065190603148526189,-0.025236211590158274
joint,13,28,1,0.57199999999999995,1.764,5.9286176060666804,5.7725172401463389,-0.15610036592034149,0.15610036592034149,-0.0066774418878152268,-0.026329977119894852
joint,13,29,1,0.57199999999999995,1.827,5.8222057475508437,5.6622608176101572,-0.15994492994068654,0.15994492994068654,-0.0068418992398430866,-0.027471535166542101
joint,13,30,1,0.57199999999999995,1.8900000000000001,5.7194465498439406,5.5555787313705283,-0.16386781847341236,0.16386781847341236,-0.0070097070476929464,-0.028650992197467712
joint,13,31,1,0.57199999999999995,1.9530000000000001,5.6201738686978988,5.4523414065150799,-0.16783246218281889,0.16783246218281889,-0.0071793009997594259,-0.029862503563738124
joint,13,32,1,0.57199999999999995,2.016,5.5242289945117458,5.3523621613605368,-0.17186683315120899,0.17186683315120899,-0.0073518776464346867,-0.03111146068020652
joint,13,33,1,0.57199999999999995,2.0790000000000002,5.4314606452482304,5.2555283038331861,-0.17593234141504421,0.17593234141504421,-0.0075257862405378262,-0.032391349750266613
joint,13,34,1,0.57199999999999995,2.1419999999999999,5.3417248593513005,5.1616858264034793,-0.1800390329478212,0.1800390329478212,-0.0077014565145927562,-0.033704287975941383
joint,13,35,1,0.57199999999999995,2.2050000000000001,5.2548848172354079,5.0707310071210072,-0.18415381011440068,0.18415381011440068,-0.0078774726645175087,-0.035044309536604437
joint,13,36,1,0.57199999999999995,2.2679999999999998,5.1708106132020273,4.9825207171934141,-0.18828989600861323,0.18828989600861323,-0.0080544003292208084,-0.036413999678865556
joint,13,37,1,0.57199999999999995,2.331,5.0893789944358483,4.8969716299466954,-0.19240736448915285,0.19240736448915285,-0.0082305316043886356,-0.037805666408320018
