generator,dgp,replicate,seed,sample_count,statistic_empirical_over_separable,statistic_empirical_over_joint,empirical_mean_l_squared,joint_mean_variance_l,separable_mean_variance_l,empirical_h_ab,joint_h_ab,separable_h_ab,fit_signal_variance,fit_range_lat,fit_range_lon,fit_range_time,fit_advec_lat,fit_advec_lon,fit_nll,fit_steps,fit_converged,fit_max_abs_gradient,fit_objective_evaluations,negative_spectral_mass_fraction,simulation_seconds,fit_seconds,replicate_seconds,beta_0,beta_1,beta_2,beta_3,beta_4,beta_5,beta_6,beta_7,beta_8
spectrally_corrected_circulant_embedding,joint,0,20260925,29576,0.9022206470976708,1.1503888634028081,1.6528746283257916,1.436796444149024,1.8320070967594004,3.949559893509369,0.50399947440856641,7.8676185379508468,24.273270071296427,0.9076362256428494,1.0148700912956354,4.8379079834773941,-0.017991221687121702,-0.19953697584210789,1.1858685219633007,1,True,2.7236763682014143e-05,20,0.045740966794163597,0.063145416992483605,113.28691808300208,113.57917979199556,2.0713290620385365,1.1354388675508691,0.24110382974039249,0.8553299547769635,0.3615817897204941,0.6637803955537952,0.99486645722871681,0.69163189796144942,0.76521347371894044
spectrally_corrected_circulant_embedding,separable,0,21260925,29576,4.9223739039078751,1.5491227646288617,1.747068453828706,1.1277792139651812,0.35492396309872104,7.4455439917836719,0.49585667747568246,0.1601140727455849,9860.823676525848,2928.8086387955032,3383.722374132949,31338.393182139742,-0.011131464080847744,-0.19731435236755368,1.1852084071000299,3,True,6.9861759472902578e-05,44,0.0030561858652027631,0.062826583976857364,251.27980512499926,251.52222770897788,8.0366698875862248,1.3367230256645879,0.65920970397714751,1.8764588255365946,4.8726893802073228,2.836478173734132,2.9960830505798137,1.9255238384755566,5.8081968183617869
