lanczos_steps,threshold_index,precision_threshold,mode_count_slq,mode_count_slq_se,mode_fraction_slq,cumulative_energy_lanczos,cumulative_energy_per_n,shape_bridge
64,148,0.0006945958893871822,75.0146853386581,3.258565771315604,0.0005344753572350811,175.67923244831488,0.0012517045175581031,0.18999893635691295
64,149,0.0006988314612022925,75.0146853386581,3.258565771315604,0.0005344753572350811,175.67923244831488,0.0012517045175581031,0.18999893635691295
64,150,0.0007030928610835857,75.0146853386581,3.258565771315604,0.0005344753572350811,175.67923244831488,0.0012517045175581031,0.18999893635691295
64,151,0.0007073802465278602,75.0146853386581,3.258565771315604,0.0005344753572350811,175.67923244831488,0.0012517045175581031,0.18999893635691295
64,152,0.0007116937759923126,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,153,0.0007160336089003976,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,154,0.0007203999056477135,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,155,0.0007247928276079373,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,156,0.0007292125371387831,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,157,0.0007336591975880057,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,158,0.0007381329732994369,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,159,0.0007426340296190612,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,160,0.0007471625329011228,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,161,0.0007517186505142791,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,162,0.0007563025508477819,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,163,0.0007609144033177025,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,164,0.0007655543783731955,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,165,0.0007702226475027943,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,166,0.0007749193832407509,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,167,0.0007796447591734152,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,168,0.000784398949945646,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
