dataset_id,data_kind,date,method,index,frac_index,eigenvalue,whitened_score,squared_score,leverage,expected_increment,cumulative_squared_score,expected,scaled_cumulative,scaled_expected,scaled_band_lower,scaled_band_upper
real_20240703,real,2024-07-03,fixed,1,0.0001869297354,103.9223173,-0.9423946064,0.8881075941,0.4035072144,0.5964927856,0.8881075941,0.5964927856,0.000278316388,0.0001869297354,-0.03381345486,0.03418731434
real_20240703,real,2024-07-03,fixed,2,0.0004624695188,99.8763201,-3.647411416,13.30361003,0.1207525513,0.8792474487,14.19171763,1.475740234,0.004447420128,0.0004624695188,-0.03353791508,0.03446285412
real_20240703,real,2024-07-03,fixed,3,0.0006850367688,98.39085377,2.159545651,4.66363742,0.2897879051,0.7102120949,18.85535505,2.185952329,0.005908917283,0.0006850367688,-0.03331534783,0.03468542137
real_20240703,real,2024-07-03,fixed,4,0.0009605564223,96.31411113,-0.35135326,0.1234491133,0.1208167858,0.8791832142,18.97880416,3.065135544,0.005947603937,0.0009605564223,-0.03303982818,0.03496094102
real_20240703,real,2024-07-03,fixed,5,0.001262864778,94.92310815,-1.998221119,3.992887641,0.03533403689,0.9646659631,22.9716918,4.029801507,0.007198900596,0.001262864778,-0.03273751982,0.03526324938
real_20240703,real,2024-07-03,fixed,6,0.001551730387,92.31814013,2.776036726,7.706379906,0.07822984027,0.9217701597,30.67807171,4.951571666,0.009613936606,0.001551730387,-0.03244865421,0.03555211499
real_20240703,real,2024-07-03,fixed,7,0.001847221942,91.24108943,1.926184096,3.710185173,0.05708645033,0.9429135497,34.38825688,5.894485216,0.01077663957,0.001847221942,-0.03215316266,0.03584760654
real_20240703,real,2024-07-03,fixed,8,0.002144485663,90.60439155,7.174755632,51.47711839,0.05143146611,0.9485685339,85.86537527,6.84305375,0.02690861024,0.002144485663,-0.03185589894,0.03614487026
real_20240703,real,2024-07-03,fixed,9,0.002456759139,89.17438683,2.527593302,6.388727901,0.003535338895,0.9964646611,92.25410317,7.839518411,0.02891071864,0.002456759139,-0.03154362546,0.03645714374
real_20240703,real,2024-07-03,fixed,10,0.002766188832,87.41674332,-2.70040159,7.292168746,0.01260984698,0.987390153,99.54627191,8.826908564,0.03119594858,0.002766188832,-0.03123419577,0.03676657343
real_20240703,real,2024-07-03,fixed,11,0.003079372001,86.51624399,1.227920434,1.507788591,0.0006325091251,0.9993674909,101.0540605,9.826276055,0.03166846146,0.003079372001,-0.0309210126,0.0370797566
real_20240703,real,2024-07-03,fixed,12,0.003372291774,84.99262609,-1.482478466,2.197742404,0.06529300426,0.9347069957,103.2518029,10.76098305,0.03235719301,0.003372291774,-0.03062809283,0.03737267637
real_20240703,real,2024-07-03,fixed,13,0.003668641832,83.96584076,-1.58428278,2.509951928,0.05434696373,0.9456530363,105.7617548,11.70663609,0.03314376523,0.003668641832,-0.03033174277,0.03766902643
real_20240703,real,2024-07-03,fixed,14,0.003975369416,82.93199248,1.023470899,1.047492682,0.02123228061,0.9787677194,106.8092475,12.68540381,0.03347202993,0.003975369416,-0.03002501518,0.03797575402
real_20240703,real,2024-07-03,fixed,15,0.004287803126,81.9786412,0.3650292536,0.133246356,0.003024030528,0.9969759695,106.9424939,13.68237978,0.03351378686,0.004287803126,-0.02971258147,0.03828818773
real_20240703,real,2024-07-03,fixed,16,0.004586838318,80.86449981,-0.3439010242,0.1182679145,0.04577870198,0.954221298,107.0607618,14.63660107,0.03355084982,0.004586838318,-0.02941354628,0.03858722292
real_20240703,real,2024-07-03,fixed,17,0.00489831137,79.45174867,-0.2712642882,0.07358431403,0.006089493365,0.9939105066,107.1343461,15.63051158,0.03357390978,0.00489831137,-0.02910207323,0.03889869597
real_20240703,real,2024-07-03,fixed,18,0.005206897863,78.3511677,0.08715688185,0.007596322053,0.01530050045,0.9846994995,107.1419424,16.61521108,0.03357629032,0.005206897863,-0.02879348674,0.03920728246
real_20240703,real,2024-07-03,fixed,19,0.005515007976,77.66266317,-2.380919568,5.668777989,0.01682062735,0.9831793726,112.8107204,17.59839045,0.03535277982,0.005515007976,-0.02848537662,0.03951539258
real_20240703,real,2024-07-03,fixed,20,0.005827162405,77.08425616,2.872358698,8.25044449,0.003915219326,0.9960847807,121.0611649,18.59447523,0.03793831555,0.005827162405,-0.0281732222,0.039827547
real_20240703,real,2024-07-03,fixed,21,0.006129680571,75.53307369,-2.643221969,6.986622378,0.03466452982,0.9653354702,128.0477873,19.5598107,0.04012779294,0.006129680571,-0.02787070403,0.04013006517
real_20240703,real,2024-07-03,fixed,22,0.006439407039,74.15179211,-0.5743779818,0.329910066,0.01166284322,0.9883371568,128.3776973,20.54814786,0.04023118062,0.006439407039,-0.02756097756,0.04043979164
real_20240703,real,2024-07-03,fixed,23,0.006752136514,73.62556759,0.6812610816,0.4641166612,0.002080243534,0.9979197565,128.841814,21.54606762,0.04037662614,0.006752136514,-0.02724824809,0.04075252111
