index,frac_index,eigenvalue,y2,cumsum_y2,scaled_cumsum,expected,band_lower,band_upper,strategy,time_idx
1,0.003787878787878788,329.4102335883791,0.00028363622244685963,0.00028363622244685963,1.0743796304805288e-06,1.0,-30.206796950120967,32.20679695012097,heads200_points_x8_plus_432,1
2,0.007575757575757576,191.7037383435566,0.23253403893717176,0.23281767515961863,0.0008818851331803736,2.0,-29.206796950120967,33.20679695012097,heads200_points_x8_plus_432,1
3,0.011363636363636364,156.806094392673,1.917473215571125,2.1502908907307434,0.008145041252767967,3.0,-28.206796950120967,34.20679695012097,heads200_points_x8_plus_432,1
4,0.015151515151515152,113.91357582285436,0.43812658697231865,2.588417477703062,0.009804611657966145,4.0,-27.206796950120967,35.20679695012097,heads200_points_x8_plus_432,1
5,0.01893939393939394,108.1964954287999,3.7258509432857925,6.314268420988855,0.02391768341283657,5.0,-26.206796950120967,36.20679695012097,heads200_points_x8_plus_432,1
6,0.022727272727272728,100.36712371986337,0.17920591061053578,6.493474331599391,0.024596493680300723,6.0,-25.206796950120967,37.20679695012097,heads200_points_x8_plus_432,1
7,0.026515151515151516,80.46540863512999,2.3562756149634287,8.84974994656282,0.033521780100616745,7.0,-24.206796950120967,38.20679695012097,heads200_points_x8_plus_432,1
8,0.030303030303030304,78.22601599480387,0.051377388463769186,8.90112733502659,0.03371639142055527,8.0,-23.206796950120967,39.20679695012097,heads200_points_x8_plus_432,1
9,0.03409090909090909,67.59634032430245,1.2724889511862598,10.17361628621285,0.038536425326563824,9.0,-22.206796950120967,40.20679695012097,heads200_points_x8_plus_432,1
10,0.03787878787878788,64.79250622062065,0.37984553661982823,10.553461822832679,0.03997523417739651,10.0,-21.206796950120967,41.20679695012097,heads200_points_x8_plus_432,1
11,0.041666666666666664,60.02307224765326,0.008593291917930616,10.56205511475061,0.040007784525570494,11.0,-20.206796950120967,42.20679695012097,heads200_points_x8_plus_432,1
12,0.045454545454545456,56.53325763308825,7.646032463410776,18.208087578161386,0.06897002870515677,12.0,-19.206796950120967,43.20679695012097,heads200_points_x8_plus_432,1
13,0.04924242424242424,52.24776383039715,0.2718378686922092,18.479925446853596,0.06999971760171816,13.0,-18.206796950120967,44.20679695012097,heads200_points_x8_plus_432,1
