index,frac_index,eigenvalue,y2,cumsum_y2,scaled_cumsum,expected,band_lower,band_upper,strategy,time_idx
1,0.0033783783783783786,382.1301742877367,1.4837058725261696,1.4837058725261696,0.005012519839615438,1.0,-32.04403604915303,34.04403604915303,heads200_points_x8_plus_432,7
2,0.006756756756756757,205.9845892165331,1.36380950270531,2.8475153752314797,0.009619984375782025,2.0,-31.04403604915303,35.04403604915303,heads200_points_x8_plus_432,7
3,0.010135135135135136,168.75472061581763,1.6582403849436667,4.505755760175147,0.01522214783842955,3.0,-30.04403604915303,36.04403604915303,heads200_points_x8_plus_432,7
4,0.013513513513513514,120.86983285981181,7.599039447923256e-05,4.505831750569626,0.015222404562735221,4.0,-29.04403604915303,37.04403604915303,heads200_points_x8_plus_432,7
5,0.016891891891891893,116.30559664163852,0.38298725140005474,4.88881900196968,0.01651628041205973,5.0,-28.04403604915303,38.04403604915303,heads200_points_x8_plus_432,7
6,0.02027027027027027,110.27969767181018,0.035767310924400754,4.924586312894081,0.016637115921939463,6.0,-27.04403604915303,39.04403604915303,heads200_points_x8_plus_432,7
7,0.02364864864864865,87.11524694645686,0.45384503864859865,5.378431351542679,0.018170376187644187,7.0,-26.04403604915303,40.04403604915303,heads200_points_x8_plus_432,7
8,0.02702702702702703,81.12702680204202,1.4791623871718766,6.857593738714556,0.0231675464145762,8.0,-25.04403604915303,41.04403604915303,heads200_points_x8_plus_432,7
9,0.030405405405405407,78.07654726924537,0.3997239103972748,7.2573176491118305,0.024517965030783212,9.0,-24.04403604915303,42.04403604915303,heads200_points_x8_plus_432,7
10,0.033783783783783786,69.70995618470091,0.18415703494250854,7.441474684054339,0.025140117175859254,10.0,-23.04403604915303,43.04403604915303,heads200_points_x8_plus_432,7
11,0.037162162162162164,65.5725470166338,0.06254220384786664,7.504016887902205,0.025351408405075018,11.0,-22.04403604915303,44.04403604915303,heads200_points_x8_plus_432,7
