index,frac_index,eigenvalue,y2,cumsum_y2,scaled_cumsum,expected,band_lower,band_upper,strategy,time_idx
1,0.004032258064516129,352.0573280976812,1.1096485279182458,1.1096485279182458,0.0044743892254767974,1.0,-29.246356881784227,31.246356881784227,standard_432,4
2,0.008064516129032258,195.75926196827209,0.009007762723974275,1.11865629064222,0.0045107108493637905,2.0,-28.246356881784227,32.24635688178422,standard_432,4
3,0.012096774193548387,153.65391964489345,0.23829059930665797,1.356946889948878,0.0054715600401164435,3.0,-27.246356881784227,33.24635688178422,standard_432,4
4,0.016129032258064516,113.4627745384422,0.9720220725829937,2.3289689625318717,0.009391003881176902,4.0,-26.246356881784227,34.24635688178422,standard_432,4
5,0.020161290322580645,106.69521568417015,2.6085831040843726,4.937552066616244,0.01990948413958163,5.0,-25.246356881784227,35.24635688178422,standard_432,4
6,0.024193548387096774,95.75507033202531,0.00037593105974636403,4.937927997675991,0.019910999990628994,6.0,-24.246356881784227,36.24635688178422,standard_432,4
7,0.028225806451612902,81.37517926431728,0.05306933302984512,4.990997330705836,0.020124989236717083,7.0,-23.246356881784227,37.24635688178422,standard_432,4
8,0.03225806451612903,77.74571571695833,2.631161920986371,7.6221592516922065,0.030734513111662122,8.0,-22.246356881784227,38.24635688178422,standard_432,4
9,0.036290322580645164,66.04109465856494,0.12696694362975652,7.7491261953219635,0.031246476594040177,9.0,-21.246356881784227,39.24635688178422,standard_432,4
10,0.04032258064516129,62.44896296199001,0.8601522059170827,8.609278401239045,0.034714832263060665,10.0,-20.246356881784227,40.24635688178422,standard_432,4
11,0.04435483870967742,57.99988273260791,0.2271727744781107,8.836451175717157,0.035630851514988536,11.0,-19.246356881784227,41.24635688178422,standard_432,4
12,0.04838709677419355,55.18212115746336,9.259930593304201,18.096381769021356,0.07296928132669901,12.0,-18.246356881784227,42.24635688178422,standard_432,4
13,0.05241935483870968,52.14041519119997,0.45612459131938016,18.552506360340736,0.0748084933884707,13.0,-17.246356881784227,43.24635688178422,standard_432,4
14,0.056451612903225805,48.70425282989896,0.1329756994561311,18.68548205979687,0.07534468572498737,14.0,-16.246356881784227,44.24635688178422,standard_432,4
15,0.06048387096774194,46.747717742537056,2.2022075151885923,20.887689574985462,0.0842245547378446,15.0,-15.246356881784227,45.24635688178422,standard_432,4
16,0.06451612903225806,43.23119005640549,3.9762970592036453,24.863986634189107,0.10025801062173027,16.0,-14.246356881784227,46.24635688178422,standard_432,4
17,0.06854838709677419,40.526835233182176,0.10753679652007533,24.971523430709183,0.10069162673673057,17.0,-13.246356881784227,47.24635688178422,standard_432,4
18,0.07258064516129033,38.85002772143904,0.6914054121417998,25.662928842850985,0.10347955178568945,18.0,-12.246356881784227,48.24635688178422,standard_432,4
19,0.07661290322580645,38.28686786014913,0.047567939388233116,25.71049678223922,0.10367135799290007,19.0,-11.246356881784227,49.24635688178422,standard_432,4
20,0.08064516129032258,36.79627809318709,0.26326369588927023,25.97376047812849,0.10473290515374391,20.0,-10.246356881784227,50.24635688178422,standard_432,4
21,0.0846774193548387,34.98045948168176,4.425527398601575,30.399287876730064,0.1225777736964922,21.0,-9.246356881784227,51.24635688178422,standard_432,4
22,0.08870967741935484,33.27995309406626,0.0038435220239239395,30.403131398753988,0.1225932717691693,22.0,-8.246356881784227,52.24635688178422,standard_432,4
23,0.09274193548387097,31.843387164930114,0.019502869460034992,30.422634268214022,0.12267191237183074,23.0,-7.2463568817842265,53.24635688178422,standard_432,4
24,0.0967741935483871,31.366838264152832,0.6727894001796473,31.095423668393668,0.12538477285642607,24.0,-6.2463568817842265,54.24635688178422,standard_432,4
25,0.10080645161290322,30.109881087631454,3.0177079674834237,34.11313163587709,0.13755295014466568,25.0,-5.2463568817842265,55.24635688178422,standard_432,4
26,0.10483870967741936,29.698583039180654,7.053433801145801e-08,34.11313170641143,0.13755295042907834,26.0,-4.2463568817842265,56.24635688178422,standard_432,4
27,0.10887096774193548,28.621915744059233,1.6036319875134224,35.716763693924854,0.14401920844324537,27.0,-3.2463568817842265,57.24635688178422,standard_432,4
28,0.11290322580645161,27.85594138750103,0.0024733986631396998,35.719237092587996,0.14402918182495159,28.0,-2.2463568817842265,58.24635688178422,standard_432,4
29,0.11693548387096774,26.651597175927307,0.1879874183118846,35.90722451089988,0.14478719560846726,29.0,-1.2463568817842265,59.24635688178422,standard_432,4
30,0.12096774193548387,26.453888577450353,0.6524693994811442,36.55969391038102,0.14741812060637507,30.0,-0.24635688178422654,60.24635688178422,standard_432,4
