maxmin_block_rank,local_eigen_rank,y2,expected_increment,n_scores,n_hours,conditional_eigenvalue_mean,conditional_eigenvalue_median,leverage_mean,index,order_key,cumsum_y2,expected,frac_index,scaled_cumsum,scaled_expected,band_lower,band_upper,scaled_band_lower,scaled_band_upper
2,5,19.047357,7.993959,8,8,5.507973,5.520479,0.000755,32,32,184.047114,175.715506,0.001313,0.001376,0.001313,-526.815588,878.246599,-0.003938,0.006564
2,6,7.611704,7.999188,8,8,4.990995,5.118991,0.000101,33,33,191.658818,183.714694,0.001373,0.001432,0.001373,-518.816400,886.245788,-0.003878,0.006624
2,7,5.869027,7.999932,8,8,3.926605,3.922623,0.000009,34,34,197.527845,191.714626,0.001433,0.001476,0.001433,-510.816468,894.245720,-0.003818,0.006684
2,8,7.318650,7.999964,8,8,3.764004,3.879538,0.000004,35,35,204.846495,199.714590,0.001493,0.001531,0.001493,-502.816504,902.245684,-0.003758,0.006744
2,9,6.826679,7.999939,8,8,3.248082,3.259189,0.000008,36,36,211.673174,207.714529,0.001552,0.001582,0.001552,-494.816565,910.245623,-0.003698,0.006803
2,10,6.261627,7.999895,8,8,3.175352,3.210654,0.000013,37,37,217.934801,215.714424,0.001612,0.001629,0.001612,-486.816670,918.245518,-0.003639,0.006863
2,11,13.502725,7.999780,8,8,3.006717,3.047805,0.000027,38,38,231.437526,223.714204,0.001672,0.001730,0.001672,-478.816889,926.245298,-0.003579,0.006923
2,12,16.593086,7.999985,8,8,2.892706,2.932045,0.000002,39,39,248.030612,231.714189,0.001732,0.001854,0.001732,-470.816905,934.245283,-0.003519,0.006983
2,13,5.740195,7.999999,8,8,2.792640,2.890993,0.000000,40,40,253.770806,239.714188,0.001792,0.001897,0.001792,-462.816906,942.245282,-0.003459,0.007043
2,14,6.298776,6.999990,7,7,2.590543,2.629304,0.000001,41,41,260.069582,246.714178,0.001844,0.001944,0.001844,-455.816915,949.245272,-0.003407,0.007095
2,15,7.283392,5.999992,6,6,2.629350,2.618042,0.000001,42,42,267.352975,252.714170,0.001889,0.001998,0.001889,-449.816923,955.245264,-0.003362,0.007140
2,16,17.503508,6.000000,6,6,2.443323,2.437690,0.000000,43,43,284.856482,258.714170,0.001934,0.002129,0.001934,-443.816923,961.245264,-0.003317,0.007185
3,1,8.235539,7.900472,8,8,55.205170,49.150812,0.012441,44,44,293.092022,266.614642,0.001993,0.002191,0.001993,-435.916452,969.145736,-0.003258,0.007244
3,2,15.687446,7.999882,8,8,11.218432,11.078925,0.000015,45,45,308.779468,274.614524,0.002053,0.002308,0.002053,-427.916569,977.145618,-0.003198,0.007303
3,3,6.550716,7.998728,8,8,5.213241,5.211419,0.000159,46,46,315.330184,282.613253,0.002112,0.002357,0.002112,-419.917841,985.144346,-0.003139,0.007363
3,4,11.643746,7.997815,8,8,4.166759,4.526377,0.000273,47,47,326.973930,290.611068,0.002172,0.002444,0.002172,-411.920026,993.142161,-0.003079,0.007423
3,5,8.271298,7.999887,8,8,3.343681,3.642363,0.000014,48,48,335.245228,298.610955,0.002232,0.002506,0.002232,-403.920139,1001.142049,-0.003019,0.007483
3,6,6.155195,7.999996,8,8,2.808033,3.041602,0.000000,49,49,341.400423,306.610951,0.002292,0.002552,0.002292,-395.920143,1009.142045,-0.002959,0.007543
3,7,8.152606,7.999986,8,8,2.631046,2.900377,0.000002,50,50,349.553029,314.610938,0.002351,0.002613,0.002351,-387.920156,1017.142031,-0.002899,0.007602
3,8,2.470157,8.000000,8,8,2.364115,2.546758,0.000000,51,51,352.023185,322.610938,0.002411,0.002631,0.002411,-379.920156,1025.142031,-0.002840,0.007662
4,1,2.024620,7.900619,8,8,55.364030,49.775082,0.012423,52,52,354.047805,330.511556,0.002470,0.002646,0.002470,-372.019538,1033.042650,-0.002781,0.007721
4,2,3.493033,7.999893,8,8,11.432450,11.737811,0.000013,53,53,357.540837,338.511449,0.002530,0.002672,0.002530,-364.019644,1041.042543,-0.002721,0.007781
4,3,5.040427,7.998468,8,8,5.240145,5.285929,0.000191,54,54,362.581264,346.509918,0.002590,0.002710,0.002590,-356.021176,1049.041011,-0.002661,0.007841
4,4,9.875112,7.998126,8,8,4.074960,4.064919,0.000234,55,55,372.456376,354.508043,0.002650,0.002784,0.002650,-348.023050,1057.039137,-0.002601,0.007900
4,5,3.066077,7.999861,8,8,3.243286,3.243487,0.000017,56,56,375.522453,362.507904,0.002709,0.002807,0.002709,-340.023190,1065.038998,-0.002541,0.007960
4,6,2.214783,7.999997,8,8,2.740995,2.738464,0.000000,57,57,377.737236,370.507901,0.002769,0.002823,0.002769,-332.023192,1073.038995,-0.002482,0.008020
4,7,3.166737,7.999988,8,8,2.547537,2.546798,0.000002,58,58,380.903973,378.507889,0.002829,0.002847,0.002829,-324.023205,1081.038983,-0.002422,0.008080
4,8,7.072254,8.000000,8,8,2.310595,2.309921,0.000000,59,59,387.976227,386.507889,0.002889,0.002900,0.002889,-316.023205,1089.038983,-0.002362,0.008140
5,1,4.737227,7.895582,8,8,94.112658,81.617352,0.013052,60,60,392.713454,394.403472,0.002948,0.002935,0.002948,-308.127622,1096.934565,-0.002303,0.008199
5,2,7.361564,7.998596,8,8,15.691380,15.247326,0.000175,61,61,400.075018,402.402068,0.003008,0.002990,0.003008,-300.129026,1104.933162,-0.002243,0.008258
5,3,14.288828,7.999561,8,8,15.176127,15.098092,0.000055,62,62,414.363846,410.401629,0.003067,0.003097,0.003067,-292.129464,1112.932723,-0.002183,0.008318
5,4,4.429268,7.999983,8,8,6.764632,6.714650,0.000002,63,63,418.793113,418.401612,0.003127,0.003130,0.003127,-284.129482,1120.932706,-0.002124,0.008378
5,5,7.906880,7.992860,8,8,5.539259,5.496188,0.000893,64,64,426.699994,426.394472,0.003187,0.003189,0.003187,-276.136622,1128.925565,-0.002064,0.008438
5,6,2.001673,7.999742,8,8,5.098701,5.101632,0.000032,65,65,428.701667,434.394214,0.003247,0.003204,0.003247,-268.136880,1136.925307,-0.002004,0.008498
5,7,5.017565,7.999967,8,8,3.914450,3.894901,0.000004,66,66,433.719232,442.394180,0.003307,0.003242,0.003307,-260.136914,1144.925274,-0.001944,0.008557
5,8,10.171977,7.999954,8,8,3.873458,3.877356,0.000006,67,67,443.891210,450.394134,0.003366,0.003318,0.003366,-252.136960,1152.925228,-0.001885,0.008617
5,9,4.502134,7.999978,8,8,3.277008,3.228222,0.000003,68,68,448.393343,458.394112,0.003426,0.003351,0.003426,-244.136982,1160.925206,-0.001825,0.008677
5,10,6.293896,7.999936,8,8,3.214105,3.217093,0.000008,69,69,454.687239,466.394048,0.003486,0.003398,0.003486,-236.137046,1168.925141,-0.001765,0.008737
5,11,5.728143,7.999712,8,8,3.045134,3.034376,0.000036,70,70,460.415382,474.393760,0.003546,0.003441,0.003546,-228.137334,1176.924853,-0.001705,0.008797
5,12,4.429585,7.999991,8,8,2.925067,2.916212,0.000001,71,71,464.844967,482.393750,0.003605,0.003474,0.003605,-220.137344,1184.924844,-0.001645,0.008856
5,13,3.295927,8.000000,8,8,2.887634,2.884849,0.000000,72,72,468.140894,490.393750,0.003665,0.003499,0.003665,-212.137344,1192.924844,-0.001586,0.008916
5,14,3.778034,7.999999,8,8,2.624944,2.614582,0.000000,73,73,471.918928,498.393749,0.003725,0.003527,0.003725,-204.137344,1200.924843,-0.001526,0.008976
5,15,3.925199,7.999995,8,8,2.613253,2.610686,0.000001,74,74,475.844127,506.393744,0.003785,0.003557,0.003785,-196.137350,1208.924838,-0.001466,0.009036
5,16,1.378222,8.000000,8,8,2.435418,2.427411,0.000000,75,75,477.222349,514.393744,0.003845,0.003567,0.003845,-188.137350,1216.924838,-0.001406,0.009096
6,1,14.603372,7.895855,8,8,90.629647,79.707589,0.013018,76,76,491.825721,522.289599,0.003904,0.003676,0.003904,-180.241495,1224.820692,-0.001347,0.009155
6,2,2.487239,7.998876,8,8,16.354420,15.470660,0.000141,77,77,494.312960,530.288474,0.003963,0.003695,0.003963,-172.242619,1232.819568,-0.001287,0.009214
6,3,10.615944,7.998667,8,8,14.357955,14.362953,0.000167,78,78,504.928904,538.287142,0.004023,0.003774,0.004023,-164.243952,1240.818235,-0.001228,0.009274
6,4,2.710751,7.998993,8,8,6.923977,6.761219,0.000126,79,79,507.639655,546.286134,0.004083,0.003794,0.004083,-156.244960,1248.817228,-0.001168,0.009334
6,5,9.673737,7.993828,8,8,5.771575,5.500646,0.000771,80,80,517.313392,554.279962,0.004143,0.003866,0.004143,-148.251132,1256.811056,-0.001108,0.009394
6,6,8.423857,7.999357,8,8,4.951956,5.030371,0.000080,81,81,525.737249,562.279319,0.004203,0.003929,0.004203,-140.251775,1264.810413,-0.001048,0.009453
6,7,7.609697,7.999947,8,8,4.047866,3.908085,0.000007,82,82,533.346947,570.279266,0.004262,0.003986,0.004262,-132.251828,1272.810360,-0.000988,0.009513
6,8,0.999201,7.999938,8,8,3.841083,3.876147,0.000008,83,83,534.346148,578.279204,0.004322,0.003994,0.004322,-124.251890,1280.810298,-0.000929,0.009573
6,9,3.928279,7.999948,8,8,3.319601,3.238714,0.000007,84,84,538.274428,586.279152,0.004382,0.004023,0.004382,-116.251942,1288.810245,-0.000869,0.009633
6,10,4.830006,7.999921,8,8,3.192515,3.216187,0.000010,85,85,543.104433,594.279073,0.004442,0.004059,0.004442,-108.252021,1296.810167,-0.000809,0.009693
6,11,7.045777,7.999769,8,8,3.074986,3.039398,0.000029,86,86,550.150210,602.278842,0.004502,0.004112,0.004502,-100.252252,1304.809936,-0.000749,0.009752
6,12,2.606423,7.999970,8,8,2.941598,2.920966,0.000004,87,87,552.756633,610.278812,0.004561,0.004131,0.004561,-92.252282,1312.809906,-0.000690,0.009812
6,13,10.225055,7.999993,8,8,2.826248,2.885383,0.000001,88,88,562.981688,618.278805,0.004621,0.004208,0.004621,-84.252288,1320.809899,-0.000630,0.009872
6,14,2.710893,7.999987,8,8,2.614723,2.620435,0.000002,89,89,565.692581,626.278792,0.004681,0.004228,0.004681,-76.252302,1328.809886,-0.000570,0.009932
6,15,1.624501,6.999996,7,7,2.584666,2.612439,0.000001,90,90,567.317082,633.278788,0.004733,0.004240,0.004733,-69.252306,1335.809881,-0.000518,0.009984
6,16,2.707512,4.999999,5,5,2.452224,2.431921,0.000000,91,91,570.024595,638.278786,0.004771,0.004260,0.004771,-64.252307,1340.809880,-0.000480,0.010021
7,1,4.111946,7.903794,8,8,55.581705,50.085476,0.012026,92,92,574.136541,646.182580,0.004830,0.004291,0.004830,-56.348514,1348.713674,-0.000421,0.010081
7,2,9.922621,7.999902,8,8,12.197252,11.895574,0.000012,93,93,584.059161,654.182482,0.004889,0.004365,0.004889,-48.348611,1356.713576,-0.000361,0.010140
7,3,4.445925,7.997609,8,8,5.245308,5.269359,0.000299,94,94,588.505086,662.180092,0.004949,0.004399,0.004949,-40.351002,1364.711185,-0.000302,0.010200
7,4,16.438818,7.999342,8,8,3.897068,3.553135,0.000082,95,95,604.943904,670.179434,0.005009,0.004521,0.005009,-32.351660,1372.710527,-0.000242,0.010260
7,5,6.699191,7.999812,8,8,3.029283,2.843432,0.000023,96,96,611.643095,678.179246,0.005069,0.004572,0.005069,-24.351848,1380.710340,-0.000182,0.010320
7,6,2.312419,7.999998,8,8,2.584589,2.414316,0.000000,97,97,613.955514,686.179244,0.005129,0.004589,0.005129,-16.351850,1388.710338,-0.000122,0.010379
7,7,5.841718,7.999991,8,8,2.358161,2.181006,0.000001,98,98,619.797232,694.179235,0.005188,0.004632,0.005188,-8.351859,1396.710329,-0.000062,0.010439
7,8,2.714938,8.000000,8,8,2.190362,2.059959,0.000000,99,99,622.512170,702.179235,0.005248,0.004653,0.005248,-0.351859,1404.710329,-0.000003,0.010499
8,1,7.707609,7.904595,8,8,55.471775,49.326761,0.011926,100,100,630.219779,710.083830,0.005307,0.004710,0.005307,7.552736,1412.614923,0.000056,0.010558
8,2,9.804681,7.999889,8,8,11.313469,11.271634,0.000014,101,101,640.024460,718.083718,0.005367,0.004784,0.005367,15.552624,1420.614812,0.000116,0.010618
8,3,9.485188,7.997726,8,8,5.209541,5.208931,0.000284,102,102,649.509648,726.081444,0.005427,0.004855,0.005427,23.550350,1428.612538,0.000176,0.010678
8,4,11.667661,7.998696,8,8,4.073529,4.189076,0.000163,103,103,661.177309,734.080140,0.005487,0.004942,0.005487,31.549046,1436.611234,0.000236,0.010737
8,5,10.960942,7.999903,8,8,3.316296,3.535267,0.000012,104,104,672.138251,742.080043,0.005546,0.005024,0.005546,39.548949,1444.611137,0.000296,0.010797
8,6,10.826777,7.999995,8,8,2.757726,2.842874,0.000001,105,105,682.965028,750.080038,0.005606,0.005105,0.005606,47.548944,1452.611132,0.000355,0.010857
8,7,6.642226,7.999984,8,8,2.548805,2.574348,0.000002,106,106,689.607253,758.080022,0.005666,0.005154,0.005666,55.548928,1460.611115,0.000415,0.010917
8,8,5.009531,7.999999,8,8,2.304824,2.310497,0.000000,107,107,694.616784,766.080021,0.005726,0.005192,0.005726,63.548927,1468.611115,0.000475,0.010977
9,1,9.129638,7.933420,8,8,92.556088,79.226965,0.008322,108,108,703.746422,774.013441,0.005785,0.005260,0.005785,71.482347,1476.544535,0.000534,0.011036
9,2,9.118984,7.999986,8,8,15.345704,15.139656,0.000002,109,109,712.865406,782.013427,0.005845,0.005328,0.005845,79.482333,1484.544521,0.000594,0.011096
9,3,5.784239,7.999829,8,8,15.052825,14.838350,0.000021,110,110,718.649645,790.013256,0.005905,0.005371,0.005905,87.482162,1492.544350,0.000654,0.011156
9,4,3.097575,7.999997,8,8,6.723353,6.716737,0.000000,111,111,721.747220,798.013253,0.005964,0.005394,0.005964,95.482159,1500.544346,0.000714,0.011215
9,5,1.587448,7.995469,8,8,5.509076,5.483518,0.000566,112,112,723.334668,806.008722,0.006024,0.005406,0.006024,103.477628,1508.539816,0.000773,0.011275
9,6,5.747338,7.999957,8,8,5.102585,5.099100,0.000005,113,113,729.082006,814.008679,0.006084,0.005449,0.006084,111.477585,1516.539773,0.000833,0.011335
9,7,3.298421,7.999991,8,8,3.904692,3.902434,0.000001,114,114,732.380427,822.008671,0.006144,0.005474,0.006144,119.477577,1524.539764,0.000893,0.011395
9,8,7.812984,7.999999,8,8,3.878800,3.877568,0.000000,115,115,740.193412,830.008669,0.006204,0.005532,0.006204,127.477575,1532.539763,0.000953,0.011454
9,9,3.189599,7.999999,8,8,3.245922,3.245219,0.000000,116,116,743.383011,838.008669,0.006263,0.005556,0.006263,135.477575,1540.539762,0.001013,0.011514
9,10,8.287701,7.999994,8,8,3.207696,3.206615,0.000001,117,117,751.670712,846.008663,0.006323,0.005618,0.006323,143.477569,1548.539757,0.001072,0.011574
9,11,8.403090,7.999812,8,8,3.038880,3.037950,0.000023,118,118,760.073802,854.008475,0.006383,0.005681,0.006383,151.477381,1556.539569,0.001132,0.011634
9,12,1.053972,8.000000,8,8,2.923095,2.923099,0.000000,119,119,761.127774,862.008475,0.006443,0.005689,0.006443,159.477381,1564.539569,0.001192,0.011694
9,13,1.936609,8.000000,8,8,2.886285,2.886411,0.000000,120,120,763.064383,870.008475,0.006503,0.005703,0.006503,167.477381,1572.539569,0.001252,0.011753
9,14,4.819829,8.000000,8,8,2.620943,2.620843,0.000000,121,121,767.884212,878.008475,0.006562,0.005739,0.006562,175.477381,1580.539569,0.001312,0.011813
9,15,5.065912,7.999999,8,8,2.612229,2.611967,0.000000,122,122,772.950124,886.008474,0.006622,0.005777,0.006622,183.477381,1588.539568,0.001371,0.011873
9,16,4.617242,8.000000,8,8,2.431141,2.431139,0.000000,123,123,777.567367,894.008474,0.006682,0.005812,0.006682,191.477381,1596.539568,0.001431,0.011933
10,1,15.760917,7.932958,8,8,92.457186,79.789246,0.008380,124,124,793.328284,901.941432,0.006741,0.005929,0.006741,199.410339,1604.472526,0.001490,0.011992
10,2,4.858043,7.999777,8,8,15.826822,15.149506,0.000028,125,125,798.186327,909.941210,0.006801,0.005966,0.006801,207.410116,1612.472303,0.001550,0.012052
10,3,15.391725,7.999914,8,8,14.939254,14.843188,0.000011,126,126,813.578052,917.941123,0.006861,0.006081,0.006861,215.410029,1620.472217,0.001610,0.012112
10,4,9.163146,7.999974,8,8,6.812100,6.701125,0.000003,127,127,822.741198,925.941097,0.006921,0.006149,0.006921,223.410003,1628.472191,0.001670,0.012171
10,5,6.581878,7.995602,8,8,5.481095,5.477448,0.000550,128,128,829.323077,933.936699,0.006980,0.006199,0.006980,231.405605,1636.467793,0.001730,0.012231
10,6,4.865232,7.999867,8,8,5.078358,5.095566,0.000017,129,129,834.188309,941.936565,0.007040,0.006235,0.007040,239.405472,1644.467659,0.001789,0.012291
10,7,8.862579,7.999987,8,8,3.922730,3.894090,0.000002,130,130,843.050888,949.936553,0.007100,0.006301,0.007100,247.405459,1652.467646,0.001849,0.012351
10,8,1.263647,7.999995,8,8,3.865686,3.870905,0.000001,131,131,844.314535,957.936548,0.007160,0.006311,0.007160,255.405454,1660.467642,0.001909,0.012411
10,9,4.586701,7.999993,8,8,3.292506,3.225537,0.000001,132,132,848.901236,965.936540,0.007220,0.006345,0.007220,263.405447,1668.467634,0.001969,0.012470
10,10,3.605578,7.999996,8,8,3.212342,3.210792,0.000000,133,133,852.506814,973.936537,0.007279,0.006372,0.007279,271.405443,1676.467631,0.002029,0.012530
10,11,5.236384,7.999849,8,8,3.043317,3.033139,0.000019,134,134,857.743198,981.936386,0.007339,0.006411,0.007339,279.405292,1684.467480,0.002088,0.012590
10,12,3.196245,7.999983,8,8,2.920537,2.912848,0.000002,135,135,860.939443,989.936369,0.007399,0.006435,0.007399,287.405276,1692.467463,0.002148,0.012650
10,13,2.736207,7.999994,8,8,2.892506,2.881440,0.000001,136,136,863.675650,997.936363,0.007459,0.006455,0.007459,295.405270,1700.467457,0.002208,0.012710
10,14,0.511592,7.999999,8,8,2.632870,2.612513,0.000000,137,137,864.187242,1005.936362,0.007519,0.006459,0.007519,303.405269,1708.467456,0.002268,0.012769
10,15,1.582645,8.000000,8,8,2.603963,2.608251,0.000000,138,138,865.769887,1013.936362,0.007578,0.006471,0.007578,311.405268,1716.467456,0.002327,0.012829
10,16,2.570028,8.000000,8,8,2.436072,2.425301,0.000000,139,139,868.339915,1021.936362,0.007638,0.006490,0.007638,319.405268,1724.467456,0.002387,0.012889
11,1,14.472218,7.938597,8,8,84.350871,76.114300,0.007675,140,140,882.812134,1029.874959,0.007697,0.006598,0.007697,327.343865,1732.406053,0.002447,0.012948
11,2,6.193407,7.999814,8,8,13.518617,13.409039,0.000023,141,141,889.005541,1037.874773,0.007757,0.006645,0.007757,335.343680,1740.405867,0.002506,0.013008
11,3,2.850975,7.998385,8,8,9.890063,9.844543,0.000202,142,142,891.856515,1045.873159,0.007817,0.006666,0.007817,343.342065,1748.404253,0.002566,0.013068
11,4,1.355295,7.999989,8,8,5.170547,5.169159,0.000001,143,143,893.211810,1053.873148,0.007877,0.006676,0.007877,351.342054,1756.404241,0.002626,0.013128
11,5,6.618868,7.997831,8,8,5.010560,5.001506,0.000271,144,144,899.830678,1061.870979,0.007937,0.006725,0.007937,359.339885,1764.402072,0.002686,0.013187
11,6,2.792191,7.999326,8,8,3.626192,3.623861,0.000084,145,145,902.622869,1069.870305,0.007996,0.006746,0.007996,367.339211,1772.401398,0.002746,0.013247
11,7,2.169368,7.999943,8,8,3.434387,3.433888,0.000007,146,146,904.792237,1077.870247,0.008056,0.006763,0.008056,375.339153,1780.401341,0.002805,0.013307
11,8,8.185283,7.999990,8,8,3.166777,3.165647,0.000001,147,147,912.977520,1085.870237,0.008116,0.006824,0.008116,383.339143,1788.401331,0.002865,0.013367
11,9,2.583898,8.000000,8,8,3.080513,3.080381,0.000000,148,148,915.561418,1093.870236,0.008176,0.006843,0.008176,391.339143,1796.401330,0.002925,0.013427
11,10,2.356757,8.000000,8,8,2.748305,2.748259,0.000000,149,149,917.918175,1101.870236,0.008236,0.006861,0.008236,399.339142,1804.401330,0.002985,0.013486
11,11,2.774660,7.999917,8,8,2.697634,2.697355,0.000010,150,150,920.692835,1109.870153,0.008295,0.006881,0.008295,407.339059,1812.401247,0.003045,0.013546
11,12,4.034065,8.000000,8,8,2.463364,2.463280,0.000000,151,151,924.726900,1117.870153,0.008355,0.006912,0.008355,415.339059,1820.401246,0.003104,0.013606
12,1,5.771200,7.925576,8,8,92.242840,79.186033,0.009303,152,152,930.498100,1125.795729,0.008414,0.006955,0.008414,423.264635,1828.326823,0.003164,0.013665
12,2,2.108782,7.999962,8,8,15.317264,15.078295,0.000005,153,153,932.606882,1133.795690,0.008474,0.006970,0.008474,431.264597,1836.326784,0.003223,0.013725
12,3,2.383963,7.999875,8,8,15.004654,14.861248,0.000016,154,154,934.990845,1141.795566,0.008534,0.006988,0.008534,439.264472,1844.326659,0.003283,0.013785
12,4,2.902278,7.999826,8,8,6.727923,6.704792,0.000022,155,155,937.893123,1149.795392,0.008594,0.007010,0.008594,447.264298,1852.326485,0.003343,0.013845
12,5,5.550252,7.994999,8,8,5.559810,5.478433,0.000625,156,156,943.443375,1157.790390,0.008654,0.007051,0.008654,455.259297,1860.321484,0.003403,0.013904
12,6,6.209069,7.999913,8,8,5.096949,5.098275,0.000011,157,157,949.652444,1165.790303,0.008713,0.007098,0.008713,463.259210,1868.321397,0.003462,0.013964
12,7,6.474951,7.999991,8,8,3.962081,3.897537,0.000001,158,158,956.127395,1173.790294,0.008773,0.007146,0.008773,471.259201,1876.321388,0.003522,0.014024
12,8,3.328393,7.999996,8,8,3.876391,3.875180,0.000000,159,159,959.455788,1181.790291,0.008833,0.007171,0.008833,479.259197,1884.321384,0.003582,0.014084
12,9,4.861572,7.999997,8,8,3.243635,3.230045,0.000000,160,160,964.317360,1189.790288,0.008893,0.007207,0.008893,487.259194,1892.321381,0.003642,0.014144
12,10,6.648295,7.999995,8,8,3.213666,3.212776,0.000001,161,161,970.965655,1197.790283,0.008952,0.007257,0.008952,495.259189,1900.321377,0.003702,0.014203
12,11,2.627703,7.999797,8,8,3.049662,3.035880,0.000025,162,162,973.593359,1205.790080,0.009012,0.007277,0.009012,503.258986,1908.321174,0.003761,0.014263
12,12,1.416769,7.999992,8,8,2.921395,2.916050,0.000001,163,163,975.010127,1213.790072,0.009072,0.007287,0.009072,511.258978,1916.321165,0.003821,0.014323
