year,month,model_variant,model_label,direction,bin_idx,k_mid,n_days,loss_median,loss_mean,data_spectrum_mean,expected_spectrum_mean,expected_spectrum_profile_mean,continuous_spectrum_mean,continuous_spectrum_profile_mean,ratio_I_over_EI_mean,ratio_I_over_EI_median,ratio_I_over_EI_p10,ratio_I_over_EI_p90,ratio_I_over_EI_profile_mean,ratio_I_over_EI_profile_median,ratio_I_over_EI_profile_p10,ratio_I_over_EI_profile_p90,ratio_EI_over_continuous_mean,ratio_EI_over_continuous_median,ratio_EI_over_continuous_p10,ratio_EI_over_continuous_p90,whitened_ratio_mean,whitened_ratio_median,whitened_ratio_p10,whitened_ratio_p90,global_scale_mean,profile_sigmasq_mean
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,14,2.507092,30,,,0.612992,0.800215,0.778979,0.778830,0.758480,0.741988,0.692265,0.354809,1.076820,0.760221,0.721083,0.370042,1.080433,1.026760,1.016336,1.002058,1.057898,0.751724,0.715979,0.437152,1.017758,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,15,2.679994,30,,,0.454674,0.648396,0.631340,0.630899,0.614547,0.697478,0.692586,0.398177,1.022388,0.713972,0.705306,0.405879,1.055723,1.027236,1.016930,1.003727,1.075866,0.730007,0.723944,0.414674,1.029168,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,16,2.852897,30,,,0.446218,0.552711,0.538293,0.537589,0.523759,0.811889,0.759280,0.480566,1.201873,0.831690,0.763956,0.500324,1.216185,1.027969,1.015029,1.004584,1.069403,0.809012,0.759728,0.494960,1.133164,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,18,3.198703,30,,,0.326872,0.451987,0.440261,0.438894,0.427682,0.727643,0.712805,0.461455,1.049822,0.745144,0.718754,0.464566,1.070658,1.030020,1.017255,1.005318,1.074402,0.757374,0.746188,0.533384,1.083059,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,19,3.371606,30,,,0.335287,0.397238,0.386981,0.384808,0.375041,0.841110,0.845154,0.549756,1.179938,0.859945,0.875246,0.562653,1.181671,1.032564,1.019502,1.005906,1.077299,0.849893,0.854222,0.561057,1.170080,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,20,3.544509,30,,,0.342274,0.359829,0.350588,0.348555,0.339760,0.940824,0.905624,0.581640,1.354337,0.963099,0.902888,0.603044,1.365955,1.032718,1.018885,1.006271,1.078802,0.957799,0.911308,0.620640,1.386610,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,21,3.717412,30,,,0.300340,0.343261,0.334460,0.332751,0.324357,0.880297,0.776729,0.522320,1.277033,0.901025,0.804942,0.518978,1.300458,1.032097,1.020700,1.005707,1.071578,0.885599,0.794009,0.513375,1.306991,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,22,3.890315,30,,,0.278992,0.301880,0.294167,0.291558,0.284245,0.945370,0.918444,0.636902,1.278980,0.967341,0.937690,0.662375,1.307978,1.036437,1.020330,1.006097,1.071602,0.954419,0.938678,0.656034,1.339658,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,23,4.063217,30,,,0.235905,0.278442,0.271352,0.268499,0.261800,0.862947,0.872962,0.479023,1.326815,0.883565,0.862782,0.502300,1.320226,1.038012,1.022166,1.006682,1.075300,0.900964,0.848825,0.496587,1.399977,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,24,4.236120,30,,,0.211487,0.260082,0.253485,0.251058,0.244809,0.803466,0.775123,0.574241,1.032478,0.822386,0.770794,0.613814,1.045780,1.037200,1.024066,1.006793,1.079771,0.829081,0.809554,0.614412,1.073505,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,25,4.409023,30,,,0.198339,0.243464,0.237311,0.235268,0.229428,0.834360,0.745781,0.387336,1.323090,0.854141,0.748946,0.399831,1.338308,1.036105,1.023637,1.006779,1.079352,0.836360,0.758878,0.400414,1.331524,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,26,4.581926,30,,,0.206001,0.219962,0.214419,0.212241,0.206998,0.931152,0.981660,0.528542,1.253351,0.952542,1.012420,0.550450,1.305658,1.037950,1.022889,1.007031,1.101919,0.950300,1.017358,0.545678,1.290897,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,27,4.754829,30,,,0.193303,0.206438,0.201255,0.199006,0.194110,0.921784,0.869864,0.442120,1.252920,0.943567,0.889730,0.473098,1.242033,1.039070,1.022288,1.006686,1.101694,0.947858,0.922022,0.445778,1.245694,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,28,4.927732,30,,,0.174747,0.200445,0.195412,0.193042,0.188294,0.868227,0.896814,0.570864,1.248337,0.888761,0.907682,0.599046,1.262262,1.040202,1.024843,1.006479,1.094624,0.895003,0.904058,0.599408,1.378742,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,29,5.100635,30,,,0.170151,0.183687,0.179101,0.177014,0.172678,0.922762,0.928930,0.616510,1.158237,0.946292,0.969874,0.638362,1.181018,1.039775,1.023648,1.007149,1.084984,0.944148,0.948044,0.640450,1.185350,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,30,5.273538,30,,,0.148053,0.174024,0.169688,0.167692,0.163600,0.845862,0.871906,0.568754,1.121462,0.867944,0.903116,0.573651,1.142820,1.040012,1.024610,1.007828,1.094569,0.866615,0.909040,0.573984,1.151724,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,31,5.446440,30,,,0.149910,0.166457,0.162324,0.160425,0.156518,0.895220,0.824864,0.563062,1.246512,0.917899,0.849160,0.584989,1.284810,1.039705,1.025863,1.008358,1.083208,0.917830,0.856382,0.584790,1.291312,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,32,5.619343,30,,,0.135627,0.159628,0.155672,0.153715,0.149979,0.850219,0.777936,0.519307,1.212306,0.871069,0.821904,0.516128,1.237763,1.040884,1.024976,1.008566,1.084673,0.869394,0.828140,0.512725,1.239984,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,33,5.792246,30,,,0.150456,0.149155,0.145469,0.143625,0.140145,1.010212,0.997116,0.781988,1.198124,1.036067,1.012863,0.812181,1.269589,1.040752,1.025852,1.008242,1.093116,1.028996,1.014445,0.812423,1.266591,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,34,5.965149,30,,,0.126396,0.142987,0.139462,0.137661,0.134336,0.878391,0.839732,0.580863,1.183893,0.899391,0.852958,0.617620,1.200596,1.041155,1.028926,1.009601,1.099521,0.880666,0.852073,0.600264,1.190748,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,35,6.138052,30,,,0.129670,0.140360,0.136897,0.134928,0.131670,0.928073,0.911953,0.491518,1.413294,0.951095,0.937346,0.513788,1.438118,1.042782,1.026425,1.009591,1.105349,0.944929,0.937130,0.479050,1.430141,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,36,6.310955,30,,,0.118032,0.132725,0.129456,0.127442,0.124374,0.880309,0.891916,0.583808,1.128411,0.902282,0.900170,0.612178,1.151368,1.044641,1.026408,1.009211,1.098673,0.904077,0.906754,0.615586,1.150248,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,37,6.483858,30,,,0.116955,0.128055,0.124913,0.122986,0.120033,0.905610,0.854504,0.558652,1.317290,0.928557,0.885408,0.594733,1.335486,1.044467,1.029465,1.009509,1.107416,0.926760,0.887240,0.581705,1.332656,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,38,6.656761,30,,,0.125182,0.125802,0.122720,0.120929,0.118026,0.984940,0.943928,0.565610,1.403318,1.010592,0.978606,0.576325,1.497766,1.043204,1.030837,1.008558,1.089013,1.006849,0.972720,0.573296,1.520278,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,39,6.829663,30,,,0.110647,0.122161,0.119166,0.117069,0.114265,0.884034,0.845608,0.565203,1.282345,0.903920,0.880944,0.593764,1.297088,1.047129,1.030312,1.009134,1.115213,0.907253,0.886594,0.593577,1.303898,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,40,7.002566,30,,,0.106001,0.115908,0.113076,0.111103,0.108448,0.911685,0.926150,0.585558,1.177317,0.934774,0.966136,0.618020,1.184586,1.046401,1.028649,1.009853,1.104942,0.936236,0.964992,0.623992,1.173171,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,41,7.175469,30,,,0.114982,0.112741,0.109987,0.108063,0.105487,1.018427,0.928090,0.626860,1.456310,1.042322,0.958890,0.648255,1.514138,1.046682,1.031878,1.009669,1.106315,1.034995,0.959528,0.640813,1.517835,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,42,7.348372,30,,,0.117066,0.111431,0.108710,0.106661,0.104119,1.037450,1.021667,0.525270,1.468765,1.063301,1.066835,0.530962,1.494596,1.048602,1.032364,1.009829,1.115989,1.056617,1.059690,0.533002,1.487638,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,43,7.521275,30,,,0.101789,0.108727,0.106072,0.104002,0.101528,0.936133,0.950884,0.589353,1.266594,0.960279,0.961625,0.603249,1.260279,1.049264,1.029878,1.010150,1.108083,0.961732,0.961690,0.599624,1.250967,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,44,7.694178,30,,,0.100038,0.104883,0.102330,0.100416,0.098031,0.949362,0.904641,0.659355,1.287015,0.973530,0.943256,0.666761,1.320771,1.048156,1.029519,1.009491,1.125148,0.971727,0.937460,0.658166,1.302285,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,45,7.867081,30,,,0.088878,0.103719,0.101194,0.099329,0.096970,0.861956,0.824953,0.461826,1.245267,0.885951,0.850703,0.456916,1.293964,1.047652,1.030337,1.009868,1.101220,0.885941,0.855658,0.459258,1.342213,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,46,8.039983,30,,,0.091923,0.101526,0.099061,0.097260,0.094954,0.909894,0.935794,0.611694,1.171703,0.933477,0.974344,0.627056,1.182502,1.047218,1.030988,1.009578,1.111025,0.931904,0.973892,0.630355,1.178631,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,47,8.212886,30,,,0.090162,0.098574,0.096185,0.094461,0.092225,0.906223,0.910005,0.601961,1.314578,0.926662,0.910795,0.618308,1.327427,1.047383,1.033382,1.009418,1.117249,0.926372,0.916446,0.616276,1.322232,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,48,8.385789,30,,,0.093223,0.097022,0.094671,0.092991,0.090791,0.958620,0.887180,0.752163,1.317553,0.981582,0.914665,0.786068,1.364592,1.047133,1.032239,1.009422,1.118182,0.979971,0.911464,0.775448,1.370962,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,49,8.558692,30,,,0.094924,0.095514,0.093201,0.091605,0.089440,0.992924,0.939348,0.671346,1.393581,1.018170,0.971148,0.709422,1.412406,1.046559,1.031578,1.009431,1.114628,1.011145,0.964316,0.699025,1.414059,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,50,8.731595,30,,,0.098867,0.094160,0.091881,0.090134,0.088007,1.046727,1.043584,0.845078,1.291526,1.072038,1.070778,0.834366,1.295153,1.048527,1.033295,1.009626,1.099167,1.067742,1.072205,0.830855,1.277969,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,51,8.904498,30,,,0.090503,0.092103,0.089878,0.088142,0.086064,0.981877,0.961211,0.615904,1.346942,1.006635,0.994968,0.620755,1.394037,1.049120,1.033946,1.009760,1.113386,1.009337,0.997467,0.623158,1.394864,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,52,9.077401,30,,,0.077649,0.091539,0.089323,0.087539,0.085475,0.853727,0.862337,0.543876,1.296469,0.875124,0.883020,0.549875,1.337872,1.050496,1.035630,1.010194,1.108039,0.875412,0.876220,0.540167,1.340183,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,53,9.250304,30,,,0.087197,0.090208,0.088030,0.086378,0.084343,0.963779,0.926776,0.645189,1.287098,0.990150,0.935591,0.660284,1.299886,1.048492,1.033780,1.009849,1.118902,0.984039,0.933938,0.671734,1.302188,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,54,9.423206,30,,,0.083189,0.088442,0.086312,0.084804,0.082809,0.952614,0.944668,0.607850,1.347425,0.975418,0.969598,0.618235,1.383411,1.046768,1.032547,1.010126,1.117488,0.977181,0.969110,0.622970,1.369095,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,55,9.596109,30,,,0.089965,0.087562,0.085456,0.083977,0.082002,1.024999,1.015260,0.676076,1.345986,1.049301,1.027653,0.690425,1.336151,1.046771,1.034396,1.009938,1.113985,1.047142,1.016481,0.681750,1.355371,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,56,9.769012,30,,,0.074666,0.086869,0.084776,0.083194,0.081239,0.869029,0.923169,0.507344,1.189028,0.892970,0.936926,0.509909,1.208795,1.048057,1.033866,1.009885,1.114066,0.889892,0.936379,0.507250,1.218825,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,57,9.941915,30,,,0.076996,0.086083,0.084011,0.082360,0.080426,0.902430,0.866010,0.569521,1.255996,0.922633,0.880864,0.595883,1.274324,1.049540,1.037140,1.010196,1.114670,0.922850,0.886420,0.587603,1.272666,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,58,10.114818,30,,,0.075509,0.085039,0.082989,0.081234,0.079328,0.879761,0.869913,0.548028,1.249262,0.900514,0.880026,0.562903,1.275288,1.051396,1.034814,1.009955,1.121381,0.900308,0.876438,0.563244,1.243350,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,59,10.287721,30,,,0.085053,0.084650,0.082610,0.080897,0.078998,1.001566,0.966815,0.640556,1.478016,1.028605,0.983829,0.654386,1.513856,1.051005,1.036698,1.010114,1.121933,1.027582,0.981170,0.655531,1.512678,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,60,10.460624,30,,,0.074963,0.083866,0.081848,0.080239,0.078357,0.889652,0.856858,0.611102,1.079221,0.911982,0.861979,0.625977,1.119990,1.049361,1.038578,1.010159,1.117247,0.911104,0.863892,0.630545,1.118570,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,61,10.633527,30,,,0.080712,0.083102,0.081105,0.079492,0.077629,0.966448,0.994270,0.510477,1.368424,0.990359,1.020054,0.517799,1.370243,1.049784,1.036318,1.009524,1.113609,0.989634,1.021769,0.521346,1.373809,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,63,10.979332,30,,,0.074443,0.082093,0.080121,0.078576,0.076735,0.910201,0.836332,0.684491,1.242368,0.932824,0.852214,0.677427,1.233090,1.048933,1.038428,1.009488,1.108868,0.930355,0.855718,0.675699,1.228918,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,64,11.152235,30,,,0.073903,0.081550,0.079594,0.077995,0.076169,0.905536,0.916918,0.555637,1.109018,0.927071,0.937871,0.593300,1.131046,1.049827,1.039786,1.009575,1.113188,0.925845,0.938691,0.599083,1.127640,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,65,11.325138,30,,,0.064981,0.080958,0.079020,0.077378,0.075568,0.799472,0.752002,0.441921,1.213615,0.820115,0.750108,0.449906,1.203987,1.050512,1.039118,1.009316,1.115370,0.814594,0.750194,0.448054,1.201920,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,66,11.498041,30,,,0.077904,0.080818,0.078875,0.077198,0.075391,0.959446,0.942733,0.603117,1.240611,0.984896,0.988276,0.623588,1.259122,1.051641,1.037842,1.009472,1.139968,0.984319,0.984993,0.626326,1.259711,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,67,11.670944,30,,,0.066178,0.080339,0.078412,0.076845,0.075047,0.823629,0.785038,0.537646,1.154909,0.845163,0.818524,0.539701,1.201997,1.050049,1.041588,1.009576,1.120264,0.847783,0.818923,0.545533,1.208593,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,68,11.843847,30,,,0.080329,0.079994,0.078074,0.076453,0.074665,0.988933,0.954418,0.703937,1.278538,1.013361,0.975368,0.727649,1.289415,1.051137,1.037627,1.009307,1.131091,1.016094,0.972008,0.738556,1.288175,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,70,12.189652,30,,,0.074457,0.079447,0.077542,0.075986,0.074210,0.936811,0.878343,0.743450,1.177832,0.960153,0.907940,0.788764,1.188419,1.049931,1.037977,1.009927,1.115440,0.958794,0.902988,0.783730,1.187583,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,71,12.362555,30,,,0.072668,0.079144,0.077248,0.075704,0.073934,0.919706,0.910607,0.692053,1.139211,0.943954,0.938458,0.699842,1.164760,1.049648,1.037124,1.009707,1.112322,0.943775,0.940054,0.700364,1.166353,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,72,12.535458,30,,,0.080142,0.078770,0.076882,0.075418,0.073656,1.004928,1.008328,0.536928,1.446754,1.030255,1.043508,0.557267,1.496926,1.048389,1.038123,1.009849,1.112784,1.032184,1.034512,0.550376,1.495618,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,73,12.708361,30,,,0.074899,0.078767,0.076876,0.075340,0.073579,0.966774,0.849983,0.589858,1.506424,0.987623,0.862123,0.601895,1.518072,1.050221,1.036783,1.009250,1.111875,0.984846,0.864410,0.595672,1.514467,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,74,12.881264,30,,,0.068061,0.078650,0.076764,0.075192,0.073435,0.861526,0.860050,0.640404,1.082862,0.883143,0.879147,0.663989,1.096684,1.050704,1.037858,1.009322,1.128129,0.884155,0.887020,0.670990,1.108858,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,75,13.054167,30,,,0.072340,0.078512,0.076630,0.075043,0.073290,0.911288,0.877589,0.642154,1.248924,0.933046,0.908350,0.649683,1.274640,1.050834,1.039272,1.009547,1.117466,0.934396,0.914190,0.648654,1.258666,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,77,13.399972,30,,,0.069109,0.078462,0.076579,0.074894,0.073145,0.868695,0.847723,0.604514,1.145207,0.889669,0.887148,0.620816,1.167182,1.052433,1.042728,1.009693,1.118498,0.892180,0.898876,0.621794,1.171732,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,78,13.572875,30,,,0.068533,0.078249,0.076376,0.074831,0.073083,0.875784,0.883390,0.631881,1.092947,0.897070,0.900748,0.638374,1.128950,1.050042,1.042569,1.010353,1.119363,0.895702,0.899792,0.639633,1.136947,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,diag,79,13.745778,30,,,0.068817,0.078164,0.076295,0.074802,0.073055,0.892377,0.900646,0.622009,1.208855,0.917652,0.901518,0.654808,1.219175,1.049530,1.039296,1.010861,1.118155,0.915898,0.899256,0.647299,1.221409,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lat,0,0.071023,30,,,1409.012676,2406.501124,2328.503909,8213.205001,7941.512695,0.590022,0.213401,0.023698,1.680734,0.608879,0.220998,0.024261,1.720314,0.296983,0.302533,0.278515,0.309310,0.919652,0.329241,0.123185,2.852515,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lat,1,0.213068,30,,,179.980009,190.270493,184.482652,105.687404,102.633903,0.986168,0.805586,0.366264,1.863683,1.009113,0.822302,0.375773,1.901469,1.767456,1.709765,1.587623,2.057760,3.333224,1.972570,1.114644,8.014473,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lat,2,0.355114,30,,,73.963546,57.334472,55.632539,30.577016,29.735423,1.257502,1.008528,0.419180,2.429439,1.296358,1.029966,0.424278,2.532566,1.833046,1.759906,1.561689,2.146954,1.729200,1.397087,0.783384,3.166581,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lat,4,0.639205,30,,,27.291116,27.177430,26.381726,14.023482,13.651269,1.128311,1.110637,0.410842,1.647633,1.154315,1.111328,0.434519,1.683643,1.899971,1.827817,1.532678,2.323704,1.697089,1.165618,0.709363,2.805815,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lat,5,0.781250,30,,,13.564803,15.563284,15.110983,7.858591,7.656211,0.912355,0.788329,0.439266,1.497653,0.934237,0.821112,0.448149,1.556720,1.955033,1.841547,1.508664,2.456784,1.366866,0.931386,0.628991,2.310655,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lat,7,1.065341,30,,,10.778155,10.069782,9.780301,4.939080,4.815208,1.119826,0.946812,0.563106,1.744655,1.148792,0.996208,0.576822,1.758738,2.028148,1.879845,1.495208,2.596032,1.145140,0.967252,0.618546,1.861884,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lat,8,1.207386,30,,,10.057819,6.994671,6.795711,3.346460,3.264517,1.402520,1.392033,0.716215,2.301015,1.440584,1.424386,0.751787,2.320037,2.106341,1.929275,1.485774,2.784099,1.281207,1.148605,0.816536,1.913485,0.975359,21.945009
2025,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lat,9,1.349432,30,,,5.086743,5.146304,4.999805,2.391932,2.334646,1.010251,0.898400,0.514518,1.620464,1.035910,0.910485,0.511446,1.663370,2.206401,2.012572,1.477821,2.994675,1.143239,1.093321,0.651616,1.773718,0.975359,21.945009
