date,method,frequency_third,estimated_mode_count,estimated_residual_energy,energy_per_mode,known_parameter_chi2_standard_error
2024-07-13,true,low,46604.071321963245,46393.009874818345,0.9954711800673639,0.006550931658042151
2024-07-13,true,middle,46714.721513212105,46412.60469248704,0.9935327277796225,0.006543168670701433
2024-07-13,true,high,46419.2071648243,46284.18859579718,0.9970913210872453,0.006563963215411153
2024-07-13,wrong_nugget,low,46643.31185981507,57075.57073785628,1.2236603376148552,0.006548175462565082
2024-07-13,wrong_nugget,middle,46588.74870487696,75289.52275112706,1.616045179235425,0.0065520088404971005
2024-07-13,wrong_nugget,high,46505.939435308144,91909.38819505,1.976293551125875,0.006557839555472692
2024-07-13,wrong_scale_range,low,46608.755104351105,44942.9133283944,0.9642590373369319,0.006550602493391191
2024-07-13,wrong_scale_range,middle,46785.507768732525,46234.545693543514,0.9882236593880205,0.00653821690511901
2024-07-13,wrong_scale_range,high,46343.73712691637,45858.619302568026,0.9895321815972715,0.006569305696043839
