residual_mode,tau,dr,dc,h_lat,h_lon,n_pairs,source,covariance,correlation,semivariogram,log_correlation_interaction,cross_variogram_asymmetry
fitted_gls,2,4,-2,0.17600000000000016,-0.12600000000000477,95741,empirical,1.9971329190350682,0.21059295989854188,7.529040601482869,1.6394739646837873,-1.5939981899710602
fitted_gls,2,4,-2,0.17600000000000016,-0.12600000000000477,95741,truth,2.571889280847738,0.2571889280847738,7.4281107191522615,1.4662838892363999,-1.8479328465294405
fitted_gls,2,4,-2,0.17600000000000016,-0.12600000000000477,95741,fitted,2.3745883068481852,0.24345314715739916,7.379191155747748,1.5072585206753737,-1.7294734608244156
fitted_gls,2,4,-2,0.17600000000000016,-0.12600000000000477,95741,no_advection,2.327330468304524,0.23860806749111318,7.426448994291409,0.5965390950700683,-0.0036651283248136934
fitted_gls,2,4,-2,0.17600000000000016,-0.12600000000000477,95741,reversed_advection,0.6459847780220629,0.06622917613621504,9.10779468457387,0.20364520746682402,1.731788410608269
fitted_gls,2,4,-2,0.17600000000000016,-0.12600000000000477,95741,separable_same_margins,1.2868388267073623,0.13193232752925857,8.466940635888571,0.07433679085431799,-0.002118192141514541
fitted_gls,2,4,-1,0.17600000000000016,-0.06300000000000239,96324,empirical,1.655238450666549,0.17454099391249597,7.863253397860818,1.3799721095843593,-1.1221848496795221
fitted_gls,2,4,-1,0.17600000000000016,-0.06300000000000239,96324,truth,2.2157915658536673,0.22157915658536673,7.784208434146333,1.2467856503959358,-1.3871357442467058
fitted_gls,2,4,-1,0.17600000000000016,-0.06300000000000239,96324,fitted,2.0345280695287937,0.20858868885962195,7.71925139306714,1.2808063643535512,-1.2930470264728164
fitted_gls,2,4,-1,0.17600000000000016,-0.06300000000000239,96324,no_advection,2.443243660481304,0.250491993370439,7.310535802114629,0.5732517681365772,-0.0031976486330806964
fitted_gls,2,4,-1,0.17600000000000016,-0.06300000000000239,96324,reversed_advection,0.7425231849169784,0.07612671454838887,9.011256277678955,0.27103139958131517,1.2957986002617314
fitted_gls,2,4,-1,0.17600000000000016,-0.06300000000000239,96324,separable_same_margins,1.3814150342210532,0.14162869270507317,8.37236442837488,0.0733644993110063,-0.0020163768379699576
fitted_gls,2,4,0,0.17600000000000016,0.0,96842,empirical,1.3397084757236124,0.14126910162800502,8.179218514959919,1.1475735212742915,-0.6784207231252495
fitted_gls,2,4,0,0.17600000000000016,0.0,96842,truth,1.8842800600283494,0.18842800600283494,8.115719939971651,1.0597744633375963,-0.9460809988163241
fitted_gls,2,4,0,0.17600000000000016,0.0,96842,fitted,1.7211149818674787,0.1764562125346035,8.032664480728455,1.088069464144222,-0.8781232711952569
fitted_gls,2,4,0,0.17600000000000016,0.0,96842,no_advection,2.483604247602096,0.25462993674670326,7.270175214993837,0.5641907322260256,-0.002161908156171677
