day,cov_name,space_size,lr,sigma,range_lat,range_lon,range_time,advec_lat,advec_lon,nugget,loss,time,rmsre
2024-07-01,DW_81,18126.0,0.1,13.0299,0.1593,0.2005,0.7428,0.0064,-0.1759,0.3118,1.516,0.0,0.2865
2024-07-01,DW_82,18126.0,0.1,13.4132,0.1509,0.1913,0.7347,0.0196,-0.1554,0.1226,1.612,0.0,0.1981
2024-07-01,DW_83,18126.0,0.1,12.6831,0.1488,0.1903,0.7132,0.0077,-0.136,0.26,1.592,0.0,0.257
2024-07-01,DW_84,18126.0,0.1,13.2237,0.1612,0.2051,0.7207,0.0029,-0.1262,0.3349,1.568,0.0,0.3687
2024-07-01,DW_85,18126.0,0.1,13.272,0.156,0.1941,0.706,-0.0219,-0.1994,0.2,1.559,0.0,0.7637
2024-07-01,DW_86,18126.0,0.1,13.2768,0.1531,0.1961,0.7136,0.0123,-0.1781,0.1651,1.511,0.0,0.2076
2024-07-01,DW_87,18126.0,0.1,13.3234,0.1606,0.2015,0.783,0.0195,-0.1481,0.2674,1.521,0.0,0.0853
2024-07-01,DW_88,18126.0,0.1,13.1847,0.1625,0.2023,0.7381,0.0308,-0.1915,0.3365,1.567,0.0,0.2158
2024-07-01,DW_89,18126.0,0.1,12.8493,0.1497,0.1892,0.6899,0.0077,-0.1586,0.233,1.623,0.0,0.247
2024-07-01,DW_90,18126.0,0.1,12.7481,0.1462,0.1898,0.6856,0.058,-0.1667,0.1992,1.558,0.0,0.6326
2024-07-01,DW_91,18126.0,0.1,13.5534,0.1581,0.2017,0.7722,-0.0107,-0.1663,0.201,1.542,0.0,0.569
2024-07-01,DW_92,18126.0,0.1,13.2605,0.1546,0.1984,0.7534,0.0445,-0.1947,0.2394,1.609,0.0,0.3997
2024-07-01,DW_93,18126.0,0.1,13.9525,0.1615,0.2069,0.8008,0.0552,-0.1559,0.1876,1.57,0.0,0.5909
2024-07-01,DW_94,18126.0,0.1,12.6362,0.1514,0.1891,0.6236,-0.0126,-0.197,0.2619,1.538,0.0,0.6024
2024-07-01,DW_95,18126.0,0.1,13.2943,0.1511,0.189,0.7337,0.0351,-0.1817,0.1503,1.649,0.0,0.2762
2024-07-01,DW_96,18126.0,0.1,12.5043,0.1518,0.1921,0.6809,0.0548,-0.1282,0.3203,1.54,0.0,0.5909
2024-07-01,DW_97,18126.0,0.1,12.9341,0.1446,0.1874,0.6853,0.0394,-0.172,0.1513,1.631,0.0,0.3392
2024-07-01,DW_98,18126.0,0.1,12.7782,0.1559,0.1972,0.682,0.0271,-0.1467,0.3197,1.523,0.0,0.1536
2024-07-01,DW_99,18126.0,0.1,13.1656,0.1567,0.2009,0.7785,-0.0102,-0.1806,0.2588,1.512,0.0,0.558
