day,cov_name,space_size,lr,sigma,range_lat,range_lon,range_time,advec_lat,advec_lon,nugget,loss,time,rmsre
2024-07-01,Vecc_37,18126.0,0.1,12.8716,0.1529,0.1915,0.6937,0.0308,-0.1866,0.2692,1.2463,155.4361,0.1643
2024-07-01,Vecc_38,18126.0,0.1,13.3131,0.1566,0.1982,0.7123,0.0344,-0.1668,0.2212,1.2427,164.9883,0.2222
2024-07-01,Vecc_39,18126.0,0.1,12.9272,0.1512,0.192,0.7135,0.0163,-0.1775,0.2118,1.2415,164.9796,0.1115
2024-07-01,Vecc_40,18126.0,0.1,12.8658,0.1488,0.1893,0.6786,0.0116,-0.186,0.2154,1.2464,174.5729,0.1886
2024-07-01,Vecc_41,18126.0,0.1,12.8375,0.1544,0.1953,0.6999,0.0277,-0.1734,0.3031,1.2443,160.1565,0.1344
2024-07-01,Vecc_42,18126.0,0.1,12.7837,0.1504,0.1916,0.6827,0.0223,-0.1624,0.2375,1.242,179.4163,0.0277
2024-07-01,Vecc_43,18126.0,0.1,12.8939,0.1508,0.1916,0.7209,0.008,-0.1636,0.2219,1.2427,169.8182,0.2429
2024-07-01,Vecc_44,18126.0,0.1,13.1259,0.158,0.1984,0.7145,0.045,-0.176,0.2983,1.2456,145.6228,0.41
2024-07-01,Vecc_45,18126.0,0.1,13.073,0.1538,0.1951,0.713,0.0071,-0.1768,0.2474,1.2451,131.224,0.2562
2024-07-01,Vecc_46,18126.0,0.1,12.5564,0.1464,0.1864,0.6939,0.0153,-0.1792,0.234,1.2442,169.7132,0.1207
2024-07-01,Vecc_47,18126.0,0.1,12.9871,0.1529,0.1937,0.6991,0.0122,-0.1882,0.2442,1.2444,155.2951,0.1719
2024-07-01,Vecc_48,18126.0,0.1,12.7563,0.1466,0.1862,0.7017,0.0366,-0.1687,0.192,1.2451,155.3391,0.2709
2024-07-01,Vecc_49,18126.0,0.1,12.7091,0.149,0.1883,0.7151,0.0132,-0.1656,0.2488,1.2461,136.0608,0.1511
2024-07-01,Vecc_50,18126.0,0.1,12.9126,0.1488,0.1877,0.692,0.0163,-0.1779,0.1965,1.2467,160.1671,0.126
2024-07-01,Vecc_51,18126.0,0.1,13.1214,0.158,0.1981,0.7553,0.0268,-0.1664,0.2917,1.2445,150.4941,0.1152
2024-07-01,Vecc_52,18126.0,0.1,12.9059,0.1529,0.1931,0.7288,0.0114,-0.1779,0.2474,1.2425,126.4154,0.1828
2024-07-01,Vecc_53,18126.0,0.1,12.5334,0.149,0.1881,0.6817,0.0014,-0.1775,0.2853,1.2456,155.3173,0.3601
2024-07-01,Vecc_54,18126.0,0.1,13.1842,0.1558,0.1987,0.7124,0.0202,-0.1856,0.2365,1.2412,155.276,0.051
2024-07-01,Vecc_55,18126.0,0.1,13.0698,0.1542,0.1944,0.7648,0.0075,-0.1659,0.2489,1.2451,121.5804,0.2508
2024-07-01,Vecc_56,18126.0,0.1,12.8249,0.1526,0.1925,0.6747,0.0137,-0.1673,0.2757,1.2452,155.3702,0.1487
2024-07-01,Vecc_57,18126.0,0.1,12.6969,0.1482,0.1862,0.6887,0.0283,-0.1706,0.218,1.2446,169.7492,0.1237
2024-07-01,Vecc_58,18126.0,0.1,12.8267,0.1491,0.1887,0.7049,0.0187,-0.1702,0.2175,1.2451,160.1275,0.0728
2024-07-01,Vecc_59,18126.0,0.1,13.1224,0.1557,0.1957,0.7048,0.0124,-0.1983,0.2648,1.2463,160.1314,0.178
2024-07-01,Vecc_60,18126.0,0.1,12.6375,0.1466,0.1852,0.6563,0.0032,-0.175,0.2054,1.244,160.0984,0.3304
2024-07-01,Vecc_61,18126.0,0.1,13.1897,0.1549,0.1958,0.7373,0.0387,-0.1642,0.2595,1.2487,169.7,0.2941
2024-07-01,Vecc_62,18126.0,0.1,13.2259,0.1555,0.1972,0.6914,0.0157,-0.1757,0.2412,1.2454,150.5163,0.1069
2024-07-01,Vecc_63,18126.0,0.1,12.6948,0.1472,0.1873,0.723,0.0262,-0.1636,0.1965,1.2413,164.8781,0.113
2024-07-01,Vecc_64,18126.0,0.1,12.8484,0.1524,0.1915,0.6688,0.0145,-0.1753,0.2701,1.2464,164.9103,0.1333
2024-07-01,Vecc_65,18126.0,0.1,12.907,0.1483,0.1881,0.7413,0.0219,-0.1659,0.2011,1.2472,160.0835,0.0766
2024-07-01,Vecc_66,18126.0,0.1,13.0734,0.1541,0.1955,0.7185,-0.0021,-0.1762,0.2393,1.2431,160.099,0.4144
2024-07-01,Vecc_67,18126.0,0.1,12.7682,0.1519,0.194,0.7048,0.0055,-0.1899,0.2881,1.2444,145.6417,0.2938
2024-07-01,Vecc_68,18126.0,0.1,12.8376,0.1528,0.1943,0.7011,0.0004,-0.1821,0.278,1.2438,164.954,0.3756
2024-07-01,Vecc_69,18126.0,0.1,13.1754,0.1545,0.1961,0.7103,0.0392,-0.1871,0.2353,1.2451,155.3174,0.3044
2024-07-01,Vecc_70,18126.0,0.1,12.9992,0.1538,0.1938,0.7241,0.019,-0.1818,0.2478,1.2438,126.3756,0.0573
2024-07-01,Vecc_71,18126.0,0.1,12.9253,0.1494,0.1904,0.6976,0.0049,-0.1571,0.228,1.2482,174.6427,0.2968
2024-07-01,Vecc_72,18126.0,0.1,12.9682,0.1512,0.1915,0.7097,0.0286,-0.1759,0.218,1.2444,165.0304,0.1268
2024-07-01,Vecc_73,18126.0,0.1,12.7983,0.1489,0.1896,0.7074,0.0208,-0.1733,0.2196,1.2438,155.3394,0.0497
2024-07-01,Vecc_74,18126.0,0.1,13.2582,0.1572,0.1993,0.7382,0.0233,-0.1822,0.2681,1.2457,155.3713,0.0563
2024-07-01,Vecc_75,18126.0,0.1,12.6405,0.1453,0.1841,0.7195,0.0153,-0.1685,0.1969,1.2456,169.7453,0.141
2024-07-01,Vecc_76,18126.0,0.1,12.8496,0.1508,0.1927,0.6844,0.0202,-0.1841,0.2722,1.2478,169.7276,0.0601
2024-07-01,Vecc_77,18126.0,0.1,13.3195,0.1591,0.1997,0.7403,0.0193,-0.1764,0.2655,1.2444,160.0875,0.0617
2024-07-01,Vecc_78,18126.0,0.1,13.204,0.1546,0.1971,0.7241,0.0175,-0.1564,0.2252,1.2433,164.9979,0.0871
2024-07-01,Vecc_79,18126.0,0.1,12.8159,0.1487,0.1888,0.6787,0.0172,-0.1844,0.196,1.2422,160.0529,0.1192
2024-07-01,Vecc_80,18126.0,0.1,12.7894,0.1511,0.1914,0.7117,0.0269,-0.1578,0.2666,1.2456,164.9062,0.0972
2024-07-01,Vecc_81,18126.0,0.1,12.725,0.1511,0.1914,0.6974,0.0396,-0.1845,0.2767,1.2449,174.531,0.3145
2024-07-01,Vecc_82,18126.0,0.1,13.3816,0.1538,0.1949,0.7292,0.0205,-0.1656,0.1947,1.2482,160.1027,0.0854
2024-07-01,Vecc_83,18126.0,0.1,12.9925,0.1535,0.1948,0.7219,0.0223,-0.1767,0.2648,1.2457,155.2741,0.0358
2024-07-01,Vecc_84,18126.0,0.1,13.1063,0.1557,0.1966,0.7432,0.0212,-0.1741,0.2639,1.2446,164.9901,0.0388
2024-07-01,Vecc_85,18126.0,0.1,13.1961,0.1544,0.1952,0.7201,0.0232,-0.1752,0.2148,1.2437,160.0796,0.0579
2024-07-01,Vecc_86,18126.0,0.1,13.0494,0.1537,0.1955,0.768,0.0027,-0.1783,0.242,1.2429,164.9279,0.3345
2024-07-01,Vecc_87,18126.0,0.1,12.8357,0.1496,0.1901,0.6844,0.022,-0.1549,0.2087,1.2421,140.9305,0.0688
2024-07-01,Vecc_88,18126.0,0.1,13.1818,0.1568,0.1992,0.7441,0.0118,-0.1979,0.2721,1.2444,155.2905,0.1901
2024-07-01,Vecc_89,18126.0,0.1,12.8826,0.1532,0.1932,0.7351,0.0378,-0.1602,0.258,1.2426,169.7707,0.2791
2024-07-01,Vecc_90,18126.0,0.1,12.8394,0.15,0.1921,0.7131,0.0155,-0.1855,0.2547,1.2465,155.3016,0.1176
2024-07-01,Vecc_91,18126.0,0.1,12.988,0.1513,0.1911,0.6812,0.0316,-0.1691,0.205,1.2437,164.943,0.1816
2024-07-01,Vecc_92,18126.0,0.1,13.1263,0.1568,0.199,0.7382,0.0344,-0.1762,0.2791,1.2437,155.2664,0.2257
2024-07-01,Vecc_93,18126.0,0.1,12.811,0.1512,0.1921,0.7041,0.0208,-0.1761,0.2662,1.2456,164.9721,0.0396
2024-07-01,Vecc_94,18126.0,0.1,12.3836,0.1478,0.1883,0.6694,0.0271,-0.1952,0.2819,1.2412,174.6436,0.1256
2024-07-01,Vecc_95,18126.0,0.1,12.9598,0.1531,0.1921,0.7133,0.0393,-0.1697,0.2473,1.2451,140.8653,0.3028
2024-07-01,Vecc_96,18126.0,0.1,12.6499,0.1476,0.1881,0.6672,0.0372,-0.177,0.2219,1.2425,160.1729,0.2713
2024-07-01,Vecc_97,18126.0,0.1,12.9619,0.1507,0.1928,0.6848,0.0131,-0.1741,0.2283,1.2453,164.924,0.1545
2024-07-01,Vecc_98,18126.0,0.1,13.0571,0.1559,0.1964,0.7514,0.0256,-0.1858,0.274,1.2442,160.202,0.0908
2024-07-01,Vecc_99,18126.0,0.1,13.1215,0.1545,0.1966,0.727,0.0283,-0.1766,0.2366,1.2428,174.566,0.1155
