year,month,model_variant,model_label,direction,bin_idx,k_mid,n_days,loss_median,loss_mean,data_spectrum_mean,expected_spectrum_mean,expected_spectrum_profile_mean,continuous_spectrum_mean,continuous_spectrum_profile_mean,ratio_I_over_EI_mean,ratio_I_over_EI_median,ratio_I_over_EI_p10,ratio_I_over_EI_p90,ratio_I_over_EI_profile_mean,ratio_I_over_EI_profile_median,ratio_I_over_EI_profile_p10,ratio_I_over_EI_profile_p90,ratio_EI_over_continuous_mean,ratio_EI_over_continuous_median,ratio_EI_over_continuous_p10,ratio_EI_over_continuous_p90,whitened_ratio_mean,whitened_ratio_median,whitened_ratio_p10,whitened_ratio_p90,global_scale_mean,profile_sigmasq_mean
2024,7,gc_a08_b1,GC a=0.8 b=1 nugget0,norm,0,0.08645143535439473,2,1.2692773229414376,1.2692773229414376,358.798674466103,444.3458121480893,432.2897404040924,996.6954801084869,968.4481099346548,0.9672200289254936,0.9672200289254936,0.7136796021028146,1.2207604557481728,0.998642765861584,0.998642765861584,0.7215758560231779,1.2757096756999902,0.7437336483324799,0.7437336483324799,0.7223350110894067,0.7651322855755531,1.1778232296714273,1.1778232296714273,1.0010043831388022,1.3546420762040525,0.9758416758980816,18.087863948412632
2024,7,gc_a08_b1,GC a=0.8 b=1 nugget0,norm,1,0.2593543060631842,2,1.2692773229414376,1.2692773229414376,89.32760860984278,86.20251618458704,83.96378006859811,79.9372647143436,77.86479556569046,1.2025675944042458,1.2025675944042458,1.1100449951615676,1.295090193646924,1.2354737469898718,1.2354737469898718,1.1193200620309465,1.351627431948797,1.0692484436668415,1.0692484436668415,1.0646697425708787,1.073827144762804,1.0610401938490166,1.0610401938490166,0.8619150507495796,1.2601653369484538,0.9758416758980816,18.087863948412632
2024,7,gc_a08_b1,GC a=0.8 b=1 nugget0,norm,2,0.4322571767719737,2,1.2692773229414376,1.2692773229414376,35.08867873385984,31.850987574486638,31.043862759946375,29.601559366114003,28.861323668981797,1.0740687998591394,1.0740687998591394,1.0395006780771623,1.1086369216411165,1.1002157172688656,1.1002157172688656,1.0837960366433643,1.1166353978943668,1.0750305485962022,1.0750305485962022,1.0594964379910516,1.0905646592013527,0.902291341307063,0.902291341307063,0.8514875159597205,0.9530951666544054,0.9758416758980816,18.087863948412632
2024,7,gc_a08_b1,GC a=0.8 b=1 nugget0,norm,3,0.6051600474807631,2,1.2692773229414376,1.2692773229414376,21.66684864964264,16.622165245140536,16.209473508472605,15.369412353656498,14.995088438888214,1.242105342129165,1.242105342129165,1.1954756496062402,1.2887350346520898,1.2721588044567078,1.2721588044567078,1.2463489558219762,1.2979686530914394,1.0800349184344162,1.0800349184344162,1.0589711888319475,1.101098648036885,0.932589726679145,0.932589726679145,0.9084883031641697,0.9566911501941203,0.9758416758980816,18.087863948412632
2024,7,gc_a08_b1,GC a=0.8 b=1 nugget0,norm,4,0.7780629181895525,2,1.2692773229414376,1.2692773229414376,9.02486148652168,9.90866337665523,9.666234306627857,9.150017417547545,8.931301185026957,0.906046364106974,0.906046364106974,0.7266427090033499,1.085450019210598,0.9239456867526812,0.9239456867526812,0.7560601229833284,1.091831250522034,1.0846837644984526,1.0846837644984526,1.059779040639256,1.1095884883576494,0.819670163396804,0.819670163396804,0.744750910041202,0.894589416752406,0.9758416758980816,18.087863948412632
2024,7,gc_a08_b1,GC a=0.8 b=1 nugget0,norm,5,0.950965788898342,2,1.2692773229414376,1.2692773229414376,5.939130921804371,6.480999963219428,6.32440319092016,5.954362235118763,5.814216118287818,0.8989274921578205,0.8989274921578205,0.780071188787503,1.017783795528138,0.918322544189515,0.918322544189515,0.8123861368909716,1.0242589514880585,1.0929274236040283,1.0929274236040283,1.0648789861552297,1.1209758610528266,0.8512851827865117,0.8512851827865117,0.8224681140793971,0.8801022514936262,0.9758416758980816,18.087863948412632
2024,7,gc_a08_b1,GC a=0.8 b=1 nugget0,norm,6,1.1238686596071314,2,1.2692773229414376,1.2692773229414376,4.815095394712317,4.649602850190991,4.5390812891681644,4.319832190189396,4.219498750725403,0.9826164946001366,0.9826164946001366,0.9566668333232815,1.0085661558769916,1.0066941485190182,1.0066941485190182,0.9974908756082232,1.0158974214298133,1.0828905792512016,1.0828905792512016,1.0581479618390026,1.1076331966634003,0.9029769584339882,0.9029769584339882,0.8719956325671592,0.9339582843008173,0.9758416758980816,18.087863948412632
2024,7,gc_a08_b1,GC a=0.8 b=1 nugget0,norm,7,1.296771530315921,2,1.2692773229414376,1.2692773229414376,3.25608102117147,3.4295241988522345,3.3487138222605335,3.2406880864361858,3.166030582863118,0.9177074385422201,0.9177074385422201,0.812221855214559,1.0231930218698813,0.9379463635574907,0.9379463635574907,0.8460506529071079,1.0298420742078735,1.0600129490341488,1.0600129490341488,1.0385445215693974,1.0814813764989002,0.9150906205503322,0.9150906205503322,0.8601726612480936,0.9700085798525708,0.9758416758980816,18.087863948412632
2024,7,gc_a08_b1,GC a=0.8 b=1 nugget0,norm,8,1.4696744010247103,2,1.2692773229414376,1.2692773229414376,2.4000072500986054,2.693885096200348,2.630976093426692,2.4749428376416853,2.418711333783801,0.8695542685047382,0.8695542685047382,0.8361111214370933,0.9029974155723831,0.8924222931376793,0.8924222931376793,0.8427362439939919,0.9421083422813668,1.0885474882717603,1.0885474882717603,1.0616486384793393,1.1154463380641813,0.8814666894644254,0.8814666894644254,0.8136097979830247,0.949323580945826,0.9758416758980816,18.087863948412632
2024,7,gc_a08_b1,GC a=0.8 b=1 nugget0,norm,9,1.6425772717334999,2,1.2692773229414376,1.2692773229414376,2.0397439846964405,2.0677523315293307,2.019911495455714,1.9091096311922613,1.8661405819350931,0.9557082208016859,0.9557082208016859,0.8957289236768994,1.0156875179264726,0.978165248165489,0.978165248165489,0.9335971034163308,1.0227333929146472,1.0849773614304015,1.0849773614304015,1.0580771406727516,1.1118775821880513,0.9366624046629033,0.9366624046629033,0.9147415669437566,0.9585832423820501,0.9758416758980816,18.087863948412632
