year,month,model_variant,model_label,direction,bin_idx,k_mid,n_days,loss_median,loss_mean,data_spectrum_mean,expected_spectrum_mean,expected_spectrum_profile_mean,continuous_spectrum_mean,continuous_spectrum_profile_mean,ratio_I_over_EI_mean,ratio_I_over_EI_median,ratio_I_over_EI_p10,ratio_I_over_EI_p90,ratio_I_over_EI_profile_mean,ratio_I_over_EI_profile_median,ratio_I_over_EI_profile_p10,ratio_I_over_EI_profile_p90,ratio_EI_over_continuous_mean,ratio_EI_over_continuous_median,ratio_EI_over_continuous_p10,ratio_EI_over_continuous_p90,whitened_ratio_mean,whitened_ratio_median,whitened_ratio_p10,whitened_ratio_p90,global_scale_mean,profile_sigmasq_mean
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,diag,36,6.310955,30,,,0.088047,0.098569,0.096795,0.095666,0.093979,0.903074,0.874551,0.665980,1.315997,0.917922,0.880670,0.680079,1.329398,1.030187,1.020733,1.004418,1.067174,0.915734,0.891050,0.678517,1.316799,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,diag,37,6.483858,30,,,0.092483,0.094661,0.092965,0.091956,0.090338,0.974056,0.948824,0.651783,1.227129,0.991676,0.957704,0.662077,1.236638,1.029269,1.020996,1.004346,1.063335,0.989543,0.979916,0.663332,1.269947,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,diag,38,6.656761,30,,,0.089334,0.093014,0.091351,0.090477,0.088885,0.972253,0.894762,0.605807,1.627065,0.988317,0.907326,0.622113,1.637875,1.028006,1.021676,1.004354,1.056456,0.984628,0.902397,0.621225,1.642296,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,diag,39,6.829663,30,,,0.084929,0.089721,0.088120,0.087257,0.085726,0.946415,0.975324,0.645946,1.226895,0.963637,0.982472,0.657583,1.221570,1.028505,1.019958,1.004447,1.068828,0.957718,0.970073,0.657018,1.204339,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,diag,40,7.002566,30,,,0.082639,0.084980,0.083461,0.082586,0.081138,0.962477,0.949819,0.660346,1.260036,0.981364,0.995626,0.666655,1.325064,1.029673,1.021720,1.004361,1.065077,0.978081,0.987712,0.671333,1.293339,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,diag,41,7.175469,30,,,0.070543,0.082486,0.081012,0.080055,0.078655,0.863904,0.835102,0.494110,1.201049,0.879965,0.839768,0.502258,1.243048,1.031003,1.019173,1.004442,1.073422,0.882322,0.847320,0.526924,1.243643,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,diag,42,7.348372,30,,,0.079035,0.081464,0.080006,0.079057,0.077674,0.971254,0.928578,0.485007,1.507640,0.987621,0.934996,0.505816,1.522222,1.030998,1.020116,1.004602,1.061072,0.984067,0.945814,0.507575,1.498449,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,diag,43,7.521275,30,,,0.071347,0.079066,0.077658,0.076839,0.075497,0.897262,0.868414,0.636211,1.261600,0.914701,0.891390,0.632870,1.276784,1.029405,1.020589,1.004466,1.067597,0.914779,0.882936,0.632652,1.274983,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,diag,44,7.694178,30,,,0.062010,0.076199,0.074842,0.074002,0.072711,0.834253,0.756892,0.525870,1.266944,0.851159,0.787444,0.536744,1.283041,1.029837,1.019823,1.004681,1.056998,0.846486,0.738293,0.537951,1.288450,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,diag,45,7.867081,30,,,0.064883,0.075288,0.073950,0.073233,0.071956,0.872160,0.843191,0.522126,1.319716,0.890432,0.858723,0.522140,1.331350,1.028240,1.019597,1.004647,1.058376,0.890126,0.858672,0.500880,1.334424,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,diag,46,8.039983,30,,,0.064672,0.073563,0.072255,0.071504,0.070259,0.884157,0.840308,0.675463,1.134122,0.900010,0.871941,0.685118,1.156277,1.029143,1.018677,1.004605,1.062117,0.902171,0.864901,0.682438,1.154270,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,diag,47,8.212886,30,,,0.064548,0.071204,0.069946,0.069290,0.068085,0.911366,0.887018,0.568329,1.298534,0.926825,0.901535,0.578330,1.306039,1.027541,1.017393,1.004843,1.061661,0.923670,0.899811,0.588536,1.302218,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,diag,48,8.385789,30,,,0.063955,0.070114,0.068869,0.068148,0.066963,0.924597,0.864396,0.617852,1.227373,0.941892,0.888762,0.621823,1.230110,1.029067,1.017575,1.004770,1.057010,0.940838,0.888910,0.628211,1.245268,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,diag,49,8.558692,30,,,0.070597,0.068976,0.067751,0.067068,0.065902,1.018408,1.014290,0.554366,1.492303,1.038646,1.021495,0.559269,1.519585,1.028628,1.019109,1.004676,1.058083,1.038860,1.017199,0.560443,1.532219,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,diag,50,8.731595,30,,,0.068950,0.067670,0.066475,0.065835,0.064693,1.011313,1.006888,0.683971,1.339738,1.028940,1.032917,0.733463,1.367792,1.028091,1.019936,1.004993,1.058210,1.026054,1.041575,0.719604,1.367196,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,diag,51,8.904498,30,,,0.066869,0.065993,0.064830,0.064263,0.063149,0.990750,0.871594,0.610368,1.543847,1.007552,0.882530,0.623616,1.544217,1.027430,1.021646,1.004503,1.057987,1.004271,0.879168,0.624082,1.522638,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,diag,52,9.077401,30,,,0.070789,0.065664,0.064502,0.063848,0.062741,1.047449,0.950770,0.558114,1.474543,1.065430,0.950651,0.563564,1.508982,1.029036,1.020219,1.004382,1.066594,1.068545,0.944649,0.566044,1.485052,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,diag,53,9.250304,30,,,0.065079,0.064612,0.063473,0.062870,0.061782,1.004484,0.999774,0.667725,1.353281,1.021599,1.020356,0.714113,1.333986,1.028209,1.018034,1.004338,1.054910,1.020970,1.013924,0.711548,1.336079,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,diag,54,9.423206,30,,,0.056833,0.063319,0.062203,0.061629,0.060563,0.899289,0.870963,0.542591,1.249224,0.915653,0.913696,0.545363,1.264499,1.027425,1.020107,1.004103,1.055663,0.916400,0.913679,0.545333,1.263893,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,diag,55,9.596109,30,,,0.054952,0.062741,0.061633,0.060989,0.059935,0.877170,0.840749,0.639808,1.148950,0.893262,0.849432,0.668391,1.174481,1.028822,1.018212,1.004109,1.056800,0.893080,0.854817,0.670682,1.168240,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,diag,56,9.769012,30,,,0.063586,0.062075,0.060980,0.060383,0.059339,0.999834,0.955691,0.534900,1.500287,1.017593,0.967423,0.538765,1.556068,1.028508,1.018791,1.004093,1.059790,1.020084,0.967689,0.539342,1.554569,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,diag,57,9.941915,30,,,0.059351,0.061360,0.060282,0.059678,0.058647,0.969887,0.922330,0.636736,1.358961,0.986945,0.923620,0.641712,1.400730,1.028448,1.018935,1.004249,1.063920,0.983398,0.922734,0.644617,1.388463,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,diag,58,10.114818,30,,,0.052344,0.060469,0.059407,0.058791,0.057776,0.856928,0.763243,0.463218,1.296448,0.871565,0.787596,0.479986,1.314221,1.028739,1.018933,1.004194,1.061803,0.872444,0.791302,0.482620,1.314810,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,diag,59,10.287721,30,,,0.051773,0.060283,0.059221,0.058566,0.057555,0.873529,0.847504,0.504002,1.299222,0.888478,0.862453,0.512811,1.305902,1.029280,1.019478,1.004215,1.054375,0.888175,0.862376,0.516753,1.333764,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,diag,60,10.460624,30,,,0.052336,0.059630,0.058581,0.058007,0.057006,0.871366,0.855373,0.688499,1.114071,0.887199,0.867495,0.695441,1.127740,1.028574,1.018381,1.003891,1.054076,0.885546,0.865946,0.694970,1.128019,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,diag,61,10.633527,30,,,0.055004,0.058961,0.057924,0.057401,0.056411,0.942233,0.893326,0.696936,1.211806,0.960116,0.896708,0.714112,1.225314,1.027567,1.018771,1.003941,1.049706,0.961819,0.897419,0.712592,1.243460,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,diag,63,10.979332,30,,,0.052243,0.058292,0.057267,0.056696,0.055719,0.901577,0.892610,0.687811,1.099472,0.918658,0.898862,0.706626,1.114242,1.028654,1.017750,1.003971,1.055385,0.918520,0.901518,0.708079,1.114388,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,diag,64,11.152235,30,,,0.053364,0.057807,0.056788,0.056224,0.055255,0.915538,0.907845,0.606954,1.179517,0.932650,0.925178,0.624286,1.205436,1.028827,1.018544,1.003958,1.053425,0.934529,0.925490,0.625605,1.207703,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,diag,65,11.325138,30,,,0.048521,0.057247,0.056244,0.055739,0.054780,0.862756,0.863488,0.607436,1.165988,0.877799,0.862820,0.619721,1.188289,1.027637,1.018496,1.004131,1.061461,0.876750,0.864397,0.612899,1.192646,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,diag,66,11.498041,30,,,0.052521,0.057129,0.056126,0.055623,0.054665,0.921709,0.855438,0.541751,1.382582,0.939547,0.880894,0.541421,1.404063,1.027839,1.019917,1.004300,1.070242,0.937003,0.881074,0.539304,1.396371,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,diag,67,11.670944,30,,,0.046747,0.056792,0.055798,0.055319,0.054367,0.814087,0.775235,0.604518,1.098033,0.828710,0.809656,0.609370,1.117583,1.027141,1.019458,1.004308,1.057527,0.827327,0.809986,0.606124,1.120542,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,diag,68,11.843847,30,,,0.051288,0.056563,0.055571,0.055000,0.054054,0.898848,0.861793,0.583540,1.189096,0.913894,0.875824,0.609305,1.198269,1.028716,1.022839,1.004410,1.062244,0.913250,0.876532,0.604064,1.195522,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,diag,70,12.189652,30,,,0.048167,0.056181,0.055195,0.054643,0.053704,0.851880,0.830464,0.522557,1.145992,0.867699,0.840999,0.523473,1.187152,1.028862,1.023020,1.004152,1.053921,0.869242,0.843832,0.526600,1.187645,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,diag,71,12.362555,30,,,0.046691,0.055995,0.055009,0.054413,0.053477,0.835297,0.833844,0.581561,1.093706,0.849829,0.835279,0.591476,1.112898,1.029664,1.021683,1.004056,1.057984,0.849528,0.833646,0.589827,1.096270,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,diag,72,12.535458,30,,,0.048853,0.055758,0.054776,0.054189,0.053258,0.869936,0.867370,0.532572,1.225541,0.887347,0.879504,0.547321,1.263641,1.029683,1.018166,1.004168,1.062793,0.887414,0.884713,0.546321,1.266448,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,diag,73,12.708361,30,,,0.050340,0.055620,0.054644,0.054140,0.053210,0.909383,0.872307,0.530364,1.218979,0.925347,0.890348,0.539807,1.242804,1.027661,1.019295,1.004329,1.055907,0.924344,0.875518,0.542867,1.245844,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,diag,74,12.881264,30,,,0.047090,0.055466,0.054493,0.054012,0.053084,0.843835,0.850672,0.580529,1.072223,0.859353,0.865296,0.578268,1.094640,1.027218,1.018792,1.003990,1.054477,0.858619,0.865375,0.579667,1.089198,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,diag,75,13.054167,30,,,0.048902,0.055352,0.054382,0.053891,0.052965,0.877937,0.882812,0.634903,1.137249,0.894738,0.914656,0.654824,1.153220,1.027588,1.018283,1.004061,1.056698,0.895231,0.904140,0.652753,1.153274,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,diag,77,13.399972,30,,,0.051542,0.055275,0.054306,0.053778,0.052855,0.919838,0.908563,0.666269,1.189044,0.937157,0.929202,0.691728,1.195345,1.028283,1.018034,1.004650,1.056846,0.938015,0.934285,0.691048,1.205252,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,diag,78,13.572875,30,,,0.049700,0.055234,0.054264,0.053727,0.052804,0.893491,0.863550,0.674513,1.215872,0.910177,0.873308,0.678843,1.233906,1.028658,1.019458,1.005448,1.058723,0.909201,0.874561,0.681936,1.233736,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,diag,79,13.745778,30,,,0.044230,0.055183,0.054215,0.053705,0.052783,0.797900,0.792058,0.590361,1.049791,0.813144,0.803506,0.595407,1.121618,1.028204,1.020859,1.005129,1.052889,0.814622,0.814336,0.588783,1.126801,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,lat,0,0.071023,30,,,483.171363,1629.205895,1589.955924,5444.386675,5310.545943,0.244589,0.093372,0.015301,0.791282,0.253760,0.093932,0.015490,0.853183,0.301873,0.305351,0.291435,0.310205,0.333786,0.292934,0.085679,0.688050,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,lat,1,0.213068,30,,,123.748968,129.610780,126.750443,72.109871,70.617252,1.034675,0.792870,0.165840,2.344724,1.054151,0.830968,0.168830,2.439792,1.770631,1.759041,1.603704,1.888270,2.485323,1.914286,1.098411,4.560489,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,lat,2,0.355114,30,,,43.378076,39.734943,38.882698,21.698974,21.272171,1.135251,1.012669,0.257227,2.157642,1.158009,1.039453,0.259396,2.201545,1.799514,1.768553,1.611627,1.955147,1.547125,1.479069,0.705241,2.643879,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,lat,4,0.639205,30,,,23.512685,18.882810,18.487153,10.169513,9.976933,1.352987,1.306349,0.388007,2.478114,1.377709,1.314800,0.392481,2.439234,1.824293,1.756774,1.591538,2.033437,1.248032,1.162559,0.673188,1.927932,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,lat,5,0.781250,30,,,10.330897,10.941723,10.714409,5.779922,5.673812,0.965216,0.830374,0.506485,1.507104,0.984726,0.843192,0.509570,1.522355,1.865275,1.773680,1.581827,2.135719,1.068987,1.008470,0.686009,1.478005,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,lat,7,1.065341,30,,,7.310471,7.071950,6.926601,3.668866,3.603288,1.185558,1.056564,0.435066,2.113973,1.209215,1.067602,0.466404,2.154874,1.904990,1.797733,1.584860,2.233613,1.106674,1.073250,0.662790,1.702989,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,lat,8,1.207386,30,,,7.504537,4.915644,4.815936,2.503903,2.460200,1.593940,1.387760,0.863788,2.596831,1.620151,1.424296,0.869169,2.625221,1.953665,1.831122,1.596230,2.309510,1.184077,1.059399,0.679030,1.780697,0.981728,16.292832
2024,7,gc_a08_b05,GC a=0.8 b=0.5 nugget0,lat,9,1.349432,30,,,3.476287,3.633721,3.560320,1.799387,1.768653,0.950855,0.708374,0.428053,1.691120,0.970845,0.721340,0.432419,1.701117,2.022876,1.868220,1.605018,2.404772,0.999111,0.916696,0.532552,1.440801,0.981728,16.292832
