day,cov_name,space_size,lr,sigma,range_lat,range_lon,range_time,advec_lat,advec_lon,nugget,loss,time,rmsre
2024-07-01,Vecc_59,18126.0,0.1,11.7301,0.1798,0.1929,1.1177,0.0516,-0.1719,1.2394,1.307,508.821,1.5235
2024-07-01,Vecc_60,18126.0,0.1,11.7887,0.1803,0.1949,1.0872,0.0435,-0.1674,1.2173,1.3043,521.4835,1.487
2024-07-01,Vecc_61,18126.0,0.1,11.6293,0.1738,0.1873,1.0691,0.0471,-0.1669,1.204,1.3096,512.8425,1.4669
2024-07-01,Vecc_62,18126.0,0.1,11.4578,0.1724,0.1871,1.069,0.0417,-0.1682,1.2102,1.3067,478.3568,1.4757
2024-07-01,Vecc_63,18126.0,0.1,12.2042,0.1887,0.2062,1.1472,0.0434,-0.1701,1.2607,1.306,469.1129,1.5549
2024-07-01,Vecc_64,18126.0,0.1,12.0856,0.1832,0.1982,1.1679,0.0501,-0.1789,1.2527,1.3118,491.6388,1.544
2024-07-01,Vecc_65,18126.0,0.1,11.7219,0.1771,0.1927,1.0564,0.0517,-0.1685,1.1973,1.3045,495.1697,1.4586
2024-07-01,Vecc_66,18126.0,0.1,11.8173,0.1836,0.1962,1.1488,0.0401,-0.1743,1.2626,1.3064,530.2617,1.5574
2024-07-01,Vecc_67,18126.0,0.1,11.7824,0.1747,0.191,1.0713,0.0466,-0.1835,1.1916,1.3091,443.4076,1.4481
2024-07-01,Vecc_68,18126.0,0.1,11.8226,0.1797,0.1945,1.0898,0.0433,-0.1826,1.1974,1.3038,532.7572,1.4569
2024-07-01,Vecc_69,18126.0,0.1,11.6855,0.1761,0.1895,1.0528,0.0395,-0.1751,1.2063,1.3078,531.579,1.4698
2024-07-01,Vecc_70,18126.0,0.1,11.5492,0.1732,0.1873,1.0568,0.0346,-0.1709,1.2018,1.3076,538.6655,1.4643
2024-07-01,Vecc_71,18126.0,0.1,11.3086,0.1698,0.1846,1.071,0.0496,-0.1777,1.2306,1.309,452.244,1.5086
2024-07-01,Vecc_72,18126.0,0.1,11.9412,0.1839,0.1979,1.1327,0.0436,-0.1626,1.2368,1.3054,488.8093,1.5176
2024-07-01,Vecc_73,18126.0,0.1,11.5408,0.1695,0.182,1.0593,0.0381,-0.1792,1.168,1.3106,540.0114,1.4116
2024-07-01,Vecc_74,18126.0,0.1,11.9147,0.1852,0.2004,1.1358,0.0471,-0.1774,1.2386,1.3022,472.9056,1.5213
2024-07-01,Vecc_75,18126.0,0.1,11.899,0.1818,0.1948,1.1727,0.0424,-0.1752,1.2809,1.3135,506.6597,1.5854
2024-07-01,Vecc_76,18126.0,0.1,12.1376,0.1839,0.2005,1.0578,0.0437,-0.1732,1.2338,1.3095,511.0491,1.5124
2024-07-01,Vecc_77,18126.0,0.1,11.4374,0.1672,0.1787,1.0482,0.0405,-0.182,1.1175,1.3061,480.8283,1.3342
2024-07-01,Vecc_78,18126.0,0.1,11.5976,0.1738,0.1864,1.0603,0.0382,-0.1662,1.2121,1.3103,510.3636,1.4789
2024-07-01,Vecc_79,18126.0,0.1,11.7762,0.1753,0.1887,1.0534,0.0429,-0.1733,1.1909,1.31,540.5376,1.446
2024-07-01,Vecc_80,18126.0,0.1,11.3112,0.1701,0.1873,1.0672,0.0381,-0.1679,1.2117,1.3045,532.0778,1.4783
2024-07-01,Vecc_81,18126.0,0.1,11.9281,0.1777,0.1923,1.1357,0.0415,-0.168,1.1962,1.3096,512.2476,1.4549
2024-07-01,Vecc_82,18126.0,0.1,11.5174,0.1721,0.1861,1.0655,0.0455,-0.1863,1.1727,1.3049,420.2071,1.4191
2024-07-01,Vecc_83,18126.0,0.1,11.6807,0.1795,0.1966,1.1331,0.05,-0.1716,1.2587,1.3056,441.3671,1.5524
2024-07-01,Vecc_84,18126.0,0.1,11.6945,0.1772,0.1908,1.0849,0.0352,-0.1635,1.2185,1.3074,513.4682,1.4899
2024-07-01,Vecc_85,18126.0,0.1,11.9727,0.1806,0.1948,1.1665,0.0413,-0.1784,1.2041,1.3073,518.3228,1.4679
2024-07-01,Vecc_86,18126.0,0.1,11.7312,0.1759,0.1923,1.0664,0.0435,-0.1839,1.2112,1.308,490.7183,1.4776
2024-07-01,Vecc_87,18126.0,0.1,12.0251,0.1832,0.1987,1.0907,0.0375,-0.1696,1.2562,1.3107,513.0495,1.5472
2024-07-01,Vecc_88,18126.0,0.1,11.8111,0.1766,0.1912,1.0907,0.0474,-0.1693,1.1922,1.3079,518.9538,1.4491
2024-07-01,Vecc_89,18126.0,0.1,12.3092,0.1898,0.2092,1.1879,0.0394,-0.1714,1.2472,1.3041,476.9501,1.5352
2024-07-01,Vecc_90,18126.0,0.1,11.5696,0.1738,0.1894,1.0184,0.0441,-0.165,1.2119,1.3076,485.0788,1.4781
2024-07-01,Vecc_91,18126.0,0.1,11.8845,0.1765,0.191,1.0797,0.0446,-0.1719,1.1811,1.309,526.6179,1.4313
2024-07-01,Vecc_92,18126.0,0.1,11.8373,0.1778,0.1939,1.1337,0.0444,-0.166,1.2134,1.3079,503.9244,1.4814
2024-07-01,Vecc_93,18126.0,0.1,11.9866,0.1793,0.1936,1.0943,0.0506,-0.1758,1.2114,1.3111,578.2433,1.4799
2024-07-01,Vecc_94,18126.0,0.1,11.6285,0.1741,0.1901,1.0735,0.0402,-0.173,1.2427,1.3121,549.2787,1.5254
2024-07-01,Vecc_95,18126.0,0.1,11.8657,0.181,0.196,1.0994,0.0403,-0.1668,1.2683,1.3114,538.1914,1.5652
2024-07-01,Vecc_96,18126.0,0.1,11.6822,0.1773,0.1919,1.1016,0.046,-0.1578,1.2588,1.311,477.7149,1.5509
2024-07-01,Vecc_97,18126.0,0.1,12.0278,0.1813,0.199,1.1311,0.0351,-0.1697,1.2475,1.3109,488.2265,1.5348
2024-07-01,Vecc_98,18126.0,0.1,11.861,0.1821,0.2001,1.1234,0.0382,-0.1725,1.2697,1.3075,547.0888,1.568
2024-07-01,Vecc_99,18126.0,0.1,11.7408,0.1777,0.1904,1.1273,0.0393,-0.1738,1.2259,1.3092,545.0939,1.5005
