year,month,day_idx,day,model_variant,model_label,loss,bin_idx,k_mid,ratio_I_over_EI_profile_mean,ratio_I_over_EI_profile_p10,ratio_I_over_EI_profile_p90,ratio_I_over_EI_mean,global_scale,profile_sigmasq
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,21,3.717412,1.013715,0.537095,1.513697,1.016847,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,22,3.890315,0.989694,0.601728,1.447083,0.992752,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,23,4.063217,1.004329,0.568166,1.478329,1.007431,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,24,4.236120,1.052788,0.570426,1.590227,1.056040,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,25,4.409023,0.979392,0.490949,1.522325,0.982417,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,26,4.581926,1.022779,0.603195,1.432035,1.025938,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,27,4.754829,1.072024,0.603016,1.546031,1.075335,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,28,4.927732,1.042256,0.560790,1.580831,1.045476,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,29,5.100635,1.020608,0.577992,1.542205,1.023760,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,30,5.273538,0.977414,0.556086,1.471356,0.980433,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,31,5.446440,1.058645,0.568608,1.602299,1.061915,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,32,5.619343,1.082761,0.642386,1.645024,1.086105,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,33,5.792246,1.040437,0.607653,1.546902,1.043651,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,34,5.965149,1.082790,0.513690,1.661257,1.086134,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,35,6.138052,1.120847,0.624903,1.659290,1.124309,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,36,6.310955,1.195185,0.587054,1.695697,1.198877,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,37,6.483858,1.086756,0.654110,1.571093,1.090113,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,38,6.656761,0.981668,0.520184,1.459615,0.984700,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,39,6.829663,1.053495,0.584366,1.485148,1.056749,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,40,7.002566,1.045231,0.578936,1.624058,1.048460,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,41,7.175469,1.081540,0.562528,1.614860,1.084881,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,42,7.348372,1.019489,0.559451,1.572562,1.022638,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,43,7.521275,1.048668,0.601346,1.440356,1.051907,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,44,7.694178,1.038864,0.596000,1.507336,1.042073,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,45,7.867081,0.994614,0.576178,1.505551,0.997687,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,46,8.039983,1.041281,0.588720,1.499885,1.044498,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,47,8.212886,1.057251,0.551088,1.585302,1.060517,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,48,8.385789,1.034942,0.576168,1.619594,1.038138,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,49,8.558692,1.041345,0.597345,1.551096,1.044562,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,50,8.731595,1.022440,0.559586,1.508886,1.025598,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,51,8.904498,0.995811,0.573292,1.434267,0.998887,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,52,9.077401,0.924253,0.548873,1.307973,0.927108,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,53,9.250304,0.977348,0.544272,1.446369,0.980367,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,54,9.423206,0.971959,0.543237,1.473079,0.974962,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,55,9.596109,0.938013,0.577866,1.311892,0.940910,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,56,9.769012,0.946077,0.526517,1.458738,0.949000,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,57,9.941915,1.025642,0.559714,1.446569,1.028810,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,58,10.114818,0.994546,0.582588,1.520433,0.997619,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,59,10.287721,0.995582,0.606552,1.441297,0.998658,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,60,10.460624,0.945807,0.501801,1.428729,0.948728,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,61,10.633527,0.966686,0.562296,1.398032,0.969672,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,62,10.806429,0.969291,0.577202,1.326401,0.972286,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,63,10.979332,0.991830,0.604076,1.352083,0.994894,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,64,11.152235,0.974009,0.563817,1.379336,0.977018,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,65,11.325138,0.977238,0.580454,1.336521,0.980257,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,66,11.498041,0.945891,0.520048,1.423260,0.948812,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,67,11.670944,0.881872,0.526038,1.305029,0.884596,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,68,11.843847,0.943469,0.476166,1.425482,0.946383,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,69,12.016750,0.904814,0.542172,1.267232,0.907609,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,70,12.189652,0.952905,0.576627,1.488370,0.955848,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,71,12.362555,0.880755,0.598561,1.180612,0.883476,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,72,12.535458,0.962035,0.569829,1.490574,0.965007,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,73,12.708361,0.851437,0.520180,1.291710,0.854067,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,74,12.881264,0.924851,0.580540,1.300849,0.927708,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,75,13.054167,0.845431,0.495211,1.220856,0.848043,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,76,13.227070,0.863049,0.545857,1.304989,0.865715,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,77,13.399972,0.820975,0.531103,1.140995,0.823511,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,78,13.572875,0.828052,0.489647,1.215047,0.830610,1.003089,13.499176
2025,7,0,2025-07-01,matern_s03,Matern s=0.3 nugget0,,79,13.745778,0.770364,0.379697,0.937833,0.772744,1.003089,13.499176
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,0,0.086451,1.247345,0.651382,1.673033,1.224387,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,1,0.259354,1.913653,1.018962,3.253190,1.878432,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,2,0.432257,1.081061,0.402202,1.845093,1.061164,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,3,0.605160,0.965307,0.491645,2.097664,0.947540,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,4,0.778063,1.009859,0.603370,1.462279,0.991272,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,5,0.950966,1.010907,0.591764,1.473385,0.992301,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,6,1.123869,1.127140,0.615250,1.767621,1.106395,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,7,1.296772,0.957007,0.376461,1.796639,0.939393,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,8,1.469674,1.033367,0.474444,1.478108,1.014348,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,9,1.642577,1.003549,0.483742,1.554162,0.985078,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,10,1.815480,0.996478,0.479832,1.478953,0.978138,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,11,1.988383,1.009119,0.454850,1.711885,0.990546,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,12,2.161286,1.042967,0.578876,1.699414,1.023771,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,13,2.334189,1.049253,0.486444,1.857395,1.029941,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,14,2.507092,1.046489,0.565431,1.477640,1.027228,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,15,2.679994,1.040994,0.502990,1.750752,1.021834,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,16,2.852897,1.088652,0.684991,1.620619,1.068615,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,17,3.025800,1.013846,0.619730,1.519208,0.995185,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,18,3.198703,1.054712,0.572586,1.497900,1.035299,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,19,3.371606,1.025037,0.540477,1.591265,1.006171,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,20,3.544509,1.025544,0.615713,1.485240,1.006669,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,21,3.717412,1.031863,0.559374,1.531495,1.012871,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,22,3.890315,1.011244,0.618421,1.457529,0.992632,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,23,4.063217,1.015771,0.576089,1.488838,0.997076,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,24,4.236120,1.060610,0.586125,1.577920,1.041089,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,25,4.409023,0.976136,0.496524,1.549441,0.958170,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,26,4.581926,1.023682,0.600785,1.422947,1.004840,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,27,4.754829,1.065427,0.608183,1.570547,1.045818,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,28,4.927732,1.041017,0.564485,1.578615,1.021856,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,29,5.100635,1.017855,0.582182,1.518750,0.999121,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,30,5.273538,0.974396,0.554147,1.442776,0.956462,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,31,5.446440,1.041283,0.572181,1.572478,1.022117,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,32,5.619343,1.072713,0.637624,1.643021,1.052970,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,33,5.792246,1.028726,0.598834,1.527835,1.009792,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,34,5.965149,1.057614,0.509123,1.649123,1.038148,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,35,6.138052,1.103543,0.631967,1.649741,1.083232,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,36,6.310955,1.164843,0.587597,1.698528,1.143404,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,37,6.483858,1.078352,0.649013,1.563984,1.058505,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,38,6.656761,0.967781,0.520494,1.443344,0.949969,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,39,6.829663,1.034916,0.581280,1.460560,1.015868,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,40,7.002566,1.030759,0.567388,1.587056,1.011788,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,41,7.175469,1.061141,0.566081,1.599769,1.041610,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,42,7.348372,1.008730,0.566596,1.553869,0.990164,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,43,7.521275,1.037654,0.599153,1.415886,1.018556,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,44,7.694178,1.030121,0.592667,1.495349,1.011161,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,45,7.867081,0.986605,0.572212,1.495734,0.968446,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,46,8.039983,1.031411,0.588399,1.488282,1.012428,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,47,8.212886,1.043862,0.550761,1.576693,1.024649,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,48,8.385789,1.030567,0.580369,1.616232,1.011599,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,49,8.558692,1.028927,0.594890,1.537357,1.009990,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,50,8.731595,1.012247,0.564084,1.484483,0.993616,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,51,8.904498,0.981640,0.567955,1.431756,0.963573,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,52,9.077401,0.923566,0.546632,1.304453,0.906567,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,53,9.250304,0.969140,0.535102,1.440958,0.951303,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,54,9.423206,0.961507,0.548804,1.465856,0.943811,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,55,9.596109,0.928571,0.579022,1.334093,0.911480,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,56,9.769012,0.940354,0.529786,1.451636,0.923046,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,57,9.941915,1.011538,0.556137,1.431625,0.992920,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,58,10.114818,0.992189,0.575119,1.502788,0.973928,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,59,10.287721,0.988720,0.602962,1.424932,0.970522,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,60,10.460624,0.946376,0.502149,1.417767,0.928958,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,61,10.633527,0.954455,0.567733,1.386944,0.936888,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,62,10.806429,0.967106,0.576124,1.334484,0.949306,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,63,10.979332,0.978072,0.614518,1.355280,0.960070,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,64,11.152235,0.967592,0.571170,1.371126,0.949783,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,65,11.325138,0.974096,0.577124,1.341183,0.956167,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,66,11.498041,0.950021,0.514066,1.423110,0.932536,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,67,11.670944,0.884651,0.526246,1.314204,0.868369,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,68,11.843847,0.948111,0.481960,1.433265,0.930660,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,69,12.016750,0.909685,0.546525,1.281143,0.892942,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,70,12.189652,0.957914,0.581038,1.503317,0.940283,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,71,12.362555,0.885650,0.596648,1.179474,0.869349,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,72,12.535458,0.968956,0.573176,1.490049,0.951122,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,73,12.708361,0.857339,0.523294,1.307271,0.841559,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,74,12.881264,0.930864,0.580779,1.319947,0.913731,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,75,13.054167,0.849887,0.492273,1.236754,0.834245,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,76,13.227070,0.871752,0.549555,1.302641,0.855707,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,77,13.399972,0.826472,0.534557,1.142872,0.811261,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,78,13.572875,0.825849,0.497416,1.203069,0.810649,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,79,13.745778,0.773248,0.380698,0.931817,0.759016,0.981595,14.530940
2025,7,0,2025-07-01,gc_a075_b05,GC a=0.75 b=0.5 nugget0,,0,0.086451,0.766699,0.390955,1.035088,0.732071,0.954835,18.377939
2025,7,0,2025-07-01,gc_a075_b05,GC a=0.75 b=0.5 nugget0,,1,0.259354,1.468987,0.815950,2.417600,1.402641,0.954835,18.377939
2025,7,0,2025-07-01,gc_a075_b05,GC a=0.75 b=0.5 nugget0,,2,0.432257,0.918554,0.332675,1.494817,0.877068,0.954835,18.377939
2025,7,0,2025-07-01,gc_a075_b05,GC a=0.75 b=0.5 nugget0,,3,0.605160,0.870441,0.433102,1.977600,0.831127,0.954835,18.377939
2025,7,0,2025-07-01,gc_a075_b05,GC a=0.75 b=0.5 nugget0,,4,0.778063,0.936477,0.527355,1.340984,0.894182,0.954835,18.377939
2025,7,0,2025-07-01,gc_a075_b05,GC a=0.75 b=0.5 nugget0,,5,0.950966,0.956916,0.561848,1.420044,0.913697,0.954835,18.377939
2025,7,0,2025-07-01,gc_a075_b05,GC a=0.75 b=0.5 nugget0,,6,1.123869,1.087684,0.599257,1.634083,1.038559,0.954835,18.377939
2025,7,0,2025-07-01,gc_a075_b05,GC a=0.75 b=0.5 nugget0,,7,1.296772,0.937808,0.366622,1.708274,0.895452,0.954835,18.377939
2025,7,0,2025-07-01,gc_a075_b05,GC a=0.75 b=0.5 nugget0,,8,1.469674,1.015144,0.466939,1.471862,0.969295,0.954835,18.377939
2025,7,0,2025-07-01,gc_a075_b05,GC a=0.75 b=0.5 nugget0,,9,1.642577,0.988137,0.483358,1.504310,0.943508,0.954835,18.377939
2025,7,0,2025-07-01,gc_a075_b05,GC a=0.75 b=0.5 nugget0,,10,1.815480,0.988344,0.473640,1.484603,0.943706,0.954835,18.377939
2025,7,0,2025-07-01,gc_a075_b05,GC a=0.75 b=0.5 nugget0,,11,1.988383,1.001940,0.448675,1.687461,0.956687,0.954835,18.377939
2025,7,0,2025-07-01,gc_a075_b05,GC a=0.75 b=0.5 nugget0,,12,2.161286,1.036897,0.579382,1.695457,0.990065,0.954835,18.377939
2025,7,0,2025-07-01,gc_a075_b05,GC a=0.75 b=0.5 nugget0,,13,2.334189,1.051723,0.479669,1.881120,1.004222,0.954835,18.377939
2025,7,0,2025-07-01,gc_a075_b05,GC a=0.75 b=0.5 nugget0,,14,2.507092,1.049697,0.574423,1.487640,1.002287,0.954835,18.377939
2025,7,0,2025-07-01,gc_a075_b05,GC a=0.75 b=0.5 nugget0,,15,2.679994,1.044012,0.509659,1.707674,0.996860,0.954835,18.377939
2025,7,0,2025-07-01,gc_a075_b05,GC a=0.75 b=0.5 nugget0,,16,2.852897,1.087186,0.689477,1.642095,1.038084,0.954835,18.377939
2025,7,0,2025-07-01,gc_a075_b05,GC a=0.75 b=0.5 nugget0,,17,3.025800,1.017607,0.617300,1.528590,0.971647,0.954835,18.377939
2025,7,0,2025-07-01,gc_a075_b05,GC a=0.75 b=0.5 nugget0,,18,3.198703,1.054123,0.584618,1.510144,1.006514,0.954835,18.377939
2025,7,0,2025-07-01,gc_a075_b05,GC a=0.75 b=0.5 nugget0,,19,3.371606,1.026914,0.528229,1.598615,0.980534,0.954835,18.377939
2025,7,0,2025-07-01,gc_a075_b05,GC a=0.75 b=0.5 nugget0,,20,3.544509,1.026240,0.618534,1.480460,0.979891,0.954835,18.377939
2025,7,0,2025-07-01,gc_a075_b05,GC a=0.75 b=0.5 nugget0,,21,3.717412,1.027306,0.565146,1.543459,0.980908,0.954835,18.377939
