model,mean_rmsre,median_rmsre,sd_rmsre,mean_loss,mean_time_s,mean_advec_lat,mean_advec_lon,mean_range_lat,mean_range_lon,mean_nugget
DW_2110,0.06722898747653522,0.05583780614328118,0.03952510700072604,1.9946166666666665,43.78440098762512,0.07957942582441645,-0.12614264970096128,0.30513512030036144,0.40700284314808066,2.5034255376922703
DW_Gradient,0.053807264817171414,0.04216005913926926,0.0353003742199826,-65.43228333333333,84.08339356978735,0.08010361846362077,-0.1262270442086503,0.3015230279535202,0.402312673877665,2.497897038075415
