year,month,day_num,direction,model,lag,daily_mean,mean_pair_count,mean_model,normalized,n_anchor_obs,hour_1,n_pairs_hour_1,residual_var_hour_1,hour_2,n_pairs_hour_2,residual_var_hour_2,hour_3,n_pairs_hour_3,residual_var_hour_3,hour_4,n_pairs_hour_4,residual_var_hour_4,hour_5,n_pairs_hour_5,residual_var_hour_5,hour_6,n_pairs_hour_6,residual_var_hour_6,hour_7,n_pairs_hour_7,residual_var_hour_7,hour_8,n_pairs_hour_8,residual_var_hour_8
2025,7,1,lat,Debiased_Whittle,0.0440,0.2906,16228.5000,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1424,0.3170,16640,14.5772,0.3339,16157,17.4470,0.2644,15806,19.4568,0.2359,15612,18.5485,0.2825,16053,15.3882,0.2468,15891,13.3475,0.2551,16667,11.2491,0.3892,17002.0000,7.6478
2025,7,1,lat,Debiased_Whittle,0.1320,0.5041,15645.6250,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1424,0.5180,16131,14.5772,0.5676,15602,17.4470,0.4685,15219,19.4568,0.4507,14917,18.5485,0.4951,15430,15.3882,0.4483,15268,13.3475,0.4699,16106,11.2491,0.6148,16492.0000,7.6478
2025,7,1,lat,Debiased_Whittle,0.1760,0.5633,15416.5000,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1424,0.5726,15918,14.5772,0.6255,15372,17.4470,0.5343,14964,19.4568,0.5196,14650,18.5485,0.5498,15191,15.3882,0.5076,15025,13.3475,0.5313,15908,11.2491,0.6654,16304.0000,7.6478
2025,7,1,lat,Debiased_Whittle,0.3960,0.7391,14461.7500,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1424,0.7383,14983,14.5772,0.7942,14360,17.4470,0.7212,13902,19.4568,0.6657,13604,18.5485,0.6888,14200,15.3882,0.7293,14045,13.3475,0.7288,15077,11.2491,0.8467,15523.0000,7.6478
2025,7,1,lat,Debiased_Whittle,0.6160,0.8268,13680.1250,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1424,0.8307,14125,14.5772,0.8386,13537,17.4470,0.7591,13106,19.4568,0.7202,12793,18.5485,0.7740,13467,15.3882,0.8653,13295,13.3475,0.8606,14342,11.2491,0.9662,14776.0000,7.6478
2025,7,1,lat,Debiased_Whittle,0.8360,0.8755,13005.2500,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1424,0.8600,13399,14.5772,0.8688,12834,17.4470,0.8040,12491,19.4568,0.7874,12174,18.5485,0.8277,12827,15.3882,0.9290,12604,13.3475,0.9036,13664,11.2491,1.0236,14049.0000,7.6478
2025,7,1,lat,Debiased_Whittle,1.0560,0.9185,12367.7500,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1424,0.9043,12750,14.5772,0.9486,12246,17.4470,0.8805,11954,19.4568,0.8135,11631,18.5485,0.8613,12159,15.3882,0.9605,11942,13.3475,0.9136,12947,11.2491,1.0659,13313.0000,7.6478
2025,7,1,lat,Debiased_Whittle,1.2760,0.9321,11771.7500,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1424,0.9374,12154,14.5772,0.9819,11723,17.4470,0.9146,11440,19.4568,0.8355,11163,18.5485,0.9081,11558,15.3882,0.9279,11345,13.3475,0.8885,12224,11.2491,1.0629,12567.0000,7.6478
2025,7,1,lat,Debiased_Whittle,1.4960,0.9403,11121.0000,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1424,0.9652,11568,14.5772,0.9973,11126,17.4470,0.9691,10754,19.4568,0.9043,10550,18.5485,0.8968,10891,15.3882,0.9188,10725,13.3475,0.8685,11529,11.2491,1.0029,11825.0000,7.6478
2025,7,1,lat,Debiased_Whittle,1.7160,0.9633,10409.1250,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1424,1.0069,10829,14.5772,1.0283,10376,17.4470,1.0253,10006,19.4568,0.9329,9848,18.5485,0.9163,10210,15.3882,0.9149,10070,13.3475,0.8873,10852,11.2491,0.9946,11082.0000,7.6478
2025,7,1,lat,Debiased_Whittle,1.9360,1.0006,9662.2500,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1424,1.0696,10046,14.5772,1.0448,9588,17.4470,1.0645,9240,19.4568,0.9559,9091,18.5485,0.9845,9521,15.3882,0.9848,9389,13.3475,0.8981,10100,11.2491,1.0025,10323.0000,7.6478
