year,month,day_num,direction,model,rmse,mae,bias_emp_minus_fit,mean_model,normalized,n_anchor_obs,sigma,range_lat,range_lon,range_time,nugget
2024,7,9,lat,Debiased_Whittle,0.1235,0.0993,-0.0742,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1470,7.8551,0.1563,0.1946,1.1264,1.0872
2024,7,9,lon,Debiased_Whittle,0.1493,0.1378,-0.1378,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1470,7.8551,0.1563,0.1946,1.1264,1.0872
2024,7,9,lat,Corridor_4x4_lag643,0.1062,0.0876,-0.0630,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1470,7.9167,0.1912,0.2162,1.0915,1.6265
2024,7,9,lon,Corridor_4x4_lag643,0.1435,0.1342,-0.1342,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1470,7.9167,0.1912,0.2162,1.0915,1.6265
2024,7,10,lat,Vecchia_mm20,0.1510,0.1432,-0.1432,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1401,5.3962,0.2101,0.3046,1.4134,1.2266
2024,7,10,lon,Vecchia_mm20,0.1530,0.1391,-0.1391,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1401,5.3962,0.2101,0.3046,1.4134,1.2266
2024,7,10,lat,Debiased_Whittle,0.1802,0.1738,-0.1738,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1401,4.4278,0.1282,0.1581,0.9887,0.3692
2024,7,10,lon,Debiased_Whittle,0.2121,0.1983,-0.1983,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1401,4.4278,0.1282,0.1581,0.9887,0.3692
2024,7,10,lat,Corridor_4x4_lag643,0.1695,0.1630,-0.1630,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1401,5.4732,0.1510,0.1864,0.9710,0.6728
2024,7,10,lon,Corridor_4x4_lag643,0.1985,0.1849,-0.1849,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1401,5.4732,0.1510,0.1864,0.9710,0.6728
2024,7,11,lat,Vecchia_mm20,0.0435,0.0366,0.0237,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1359,8.7132,0.4236,0.5315,2.2181,1.2602
2024,7,11,lon,Vecchia_mm20,0.1092,0.0996,-0.0650,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1359,8.7132,0.4236,0.5315,2.2181,1.2602
2024,7,11,lat,Debiased_Whittle,0.1225,0.0836,-0.0832,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1359,5.6195,0.1425,0.1285,0.8880,0.4932
2024,7,11,lon,Debiased_Whittle,0.2550,0.2433,-0.2433,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1359,5.6195,0.1425,0.1285,0.8880,0.4932
2024,7,11,lat,Corridor_4x4_lag643,0.0605,0.0397,-0.0387,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1359,7.2459,0.2278,0.2514,1.2726,0.6725
2024,7,11,lon,Corridor_4x4_lag643,0.1881,0.1697,-0.1697,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1359,7.2459,0.2278,0.2514,1.2726,0.6725
2024,7,12,lat,Vecchia_mm20,0.0877,0.0789,-0.0789,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1514,9.7808,0.2764,0.3604,1.7133,1.4812
2024,7,12,lon,Vecchia_mm20,0.1406,0.1247,-0.1247,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1514,9.7808,0.2764,0.3604,1.7133,1.4812
2024,7,12,lat,Debiased_Whittle,0.1785,0.1583,-0.1583,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1514,6.0689,0.1163,0.1387,0.7964,0.5087
2024,7,12,lon,Debiased_Whittle,0.2463,0.2352,-0.2352,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1514,6.0689,0.1163,0.1387,0.7964,0.5087
2024,7,12,lat,Corridor_4x4_lag643,0.1348,0.1228,-0.1228,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1514,8.8398,0.1699,0.2097,1.1815,0.7322
2024,7,12,lon,Corridor_4x4_lag643,0.2003,0.1890,-0.1890,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1514,8.8398,0.1699,0.2097,1.1815,0.7322
2024,7,13,lat,Vecchia_mm20,0.1475,0.1339,-0.1339,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1492,9.6708,0.3121,0.3724,1.4618,0.9396
2024,7,13,lon,Vecchia_mm20,0.2122,0.1877,-0.1877,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1492,9.6708,0.3121,0.3724,1.4618,0.9396
2024,7,13,lat,Debiased_Whittle,0.2255,0.2139,-0.2139,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1492,5.0231,0.1556,0.1832,0.9448,0.5802
2024,7,13,lon,Debiased_Whittle,0.2950,0.2880,-0.2880,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1492,5.0231,0.1556,0.1832,0.9448,0.5802
2024,7,13,lat,Corridor_4x4_lag643,0.1835,0.1720,-0.1720,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1492,9.1923,0.2178,0.2392,1.0964,0.5430
2024,7,13,lon,Corridor_4x4_lag643,0.2619,0.2474,-0.2474,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1492,9.1923,0.2178,0.2392,1.0964,0.5430
2024,7,14,lat,Vecchia_mm20,0.0836,0.0693,-0.0642,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1522,8.7568,0.3925,0.4720,2.1820,1.5921
2024,7,14,lon,Vecchia_mm20,0.1861,0.1608,-0.1608,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1522,8.7568,0.3925,0.4720,2.1820,1.5921
2024,7,14,lat,Debiased_Whittle,0.1475,0.1266,-0.1221,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1522,6.3442,0.2262,0.2492,1.2007,0.7122
2024,7,14,lon,Debiased_Whittle,0.2635,0.2468,-0.2468,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1522,6.3442,0.2262,0.2492,1.2007,0.7122
2024,7,14,lat,Corridor_4x4_lag643,0.1513,0.1316,-0.1271,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1522,7.7097,0.2258,0.2762,1.3866,1.1140
2024,7,14,lon,Corridor_4x4_lag643,0.2547,0.2383,-0.2383,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1522,7.7097,0.2258,0.2762,1.3866,1.1140
2024,7,15,lat,Vecchia_mm20,0.0822,0.0698,-0.0312,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1520,9.7922,0.2700,0.3322,1.7274,1.8602
2024,7,15,lon,Vecchia_mm20,0.1323,0.1194,-0.1194,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1520,9.7922,0.2700,0.3322,1.7274,1.8602
2024,7,15,lat,Debiased_Whittle,0.1363,0.1177,-0.0794,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1520,5.7560,0.1628,0.1749,1.1220,0.9061
2024,7,15,lon,Debiased_Whittle,0.2091,0.1947,-0.1947,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1520,5.7560,0.1628,0.1749,1.1220,0.9061
2024,7,15,lat,Corridor_4x4_lag643,0.1239,0.1069,-0.0685,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1520,8.5823,0.1778,0.2193,1.2521,1.1607
2024,7,15,lon,Corridor_4x4_lag643,0.1804,0.1665,-0.1665,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1520,8.5823,0.1778,0.2193,1.2521,1.1607
2024,7,16,lat,Vecchia_mm20,0.0817,0.0622,0.0622,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1524,15.3430,0.4499,0.6122,2.7168,1.7487
2024,7,16,lon,Vecchia_mm20,0.0702,0.0659,-0.0205,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1524,15.3430,0.4499,0.6122,2.7168,1.7487
2024,7,16,lat,Debiased_Whittle,0.1557,0.1370,-0.0659,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1524,7.0349,0.1458,0.1710,0.7931,0.7850
2024,7,16,lon,Debiased_Whittle,0.2277,0.2149,-0.2149,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1524,7.0349,0.1458,0.1710,0.7931,0.7850
2024,7,16,lat,Corridor_4x4_lag643,0.0987,0.0842,-0.0126,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1524,11.2936,0.2398,0.2983,1.4535,1.0577
2024,7,16,lon,Corridor_4x4_lag643,0.1572,0.1414,-0.1414,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1524,11.2936,0.2398,0.2983,1.4535,1.0577
2024,7,17,lat,Vecchia_mm20,0.0394,0.0291,0.0101,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1515,8.5758,0.3775,0.5159,3.2923,2.3482
2024,7,17,lon,Vecchia_mm20,0.0914,0.0852,-0.0502,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1515,8.5758,0.3775,0.5159,3.2923,2.3482
2024,7,17,lat,Debiased_Whittle,0.1188,0.0904,-0.0837,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1515,4.9837,0.1238,0.1270,1.0165,0.9986
2024,7,17,lon,Debiased_Whittle,0.2140,0.2018,-0.2018,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1515,4.9837,0.1238,0.1270,1.0165,0.9986
2024,7,17,lat,Corridor_4x4_lag643,0.0854,0.0644,-0.0575,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1515,7.2122,0.1691,0.1959,1.4368,1.4024
2024,7,17,lon,Corridor_4x4_lag643,0.1749,0.1607,-0.1607,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1515,7.2122,0.1691,0.1959,1.4368,1.4024
2024,7,18,lat,Vecchia_mm20,0.0692,0.0589,0.0589,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1519,9.5039,0.3134,0.3895,1.9715,1.7312
2024,7,18,lon,Vecchia_mm20,0.0610,0.0586,-0.0361,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1519,9.5039,0.3134,0.3895,1.9715,1.7312
2024,7,18,lat,Debiased_Whittle,0.1140,0.1002,-0.0229,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1519,7.3539,0.1322,0.1441,0.7567,0.7195
2024,7,18,lon,Debiased_Whittle,0.1682,0.1525,-0.1525,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1519,7.3539,0.1322,0.1441,0.7567,0.7195
2024,7,18,lat,Corridor_4x4_lag643,0.0847,0.0774,0.0014,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1519,8.1956,0.1776,0.1994,1.1111,1.1101
2024,7,18,lon,Corridor_4x4_lag643,0.1332,0.1212,-0.1212,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1519,8.1956,0.1776,0.1994,1.1111,1.1101
2024,7,19,lat,Vecchia_mm20,0.0975,0.0896,-0.0896,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1521,7.4946,0.2521,0.3476,1.4831,1.8371
2024,7,19,lon,Vecchia_mm20,0.1372,0.1253,-0.1253,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1521,7.4946,0.2521,0.3476,1.4831,1.8371
2024,7,19,lat,Debiased_Whittle,0.1373,0.1214,-0.1214,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1521,6.5419,0.1525,0.1925,0.7688,0.6585
2024,7,19,lon,Debiased_Whittle,0.1958,0.1795,-0.1795,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1521,6.5419,0.1525,0.1925,0.7688,0.6585
2024,7,19,lat,Corridor_4x4_lag643,0.1338,0.1196,-0.1196,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1521,7.6432,0.1627,0.2097,1.0625,1.0664
2024,7,19,lon,Corridor_4x4_lag643,0.1896,0.1746,-0.1746,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1521,7.6432,0.1627,0.2097,1.0625,1.0664
2024,7,20,lat,Vecchia_mm20,0.0810,0.0742,-0.0742,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1522,8.3881,0.2792,0.3884,1.4016,1.9060
2024,7,20,lon,Vecchia_mm20,0.1092,0.0952,-0.0952,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1522,8.3881,0.2792,0.3884,1.4016,1.9060
2024,7,20,lat,Debiased_Whittle,0.1477,0.1358,-0.1358,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1522,6.6531,0.1365,0.1595,0.9389,0.9803
2024,7,20,lon,Debiased_Whittle,0.2071,0.1963,-0.1963,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1522,6.6531,0.1365,0.1595,0.9389,0.9803
2024,7,20,lat,Corridor_4x4_lag643,0.1207,0.1126,-0.1126,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1522,8.3299,0.1749,0.2176,0.9311,1.1783
2024,7,20,lon,Corridor_4x4_lag643,0.1724,0.1615,-0.1615,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1522,8.3299,0.1749,0.2176,0.9311,1.1783
2024,7,21,lat,Vecchia_mm20,0.0933,0.0804,-0.0774,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1515,7.7461,0.2899,0.4103,1.5218,1.6940
2024,7,21,lon,Vecchia_mm20,0.1395,0.1212,-0.1150,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1515,7.7461,0.2899,0.4103,1.5218,1.6940
2024,7,21,lat,Debiased_Whittle,0.1616,0.1472,-0.1472,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1515,4.7664,0.1338,0.1481,0.9999,0.9041
2024,7,21,lon,Debiased_Whittle,0.2434,0.2360,-0.2360,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1515,4.7664,0.1338,0.1481,0.9999,0.9041
2024,7,21,lat,Corridor_4x4_lag643,0.1379,0.1248,-0.1248,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1515,6.7607,0.1638,0.1984,0.9784,0.9336
2024,7,21,lon,Corridor_4x4_lag643,0.2115,0.2004,-0.2004,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1515,6.7607,0.1638,0.1984,0.9784,0.9336
2024,7,22,lat,Vecchia_mm20,0.1058,0.0886,-0.0876,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1523,10.4539,0.2975,0.4320,1.5981,2.0759
2024,7,22,lon,Vecchia_mm20,0.1255,0.1055,-0.1041,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1523,10.4539,0.2975,0.4320,1.5981,2.0759
2024,7,22,lat,Debiased_Whittle,0.1592,0.1395,-0.1395,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1523,9.3726,0.1496,0.1845,0.8334,0.6890
2024,7,22,lon,Debiased_Whittle,0.2166,0.1957,-0.1957,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1523,9.3726,0.1496,0.1845,0.8334,0.6890
2024,7,22,lat,Corridor_4x4_lag643,0.1541,0.1368,-0.1368,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1523,8.6371,0.1658,0.2127,0.8765,1.1697
2024,7,22,lon,Corridor_4x4_lag643,0.2063,0.1874,-0.1874,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1523,8.6371,0.1658,0.2127,0.8765,1.1697
2024,7,23,lat,Vecchia_mm20,0.0394,0.0338,-0.0095,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1487,9.8470,0.2938,0.4053,2.0801,2.1264
2024,7,23,lon,Vecchia_mm20,0.0562,0.0491,-0.0363,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1487,9.8470,0.2938,0.4053,2.0801,2.1264
2024,7,23,lat,Debiased_Whittle,0.1091,0.0884,-0.0770,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1487,7.8449,0.1368,0.1588,1.1218,1.1996
2024,7,23,lon,Debiased_Whittle,0.1707,0.1460,-0.1460,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1487,7.8449,0.1368,0.1588,1.1218,1.1996
2024,7,23,lat,Corridor_4x4_lag643,0.0892,0.0727,-0.0613,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1487,8.4908,0.1593,0.1857,1.0978,1.1086
2024,7,23,lon,Corridor_4x4_lag643,0.1499,0.1271,-0.1271,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1487,8.4908,0.1593,0.1857,1.0978,1.1086
2024,7,24,lat,Vecchia_mm20,0.1006,0.0838,-0.0806,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1481,9.0601,0.2761,0.4779,1.7379,1.3869
2024,7,24,lon,Vecchia_mm20,0.1082,0.0958,-0.0848,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1481,9.0601,0.2761,0.4779,1.7379,1.3869
2024,7,24,lat,Debiased_Whittle,0.1728,0.1550,-0.1550,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1481,5.2156,0.1283,0.2138,0.8669,0.7734
2024,7,24,lon,Debiased_Whittle,0.2154,0.2031,-0.2031,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1481,5.2156,0.1283,0.2138,0.8669,0.7734
2024,7,24,lat,Corridor_4x4_lag643,0.1396,0.1242,-0.1242,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1481,7.9546,0.1742,0.2704,1.0154,0.9426
2024,7,24,lon,Corridor_4x4_lag643,0.1838,0.1688,-0.1688,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1481,7.9546,0.1742,0.2704,1.0154,0.9426
2024,7,25,lat,Vecchia_mm20,0.0761,0.0694,-0.0588,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1523,12.7320,0.2685,0.5018,1.6901,1.5134
