hour_index,day_index,hour_slot,hour_utc,hour,month,method,nugget_mode,tile_id,tile_y,tile_x,tile_lat_min,tile_lat_max,tile_lon_min,tile_lon_max,tile_center_lat,tile_center_lon,sigmasq,range_lat,range_lon,smooth,nugget,phi1,phi2,phi3,sigma,success,loss,nll,message,n_eval,raw_params,n_restarts,n,n_fit,n_initial_fit,fit_method,outlier_whitened_threshold,n_qc_initial_fit,n_qc_removed,n_qc_fit,qc_max_abs_whitened,qc_refit,qc_initial_success
61,8,5,5,2024-07-08T05:00:00Z,2024-07,full_likelihood,free,0,0,0,-2.988000,-0.502000,121.046000,123.534500,-1.745000,122.290250,20.856239,0.742916,0.505838,0.375581,0.000099,41.231071,1.976918,0.463600,4.566863,True,2.037200,3306.375226,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,216,"[3.71919212507616, 0.6815389901440274, -0.7687325032620649, -1.8756434485291524, -9.225305813374653]",1,1623,1623,1623,full_likelihood,10.000000,1623,0,1623,3.971461,False,True
61,8,5,5,2024-07-08T05:00:00Z,2024-07,full_likelihood,free,1,0,1,-2.988000,-0.502000,123.534500,126.023000,-1.745000,124.778750,14.489870,0.241285,0.194266,0.389830,0.000113,74.587721,5.147577,0.648236,3.806556,True,2.202388,4721.919575,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,222,"[4.311975900610822, 1.6385260817279308, -0.43349990292093243, -1.8260786123802606, -9.090831406651189]",1,2144,2144,2144,full_likelihood,10.000000,2144,0,2144,6.933312,False,True
61,8,5,5,2024-07-08T05:00:00Z,2024-07,full_likelihood,free,2,0,2,-2.988000,-0.502000,126.023000,128.511500,-1.745000,127.267250,14.957955,0.155939,0.115077,0.553575,0.000248,129.982594,8.689864,0.544580,3.867552,True,2.241922,4773.051930,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,246,"[4.867400550796942, 2.162157280559218, -0.607739594349943, -1.3520175324616373, -8.300327395703551]",1,2129,2129,2129,full_likelihood,10.000000,2129,0,2129,5.399566,False,True
61,8,5,5,2024-07-08T05:00:00Z,2024-07,full_likelihood,free,3,0,3,-2.988000,-0.502000,128.511500,131.000000,-1.745000,129.755750,10.885862,0.131555,0.106659,0.396524,0.000181,102.062652,9.375707,0.657320,3.299373,True,2.259987,5073.670804,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,252,"[4.625586860590852, 2.2381219861643262, -0.41958451464784985, -1.8033944787744232, -8.619435009588592]",1,2245,2245,2245,full_likelihood,10.000000,2245,0,2245,4.330750,False,True
61,8,5,5,2024-07-08T05:00:00Z,2024-07,full_likelihood,free,4,1,0,-0.502000,1.984000,121.046000,123.534500,0.741000,122.290250,15.161113,0.179312,0.171791,0.539914,0.000084,88.253260,5.821028,0.917867,3.893727,True,2.159566,4444.386849,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,198,"[4.480210633000743, 1.7614768522257649, -0.08570270796199403, -1.386513353890188, -9.38404623262984]",1,2058,2058,2058,full_likelihood,10.000000,2058,0,2058,4.933026,False,True
61,8,5,5,2024-07-08T05:00:00Z,2024-07,full_likelihood,free,5,1,1,-0.502000,1.984000,123.534500,126.023000,0.741000,124.778750,9.471044,0.133560,0.142835,0.451318,0.000037,66.307758,7.001104,1.143708,3.077506,True,2.108660,4527.293213,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,216,"[4.194306900768137, 1.9460677835933062, 0.13427573462279582, -1.6301990463957574, -10.192027338626636]",1,2147,2147,2147,full_likelihood,10.000000,2147,0,2147,3.889093,False,True
61,8,5,5,2024-07-08T05:00:00Z,2024-07,full_likelihood,free,6,1,2,-0.502000,1.984000,126.023000,128.511500,0.741000,127.267250,12.090474,0.122897,0.103825,0.414055,0.000285,116.450199,9.631566,0.713710,3.477136,True,2.321953,4871.456878,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,234,"[4.757463706188272, 2.2650458082927822, -0.3372792399464873, -1.7456708689079654, -8.162766892861322]",1,2098,2098,2098,full_likelihood,10.000000,2098,0,2098,5.135921,False,True
61,8,5,5,2024-07-08T05:00:00Z,2024-07,full_likelihood,free,7,1,3,-0.502000,1.984000,128.511500,131.000000,0.741000,129.755750,16.618396,0.186182,0.195824,0.413462,0.000455,84.863889,5.106623,1.106259,4.076567,True,2.299326,5070.012797,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,204,"[4.441048661520299, 1.6305383879782938, 0.10098426960624095, -1.747585486964746, -7.6946883205473435]",1,2205,2205,2205,full_likelihood,10.000000,2205,0,2205,5.668892,False,True
