hour_index,day_index,hour_slot,hour_utc,hour,month,method,nugget_mode,tile_id,tile_y,tile_x,tile_lat_min,tile_lat_max,tile_lon_min,tile_lon_max,tile_center_lat,tile_center_lon,sigmasq,range_lat,range_lon,smooth,nugget,phi1,phi2,phi3,sigma,success,loss,nll,message,n_eval,raw_params,n_restarts,n,n_fit,n_initial_fit,fit_method,outlier_whitened_threshold,n_qc_initial_fit,n_qc_removed,n_qc_fit,qc_max_abs_whitened,qc_refit,qc_initial_success,pre_qc_loss,pre_qc_nll
37,5,5,5,2024-07-05T05:00:00Z,2024-07,full_likelihood,free,0,0,0,-2.988000,-0.502000,121.046000,123.534500,-1.745000,122.290250,13.113533,0.224643,0.201709,0.337613,0.000531,65.012261,4.957646,0.806240,3.621261,True,2.234923,4293.287059,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,234,"[4.174575882098799, 1.6009310970285426, -0.21537335747620093, -2.017354104589564, -7.539885820676841]",1,1921,1921,1921,full_likelihood,10.000000,1921,0,1921,4.402818,False,True,,
37,5,5,5,2024-07-05T05:00:00Z,2024-07,full_likelihood,free,1,0,1,-2.988000,-0.502000,123.534500,126.023000,-1.745000,124.778750,14.217729,0.196091,0.194331,0.400395,0.000084,73.162364,5.145854,0.982130,3.770640,True,2.225859,4934.730094,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,198,"[4.292681137512397, 1.6381914272572276, -0.01803113866369493, -1.7904447602186269, -9.387117537669878]",1,2217,2217,2217,full_likelihood,10.000000,2217,0,2217,6.113190,False,True,,
37,5,5,5,2024-07-05T05:00:00Z,2024-07,full_likelihood,free,2,0,2,-2.988000,-0.502000,126.023000,128.511500,-1.745000,127.267250,18.892384,0.175940,0.228908,0.488864,0.000210,82.532475,4.368558,1.692763,4.346537,True,2.262894,5021.361896,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,228,"[4.413191857864028, 1.4744329723423037, 0.526362252474746, -1.5222641537837853, -8.466712187590726]",1,2219,2219,2219,full_likelihood,10.000000,2219,0,2219,4.661840,False,True,,
37,5,5,5,2024-07-05T05:00:00Z,2024-07,full_likelihood,free,3,0,3,-2.988000,-0.502000,128.511500,131.000000,-1.745000,129.755750,16.522548,0.219861,0.205758,0.373125,0.000081,80.300931,4.860082,0.875819,4.064794,True,2.300222,5117.994403,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,216,"[4.385781221015282, 1.5810552449648858, -0.13259537448004105, -1.8843684359773896, -9.426620864475643]",1,2225,2225,2225,full_likelihood,10.000000,2225,0,2225,4.319407,False,True,,
37,5,5,5,2024-07-05T05:00:00Z,2024-07,full_likelihood,free,4,1,0,-0.502000,1.984000,121.046000,123.534500,0.741000,122.290250,16.055345,0.218309,0.268070,0.329751,0.929237,59.892417,3.730372,1.507834,4.006912,True,2.395252,5394.108186,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH; whitened_outlier_qc |r|>10 removed 3/2255,216,"[4.092549904269081, 1.3165080812653922, 0.41067407292602753, -2.0486976323314137, -0.0733919924991366]",1,2255,2252,2255,full_likelihood,10.000000,2255,3,2252,13.880606,True,True,2.525770,5695.611378
37,5,5,5,2024-07-05T05:00:00Z,2024-07,full_likelihood,free,5,1,1,-0.502000,1.984000,123.534500,126.023000,0.741000,124.778750,16.011000,0.146727,0.193041,0.423849,0.000523,82.940835,5.180241,1.730934,4.001375,True,2.322845,5193.881163,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,258,"[4.418127524532557, 1.644851509630167, 0.5486609202439882, -1.714420357816681, -7.556186757085959]",1,2236,2236,2236,full_likelihood,10.000000,2236,0,2236,4.734027,False,True,,
37,5,5,5,2024-07-05T05:00:00Z,2024-07,full_likelihood,free,6,1,2,-0.502000,1.984000,126.023000,128.511500,0.741000,127.267250,20.125731,0.168610,0.237491,0.425551,0.000221,84.743017,4.210680,1.983942,4.486171,True,2.368381,5217.543416,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,216,"[4.43962334876698, 1.4376242211881538, 0.6850858378180591, -1.7090555107908707, -8.415710112410736]",1,2203,2203,2203,full_likelihood,10.000000,2203,0,2203,4.926007,False,True,,
37,5,5,5,2024-07-05T05:00:00Z,2024-07,full_likelihood,free,7,1,3,-0.502000,1.984000,128.511500,131.000000,0.741000,129.755750,14.427612,0.147435,0.154682,0.456044,0.000093,93.273009,6.464896,1.100712,3.798370,True,2.276979,5116.372182,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,198,"[4.5355307738508595, 1.8663868787107003, 0.09595702978547893, -1.6161820678094243, -9.284014756564716]",1,2247,2247,2247,full_likelihood,10.000000,2247,0,2247,4.264965,False,True,,
