hour_index,day_index,hour_slot,hour_utc,hour,month,method,nugget_mode,tile_id,tile_y,tile_x,tile_lat_min,tile_lat_max,tile_lon_min,tile_lon_max,tile_center_lat,tile_center_lon,sigmasq,range_lat,range_lon,smooth,nugget,phi1,phi2,phi3,sigma,success,loss,nll,message,n_eval,raw_params,n_restarts,n,n_fit,n_initial_fit,fit_method,outlier_whitened_threshold,n_qc_initial_fit,n_qc_removed,n_qc_fit,qc_max_abs_whitened,qc_refit,qc_initial_success,pre_qc_loss,pre_qc_nll
16,3,0,0,2024-07-03T00:00:00Z,2024-07,full_likelihood,free,0,0,0,-2.988000,-0.502000,121.046000,123.534500,-1.745000,122.290250,7.299533,0.226226,0.257638,0.382799,0.000108,28.332557,3.881421,1.296976,2.701765,True,1.848129,3681.472373,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,210,"[3.344011571760569, 1.3562012121475282, 0.26003561400486525, -1.8503130636831568, -9.129226281209831]",1,1992,1992,1992,full_likelihood,10.000000,1992,0,1992,4.196031,False,True,,
16,3,0,0,2024-07-03T00:00:00Z,2024-07,full_likelihood,free,1,0,1,-2.988000,-0.502000,123.534500,126.023000,-1.745000,124.778750,12.055333,0.838236,0.983941,0.221162,0.000052,12.252086,1.016321,1.377861,3.472079,True,2.028594,4511.592409,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,282,"[2.5056961875585118, 0.016189083974257217, 0.32053252263833637, -2.5888073615120626, -9.855962071564107]",1,2224,2224,2224,full_likelihood,10.000000,2224,0,2224,4.466735,False,True,,
16,3,0,0,2024-07-03T00:00:00Z,2024-07,full_likelihood,free,2,0,2,-2.988000,-0.502000,126.023000,128.511500,-1.745000,127.267250,11.992052,0.305682,0.345571,0.301260,0.000254,34.702165,2.893764,1.278006,3.462954,True,2.114731,4544.557481,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,252,"[3.546802062900053, 1.0625579700249184, 0.24530071797644282, -2.16915312758918, -8.279641625416389]",1,2149,2149,2149,full_likelihood,10.000000,2149,0,2149,4.277684,False,True,,
16,3,0,0,2024-07-03T00:00:00Z,2024-07,full_likelihood,free,3,0,3,-2.988000,-0.502000,128.511500,131.000000,-1.745000,129.755750,9.160683,0.205349,0.311945,0.232289,0.000367,29.366354,3.205695,2.307654,3.026662,True,2.151819,4798.555503,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,270,"[3.3798496049895865, 1.1649288471808417, 0.8362315574013062, -2.5209320107578366, -7.910656750871758]",1,2230,2230,2230,full_likelihood,10.000000,2230,0,2230,4.378893,False,True,,
16,3,0,0,2024-07-03T00:00:00Z,2024-07,full_likelihood,free,4,1,0,-0.502000,1.984000,121.046000,123.534500,0.741000,122.290250,8.371596,0.186156,0.292285,0.300186,0.000704,28.641863,3.421314,2.465249,2.893371,True,2.043244,3626.757993,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,258,"[3.3548693725519545, 1.2300248111424639, 0.9022926570715004, -2.1739235669392802, -7.259442091843709]",1,1775,1775,1775,full_likelihood,10.000000,1775,0,1775,3.830372,False,True,,
16,3,0,0,2024-07-03T00:00:00Z,2024-07,full_likelihood,free,5,1,1,-0.502000,1.984000,123.534500,126.023000,0.741000,124.778750,10.543199,0.248955,0.445729,0.279823,0.000403,23.653828,2.243515,3.205539,3.247029,True,2.083753,4325.870401,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,234,"[3.1635249731630424, 0.8080439411443098, 1.1648802297428678, -2.268031175542008, -7.815515386876321]",1,2076,2076,2076,full_likelihood,10.000000,2076,0,2076,6.037863,False,True,,
16,3,0,0,2024-07-03T00:00:00Z,2024-07,full_likelihood,free,6,1,2,-0.502000,1.984000,126.023000,128.511500,0.741000,127.267250,14.126074,0.418129,0.478181,0.326401,1.168093,29.541286,2.091260,1.307868,3.758467,True,2.227296,4441.227746,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH; whitened_outlier_qc |r|>10 removed 1/1995,150,"[3.385788823823359, 0.737766536196202, 0.26839857394242567, -2.0622871031613705, 0.15537272873015615]",1,1995,1994,1995,full_likelihood,10.000000,1995,1,1994,34.671485,True,True,2.765547,5517.265471
16,3,0,0,2024-07-03T00:00:00Z,2024-07,full_likelihood,free,7,1,3,-0.502000,1.984000,128.511500,131.000000,0.741000,129.755750,16.431859,0.156984,0.209404,0.524678,2.803258,78.469712,4.775462,1.779328,4.053623,True,2.486882,5418.916216,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH; whitened_outlier_qc |r|>10 removed 2/2181,84,"[4.3627127161391055, 1.5634906336632408, 0.5762355791623246, -1.4258502627228489, 1.0307823513891594]",1,2181,2179,2181,full_likelihood,10.000000,2181,2,2179,14.830101,True,True,2.597803,5665.808447
