hour_index,day_index,hour_slot,hour_utc,hour,month,method,nugget_mode,tile_id,tile_y,tile_x,tile_lat_min,tile_lat_max,tile_lon_min,tile_lon_max,tile_center_lat,tile_center_lon,sigmasq,range_lat,range_lon,smooth,nugget,phi1,phi2,phi3,sigma,success,loss,nll,message,n_eval,raw_params,n_restarts,n,n_fit,n_initial_fit,fit_method,outlier_whitened_threshold,n_qc_initial_fit,n_qc_removed,n_qc_fit,qc_max_abs_whitened,qc_refit,qc_initial_success
73,10,1,1,2024-07-10T01:00:00Z,2024-07,full_likelihood,free,0,0,0,-2.988000,-0.502000,121.046000,123.534500,-1.745000,122.290250,6.272573,0.253611,0.430850,0.217011,0.001088,14.558616,2.320996,2.886130,2.504511,True,1.934550,3797.522182,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,318,"[2.6781830070454897, 0.8419963646440436, 1.0599164501345535, -2.6151806633666483, -6.823157967603865]",1,1963,1963,1963,full_likelihood,10.000000,1963,0,1963,6.091206,False,True
73,10,1,1,2024-07-10T01:00:00Z,2024-07,full_likelihood,free,1,0,1,-2.988000,-0.502000,123.534500,126.023000,-1.745000,124.778750,3.979682,0.116565,0.157661,0.273175,0.000433,25.242039,6.342728,1.829399,1.994914,True,1.838336,3522.251276,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,294,"[3.2285108237970457, 1.8473089189918837, 0.603987655697637, -2.300375696393672, -7.744804741440016]",1,1916,1916,1916,full_likelihood,10.000000,1916,0,1916,4.530652,False,True
73,10,1,1,2024-07-10T01:00:00Z,2024-07,full_likelihood,free,2,0,2,-2.988000,-0.502000,126.023000,128.511500,-1.745000,127.267250,3.134598,0.111341,0.152266,0.813897,1.140038,20.586283,6.567440,1.870241,1.770480,True,1.850115,2958.334164,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,174,"[3.0246249819656903, 1.8821241484446702, 0.6260673854265457, -0.7917421264322406, 0.13106156414701287]",1,1599,1599,1599,full_likelihood,10.000000,1599,0,1599,3.781317,False,True
73,10,1,1,2024-07-10T01:00:00Z,2024-07,full_likelihood,free,3,0,3,-2.988000,-0.502000,128.511500,131.000000,-1.745000,129.755750,3.951182,0.201074,0.267587,0.270852,0.001151,14.765965,3.737101,1.770991,1.987758,True,1.702941,3419.505898,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,252,"[2.6923248971175244, 1.3183100878823817, 0.5715394342298465, -2.311879652138658, -6.766980656915521]",1,2008,2008,2008,full_likelihood,10.000000,2008,0,2008,4.872838,False,True
73,10,1,1,2024-07-10T01:00:00Z,2024-07,full_likelihood,free,4,1,0,-0.502000,1.984000,121.046000,123.534500,0.741000,122.290250,4.699303,0.158138,0.270593,0.314291,0.000103,17.366671,3.695585,2.927921,2.167788,True,1.768304,2961.909317,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,276,"[2.8545529272005323, 1.3071387905509972, 1.0742925026524428, -2.11264596727165, -9.17686732157189]",1,1675,1675,1675,full_likelihood,10.000000,1675,0,1675,3.620258,False,True
73,10,1,1,2024-07-10T01:00:00Z,2024-07,full_likelihood,free,5,1,1,-0.502000,1.984000,123.534500,126.023000,0.741000,124.778750,5.839324,0.179037,0.249197,0.272422,0.000287,23.432553,4.012888,1.937315,2.416469,True,1.915301,4280.696959,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,240,"[3.154126201941789, 1.3895111065153527, 0.6613027615893492, -2.304095264978832, -8.154683196757247]",1,2235,2235,2235,full_likelihood,10.000000,2235,0,2235,3.952846,False,True
73,10,1,1,2024-07-10T01:00:00Z,2024-07,full_likelihood,free,6,1,2,-0.502000,1.984000,126.023000,128.511500,0.741000,127.267250,4.909562,0.183203,0.324500,0.371360,0.000084,15.129602,3.081660,3.137378,2.215753,True,1.659421,3046.696478,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,252,"[2.7166532253973052, 1.125468494404004, 1.1433874671890536, -1.8906756733134849, -9.38172058064123]",1,1836,1836,1836,full_likelihood,10.000000,1836,0,1836,4.139998,False,True
73,10,1,1,2024-07-10T01:00:00Z,2024-07,full_likelihood,free,7,1,3,-0.502000,1.984000,128.511500,131.000000,0.741000,129.755750,3.931508,0.182505,0.379965,0.701095,0.664477,10.347016,2.631819,4.334507,1.982803,True,1.608406,2090.927468,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,144,"[2.3366982154860585, 0.9676751208570404, 1.4666077734598362, -1.0162788257180915, -0.40875567743627916]",1,1300,1300,1300,full_likelihood,10.000000,1300,0,1300,3.482268,False,True
