hour_index,day_index,hour_slot,hour_utc,hour,month,method,nugget_mode,tile_id,tile_y,tile_x,tile_lat_min,tile_lat_max,tile_lon_min,tile_lon_max,tile_center_lat,tile_center_lon,sigmasq,range_lat,range_lon,smooth,nugget,phi1,phi2,phi3,sigma,success,loss,nll,message,n_eval,raw_params,n_restarts,n,n_fit,n_initial_fit,fit_method,outlier_whitened_threshold,n_qc_initial_fit,n_qc_removed,n_qc_fit,qc_max_abs_whitened,qc_refit,qc_initial_success,pre_qc_loss,pre_qc_nll
29,4,5,5,2024-07-04T05:00:00Z,2024-07,full_likelihood,free,0,0,0,-2.988000,-0.502000,121.046000,123.534500,-1.745000,122.290250,18.354893,0.394550,0.443122,0.438945,0.000056,41.421764,2.256715,1.261369,4.284261,True,1.999968,4121.933029,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,228,"[3.723806432065158, 0.8139102647832746, 0.23219792929006802, -1.6675358776418112, -9.797729072143438]",1,2061,2061,2061,full_likelihood,10.000000,2061,0,2061,4.737635,False,True,,
29,4,5,5,2024-07-04T05:00:00Z,2024-07,full_likelihood,free,1,0,1,-2.988000,-0.502000,123.534500,126.023000,-1.745000,124.778750,15.735399,0.325574,0.280062,0.399436,0.000060,56.185494,3.570643,0.739958,3.966787,True,2.126088,3654.745959,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,198,"[4.028658610649847, 1.2727457121565449, -0.3011619394361172, -1.793639387072782, -9.721781562666619]",1,1719,1719,1719,full_likelihood,10.000000,1719,0,1719,3.740503,False,True,,
29,4,5,5,2024-07-04T05:00:00Z,2024-07,full_likelihood,free,2,0,2,-2.988000,-0.502000,126.023000,128.511500,-1.745000,127.267250,16.163384,0.131516,0.167591,0.463782,0.000641,96.445320,5.966902,1.623857,4.020371,True,2.342738,4896.322406,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,216,"[4.568976216905021, 1.7862278032929408, 0.48480391436041154, -1.593510110749656, -7.352911876741185]",1,2090,2090,2090,full_likelihood,10.000000,2090,0,2090,4.658648,False,True,,
29,4,5,5,2024-07-04T05:00:00Z,2024-07,full_likelihood,free,3,0,3,-2.988000,-0.502000,128.511500,131.000000,-1.745000,129.755750,15.607043,0.261159,0.329520,0.350196,0.001848,47.362920,3.034715,1.592042,3.950575,True,2.203793,4614.743514,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,258,"[3.8578396452694057, 1.1101173815059702, 0.4650175300678986, -1.9686969044019322, -6.293806160583532]",1,2094,2094,2094,full_likelihood,10.000000,2094,0,2094,5.158692,False,True,,
29,4,5,5,2024-07-04T05:00:00Z,2024-07,full_likelihood,free,4,1,0,-0.502000,1.984000,121.046000,123.534500,0.741000,122.290250,19.546916,0.165465,0.217352,0.551919,0.000101,89.932015,4.600829,1.725496,4.421189,True,2.239547,5081.532594,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,216,"[4.4990539955583095, 1.5262364626198692, 0.5455143049165245, -1.3561609070249527, -9.197820497213545]",1,2269,2269,2269,full_likelihood,10.000000,2269,0,2269,4.522622,False,True,,
29,4,5,5,2024-07-04T05:00:00Z,2024-07,full_likelihood,free,5,1,1,-0.502000,1.984000,123.534500,126.023000,0.741000,124.778750,15.584965,0.126527,0.148156,0.567019,0.000304,105.192989,6.749646,1.371101,3.947780,True,2.270759,5113.749639,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,204,"[4.655796657124864, 1.9094900030673485, 0.3156142926287084, -1.31873882405313, -8.098007343102145]",1,2252,2252,2252,full_likelihood,10.000000,2252,0,2252,3.987443,False,True,,
29,4,5,5,2024-07-04T05:00:00Z,2024-07,full_likelihood,free,6,1,2,-0.502000,1.984000,126.023000,128.511500,0.741000,127.267250,14.143979,0.148663,0.190437,0.573398,1.837298,74.271117,5.251077,1.640963,3.760848,True,2.358514,4846.745316,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,90,"[4.307722134877866, 1.658433104311339, 0.4952829681649196, -1.3031700042535357, 0.6082958227446421]",1,2055,2055,2055,full_likelihood,10.000000,2055,0,2055,4.794682,False,True,,
29,4,5,5,2024-07-04T05:00:00Z,2024-07,full_likelihood,free,7,1,3,-0.502000,1.984000,128.511500,131.000000,0.741000,129.755750,9.396438,0.119174,0.211842,0.249464,0.001414,44.355895,4.720501,3.159831,3.065361,True,2.245785,5111.407472,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH; whitened_outlier_qc |r|>10 removed 1/2277,270,"[3.7922456092533543, 1.5519148918187293, 1.1505184363401977, -2.4232907577507663, -6.5614973511656824]",1,2277,2276,2277,full_likelihood,10.000000,2277,1,2276,15.180814,True,True,2.306716,5252.393285
