day,cov_name,lat_lon_resolution,lr,stepsize,sigma,range_lat,range_lon,advec_lat,advec_lon,beta,nugget,loss,time,epoch
2024-07-1,Vecc_may9,1250.0,0.03,100,22.197,2.18,2.381,0.031,-0.045,0.089,4.087,14618.96,2004.5876188278198,501
2024-07-2,Vecc_may9,1250.0,0.03,100,13.878,2.51,2.006,0.094,0.027,0.133,3.176,13649.594,2866.2712740898132,701
2024-07-3,Vecc_may9,1250.0,0.03,100,29.061,2.298,2.496,0.002,-0.122,0.12,4.55,15501.976,2274.618857860565,601
2024-07-4,Vecc_may9,1250.0,0.03,100,36.825,4.967,6.338,-0.112,-0.194,0.049,5.386,15035.868,1155.5673234462738,301
2024-07-5,Vecc_may9,1250.0,0.03,100,27.277,4.882,6.065,-0.012,-0.14,0.047,2.578,12193.69,1577.1771008968353,401
2024-07-6,Vecc_may9,1250.0,0.03,100,31.322,4.294,5.063,0.001,-0.114,0.052,5.108,14967.38,1888.7134664058685,501
2024-07-7,Vecc_may9,1250.0,0.03,100,23.095,1.92,3.113,0.105,-0.22,0.104,6.295,15804.443,2475.4256489276886,601
2024-07-8,Vecc_may9,1250.0,0.03,100,31.996,2.236,3.219,0.008,-0.307,0.092,4.523,15551.031,2438.2250950336456,601
2024-07-9,Vecc_may9,1250.0,0.03,100,19.164,1.793,2.442,-0.012,-0.158,0.124,3.079,13478.084,2392.160383462906,601
2024-07-10,Vecc_may9,1250.0,0.03,100,25.189,1.724,2.475,-0.009,-0.005,0.154,5.436,15321.316,1950.000477552414,501
2024-07-11,Vecc_may9,1250.0,0.03,100,16.563,1.839,2.702,-0.024,0.05,0.134,3.116,13753.551,2361.879178762436,601
2024-07-12,Vecc_may9,1250.0,0.03,100,13.908,2.753,3.625,-0.067,0.111,0.106,2.66,12058.637,2304.3125789165497,601
2024-07-13,Vecc_may9,1250.0,0.03,100,17.098,2.632,3.704,-0.137,0.081,0.101,2.535,11955.371,2384.9434909820557,601
2024-07-14,Vecc_may9,1250.0,0.03,100,20.705,3.069,3.479,-0.089,-0.025,0.09,3.363,13478.537,1978.4494562149048,501
2024-07-15,Vecc_may9,1250.0,0.03,100,13.251,3.717,3.605,0.037,0.038,0.117,2.324,11416.062,2845.5213980674744,701
2024-07-16,Vecc_may9,1250.0,0.03,100,15.263,3.458,3.17,-0.038,0.042,0.087,3.529,12398.379,2374.3865563869476,601
2024-07-17,Vecc_may9,1250.0,0.03,100,19.692,2.16,2.501,-0.072,-0.078,0.117,4.318,14938.301,2374.096989631653,601
2024-07-18,Vecc_may9,1250.0,0.03,100,17.563,1.673,3.825,-0.054,-0.065,0.108,4.138,13985.344,1931.513863325119,501
2024-07-19,Vecc_may9,1250.0,0.03,100,21.236,2.846,3.409,-0.023,-0.01,0.108,3.259,13281.108,1973.4940276145935,501
2024-07-20,Vecc_may9,1250.0,0.03,100,21.035,4.329,4.432,0.017,0.005,0.074,3.602,13120.104,2063.5532579421997,501
2024-07-21,Vecc_may9,1250.0,0.03,100,21.016,2.258,3.622,0.01,0.058,0.102,3.334,13416.916,2388.331424474716,601
2024-07-22,Vecc_may9,1250.0,0.03,100,17.011,2.563,4.432,0.12,-0.062,0.141,3.87,13399.353,2368.9724707603455,601
2024-07-23,Vecc_may9,1250.0,0.03,100,21.196,3.426,5.473,0.001,0.072,0.119,1.682,10164.916,170.91587090492249,39
2024-07-24,Vecc_may9,1250.0,0.03,100,14.1,2.543,4.027,0.012,-0.051,0.12,2.444,11877.095,2420.392518043518,601
2024-07-25,Vecc_may9,1250.0,0.03,100,13.226,3.255,5.858,-0.001,-0.0,0.068,1.229,8683.982,2379.2361652851105,601
2024-07-26,Vecc_may9,1250.0,0.03,100,12.482,2.823,4.804,-0.04,-0.03,0.073,1.832,10509.396,2409.579784154892,601
2024-07-27,Vecc_may9,1250.0,0.03,100,11.252,2.835,4.298,-0.043,-0.065,0.095,2.225,12150.277,2347.174688100815,601
2024-07-28,Vecc_may9,1250.0,0.03,100,18.55,2.541,3.602,-0.036,-0.049,0.092,2.398,12786.247,1980.1172943115234,501
2024-07-29,Vecc_may9,1250.0,0.03,100,19.504,3.48,4.012,0.005,-0.028,0.074,2.277,13095.706,2386.7043418884277,601
2024-07-30,Vecc_may9,1250.0,0.03,100,12.639,3.559,3.867,-0.042,-0.075,0.105,4.665,13655.398,2372.8055295944214,601
2024-07-31,Vecc_may9,1250.0,0.03,100,19.062,4.785,2.264,0.076,-0.242,0.272,8.788,15491.613,2755.3215622901917,701
