day,cov_name,lat_lon_resolution,lr,stepsize,sigma,range_lat,range_lon,advec_lat,advec_lon,beta,nugget,loss,time,epoch
2024-07-1,Vecc_b2 and b20.99,1250.0,0.02,100,27.76,2.679,2.826,-0.003,-0.109,0.074,3.87,14119.018,3425.384949207306,401
2024-07-2,Vecc_b2 and b20.99,1250.0,0.02,100,27.153,2.849,2.787,0.047,-0.065,0.106,2.372,12371.608,2508.90412402153,301
2024-07-3,Vecc_b2 and b20.99,1250.0,0.02,100,28.766,1.519,1.938,0.023,-0.149,0.168,3.93,14969.066,4218.326212406158,501
2024-07-4,Vecc_b2 and b20.99,1250.0,0.02,100,26.675,2.327,2.647,-0.158,-0.213,0.077,4.736,14796.447,2533.9524891376495,301
2024-07-5,Vecc_b2 and b20.99,1250.0,0.02,100,22.039,3.576,4.741,-0.01,-0.139,0.058,3.106,12090.841,2540.6725554466248,301
2024-07-6,Vecc_b2 and b20.99,1250.0,0.02,100,28.749,3.34,4.618,0.016,-0.174,0.048,5.188,14706.529,4219.277623653412,501
2024-07-7,Vecc_b2 and b20.99,1250.0,0.02,100,28.989,1.608,3.557,0.05,-0.343,0.079,5.562,15348.915,4201.807431936264,501
2024-07-8,Vecc_b2 and b20.99,1250.0,0.02,100,28.817,1.249,2.161,-0.018,-0.406,0.131,3.858,14882.755,4232.391777276993,501
2024-07-9,Vecc_b2 and b20.99,1250.0,0.02,100,26.739,1.93,3.201,0.018,-0.214,0.112,2.541,12679.134,3374.455986738205,401
2024-07-10,Vecc_b2 and b20.99,1250.0,0.02,100,28.522,1.776,2.965,0.025,-0.067,0.126,4.703,14995.683,3382.3324439525604,401
2024-07-11,Vecc_b2 and b20.99,1250.0,0.02,100,26.76,2.173,3.551,-0.011,0.038,0.109,3.048,13017.08,4254.989432096481,501
2024-07-12,Vecc_b2 and b20.99,1250.0,0.02,100,25.106,3.258,4.56,-0.036,0.111,0.076,2.389,11490.701,2955.816128730774,301
2024-07-13,Vecc_b2 and b20.99,1250.0,0.02,100,25.552,2.789,4.708,-0.137,0.097,0.108,2.154,11317.567,3958.5088229179382,301
2024-07-14,Vecc_b2 and b20.99,1250.0,0.02,100,27.145,3.629,4.437,-0.021,0.102,0.079,3.487,13137.042,5037.42499089241,401
2024-07-15,Vecc_b2 and b20.99,1250.0,0.02,100,24.517,3.876,5.108,-0.065,0.005,0.074,2.213,10804.137,2432.0885305404663,201
2024-07-16,Vecc_b2 and b20.99,1250.0,0.02,100,25.766,4.347,4.729,-0.03,-0.052,0.067,2.909,11979.311,3526.369198322296,301
2024-07-17,Vecc_b2 and b20.99,1250.0,0.02,100,27.675,1.704,2.841,-0.07,-0.123,0.113,3.899,14296.964,3579.295946121216,401
2024-07-18,Vecc_b2 and b20.99,1250.0,0.02,100,25.997,1.776,4.618,-0.084,-0.117,0.102,3.592,13425.992,3631.07315659523,401
2024-07-19,Vecc_b2 and b20.99,1250.0,0.02,100,26.997,3.315,4.427,0.003,0.005,0.075,3.205,12879.703,3600.989810705185,401
2024-07-20,Vecc_b2 and b20.99,1250.0,0.02,100,26.187,3.661,5.202,0.044,-0.021,0.063,3.682,12939.114,2797.4886162281036,301
2024-07-21,Vecc_b2 and b20.99,1250.0,0.02,100,26.154,3.196,4.653,0.007,-0.03,0.076,3.613,13145.326,2835.943703174591,301
2024-07-22,Vecc_b2 and b20.99,1250.0,0.02,100,26.351,2.733,4.805,0.114,-0.132,0.124,3.22,12949.425,3029.066568374634,301
2024-07-23,Vecc_b2 and b20.99,1250.0,0.02,100,23.357,3.247,5.58,-0.004,0.064,0.125,1.667,9930.244,3715.1022028923035,401
2024-07-24,Vecc_b2 and b20.99,1250.0,0.02,100,25.348,2.752,5.196,0.055,-0.143,0.105,2.166,11153.228,3666.9289655685425,401
2024-07-25,Vecc_b2 and b20.99,1250.0,0.02,100,21.346,5.08,6.647,0.199,-0.043,0.196,1.013,9456.156,6225.37967133522,701
2024-07-26,Vecc_b2 and b20.99,1250.0,0.02,100,20.239,3.224,6.444,-0.005,0.001,0.069,1.977,10009.999,3608.829057455063,401
2024-07-27,Vecc_b2 and b20.99,1250.0,0.02,100,22.428,3.096,5.419,-0.049,-0.095,0.064,2.732,11596.865,2744.166051864624,301
2024-07-28,Vecc_b2 and b20.99,1250.0,0.02,100,25.639,2.89,5.28,-0.023,-0.09,0.062,3.146,12403.528,2699.636439561844,301
2024-07-29,Vecc_b2 and b20.99,1250.0,0.02,100,21.649,3.834,6.939,0.009,-0.04,0.053,4.056,12951.551,1470.2015624046326,167
2024-07-30,Vecc_b2 and b20.99,1250.0,0.02,100,25.477,3.129,4.213,-0.04,-0.192,0.119,3.652,13276.811,2660.7944898605347,301
2024-07-31,Vecc_b2 and b20.99,1250.0,0.02,100,26.095,6.825,5.451,0.081,-0.205,0.127,6.83,15524.005,2671.920345544815,301
