frame,space_scale,tau,contrast_i,contrast_j,sector,empirical,independent_day_se,n_days,mean_n_stencils_per_day,truth,z_truth,fitted_432,z_fitted_432,zero,z_zero,half_speed,z_half_speed,double_speed,z_double_speed,reversed,z_reversed,rotated_45,z_rotated_45,rotated_90,z_rotated_90
lat_lon,1,1,D_lon,Q_lon,,-0.00046078799621984185,0.00023171768034850458,3,95861.66666666667,7.598630534227578e-17,-1.988575043246119,3.2355974305366027e-16,-1.9885750432471874,7.598630534227578e-17,-1.988575043246119,7.598630534227578e-17,-1.988575043246119,7.598630534227578e-17,-1.988575043246119,7.598630534227578e-17,-1.988575043246119,7.598630534227578e-17,-1.988575043246119,7.598630534227578e-17,-1.988575043246119
lat_lon,1,1,D_lon,Q_time,odd_even,-0.0016664851193231636,0.010517969994696523,3,95861.66666666667,2.513914378837829e-16,-0.15844170692288595,-1.5417719127415392e-17,-0.1584417069228606,4.305673298180386e-16,-0.15844170692290302,2.8348493599781174e-16,-0.158441706922889,2.675997099416384e-16,-0.1584417069228875,2.583954092451114e-16,-0.15844170692288664,2.513036191295816e-16,-0.15844170692288595,3.8987246293570007e-16,-0.15844170692289913
lat_lon,1,1,D_time,D_lat,,-0.6691377004625533,0.02640055065469261,3,95861.66666666667,-0.7240213354553626,2.078882206309358,-0.7022729631698782,1.2550974084108824,-4.639271540633089e-34,-25.345596355719053,-0.6772904961141638,0.3088115758737555,-0.41406346106689906,-9.661701482363423,0.7240213354553627,-52.770074917747465,-1.2064505503252607,20.35233495280152,-1.2082919565742676,20.422083734677003
lat_lon,1,1,D_time,D_lon,,1.171380755877346,0.027235288466600494,3,95861.66666666667,1.1775053296844802,-0.22487640674873083,1.1463490897594162,0.9190894434118758,2.116694019501486e-33,43.009669507038545,1.1019459285201163,2.549443434108648,0.6678771132407743,18.487178619533783,-1.1775053296844802,86.24421542082584,0.3196641832847514,31.272537231874075,-0.2986340415562553,53.974636590918706
lat_lon,1,1,D_time,D_time,,9.52696718461689,0.04773382599341158,3,95861.66666666667,9.425619581483598,2.1231820627007734,9.36723506627636,3.346308723767023,7.321205588285575,46.20961237500139,8.182307109050415,28.169962235000195,10.618666734529546,-22.870564577482998,9.425619581483598,2.1231820627007734,9.986428264331144,-9.62548193345471,9.996199657222522,-9.830187772302143
lat_lon,1,1,D_time,Q_lat,,0.003386698837296125,0.0023750253493384416,3,95861.66666666667,-1.4925692615857008e-16,1.4259632379248635,2.0772910106435218e-16,1.4259632379247131,3.4320120441665444e-16,1.425963237924656,8.842656489694832e-17,1.4259632379247633,-6.730161945262863e-17,1.4259632379248288,-1.458679195657741e-16,1.425963237924862,-9.031601083756124e-17,1.4259632379248386,1.5644758743489685e-17,1.425963237924794
lat_lon,1,1,D_time,Q_lon,,0.003259672156190553,0.003679366148389343,3,95861.66666666667,-1.3718662073502187e-16,0.885933072362919,4.0093432103842435e-17,0.8859330723628709,4.0143462772328575e-16,0.8859330723627725,6.144033107278041e-17,0.885933072362865,-9.956046214650748e-18,0.8859330723628844,-1.301826493736934e-16,0.8859330723629171,-8.176328825796536e-17,0.885933072362904,1.2944043168952796e-18,0.8859330723628813
lat_lon,1,1,D_time,Q_time,,0.018785335987284834,0.02754132589668995,3,95861.66666666667,9.440624273668832e-17,0.6820781271660727,6.627425921521052e-17,0.6820781271660737,3.4863232613177734e-16,0.6820781271660635,-5.951560723854224e-17,0.6820781271660783,-4.587424055467558e-16,0.6820781271660927,9.440624273668832e-17,0.6820781271660727,-2.3201377306174914e-17,0.6820781271660771,-6.461199529979572e-16,0.6820781271660996
lat_lon,1,1,Q_lat,D_lat,,-0.002407151275923733,0.0009509940998928724,3,95861.66666666667,1.469557766693474e-16,-2.5311947531483536,-1.347939225285864e-16,-2.531194753148057,1.469557766693474e-16,-2.5311947531483536,1.469557766693474e-16,-2.5311947531483536,1.469557766693474e-16,-2.5311947531483536,1.469557766693474e-16,-2.5311947531483536,1.469557766693474e-16,-2.5311947531483536,1.469557766693474e-16,-2.5311947531483536
lat_lon,1,1,Q_lat,D_lon,,-0.0001767877687063425,0.0010441000650982539,3,95861.66666666667,-2.5551492951360245e-17,-0.16932071418813724,6.9846124845242e-18,-0.16932071418816844,-2.5551492951360245e-17,-0.16932071418813724,-2.5551492951360245e-17,-0.16932071418813724,-2.5551492951360245e-17,-0.16932071418813724,-2.5551492951360245e-17,-0.16932071418813724,-2.5551492951360245e-17,-0.16932071418813724,-2.5551492951360245e-17,-0.16932071418813724
lat_lon,1,1,Q_lat,D_time,even_odd,0.003386698837296125,0.0023750253493384416,3,95861.66666666667,-6.171540269256046e-17,1.4259632379248266,-7.023810880302923e-17,1.4259632379248302,-1.2453794165594868e-18,1.425963237924801,3.1449375301233136e-16,1.4259632379246683,2.7317699760191487e-17,1.425963237924789,6.451964857663295e-17,1.4259632379247733,4.571355622532677e-17,1.4259632379247813,3.094136357771295e-17,1.4259632379247875
lat_lon,1,1,Q_lat,Q_lat,,2.431280844245214,0.006232524254758447,3,95861.66666666667,2.4465374307774255,-2.4478984611352983,2.432196117068616,-0.1468542738045974,2.4465374307774255,-2.4478984611352983,2.4465374307774255,-2.4478984611352983,2.4465374307774255,-2.4478984611352983,2.4465374307774255,-2.4478984611352983,2.4465374307774255,-2.4478984611352983,2.4465374307774255,-2.4478984611352983
lat_lon,1,1,Q_lat,Q_lon,,1.4873270767725844,0.003675626725371668,3,95861.66666666667,1.4977060760427805,-2.8237359355761704,1.488375053604073,-0.2851151408424472,1.4977060760427805,-2.8237359355761704,1.4977060760427805,-2.8237359355761704,1.4977060760427805,-2.8237359355761704,1.4977060760427805,-2.8237359355761704,1.4977060760427805,-2.8237359355761704,1.4977060760427805,-2.8237359355761704
lat_lon,1,1,Q_lat,Q_time,even_even,1.9389268232965575,0.003647382374035773,3,95861.66666666667,1.9388078864286986,0.03260882892497721,1.929413832082773,2.608169431728265,1.800414523533434,37.97580992580766,1.872792829183048,18.131905934593103,1.975994764049217,-10.162888601022766,1.9388078864286986,0.03260882892497721,2.009610433085335,-19.379270539865878,2.0104023315721293,-19.596384734536414
lat_lon,1,1,Q_lon,D_lat,,-0.003221545966615927,0.002531664342668509,3,95861.66666666667,1.6349901954244162e-17,-1.2725012207662028,1.0478488961747573e-17,-1.2725012207662003,1.6349901954244162e-17,-1.2725012207662028,1.6349901954244162e-17,-1.2725012207662028,1.6349901954244162e-17,-1.2725012207662028,1.6349901954244162e-17,-1.2725012207662028,1.6349901954244162e-17,-1.2725012207662028,1.6349901954244162e-17,-1.2725012207662028
lat_lon,1,1,Q_lon,D_lon,,-0.00046078799621984185,0.00023171768034850458,3,95861.66666666667,8.641797636939469e-17,-1.988575043246164,-5.2159677818446485e-17,-1.988575043245566,8.641797636939469e-17,-1.988575043246164,8.641797636939469e-17,-1.988575043246164,8.641797636939469e-17,-1.988575043246164,8.641797636939469e-17,-1.988575043246164,8.641797636939469e-17,-1.988575043246164,8.641797636939469e-17,-1.988575043246164
lat_lon,1,1,Q_lon,D_time,even_odd,0.003259672156190553,0.003679366148389343,3,95861.66666666667,1.0879246182698185e-16,0.8859330723628521,-5.786190760049932e-17,0.8859330723628974,-2.1027756644744077e-18,0.8859330723628823,1.0004942265068662e-16,0.8859330723628545,1.1885803129782933e-17,0.8859330723628785,-1.08771939533414e-16,0.8859330723629113,5.980304089340561e-17,0.8859330723628654,1.0234966146385232e-16,0.8859330723628539
lat_lon,1,1,Q_lon,Q_lat,,1.4873270767725844,0.003675626725371668,3,95861.66666666667,1.49770607604278,-2.8237359355760496,1.4883750536040736,-0.28511514084262846,1.49770607604278,-2.8237359355760496,1.49770607604278,-2.8237359355760496,1.49770607604278,-2.8237359355760496,1.49770607604278,-2.8237359355760496,1.49770607604278,-2.8237359355760496,1.49770607604278,-2.8237359355760496
lat_lon,1,1,Q_lon,Q_lon,,2.3716904103527594,0.006970633822499807,3,95861.66666666667,2.382366119780775,-1.5315263575539408,2.3679300270805994,0.5394607388530771,2.382366119780775,-1.5315263575539408,2.382366119780775,-1.5315263575539408,2.382366119780775,-1.5315263575539408,2.382366119780775,-1.5315263575539408,2.382366119780775,-1.5315263575539408,2.382366119780775,-1.5315263575539408
lat_lon,1,1,Q_lon,Q_time,even_even,1.9295082567227535,0.004536759276163791,3,95861.66666666667,1.9280189324988517,0.3282793142071113,1.9176793093721531,2.60735618324513,1.7619254985912258,36.938869340502656,1.8602117005103982,15.274461789595179,1.9425149081782949,-2.86694767427457,1.9280189324988517,0.3282793142071113,1.8943320302588469,7.753602146960517,1.894060165006066,7.813527136635256
lat_lon,1,1,Q_time,D_lat,,-0.008873078049608919,0.0038507784751354037,3,95861.66666666667,-2.7718878214599107e-16,-2.3042296789863093,3.4144208356858674e-16,-2.3042296789864705,5.796024175240058e-17,-2.3042296789863963,-5.685140248773821e-17,-2.3042296789863665,3.026229802482305e-17,-2.304229678986389,4.809189194408265e-16,-2.3042296789865064,-2.2334309941895782e-18,-2.304229678986381,1.782888344684249e-16,-2.304229678986428
lat_lon,1,1,Q_time,D_lon,,-0.0016664851193231636,0.010517969994696523,3,95861.66666666667,2.7401386358238933e-16,-0.15844170692288811,-5.309786537523225e-16,-0.15844170692281156,3.7047147474157904e-18,-0.1584417069228624,7.85439848680614e-17,-0.15844170692286952,-1.4014317385055804e-16,-0.15844170692284876,-4.840938380044283e-16,-0.15844170692281606,5.3341039504073525e-17,-0.15844170692286713,-1.2726122087098862e-16,-0.15844170692284998
lat_lon,1,1,Q_time,D_time,,0.018785335987284834,0.02754132589668995,3,95861.66666666667,2.1047148000197016e-17,0.6820781271660754,8.840225156745597e-17,0.682078127166073,1.4242462193975918e-16,0.682078127166071,-1.9951075506542805e-16,0.6820781271660835,5.287701073631678e-17,0.6820781271660743,2.1047148000197016e-17,0.6820781271660754,-5.279211117443741e-17,0.6820781271660781,-4.1456353059625335e-16,0.6820781271660912
lat_lon,1,1,Q_time,Q_lat,,1.9389268232965575,0.003647382374035773,3,95861.66666666667,1.9388078864286984,0.032608828925038094,1.9294138320827736,2.6081694317280824,1.8004145235334328,37.975809925807965,1.8727928291830485,18.13190593459298,1.9759947640492173,-10.162888601022827,1.9388078864286982,0.03260882892509897,2.009610433085335,-19.379270539865878,2.0104023315721293,-19.596384734536414
lat_lon,1,1,Q_time,Q_lon,,1.9295082567227535,0.004536759276163791,3,95861.66666666667,1.9280189324988513,0.3282793142072092,1.917679309372153,2.607356183245179,1.7619254985912252,36.9388693405028,1.860211700510399,15.274461789594984,1.9425149081782946,-2.8669476742745212,1.9280189324988515,0.3282793142071603,1.8943320302588473,7.75360214696042,1.894060165006066,7.813527136635256
lat_lon,1,1,Q_time,Q_time,,6.287479060799817,0.041555818924308985,3,95861.66666666667,6.234331752150396,1.278937824477117,6.258562577728346,0.6958467868035709,4.139189341069696,51.69648379792684,4.861638289489676,34.31145885747578,8.52341025068101,-53.80548976675891,6.234331752150396,1.278937824477117,7.092971725146186,-19.383390466050436,7.110225672148812,-19.79858976783902
lat_lon,1,2,D_lat,D_lat,,4.5622268194758275,0.013952329641259148,3,63521.666666666664,4.559635789168588,0.18570592681362003,4.532569901386762,2.1255889770096426,4.559635789168588,0.18570592681362003,4.559635789168588,0.18570592681362003,4.559635789168588,0.18570592681362003,4.559635789168588,0.18570592681362003,4.559635789168588,0.18570592681362003,4.559635789168588,0.18570592681362003
lat_lon,1,2,D_lat,D_lon,,0.011993154942809503,0.013624208435062202,3,63521.666666666664,5.728824224149581e-33,0.880282696787349,-2.2411781352496264e-32,0.880282696787349,5.728824224149581e-33,0.880282696787349,5.728824224149581e-33,0.880282696787349,5.728824224149581e-33,0.880282696787349,5.728824224149581e-33,0.880282696787349,5.728824224149581e-33,0.880282696787349,5.728824224149581e-33,0.880282696787349
lat_lon,1,2,D_lat,D_time,odd_odd,-0.25623509018776386,0.03137779081589161,3,63521.666666666664,-0.29533711254076916,1.2461687498152891,-0.27818295164602586,0.699471214753152,-1.1073166529519453e-32,-8.166129084460303,-0.38002053405972597,3.9450018836020058,-0.08173641506639392,-5.561216088960389,0.2953371125407692,-17.578426918735897,-0.38656629882521554,4.153613280239095,-0.3851841230892782,4.1095637885445635
lat_lon,1,2,D_lat,Q_lat,,-0.0029635763320237356,0.0012020301307165125,3,63521.666666666664,-2.279476280107686e-16,-2.4654759113708433,3.38724195537145e-16,-2.465475911371315,-2.279476280107686e-16,-2.4654759113708433,-2.279476280107686e-16,-2.4654759113708433,-2.279476280107686e-16,-2.4654759113708433,-2.279476280107686e-16,-2.4654759113708433,-2.279476280107686e-16,-2.4654759113708433,-2.279476280107686e-16,-2.4654759113708433
lat_lon,1,2,D_lat,Q_lon,,-0.0020537453270984816,0.0020014542140344865,3,63521.666666666664,-7.847904946109857e-18,-1.0261265597270797,2.8304374064032666e-16,-1.026126559727225,-7.847904946109857e-18,-1.0261265597270797,-7.847904946109857e-18,-1.0261265597270797,-7.847904946109857e-18,-1.0261265597270797,-7.847904946109857e-18,-1.0261265597270797,-7.847904946109857e-18,-1.0261265597270797,-7.847904946109857e-18,-1.0261265597270797
lat_lon,1,2,D_lat,Q_time,odd_even,-0.02675727889481268,0.015579275678009942,3,63521.666666666664,-1.6363358669613348e-16,-1.7174918428704784,-2.0662522800263875e-17,-1.7174918428704877,1.620463570306509e-17,-1.7174918428704902,-1.7627394867495636e-16,-1.7174918428704775,-1.4351139248334442e-16,-1.7174918428704797,-1.6434007766762654e-16,-1.7174918428704784,-1.4835528477953871e-16,-1.7174918428704793,-1.4050731119345736e-16,-1.71749184287048
lat_lon,1,2,D_lon,D_lat,,0.011993154942809503,0.013624208435062202,3,63521.666666666664,5.728824224149581e-33,0.880282696787349,-2.2411781352496264e-32,0.880282696787349,5.728824224149581e-33,0.880282696787349,5.728824224149581e-33,0.880282696787349,5.728824224149581e-33,0.880282696787349,5.728824224149581e-33,0.880282696787349,5.728824224149581e-33,0.880282696787349,5.728824224149581e-33,0.880282696787349
lat_lon,1,2,D_lon,D_lon,,4.403503680120345,0.016752838000420503,3,63521.666666666664,4.429531801848913,-1.5536544750158394,4.402962987887125,0.032274664937755146,4.429531801848913,-1.5536544750158394,4.429531801848913,-1.5536544750158394,4.429531801848913,-1.5536544750158394,4.429531801848913,-1.5536544750158394,4.429531801848913,-1.5536544750158394,4.429531801848913,-1.5536544750158394
lat_lon,1,2,D_lon,D_time,odd_odd,0.4654557606113257,0.033571619707219676,3,63521.666666666664,0.4744899243400984,-0.269101217265066,0.44863260461364524,0.5011124320004913,-5.982430695035339e-34,13.864560741203324,0.6101989032394894,-4.311473318549367,0.13099650422659545,9.962559426729234,-0.4744899243400984,27.99822269967171,0.10389013374903683,10.769978631222644,-0.0965877381096482,16.741625921614524
lat_lon,1,2,D_lon,Q_lat,,-0.0015916673219835244,0.0005858509505121998,3,63521.666666666664,4.45557259423118e-16,-2.7168468713627614,3.827389409378664e-16,-2.716846871362654,4.45557259423118e-16,-2.7168468713627614,4.45557259423118e-16,-2.7168468713627614,4.45557259423118e-16,-2.7168468713627614,4.45557259423118e-16,-2.7168468713627614,4.45557259423118e-16,-2.7168468713627614,4.45557259423118e-16,-2.7168468713627614
lat_lon,1,2,D_lon,Q_lon,,-0.0012358269470213942,0.0007772618088926745,3,63521.666666666664,7.598630534227578e-17,-1.5899751317797153,3.2355974305366027e-16,-1.589975131780034,7.598630534227578e-17,-1.5899751317797153,7.598630534227578e-17,-1.5899751317797153,7.598630534227578e-17,-1.5899751317797153,7.598630534227578e-17,-1.5899751317797153,7.598630534227578e-17,-1.5899751317797153,7.598630534227578e-17,-1.5899751317797153
lat_lon,1,2,D_lon,Q_time,odd_even,-0.0023153862582571878,0.01427863351130786,3,63521.666666666664,3.225505014594693e-16,-0.16215741208175538,7.985305312381777e-17,-0.16215741208173837,2.0024596576015829e-16,-0.16215741208174683,3.578977401294918e-16,-0.16215741208175785,3.1988023480816406e-16,-0.16215741208175521,3.384900702918377e-16,-0.16215741208175652,2.937547714689903e-16,-0.16215741208175335,2.9377661442912136e-16,-0.16215741208175335
lat_lon,1,2,D_time,D_lat,,-0.25623509018776386,0.03137779081589161,3,63521.666666666664,-0.29533711254076916,1.2461687498152891,-0.27818295164602586,0.699471214753152,-1.1073166529519453e-32,-8.166129084460303,-0.38002053405972597,3.9450018836020058,-0.08173641506639392,-5.561216088960389,0.2953371125407692,-17.578426918735897,-0.38656629882521554,4.153613280239095,-0.3851841230892782,4.1095637885445635
lat_lon,1,2,D_time,D_lon,,0.4654557606113257,0.033571619707219676,3,63521.666666666664,0.4744899243400984,-0.269101217265066,0.44863260461364524,0.5011124320004913,-5.982430695035339e-34,13.864560741203324,0.6101989032394894,-4.311473318549367,0.13099650422659545,9.962559426729234,-0.4744899243400984,27.99822269967171,0.10389013374903683,10.769978631222644,-0.0965877381096482,16.741625921614524
lat_lon,1,2,D_time,D_time,,10.8099378144474,0.11176444384388017,3,63521.666666666664,10.75213262977921,0.5172054964898873,10.612575083699337,1.76588120479311,9.646647167633871,10.40841440090275,10.206060677229216,5.403123895661476,10.985458494064561,-1.5704518680586825,10.75213262977921,0.5172054964898873,10.897267233665321,-0.781370319704795,10.899238487183979,-0.7990078925397779
lat_lon,1,2,D_time,Q_lat,,-0.007379378233397957,0.003453715440608995,3,63521.666666666664,4.453323042108338e-17,-2.1366491711015985,-6.229588622370724e-17,-2.136649171101568,1.1433049500456236e-16,-2.136649171101619,3.18928684422605e-17,-2.136649171101595,5.6748264506609845e-18,-2.1366491711015874,4.38267394495903e-17,-2.1366491711015985,1.817816891423476e-17,-2.136649171101591,3.9903930308130573e-17,-2.136649171101597
lat_lon,1,2,D_time,Q_lon,,-0.002898871647626105,0.0026593392001283645,3,63521.666666666664,7.275032091880909e-17,-1.0900721681108794,-5.89248249543268e-17,-1.0900721681108296,-1.550333393075723e-16,-1.0900721681107937,1.0809755958883155e-16,-1.0900721681108925,1.4568903036246026e-17,-1.0900721681108574,8.868988975117746e-17,-1.0900721681108854,5.790674456840327e-18,-1.090072168110854,2.662919912869307e-17,-1.0900721681108618
lat_lon,1,2,D_time,Q_time,,-0.04385484274035497,0.06481363187355527,3,63521.666666666664,-3.3081273262667996e-16,-0.6766299229444652,-1.114810578959857e-16,-0.6766299229444687,-4.072445906601815e-16,-0.6766299229444641,-2.55787219115139e-16,-0.6766299229444664,-9.948717055018826e-18,-0.6766299229444703,-3.3081273262667996e-16,-0.6766299229444652,-2.238641305322619e-17,-0.6766299229444701,-4.667965991297827e-16,-0.6766299229444632
lat_lon,1,2,Q_lat,D_lat,,-0.0029635763320237356,0.0012020301307165125,3,63521.666666666664,1.469557766693474e-16,-2.4654759113711555,-1.347939225285864e-16,-2.465475911370921,1.469557766693474e-16,-2.4654759113711555,1.469557766693474e-16,-2.4654759113711555,1.469557766693474e-16,-2.4654759113711555,1.469557766693474e-16,-2.4654759113711555,1.469557766693474e-16,-2.4654759113711555,1.469557766693474e-16,-2.4654759113711555
lat_lon,1,2,Q_lat,D_lon,,-0.0015916673219835244,0.0005858509505121998,3,63521.666666666664,-2.5551492951360245e-17,-2.716846871361957,6.9846124845242e-18,-2.7168468713620126,-2.5551492951360245e-17,-2.716846871361957,-2.5551492951360245e-17,-2.716846871361957,-2.5551492951360245e-17,-2.716846871361957,-2.5551492951360245e-17,-2.716846871361957,-2.5551492951360245e-17,-2.716846871361957,-2.5551492951360245e-17,-2.716846871361957
lat_lon,1,2,Q_lat,D_time,even_odd,-0.007379378233397957,0.003453715440608995,3,63521.666666666664,6.001423864501532e-17,-2.136649171101603,-1.9317386792530587e-17,-2.1366491711015803,9.624539510106733e-19,-2.136649171101586,1.0872378703200512e-16,-2.136649171101617,1.932695754467548e-17,-2.1366491711015914,-5.993882321017278e-17,-2.1366491711015683,-3.1052192614658437e-17,-2.1366491711015767,6.243483859052967e-18,-2.1366491711015874
lat_lon,1,2,Q_lat,Q_lat,,2.43148180251619,0.0053654193271868,3,63521.666666666664,2.4465374307774255,-2.8060487621065913,2.432196117068616,-0.13313303376053096,2.4465374307774255,-2.8060487621065913,2.4465374307774255,-2.8060487621065913,2.4465374307774255,-2.8060487621065913,2.4465374307774255,-2.8060487621065913,2.4465374307774255,-2.8060487621065913,2.4465374307774255,-2.8060487621065913
lat_lon,1,2,Q_lat,Q_lon,,1.4882157294808538,0.002151849423324999,3,63521.666666666664,1.4977060760427805,-4.410320935589628,1.488375053604073,-0.07404055390315767,1.4977060760427805,-4.410320935589628,1.4977060760427805,-4.410320935589628,1.4977060760427805,-4.410320935589628,1.4977060760427805,-4.410320935589628,1.4977060760427805,-4.410320935589628,1.4977060760427805,-4.410320935589628
lat_lon,1,2,Q_lat,Q_time,even_even,1.9686194334727036,0.00342091935208496,3,63521.666666666664,1.9767592514800638,-2.3794241166191727,1.96566207424887,0.8644925294807767,1.9252537982523457,12.676602619681098,1.9556352143283822,3.7955350033048645,1.9832441889514887,-4.275095076378125,1.9767592514800638,-2.3794241166191727,1.993607927950222,-7.304613732647176,1.993723622630434,-7.338433495203575
lat_lon,1,2,Q_lon,D_lat,,-0.0020537453270984816,0.0020014542140344865,3,63521.666666666664,1.6349901954244162e-17,-1.0261265597270919,1.0478488961747573e-17,-1.0261265597270888,1.6349901954244162e-17,-1.0261265597270919,1.6349901954244162e-17,-1.0261265597270919,1.6349901954244162e-17,-1.0261265597270919,1.6349901954244162e-17,-1.0261265597270919,1.6349901954244162e-17,-1.0261265597270919,1.6349901954244162e-17,-1.0261265597270919
lat_lon,1,2,Q_lon,D_lon,,-0.0012358269470213942,0.0007772618088926745,3,63521.666666666664,8.641797636939469e-17,-1.589975131779729,-5.2159677818446485e-17,-1.5899751317795505,8.641797636939469e-17,-1.589975131779729,8.641797636939469e-17,-1.589975131779729,8.641797636939469e-17,-1.589975131779729,8.641797636939469e-17,-1.589975131779729,8.641797636939469e-17,-1.589975131779729,8.641797636939469e-17,-1.589975131779729
lat_lon,1,2,Q_lon,D_time,even_odd,-0.002898871647626105,0.0026593392001283645,3,63521.666666666664,2.5470723031767024e-19,-1.090072168110852,-5.427822591064979e-19,-1.0900721681108518,-2.4666900789659484e-18,-1.090072168110851,8.088218011613607e-18,-1.090072168110855,-8.125078520481387e-18,-1.0900721681108487,-3.5861013635567934e-19,-1.0900721681108518,-2.452857512968097e-18,-1.090072168110851,-8.838631020247527e-18,-1.0900721681108487
lat_lon,1,2,Q_lon,Q_lat,,1.4882157294808538,0.002151849423324999,3,63521.666666666664,1.49770607604278,-4.410320935589421,1.4883750536040736,-0.07404055390346723,1.49770607604278,-4.410320935589421,1.49770607604278,-4.410320935589421,1.49770607604278,-4.410320935589421,1.49770607604278,-4.410320935589421,1.49770607604278,-4.410320935589421,1.49770607604278,-4.410320935589421
lat_lon,1,2,Q_lon,Q_lon,,2.375223773161539,0.009532906203306771,3,63521.666666666664,2.382366119780775,-0.7492307662440261,2.3679300270805994,0.76511254022508,2.382366119780775,-0.7492307662440261,2.382366119780775,-0.7492307662440261,2.382366119780775,-0.7492307662440261,2.382366119780775,-0.7492307662440261,2.382366119780775,-0.7492307662440261,2.382366119780775,-0.7492307662440261
