year,month,day_num,direction,model,rmse,mae,bias_emp_minus_fit,mean_model,normalized,n_anchor_obs,sigma,range_lat,range_lon,range_time,nugget
2023,7,1,lat,Vecchia_mm20,0.5605,0.4891,-0.4891,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1513,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lon,Vecchia_mm20,1.0521,0.9365,-0.9365,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1513,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lat,Debiased_Whittle,3.1742,2.8987,2.8987,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1513,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lon,Debiased_Whittle,2.2521,1.9606,1.9606,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1513,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lat,Corridor_4x4_lag643,0.8562,0.7752,-0.7752,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1513,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lon,Corridor_4x4_lag643,1.6234,1.4742,-1.4742,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1513,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,2,lat,Vecchia_mm20,1.3765,1.2383,-1.2383,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1504,10.7740,0.2245,0.2937,2.1070,2.9197
2023,7,2,lon,Vecchia_mm20,1.2089,0.9738,-0.9634,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1504,10.7740,0.2245,0.2937,2.1070,2.9197
2023,7,2,lat,Debiased_Whittle,1.9059,1.7758,1.7758,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1504,8.2765,0.1281,0.1398,0.9891,1.4579
2023,7,2,lon,Debiased_Whittle,2.0125,1.6443,1.6443,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1504,8.2765,0.1281,0.1398,0.9891,1.4579
2023,7,2,lat,Corridor_4x4_lag643,0.4483,0.3510,-0.3267,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1504,10.2500,0.1464,0.1721,1.1986,1.9485
2023,7,2,lon,Corridor_4x4_lag643,0.8819,0.7582,-0.3437,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1504,10.2500,0.1464,0.1721,1.1986,1.9485
2023,7,3,lat,Vecchia_mm20,2.9264,2.5221,-2.5221,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1510,10.4627,0.4461,0.6306,3.7250,3.9979
2023,7,3,lon,Vecchia_mm20,2.1104,1.7780,-1.7771,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1510,10.4627,0.4461,0.6306,3.7250,3.9979
2023,7,3,lat,Debiased_Whittle,0.5802,0.4248,-0.2524,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1510,6.6233,0.1299,0.1638,1.1947,3.3147
2023,7,3,lon,Debiased_Whittle,0.8602,0.7717,-0.2646,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1510,6.6233,0.1299,0.1638,1.1947,3.3147
