year,month,day_num,direction,lag,model,fitted_gamma_t0,mean_model,normalized,sigma,range_lat,range_lon,range_time,nugget
2023,7,1,lat,0.0440,Vecchia_mm20,4.5718,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lat,0.1320,Vecchia_mm20,6.7695,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lat,0.1760,Vecchia_mm20,7.6276,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lat,0.3960,Vecchia_mm20,10.3316,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lat,0.6160,Vecchia_mm20,11.5306,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lat,0.8360,Vecchia_mm20,12.0621,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lat,1.0560,Vecchia_mm20,12.2978,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lat,1.2760,Vecchia_mm20,12.4024,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lat,1.4960,Vecchia_mm20,12.4487,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lat,1.7160,Vecchia_mm20,12.4692,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lat,1.9360,Vecchia_mm20,12.4783,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lat,2.1560,Vecchia_mm20,12.4824,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lon,0.0630,Vecchia_mm20,4.5280,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lon,0.1260,Vecchia_mm20,5.6852,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lon,0.1800,Vecchia_mm20,6.5422,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lon,0.3690,Vecchia_mm20,8.7763,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lon,0.5580,Vecchia_mm20,10.1706,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lon,0.7470,Vecchia_mm20,11.0408,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lon,0.9360,Vecchia_mm20,11.5839,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lon,1.1250,Vecchia_mm20,11.9228,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lon,1.3140,Vecchia_mm20,12.1344,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lon,1.5030,Vecchia_mm20,12.2664,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lon,1.6920,Vecchia_mm20,12.3488,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lon,1.8810,Vecchia_mm20,12.4002,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lat,0.0440,Debiased_Whittle,3.6550,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lat,0.1320,Debiased_Whittle,5.6937,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lat,0.1760,Debiased_Whittle,6.3097,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lat,0.3960,Debiased_Whittle,7.5921,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lat,0.6160,Debiased_Whittle,7.8423,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lat,0.8360,Debiased_Whittle,7.8911,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lat,1.0560,Debiased_Whittle,7.9006,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lat,1.2760,Debiased_Whittle,7.9025,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lat,1.4960,Debiased_Whittle,7.9028,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lat,1.7160,Debiased_Whittle,7.9029,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lat,1.9360,Debiased_Whittle,7.9029,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lat,2.1560,Debiased_Whittle,7.9029,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,5.8904,0.1346,0.1765,1.5206,2.0125
