index,frac_index,conditional_eigenvalue,local_eigen_rank,leverage,expected_increment,y2,cumsum_y2,scaled_cumsum,expected,scaled_expected,band_lower,band_upper,scaled_band_lower,scaled_band_upper
62,0.000433,130.844424,1,0.001081,0.998919,1.809936,39.044972,0.000276,61.241138,0.000433,-660.707029,783.189305,-0.004676,0.005543
63,0.000441,128.746950,1,0.001407,0.998593,0.001465,39.046437,0.000276,62.239731,0.000441,-659.708436,784.187898,-0.004669,0.005550
64,0.000448,126.814687,1,0.000895,0.999105,1.806283,40.852720,0.000289,63.238837,0.000448,-658.709330,785.187004,-0.004662,0.005557
65,0.000455,126.451312,1,0.001658,0.998342,5.128611,45.981332,0.000325,64.237178,0.000455,-657.710989,786.185345,-0.004655,0.005564
66,0.000462,123.927978,1,0.002816,0.997184,0.493225,46.474557,0.000329,65.234362,0.000462,-656.713805,787.182529,-0.004648,0.005571
67,0.000469,123.744409,1,0.003415,0.996585,0.362333,46.836890,0.000331,66.230947,0.000469,-655.717220,788.179114,-0.004641,0.005578
68,0.000476,123.496266,1,0.000736,0.999264,0.369720,47.206610,0.000334,67.230211,0.000476,-654.717956,789.178378,-0.004634,0.005585
69,0.000483,120.123732,1,0.000600,0.999400,1.335107,48.541717,0.000344,68.229611,0.000483,-653.718556,790.177778,-0.004627,0.005593
70,0.000490,119.858721,1,0.000473,0.999527,0.283606,48.825323,0.000346,69.229138,0.000490,-652.719029,791.177305,-0.004620,0.005600
71,0.000497,119.236370,1,0.000637,0.999363,1.422057,50.247380,0.000356,70.228501,0.000497,-651.719666,792.176668,-0.004613,0.005607
72,0.000504,119.110715,1,0.000506,0.999494,2.511851,52.759231,0.000373,71.227995,0.000504,-650.720172,793.176162,-0.004605,0.005614
73,0.000511,118.826809,1,0.009543,0.990457,0.036239,52.795470,0.000374,72.218453,0.000511,-649.729714,794.166620,-0.004598,0.005621
74,0.000518,118.527416,1,0.000329,0.999671,0.964508,53.759978,0.000380,73.218123,0.000518,-648.730044,795.166290,-0.004591,0.005628
75,0.000525,118.436965,1,0.000717,0.999283,1.336868,55.096846,0.000390,74.217407,0.000525,-647.730760,796.165574,-0.004584,0.005635
76,0.000532,117.497604,1,0.003569,0.996431,2.046624,57.143470,0.000404,75.213837,0.000532,-646.734330,797.162004,-0.004577,0.005642
77,0.000539,116.766587,1,0.000718,0.999282,1.151073,58.294544,0.000413,76.213119,0.000539,-645.735048,798.161286,-0.004570,0.005649
78,0.000546,115.722071,1,0.000415,0.999585,0.015380,58.309924,0.000413,77.212704,0.000546,-644.735463,799.160871,-0.004563,0.005656
79,0.000554,115.689826,1,0.003932,0.996068,0.152751,58.462675,0.000414,78.208773,0.000554,-643.739394,800.156940,-0.004556,0.005663
80,0.000561,115.646551,1,0.000779,0.999221,1.241743,59.704418,0.000423,79.207993,0.000561,-642.740174,801.156160,-0.004549,0.005670
81,0.000568,114.624780,1,0.000317,0.999683,0.541653,60.246071,0.000426,80.207676,0.000568,-641.740491,802.155843,-0.004542,0.005677
82,0.000575,113.997618,1,0.000403,0.999597,0.296867,60.542938,0.000428,81.207273,0.000575,-640.740894,803.155440,-0.004535,0.005684
83,0.000582,112.975230,1,0.000331,0.999669,0.081952,60.624890,0.000429,82.206942,0.000582,-639.741225,804.155109,-0.004528,0.005691
84,0.000589,112.394380,1,0.000378,0.999622,0.267506,60.892395,0.000431,83.206564,0.000589,-638.741603,805.154731,-0.004521,0.005699
85,0.000596,109.493273,1,0.000281,0.999719,1.662691,62.555086,0.000443,84.206283,0.000596,-637.741884,806.154450,-0.004514,0.005706
86,0.000603,109.112480,1,0.000617,0.999383,0.008708,62.563794,0.000443,85.205666,0.000603,-636.742501,807.153833,-0.004507,0.005713
87,0.000610,108.758805,1,0.001105,0.998895,0.005563,62.569357,0.000443,86.204561,0.000610,-635.743606,808.152728,-0.004500,0.005720
88,0.000617,108.223640,1,0.000343,0.999657,2.221949,64.791306,0.000459,87.204217,0.000617,-634.743950,809.152384,-0.004492,0.005727
89,0.000624,108.213101,1,0.000731,0.999269,0.670861,65.462167,0.000463,88.203487,0.000624,-633.744680,810.151654,-0.004485,0.005734
90,0.000631,108.168692,1,0.000535,0.999465,0.248807,65.710974,0.000465,89.202952,0.000631,-632.745215,811.151119,-0.004478,0.005741
91,0.000638,107.774368,1,0.000467,0.999533,0.937700,66.648673,0.000472,90.202485,0.000638,-631.745682,812.150652,-0.004471,0.005748
92,0.000645,106.289928,1,0.000526,0.999474,0.552133,67.200806,0.000476,91.201959,0.000645,-630.746208,813.150126,-0.004464,0.005755
93,0.000652,106.103606,1,0.060984,0.939016,0.123155,67.323961,0.000476,92.140975,0.000652,-629.807192,814.089142,-0.004457,0.005762
94,0.000659,106.077922,1,0.064448,0.935552,0.586491,67.910452,0.000481,93.076527,0.000659,-628.871640,815.024694,-0.004451,0.005768
