year,month,day_num,tau,model,ridge_lat_lag,ridge_lon_lag,ridge_norm,large_empirical_ridge,model_lat_lag,model_lon_lag,model_norm,model_norm_ge_1,err_lat,err_lon,err_euclid,ridge_gamma_min,ridge_gamma_gap,ridge_gamma_rel_gap,ridge_near_min_count,ridge_is_ambiguous,ridge_n_pairs,sigma,range_lat,range_lon,range_time,advec_lat,advec_lon,nugget,norm_bias,abs_norm_bias,overestimated_norm
2023,7,2,1,Vecchia_mm20,0.0000,-0.1260,0.1260,False,0.0036,-0.0697,0.0698,False,-0.0036,-0.0563,0.0564,8.1370,0.0026,0.0003,4,False,121275,10.7740,0.2245,0.2937,2.1070,0.0036,-0.0697,2.9197,-0.0562,0.0562,False
2023,7,2,2,Corridor_4x4_lag643,0.0000,-0.2520,0.2520,False,0.0206,-0.1416,0.1431,False,-0.0206,-0.1104,0.1123,10.0955,0.0113,0.0011,14,True,102207,10.2500,0.1464,0.1721,1.1986,0.0103,-0.0708,1.9485,-0.1089,0.1089,False
2023,7,2,2,Debiased_Whittle,0.0000,-0.2520,0.2520,False,0.0130,-0.0534,0.0550,False,-0.0130,-0.1986,0.1990,10.0955,0.0113,0.0011,14,True,102207,8.2765,0.1281,0.1398,0.9891,0.0065,-0.0267,1.4579,-0.1970,0.1970,False
2023,7,2,2,Vecchia_mm20,0.0000,-0.2520,0.2520,False,0.0072,-0.1394,0.1396,False,-0.0072,-0.1126,0.1128,10.0955,0.0113,0.0011,14,True,102207,10.7740,0.2245,0.2937,2.1070,0.0036,-0.0697,2.9197,-0.1124,0.1124,False
2023,7,2,3,Corridor_4x4_lag643,0.0000,-0.5040,0.5040,False,0.0309,-0.2124,0.2147,False,-0.0309,-0.2916,0.2932,10.9530,0.0120,0.0011,36,True,82899,10.2500,0.1464,0.1721,1.1986,0.0103,-0.0708,1.9485,-0.2893,0.2893,False
2023,7,2,3,Debiased_Whittle,0.0000,-0.5040,0.5040,False,0.0195,-0.0801,0.0824,False,-0.0195,-0.4239,0.4243,10.9530,0.0120,0.0011,36,True,82899,8.2765,0.1281,0.1398,0.9891,0.0065,-0.0267,1.4579,-0.4216,0.4216,False
2023,7,2,3,Vecchia_mm20,0.0000,-0.5040,0.5040,False,0.0108,-0.2091,0.2094,False,-0.0108,-0.2949,0.2951,10.9530,0.0120,0.0011,36,True,82899,10.7740,0.2245,0.2937,2.1070,0.0036,-0.0697,2.9197,-0.2946,0.2946,False
2023,7,3,1,Corridor_4x4_lag643,0.0000,-0.0630,0.0630,False,0.0115,-0.0723,0.0732,False,-0.0115,0.0093,0.0148,6.9910,0.0605,0.0087,2,False,123303,8.0858,0.1900,0.2287,1.5718,0.0115,-0.0723,2.8134,0.0102,0.0102,True
2023,7,3,1,Debiased_Whittle,0.0000,-0.0630,0.0630,False,0.0359,-0.0878,0.0949,False,-0.0359,0.0248,0.0436,6.9910,0.0605,0.0087,2,False,123303,6.6233,0.1299,0.1638,1.1947,0.0359,-0.0878,3.3147,0.0319,0.0319,True
2023,7,3,1,Vecchia_mm20,0.0000,-0.0630,0.0630,False,0.0017,-0.0522,0.0522,False,-0.0017,-0.0108,0.0109,6.9910,0.0605,0.0087,2,False,123303,10.4627,0.4461,0.6306,3.7250,0.0017,-0.0522,3.9979,-0.0108,0.0108,False
2023,7,3,2,Corridor_4x4_lag643,0.0000,-0.1260,0.1260,False,0.0230,-0.1447,0.1465,False,-0.0230,0.0187,0.0296,8.6694,0.0062,0.0007,13,True,104913,8.0858,0.1900,0.2287,1.5718,0.0115,-0.0723,2.8134,0.0205,0.0205,True
2023,7,3,2,Debiased_Whittle,0.0000,-0.1260,0.1260,False,0.0718,-0.1756,0.1897,False,-0.0718,0.0496,0.0873,8.6694,0.0062,0.0007,13,True,104913,6.6233,0.1299,0.1638,1.1947,0.0359,-0.0878,3.3147,0.0637,0.0637,True
2023,7,3,2,Vecchia_mm20,0.0000,-0.1260,0.1260,False,0.0034,-0.1044,0.1045,False,-0.0034,-0.0216,0.0219,8.6694,0.0062,0.0007,13,True,104913,10.4627,0.4461,0.6306,3.7250,0.0017,-0.0522,3.9979,-0.0215,0.0215,False
2023,7,3,3,Corridor_4x4_lag643,0.0000,-0.4410,0.4410,False,0.0345,-0.2170,0.2197,False,-0.0345,-0.2240,0.2267,9.9036,0.0018,0.0002,24,True,84500,8.0858,0.1900,0.2287,1.5718,0.0115,-0.0723,2.8134,-0.2213,0.2213,False
2023,7,3,3,Debiased_Whittle,0.0000,-0.4410,0.4410,False,0.1077,-0.2634,0.2846,False,-0.1077,-0.1776,0.2077,9.9036,0.0018,0.0002,24,True,84500,6.6233,0.1299,0.1638,1.1947,0.0359,-0.0878,3.3147,-0.1564,0.1564,False
2023,7,3,3,Vecchia_mm20,0.0000,-0.4410,0.4410,False,0.0051,-0.1566,0.1567,False,-0.0051,-0.2844,0.2844,9.9036,0.0018,0.0002,24,True,84500,10.4627,0.4461,0.6306,3.7250,0.0017,-0.0522,3.9979,-0.2843,0.2843,False
2023,7,4,1,Corridor_4x4_lag643,0.0440,-0.2520,0.2558,False,0.0351,-0.2620,0.2644,False,0.0089,0.0100,0.0134,6.9658,0.0112,0.0016,2,False,112910,9.1719,0.1811,0.1971,1.0936,0.0351,-0.2620,1.2019,0.0086,0.0086,True
2023,7,4,1,Debiased_Whittle,0.0440,-0.2520,0.2558,False,0.0397,-0.2921,0.2948,False,0.0043,0.0401,0.0403,6.9658,0.0112,0.0016,2,False,112910,9.3581,0.1488,0.1601,1.1396,0.0397,-0.2921,0.8448,0.0390,0.0390,True
2023,7,4,1,Vecchia_mm20,0.0440,-0.2520,0.2558,False,0.0260,-0.2293,0.2308,False,0.0180,-0.0227,0.0290,6.9658,0.0112,0.0016,2,False,112910,9.3787,0.2616,0.2901,1.4063,0.0260,-0.2293,1.2726,-0.0250,0.0250,False
2023,7,4,2,Corridor_4x4_lag643,0.0880,-0.5040,0.5116,False,0.0703,-0.5241,0.5288,False,0.0177,0.0201,0.0268,8.9116,0.0072,0.0008,12,True,92494,9.1719,0.1811,0.1971,1.0936,0.0351,-0.2620,1.2019,0.0172,0.0172,True
2023,7,4,2,Debiased_Whittle,0.0880,-0.5040,0.5116,False,0.0794,-0.5842,0.5896,False,0.0086,0.0802,0.0807,8.9116,0.0072,0.0008,12,True,92494,9.3581,0.1488,0.1601,1.1396,0.0397,-0.2921,0.8448,0.0780,0.0780,True
2023,7,4,2,Vecchia_mm20,0.0880,-0.5040,0.5116,False,0.0520,-0.4586,0.4615,False,0.0360,-0.0454,0.0579,8.9116,0.0072,0.0008,12,True,92494,9.3787,0.2616,0.2901,1.4063,0.0260,-0.2293,1.2726,-0.0501,0.0501,False
2023,7,4,3,Corridor_4x4_lag643,0.2200,-0.7560,0.7874,False,0.1054,-0.7861,0.7932,False,0.1146,0.0301,0.1185,9.6520,0.0023,0.0002,20,True,72535,9.1719,0.1811,0.1971,1.0936,0.0351,-0.2620,1.2019,0.0058,0.0058,True
2023,7,4,3,Debiased_Whittle,0.2200,-0.7560,0.7874,False,0.1191,-0.8763,0.8844,False,0.1009,0.1203,0.1570,9.6520,0.0023,0.0002,20,True,72535,9.3581,0.1488,0.1601,1.1396,0.0397,-0.2921,0.8448,0.0970,0.0970,True
2023,7,4,3,Vecchia_mm20,0.2200,-0.7560,0.7874,False,0.0780,-0.6879,0.6923,False,0.1420,-0.0681,0.1575,9.6520,0.0023,0.0002,20,True,72535,9.3787,0.2616,0.2901,1.4063,0.0260,-0.2293,1.2726,-0.0951,0.0951,False
2023,7,5,1,Corridor_4x4_lag643,-0.0440,-0.3780,0.3806,False,-0.0053,-0.3066,0.3066,False,-0.0387,-0.0714,0.0812,7.8294,0.0409,0.0052,5,True,112120,11.3445,0.1786,0.2361,1.1860,-0.0053,-0.3066,1.3691,-0.0740,0.0740,False
2023,7,5,1,Debiased_Whittle,-0.0440,-0.3780,0.3806,False,-0.0219,-0.3962,0.3968,False,-0.0221,0.0182,0.0286,7.8294,0.0409,0.0052,5,True,112120,9.8296,0.1730,0.2312,1.2132,-0.0219,-0.3962,0.8417,0.0162,0.0162,True
2023,7,5,1,Vecchia_mm20,-0.0440,-0.3780,0.3806,False,-0.0014,-0.2666,0.2666,False,-0.0426,-0.1114,0.1193,7.8294,0.0409,0.0052,5,True,112120,13.7447,0.3640,0.5229,2.1224,-0.0014,-0.2666,2.1564,-0.1140,0.1140,False
2023,7,5,2,Corridor_4x4_lag643,-0.0880,-0.7560,0.7611,False,-0.0106,-0.6132,0.6133,False,-0.0774,-0.1428,0.1624,10.4761,0.0129,0.0012,11,True,90812,11.3445,0.1786,0.2361,1.1860,-0.0053,-0.3066,1.3691,-0.1478,0.1478,False
2023,7,5,2,Debiased_Whittle,-0.0880,-0.7560,0.7611,False,-0.0438,-0.7924,0.7936,False,-0.0442,0.0364,0.0573,10.4761,0.0129,0.0012,11,True,90812,9.8296,0.1730,0.2312,1.2132,-0.0219,-0.3962,0.8417,0.0325,0.0325,True
2023,7,5,2,Vecchia_mm20,-0.0880,-0.7560,0.7611,False,-0.0028,-0.5332,0.5332,False,-0.0852,-0.2228,0.2385,10.4761,0.0129,0.0012,11,True,90812,13.7447,0.3640,0.5229,2.1224,-0.0014,-0.2666,2.1564,-0.2279,0.2279,False
2023,7,5,3,Corridor_4x4_lag643,-0.0880,-1.1340,1.1374,True,-0.0159,-0.9198,0.9199,False,-0.0721,-0.2142,0.2260,12.2975,0.0046,0.0004,28,True,72720,11.3445,0.1786,0.2361,1.1860,-0.0053,-0.3066,1.3691,-0.2175,0.2175,False
2023,7,5,3,Debiased_Whittle,-0.0880,-1.1340,1.1374,True,-0.0657,-1.1886,1.1904,True,-0.0223,0.0546,0.0590,12.2975,0.0046,0.0004,28,True,72720,9.8296,0.1730,0.2312,1.2132,-0.0219,-0.3962,0.8417,0.0530,0.0530,True
2023,7,5,3,Vecchia_mm20,-0.0880,-1.1340,1.1374,True,-0.0042,-0.7998,0.7998,False,-0.0838,-0.3342,0.3445,12.2975,0.0046,0.0004,28,True,72720,13.7447,0.3640,0.5229,2.1224,-0.0014,-0.2666,2.1564,-0.3376,0.3376,False
2023,7,6,1,Corridor_4x4_lag643,-0.0440,-0.2520,0.2558,False,-0.0234,-0.2556,0.2567,False,-0.0206,0.0036,0.0209,9.2634,0.0076,0.0008,4,False,114410,14.2328,0.2071,0.2504,1.1736,-0.0234,-0.2556,1.3131,0.0009,0.0009,True
2023,7,6,1,Debiased_Whittle,-0.0440,-0.2520,0.2558,False,-0.0391,-0.2836,0.2863,False,-0.0049,0.0316,0.0320,9.2634,0.0076,0.0008,4,False,114410,12.0909,0.1626,0.1864,1.0010,-0.0391,-0.2836,1.1493,0.0305,0.0305,True
2023,7,6,1,Vecchia_mm20,-0.0440,-0.2520,0.2558,False,-0.0179,-0.2029,0.2037,False,-0.0261,-0.0491,0.0556,9.2634,0.0076,0.0008,4,False,114410,14.6616,0.3245,0.4480,1.6777,-0.0179,-0.2029,2.0066,-0.0521,0.0521,False
2023,7,6,2,Corridor_4x4_lag643,0.0000,-0.3780,0.3780,False,-0.0468,-0.5113,0.5134,False,0.0468,0.1333,0.1412,12.5807,0.0049,0.0004,16,True,96837,14.2328,0.2071,0.2504,1.1736,-0.0234,-0.2556,1.3131,0.1354,0.1354,True
2023,7,6,2,Debiased_Whittle,0.0000,-0.3780,0.3780,False,-0.0782,-0.5672,0.5726,False,0.0782,0.1892,0.2047,12.5807,0.0049,0.0004,16,True,96837,12.0909,0.1626,0.1864,1.0010,-0.0391,-0.2836,1.1493,0.1946,0.1946,True
2023,7,6,2,Vecchia_mm20,0.0000,-0.3780,0.3780,False,-0.0358,-0.4058,0.4074,False,0.0358,0.0278,0.0453,12.5807,0.0049,0.0004,16,True,96837,14.6616,0.3245,0.4480,1.6777,-0.0179,-0.2029,2.0066,0.0294,0.0294,True
2023,7,6,3,Corridor_4x4_lag643,0.0000,0.0000,0.0000,False,-0.0703,-0.7669,0.7701,False,0.0703,0.7669,0.7701,14.2470,0.0117,0.0008,34,True,83440,14.2328,0.2071,0.2504,1.1736,-0.0234,-0.2556,1.3131,0.7701,0.7701,True
2023,7,6,3,Debiased_Whittle,0.0000,0.0000,0.0000,False,-0.1173,-0.8508,0.8588,False,0.1173,0.8508,0.8588,14.2470,0.0117,0.0008,34,True,83440,12.0909,0.1626,0.1864,1.0010,-0.0391,-0.2836,1.1493,0.8588,0.8588,True
2023,7,6,3,Vecchia_mm20,0.0000,0.0000,0.0000,False,-0.0537,-0.6087,0.6111,False,0.0537,0.6087,0.6111,14.2470,0.0117,0.0008,34,True,83440,14.6616,0.3245,0.4480,1.6777,-0.0179,-0.2029,2.0066,0.6111,0.6111,True
2023,7,7,1,Corridor_4x4_lag643,0.0000,-0.1890,0.1890,False,0.0149,-0.1798,0.1804,False,-0.0149,-0.0092,0.0176,8.4425,0.0049,0.0006,5,True,110688,12.8291,0.1891,0.2675,1.2266,0.0149,-0.1798,0.9921,-0.0086,0.0086,False
2023,7,7,1,Debiased_Whittle,0.0000,-0.1890,0.1890,False,0.0280,-0.2047,0.2066,False,-0.0280,0.0157,0.0321,8.4425,0.0049,0.0006,5,True,110688,11.5421,0.1519,0.2043,0.9545,0.0280,-0.2047,1.0111,0.0176,0.0176,True
2023,7,7,1,Vecchia_mm20,0.0000,-0.1890,0.1890,False,0.0053,-0.1862,0.1863,False,-0.0053,-0.0028,0.0060,8.4425,0.0049,0.0006,5,True,110688,15.6999,0.3024,0.4928,1.9356,0.0053,-0.1862,1.4773,-0.0027,0.0027,False
2023,7,7,2,Corridor_4x4_lag643,-0.0440,-0.3780,0.3806,False,0.0299,-0.3595,0.3608,False,-0.0739,-0.0185,0.0762,11.2517,0.0023,0.0002,10,True,90708,12.8291,0.1891,0.2675,1.2266,0.0149,-0.1798,0.9921,-0.0198,0.0198,False
2023,7,7,2,Debiased_Whittle,-0.0440,-0.3780,0.3806,False,0.0560,-0.4094,0.4132,False,-0.1000,0.0314,0.1048,11.2517,0.0023,0.0002,10,True,90708,11.5421,0.1519,0.2043,0.9545,0.0280,-0.2047,1.0111,0.0326,0.0326,True
2023,7,7,2,Vecchia_mm20,-0.0440,-0.3780,0.3806,False,0.0106,-0.3724,0.3726,False,-0.0546,-0.0056,0.0549,11.2517,0.0023,0.0002,10,True,90708,15.6999,0.3024,0.4928,1.9356,0.0053,-0.1862,1.4773,-0.0080,0.0080,False
2023,7,7,3,Corridor_4x4_lag643,-0.0880,-0.5040,0.5116,False,0.0448,-0.5393,0.5411,False,-0.1328,0.0353,0.1374,12.7445,0.0060,0.0005,55,True,73299,12.8291,0.1891,0.2675,1.2266,0.0149,-0.1798,0.9921,0.0295,0.0295,True
2023,7,7,3,Debiased_Whittle,-0.0880,-0.5040,0.5116,False,0.0840,-0.6141,0.6198,False,-0.1720,0.1101,0.2042,12.7445,0.0060,0.0005,55,True,73299,11.5421,0.1519,0.2043,0.9545,0.0280,-0.2047,1.0111,0.1082,0.1082,True
2023,7,7,3,Vecchia_mm20,-0.0880,-0.5040,0.5116,False,0.0159,-0.5586,0.5588,False,-0.1039,0.0546,0.1174,12.7445,0.0060,0.0005,55,True,73299,15.6999,0.3024,0.4928,1.9356,0.0053,-0.1862,1.4773,0.0472,0.0472,True
2023,7,8,1,Corridor_4x4_lag643,0.0000,-0.1260,0.1260,False,0.0128,-0.0571,0.0585,False,-0.0128,-0.0689,0.0701,8.5984,0.0032,0.0004,6,True,122890,10.9730,0.1786,0.1966,1.0412,0.0128,-0.0571,1.7839,-0.0675,0.0675,False
2023,7,8,1,Debiased_Whittle,0.0000,-0.1260,0.1260,False,0.0527,-0.0913,0.1054,False,-0.0527,-0.0347,0.0631,8.5984,0.0032,0.0004,6,True,122890,8.9775,0.1282,0.1313,0.7668,0.0527,-0.0913,1.1553,-0.0206,0.0206,False
2023,7,8,1,Vecchia_mm20,0.0000,-0.1260,0.1260,False,-0.0088,-0.0576,0.0583,False,0.0088,-0.0684,0.0690,8.5984,0.0032,0.0004,6,True,122890,11.4426,0.3438,0.4299,1.9807,-0.0088,-0.0576,2.7186,-0.0677,0.0677,False
2023,7,8,2,Corridor_4x4_lag643,0.0000,-0.0630,0.0630,False,0.0256,-0.1141,0.1170,False,-0.0256,0.0511,0.0572,10.6034,0.0059,0.0006,28,True,105863,10.9730,0.1786,0.1966,1.0412,0.0128,-0.0571,1.7839,0.0540,0.0540,True
2023,7,8,2,Debiased_Whittle,0.0000,-0.0630,0.0630,False,0.1054,-0.1826,0.2108,False,-0.1054,0.1196,0.1594,10.6034,0.0059,0.0006,28,True,105863,8.9775,0.1282,0.1313,0.7668,0.0527,-0.0913,1.1553,0.1478,0.1478,True
2023,7,8,2,Vecchia_mm20,0.0000,-0.0630,0.0630,False,-0.0176,-0.1152,0.1165,False,0.0176,0.0522,0.0551,10.6034,0.0059,0.0006,28,True,105863,11.4426,0.3438,0.4299,1.9807,-0.0088,-0.0576,2.7186,0.0535,0.0535,True
2023,7,8,3,Corridor_4x4_lag643,-0.1320,-0.3150,0.3415,False,0.0384,-0.1712,0.1755,False,-0.1704,-0.1438,0.2229,11.9133,0.0032,0.0003,69,True,83667,10.9730,0.1786,0.1966,1.0412,0.0128,-0.0571,1.7839,-0.1660,0.1660,False
2023,7,8,3,Debiased_Whittle,-0.1320,-0.3150,0.3415,False,0.1581,-0.2739,0.3163,False,-0.2901,-0.0411,0.2930,11.9133,0.0032,0.0003,69,True,83667,8.9775,0.1282,0.1313,0.7668,0.0527,-0.0913,1.1553,-0.0252,0.0252,False
2023,7,8,3,Vecchia_mm20,-0.1320,-0.3150,0.3415,False,-0.0264,-0.1728,0.1748,False,-0.1056,-0.1422,0.1771,11.9133,0.0032,0.0003,69,True,83667,11.4426,0.3438,0.4299,1.9807,-0.0088,-0.0576,2.7186,-0.1667,0.1667,False
2023,7,9,1,Corridor_4x4_lag643,0.0440,-0.1260,0.1335,False,0.0344,-0.1328,0.1372,False,0.0096,0.0068,0.0117,8.1363,0.0645,0.0079,3,False,102558,12.3450,0.1775,0.2272,1.0577,0.0344,-0.1328,0.4831,0.0037,0.0037,True
2023,7,9,1,Debiased_Whittle,0.0440,-0.1260,0.1335,False,-0.0024,-0.1357,0.1357,False,0.0464,0.0097,0.0474,8.1363,0.0645,0.0079,3,False,102558,11.5852,0.1465,0.1821,0.8011,-0.0024,-0.1357,0.0000,0.0022,0.0022,True
2023,7,9,1,Vecchia_mm20,0.0440,-0.1260,0.1335,False,0.0302,-0.1371,0.1404,False,0.0138,0.0111,0.0177,8.1363,0.0645,0.0079,3,False,102558,13.9093,0.2631,0.3751,1.5679,0.0302,-0.1371,0.9620,0.0069,0.0069,True
2023,7,9,2,Corridor_4x4_lag643,0.0440,-0.0630,0.0768,False,0.0688,-0.2655,0.2743,False,-0.0248,0.2025,0.2041,10.7660,0.0066,0.0006,13,True,86161,12.3450,0.1775,0.2272,1.0577,0.0344,-0.1328,0.4831,0.1975,0.1975,True
2023,7,9,2,Debiased_Whittle,0.0440,-0.0630,0.0768,False,-0.0048,-0.2714,0.2714,False,0.0488,0.2084,0.2140,10.7660,0.0066,0.0006,13,True,86161,11.5852,0.1465,0.1821,0.8011,-0.0024,-0.1357,0.0000,0.1946,0.1946,True
2023,7,9,2,Vecchia_mm20,0.0440,-0.0630,0.0768,False,0.0604,-0.2742,0.2808,False,-0.0164,0.2112,0.2118,10.7660,0.0066,0.0006,13,True,86161,13.9093,0.2631,0.3751,1.5679,0.0302,-0.1371,0.9620,0.2040,0.2040,True
2023,7,9,3,Corridor_4x4_lag643,0.0880,0.0630,0.1082,False,0.1032,-0.3983,0.4115,False,-0.0152,0.4613,0.4616,12.1391,0.0061,0.0005,45,True,70350,12.3450,0.1775,0.2272,1.0577,0.0344,-0.1328,0.4831,0.3033,0.3033,True
2023,7,9,3,Debiased_Whittle,0.0880,0.0630,0.1082,False,-0.0072,-0.4071,0.4072,False,0.0952,0.4701,0.4796,12.1391,0.0061,0.0005,45,True,70350,11.5852,0.1465,0.1821,0.8011,-0.0024,-0.1357,0.0000,0.2990,0.2990,True
2023,7,9,3,Vecchia_mm20,0.0880,0.0630,0.1082,False,0.0906,-0.4113,0.4212,False,-0.0026,0.4743,0.4743,12.1391,0.0061,0.0005,45,True,70350,13.9093,0.2631,0.3751,1.5679,0.0302,-0.1371,0.9620,0.3130,0.3130,True
2023,7,10,1,Corridor_4x4_lag643,0.0440,-0.2520,0.2558,False,0.0696,-0.2317,0.2419,False,-0.0256,-0.0203,0.0327,7.0021,0.0174,0.0025,5,True,100741,11.7093,0.2544,0.2876,1.2348,0.0696,-0.2317,0.8732,-0.0139,0.0139,False
2023,7,10,1,Debiased_Whittle,0.0440,-0.2520,0.2558,False,0.0663,-0.0743,0.0996,False,-0.0223,-0.1777,0.1791,7.0021,0.0174,0.0025,5,True,100741,8.7519,0.1519,0.1874,0.9627,0.0663,-0.0743,0.8743,-0.1562,0.1562,False
2023,7,10,1,Vecchia_mm20,0.0440,-0.2520,0.2558,False,0.0535,-0.1990,0.2061,False,-0.0095,-0.0530,0.0538,7.0021,0.0174,0.0025,5,True,100741,14.9642,0.4569,0.6054,2.4102,0.0535,-0.1990,1.5440,-0.0497,0.0497,False
2023,7,10,2,Corridor_4x4_lag643,0.0000,-0.0630,0.0630,False,0.1392,-0.4634,0.4838,False,-0.1392,0.4004,0.4239,9.4546,0.0047,0.0005,19,True,87663,11.7093,0.2544,0.2876,1.2348,0.0696,-0.2317,0.8732,0.4208,0.4208,True
2023,7,10,2,Debiased_Whittle,0.0000,-0.0630,0.0630,False,0.1326,-0.1486,0.1992,False,-0.1326,0.0856,0.1578,9.4546,0.0047,0.0005,19,True,87663,8.7519,0.1519,0.1874,0.9627,0.0663,-0.0743,0.8743,0.1362,0.1362,True
2023,7,10,2,Vecchia_mm20,0.0000,-0.0630,0.0630,False,0.1070,-0.3980,0.4121,False,-0.1070,0.3350,0.3517,9.4546,0.0047,0.0005,19,True,87663,14.9642,0.4569,0.6054,2.4102,0.0535,-0.1990,1.5440,0.3491,0.3491,True
2023,7,10,3,Corridor_4x4_lag643,0.0440,-0.3150,0.3181,False,0.2088,-0.6950,0.7257,False,-0.1648,0.3800,0.4142,10.9789,0.0042,0.0004,19,True,69832,11.7093,0.2544,0.2876,1.2348,0.0696,-0.2317,0.8732,0.4076,0.4076,True
2023,7,10,3,Debiased_Whittle,0.0440,-0.3150,0.3181,False,0.1989,-0.2229,0.2987,False,-0.1549,-0.0921,0.1802,10.9789,0.0042,0.0004,19,True,69832,8.7519,0.1519,0.1874,0.9627,0.0663,-0.0743,0.8743,-0.0194,0.0194,False
2023,7,10,3,Vecchia_mm20,0.0440,-0.3150,0.3181,False,0.1605,-0.5970,0.6182,False,-0.1165,0.2820,0.3051,10.9789,0.0042,0.0004,19,True,69832,14.9642,0.4569,0.6054,2.4102,0.0535,-0.1990,1.5440,0.3001,0.3001,True
2023,7,11,1,Corridor_4x4_lag643,0.0000,-0.3150,0.3150,False,-0.0067,-0.2618,0.2619,False,0.0067,-0.0532,0.0536,6.5156,0.0099,0.0015,6,True,113302,9.4313,0.1918,0.2386,0.9859,-0.0067,-0.2618,0.4785,-0.0531,0.0531,False
2023,7,11,1,Debiased_Whittle,0.0000,-0.3150,0.3150,False,0.0007,-0.2754,0.2754,False,-0.0007,-0.0396,0.0396,6.5156,0.0099,0.0015,6,True,113302,7.9193,0.1670,0.2069,0.9962,0.0007,-0.2754,0.5295,-0.0396,0.0396,False
2023,7,11,1,Vecchia_mm20,0.0000,-0.3150,0.3150,False,-0.0168,-0.1564,0.1573,False,0.0168,-0.1586,0.1595,6.5156,0.0099,0.0015,6,True,113302,10.7258,0.3083,0.4198,1.4888,-0.0168,-0.1564,0.9203,-0.1577,0.1577,False
2023,7,11,2,Corridor_4x4_lag643,-0.0440,-0.5670,0.5687,False,-0.0134,-0.5236,0.5238,False,-0.0306,-0.0434,0.0531,8.4027,0.0105,0.0012,14,True,92824,9.4313,0.1918,0.2386,0.9859,-0.0067,-0.2618,0.4785,-0.0449,0.0449,False
