year,month,day_num,direction,model,lag,daily_mean,mean_pair_count,mean_model,normalized,n_anchor_obs,hour_1,n_pairs_hour_1,residual_var_hour_1,hour_2,n_pairs_hour_2,residual_var_hour_2,hour_3,n_pairs_hour_3,residual_var_hour_3,hour_4,n_pairs_hour_4,residual_var_hour_4,hour_5,n_pairs_hour_5,residual_var_hour_5,hour_6,n_pairs_hour_6,residual_var_hour_6,hour_7,n_pairs_hour_7,residual_var_hour_7,hour_8,n_pairs_hour_8,residual_var_hour_8
2022,7,1,lon,Debiased_Whittle,1.3140,5.8172,15502.1250,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1515,4.1465,15635,4.4283,5.6228,15667,5.6412,6.5113,15587,6.6257,7.5015,15538,7.7641,6.9368,15525,7.5375,6.0944,15590,6.5426,5.4031,15391,6.2238,4.3214,15084.0000,5.2550
2022,7,1,lon,Debiased_Whittle,1.5030,5.9283,15164.7500,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1515,4.1782,15293,4.4283,5.6280,15325,5.6412,6.5254,15247,6.6257,7.7039,15197,7.7641,7.1219,15184,7.5375,6.1673,15249,6.5426,5.5482,15059,6.2238,4.5538,14764.0000,5.2550
2022,7,1,lon,Debiased_Whittle,1.6920,6.0027,14826.6250,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1515,4.1761,14962,4.4283,5.5977,14983,5.6412,6.6976,14905,6.6257,7.8717,14856,7.7641,7.1398,14844,7.5375,6.2538,14907,6.5426,5.7754,14728,6.2238,4.5097,14428.0000,5.2550
2022,7,1,lon,Debiased_Whittle,1.8810,6.0561,14487.7500,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1515,4.1238,14620,4.4283,5.4436,14641,5.6412,6.7970,14563,6.6257,7.9217,14516,7.7641,7.3023,14502,7.5375,6.3530,14565,6.5426,5.8483,14385,6.2238,4.6588,14110.0000,5.2550
2022,7,1,lat,Corridor_4x4_lag643,0.0440,3.3502,17779.0000,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1515,2.4975,17874,4.4291,3.5703,17898,5.6433,4.2371,17846,6.6245,4.2303,17821,7.7581,3.7927,17820,7.5325,3.4909,17838,6.5429,2.8107,17708,6.2278,2.1717,17427.0000,5.2603
2022,7,1,lat,Corridor_4x4_lag643,0.1320,4.5510,17437.6250,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1515,3.1884,17552,4.4291,4.5437,17578,5.6433,5.6703,17517,6.6245,5.9593,17496,7.7581,5.4439,17491,7.5325,4.7050,17508,6.5429,3.9767,17352,6.2278,2.9210,17007.0000,5.2603
2022,7,1,lat,Corridor_4x4_lag643,0.1760,4.7619,17273.6250,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1515,3.3311,17390,4.4291,4.7805,17418,5.6433,5.7508,17354,6.6245,6.2068,17334,7.7581,5.6609,17327,7.5325,4.9417,17349,6.5429,4.2858,17189,6.2278,3.1373,16828.0000,5.2603
2022,7,1,lat,Corridor_4x4_lag643,0.3960,5.3830,16473.1250,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1515,3.6382,16588,4.4291,5.1008,16619,5.6433,6.0419,16555,6.6245,6.8783,16534,7.7581,6.3219,16521,7.5325,5.7432,16553,6.5429,5.3490,16398,6.2278,3.9907,16017.0000,5.2603
2022,7,1,lat,Corridor_4x4_lag643,0.6160,5.6940,15680.3750,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1515,3.8944,15790,4.4291,5.2908,15819,5.6433,6.1980,15769,6.6245,7.0760,15744,7.7581,6.6078,15729,7.5325,6.0553,15756,6.5429,5.7749,15611,6.2278,4.6548,15225.0000,5.2603
2022,7,1,lat,Corridor_4x4_lag643,0.8360,5.8786,14890.6250,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1515,4.0285,14990,4.4291,5.4696,15020,5.6433,6.2493,14980,6.6245,7.3917,14952,7.7581,6.8526,14948,7.5325,6.2810,14964,6.5429,5.9524,14821,6.2278,4.8036,14450.0000,5.2603
