index,frac_index,conditional_eigenvalue,local_eigen_rank,leverage,expected_increment,y2,cumsum_y2,scaled_cumsum,expected,scaled_expected,band_lower,band_upper,scaled_band_lower,scaled_band_upper
60,0.000419,184.064004,1,0.002397,0.997603,0.987154,27.361236,0.000194,59.228263,0.000419,-662.719904,781.176430,-0.004690,0.005529
61,0.000426,183.768600,1,0.007375,0.992625,0.921346,28.282582,0.000200,60.220888,0.000426,-661.727279,782.169055,-0.004683,0.005536
62,0.000433,181.299651,1,0.002110,0.997890,1.517796,29.800377,0.000211,61.218778,0.000433,-660.729389,783.166945,-0.004676,0.005543
63,0.000440,175.783087,1,0.001592,0.998408,1.106881,30.907258,0.000219,62.217186,0.000440,-659.730981,784.165353,-0.004669,0.005550
64,0.000447,175.767494,1,0.003099,0.996901,0.004174,30.911432,0.000219,63.214088,0.000447,-658.734079,785.162255,-0.004662,0.005557
65,0.000454,175.136114,1,0.002473,0.997527,3.241013,34.152445,0.000242,64.211615,0.000454,-657.736552,786.159782,-0.004655,0.005564
66,0.000462,171.211749,1,0.001452,0.998548,0.211133,34.363578,0.000243,65.210164,0.000462,-656.738003,787.158331,-0.004648,0.005571
67,0.000469,169.112217,1,0.003323,0.996677,0.323935,34.687513,0.000246,66.206840,0.000469,-655.741327,788.155007,-0.004641,0.005578
68,0.000476,168.922765,1,0.004207,0.995793,0.264939,34.952452,0.000247,67.202633,0.000476,-654.745534,789.150800,-0.004634,0.005585
69,0.000483,167.573665,1,0.001085,0.998915,0.200079,35.152531,0.000249,68.201548,0.000483,-653.746619,790.149715,-0.004627,0.005592
70,0.000490,167.361955,1,0.001425,0.998575,1.044457,36.196988,0.000256,69.200123,0.000490,-652.748044,791.148290,-0.004620,0.005599
71,0.000497,166.555624,1,0.000785,0.999215,0.639092,36.836080,0.000261,70.199338,0.000497,-651.748829,792.147505,-0.004613,0.005606
72,0.000504,166.154031,1,0.001029,0.998971,1.851462,38.687542,0.000274,71.198309,0.000504,-650.749858,793.146476,-0.004606,0.005614
73,0.000511,166.049201,1,0.001140,0.998860,1.044746,39.732288,0.000281,72.197169,0.000511,-649.750998,794.145336,-0.004599,0.005621
74,0.000518,165.547896,1,0.001418,0.998582,0.963017,40.695304,0.000288,73.195751,0.000518,-648.752416,795.143918,-0.004592,0.005628
75,0.000525,163.031118,1,0.009631,0.990369,0.010525,40.705829,0.000288,74.186119,0.000525,-647.762048,796.134286,-0.004585,0.005635
76,0.000532,162.937950,1,0.001197,0.998803,0.874571,41.580400,0.000294,75.184922,0.000532,-646.763245,797.133089,-0.004577,0.005642
77,0.000539,162.929412,1,0.004721,0.995279,1.249864,42.830264,0.000303,76.180201,0.000539,-645.767966,798.128368,-0.004570,0.005649
78,0.000546,162.381183,1,0.001160,0.998840,0.011317,42.841580,0.000303,77.179042,0.000546,-644.769125,799.127209,-0.004563,0.005656
79,0.000553,161.844608,1,0.001374,0.998626,0.865140,43.706720,0.000309,78.177668,0.000553,-643.770499,800.125835,-0.004556,0.005663
80,0.000560,161.390063,1,0.000837,0.999163,0.385918,44.092638,0.000312,79.176831,0.000560,-642.771336,801.124998,-0.004549,0.005670
81,0.000567,159.877725,1,0.000988,0.999012,0.204997,44.297635,0.000314,80.175843,0.000567,-641.772324,802.124010,-0.004542,0.005677
82,0.000575,158.751192,1,0.000762,0.999238,0.064542,44.362177,0.000314,81.175081,0.000575,-640.773086,803.123248,-0.004535,0.005684
83,0.000582,158.091545,1,0.000884,0.999116,0.182156,44.544333,0.000315,82.174197,0.000582,-639.773970,804.122364,-0.004528,0.005691
84,0.000589,155.087601,1,0.004570,0.995430,0.107232,44.651564,0.000316,83.169626,0.000589,-638.778541,805.117793,-0.004521,0.005698
85,0.000596,154.432892,1,0.000667,0.999333,1.282702,45.934266,0.000325,84.168959,0.000596,-637.779208,806.117126,-0.004514,0.005705
86,0.000603,153.580816,1,0.001395,0.998605,0.009173,45.943439,0.000325,85.167564,0.000603,-636.780603,807.115731,-0.004507,0.005712
87,0.000610,152.295705,1,0.001499,0.998501,0.570774,46.514214,0.000329,86.166065,0.000610,-635.782102,808.114232,-0.004500,0.005719
88,0.000617,152.189114,1,0.000662,0.999338,1.532847,48.047061,0.000340,87.165404,0.000617,-634.782763,809.113571,-0.004493,0.005727
89,0.000624,152.100393,1,0.001687,0.998313,0.001159,48.048220,0.000340,88.163716,0.000624,-633.784451,810.111883,-0.004486,0.005734
90,0.000631,151.930836,1,0.000961,0.999039,0.099830,48.148050,0.000341,89.162755,0.000631,-632.785412,811.110922,-0.004479,0.005741
91,0.000638,151.607299,1,0.000897,0.999103,0.645354,48.793404,0.000345,90.161859,0.000638,-631.786308,812.110026,-0.004471,0.005748
92,0.000645,149.068874,1,0.001001,0.998999,0.437937,49.231341,0.000348,91.160858,0.000645,-630.787309,813.109025,-0.004464,0.005755
93,0.000652,148.753919,1,0.001153,0.998847,0.245873,49.477214,0.000350,92.159704,0.000652,-629.788463,814.107871,-0.004457,0.005762
94,0.000659,147.636451,1,0.001179,0.998821,4.821356,54.298570,0.000384,93.158525,0.000659,-628.789642,815.106692,-0.004450,0.005769
95,0.000666,146.789618,1,0.000639,0.999361,0.133406,54.431977,0.000385,94.157886,0.000666,-627.790281,816.106053,-0.004443,0.005776
96,0.000673,145.719567,1,0.000530,0.999470,0.279761,54.711738,0.000387,95.157356,0.000673,-626.790811,817.105523,-0.004436,0.005783
97,0.000681,144.636525,1,0.000225,0.999775,0.302968,55.014706,0.000389,96.157132,0.000681,-625.791035,818.105299,-0.004429,0.005790
98,0.000688,144.456827,1,0.000458,0.999542,0.010356,55.025062,0.000389,97.156674,0.000688,-624.791493,819.104841,-0.004422,0.005797
99,0.000695,143.899614,1,0.000269,0.999731,0.050948,55.076010,0.000390,98.156405,0.000695,-623.791762,820.104572,-0.004415,0.005804
100,0.000702,143.890337,1,0.000281,0.999719,1.164157,56.240167,0.000398,99.156124,0.000702,-622.792043,821.104291,-0.004408,0.005811
101,0.000709,141.873255,1,0.000478,0.999522,0.358530,56.598697,0.000401,100.155646,0.000709,-621.792521,822.103813,-0.004401,0.005818
102,0.000716,140.918795,1,0.000757,0.999243,1.552093,58.150790,0.000412,101.154888,0.000716,-620.793279,823.103055,-0.004394,0.005826
103,0.000723,137.143628,1,0.001055,0.998945,0.009173,58.159962,0.000412,102.153834,0.000723,-619.794333,824.102001,-0.004387,0.005833
104,0.000730,137.078949,1,0.000578,0.999422,0.083671,58.243633,0.000412,103.153256,0.000730,-618.794911,825.101423,-0.004380,0.005840
105,0.000737,136.114320,1,0.000647,0.999353,0.000001,58.243634,0.000412,104.152609,0.000737,-617.795558,826.100776,-0.004372,0.005847
106,0.000744,136.068194,1,0.000428,0.999572,0.033260,58.276893,0.000412,105.152181,0.000744,-616.795986,827.100348,-0.004365,0.005854
107,0.000751,135.970190,1,0.000270,0.999730,0.027951,58.304845,0.000413,106.151911,0.000751,-615.796256,828.100078,-0.004358,0.005861
108,0.000758,135.378854,1,0.001485,0.998515,0.028146,58.332991,0.000413,107.150426,0.000758,-614.797741,829.098593,-0.004351,0.005868
109,0.000765,134.669193,1,0.000167,0.999833,0.011178,58.344169,0.000413,108.150259,0.000765,-613.797908,830.098426,-0.004344,0.005875
110,0.000773,134.015426,1,0.000206,0.999794,0.014514,58.358684,0.000413,109.150053,0.000773,-612.798114,831.098220,-0.004337,0.005882
111,0.000780,133.434638,1,0.000562,0.999438,0.101090,58.459773,0.000414,110.149491,0.000780,-611.798676,832.097658,-0.004330,0.005889
112,0.000787,132.933833,1,0.000623,0.999377,0.452697,58.912470,0.000417,111.148867,0.000787,-610.799300,833.097034,-0.004323,0.005896
113,0.000794,132.848073,1,0.000754,0.999246,0.293906,59.206376,0.000419,112.148113,0.000794,-609.800054,834.096280,-0.004316,0.005903
114,0.000801,132.817061,1,0.000525,0.999475,0.234006,59.440382,0.000421,113.147589,0.000801,-608.800578,835.095756,-0.004309,0.005910
115,0.000808,132.797592,1,0.000569,0.999431,0.178512,59.618894,0.000422,114.147020,0.000808,-607.801147,836.095187,-0.004302,0.005917
116,0.000815,132.769536,1,0.000647,0.999353,0.265683,59.884577,0.000424,115.146373,0.000815,-606.801794,837.094540,-0.004295,0.005925
117,0.000822,132.458805,1,0.001522,0.998478,0.147125,60.031702,0.000425,116.144851,0.000822,-605.803316,838.093018,-0.004288,0.005932
118,0.000829,131.787724,1,0.000155,0.999845,0.435452,60.467153,0.000428,117.144696,0.000829,-604.803471,839.092863,-0.004281,0.005939
119,0.000836,131.559190,1,0.001768,0.998232,0.032018,60.499171,0.000428,118.142928,0.000836,-603.805239,840.091095,-0.004273,0.005946
120,0.000843,131.223144,1,0.000601,0.999399,1.499736,61.998907,0.000439,119.142326,0.000843,-602.805841,841.090493,-0.004266,0.005953
121,0.000850,130.834798,1,0.048532,0.951468,0.115159,62.114067,0.000440,120.093794,0.000850,-601.854373,842.041961,-0.004260,0.005960
122,0.000857,130.710400,1,0.000542,0.999458,0.436019,62.550086,0.000443,121.093251,0.000857,-600.854916,843.041418,-0.004253,0.005967
123,0.000864,130.708708,1,0.049757,0.950243,0.489891,63.039977,0.000446,122.043494,0.000864,-599.904673,843.991661,-0.004246,0.005973
124,0.000871,130.654305,1,0.000365,0.999635,0.049406,63.089383,0.000447,123.043129,0.000871,-598.905038,844.991296,-0.004239,0.005980
125,0.000878,130.485695,1,0.001138,0.998862,0.706393,63.795775,0.000452,124.041992,0.000878,-597.906175,845.990159,-0.004232,0.005988
126,0.000885,130.474369,1,0.000356,0.999644,0.783577,64.579353,0.000457,125.041636,0.000885,-596.906531,846.989803,-0.004225,0.005995
127,0.000892,130.166799,1,0.000362,0.999638,0.829644,65.408996,0.000463,126.041274,0.000892,-595.906893,847.989441,-0.004218,0.006002
128,0.000899,129.826625,1,0.000451,0.999549,0.908877,66.317873,0.000469,127.040823,0.000899,-594.907344,848.988990,-0.004210,0.006009
129,0.000906,129.809829,1,0.000496,0.999504,0.095950,66.413823,0.000470,128.040328,0.000906,-593.907839,849.988495,-0.004203,0.006016
130,0.000913,129.479852,1,0.000592,0.999408,0.025309,66.439132,0.000470,129.039736,0.000913,-592.908431,850.987903,-0.004196,0.006023
131,0.000920,129.063443,1,0.000750,0.999250,1.245540,67.684672,0.000479,130.038986,0.000920,-591.909181,851.987153,-0.004189,0.006030
132,0.000927,128.806805,1,0.001081,0.998919,0.029877,67.714549,0.000479,131.037905,0.000927,-590.910262,852.986072,-0.004182,0.006037
133,0.000934,128.634790,1,0.048825,0.951175,1.354376,69.068925,0.000489,131.989080,0.000934,-589.959087,853.937247,-0.004175,0.006044
134,0.000941,128.611172,1,0.000612,0.999388,0.265969,69.334894,0.000491,132.988467,0.000941,-588.959700,854.936634,-0.004168,0.006051
135,0.000948,128.442106,1,0.050648,0.949352,0.235429,69.570323,0.000492,133.937819,0.000948,-588.010348,855.885986,-0.004162,0.006058
136,0.000955,128.341128,1,0.000335,0.999665,1.028979,70.599302,0.000500,134.937485,0.000955,-587.010682,856.885652,-0.004155,0.006065
137,0.000962,128.316487,1,0.000303,0.999697,0.015587,70.614889,0.000500,135.937181,0.000962,-586.010986,857.885348,-0.004148,0.006072
138,0.000969,128.286074,1,0.000860,0.999140,3.755889,74.370778,0.000526,136.936322,0.000969,-585.011845,858.884489,-0.004140,0.006079
139,0.000976,128.119978,1,0.037379,0.962621,0.006397,74.377175,0.000526,137.898943,0.000976,-584.049224,859.847110,-0.004134,0.006086
140,0.000983,127.687217,1,0.000567,0.999433,0.169496,74.546672,0.000528,138.898376,0.000983,-583.049791,860.846543,-0.004127,0.006093
141,0.000990,126.326306,1,0.000145,0.999855,0.637051,75.183723,0.000532,139.898231,0.000990,-582.049936,861.846398,-0.004119,0.006100
142,0.000997,124.301230,1,0.000271,0.999729,0.880494,76.064216,0.000538,140.897960,0.000997,-581.050207,862.846127,-0.004112,0.006107
143,0.001004,124.287515,1,0.000525,0.999475,2.909788,78.974005,0.000559,141.897435,0.001004,-580.050732,863.845602,-0.004105,0.006114
144,0.001011,123.989297,1,0.000291,0.999709,2.978853,81.952858,0.000580,142.897144,0.001011,-579.051023,864.845311,-0.004098,0.006121
145,0.001018,123.913499,1,0.000177,0.999823,0.206293,82.159150,0.000581,143.896967,0.001018,-578.051200,865.845134,-0.004091,0.006128
146,0.001026,123.793325,1,0.000149,0.999851,3.222200,85.381351,0.000604,144.896818,0.001026,-577.051349,866.844985,-0.004084,0.006135
147,0.001033,123.499521,1,0.001845,0.998155,0.708789,86.090140,0.000609,145.894973,0.001033,-576.053194,867.843140,-0.004077,0.006142
148,0.001040,123.295851,1,0.000358,0.999642,0.422758,86.512898,0.000612,146.894615,0.001040,-575.053552,868.842782,-0.004070,0.006149
149,0.001047,122.972196,1,0.017707,0.982293,0.198130,86.711028,0.000614,147.876909,0.001047,-574.071258,869.825076,-0.004063,0.006156
150,0.001054,122.491654,1,0.000177,0.999823,0.672194,87.383222,0.000618,148.876731,0.001054,-573.071436,870.824898,-0.004056,0.006163
151,0.001061,122.435968,1,0.003476,0.996524,0.105114,87.488336,0.000619,149.873256,0.001061,-572.074911,871.821423,-0.004049,0.006170
152,0.001068,122.094758,1,0.022523,0.977477,0.477255,87.965590,0.000623,150.850733,0.001068,-571.097434,872.798900,-0.004042,0.006177
153,0.001075,122.062416,1,0.000151,0.999849,1.980338,89.945929,0.000637,151.850582,0.001075,-570.097585,873.798749,-0.004035,0.006184
154,0.001082,120.933516,1,0.000361,0.999639,0.154459,90.100388,0.000638,152.850221,0.001082,-569.097946,874.798388,-0.004028,0.006191
155,0.001089,120.774520,1,0.000124,0.999876,0.000533,90.100921,0.000638,153.850097,0.001089,-568.098070,875.798264,-0.004021,0.006198
156,0.001096,120.676349,1,0.000258,0.999742,1.113756,91.214677,0.000646,154.849840,0.001096,-567.098327,876.798007,-0.004014,0.006206
157,0.001103,120.024872,1,0.000217,0.999783,0.132925,91.347602,0.000647,155.849622,0.001103,-566.098545,877.797789,-0.004007,0.006213
158,0.001110,119.578952,1,0.022604,0.977396,1.401111,92.748713,0.000656,156.827018,0.001110,-565.121149,878.775185,-0.004000,0.006220
159,0.001117,118.925716,1,0.000092,0.999908,0.167316,92.916029,0.000658,157.826926,0.001117,-564.121241,879.775093,-0.003993,0.006227
160,0.001124,118.238071,1,0.000080,0.999920,1.975213,94.891242,0.000672,158.826846,0.001124,-563.121321,880.775013,-0.003986,0.006234
161,0.001131,117.956946,1,0.000176,0.999824,1.319798,96.211039,0.000681,159.826670,0.001131,-562.121497,881.774837,-0.003978,0.006241
162,0.001138,117.813255,1,0.021112,0.978888,0.542124,96.753163,0.000685,160.805558,0.001138,-561.142609,882.753725,-0.003972,0.006248
163,0.001145,117.697517,1,0.000199,0.999801,0.361071,97.114235,0.000687,161.805360,0.001145,-560.142807,883.753527,-0.003964,0.006255
164,0.001152,117.253044,1,0.000068,0.999932,0.189838,97.304072,0.000689,162.805292,0.001152,-559.142875,884.753459,-0.003957,0.006262
165,0.001159,116.979092,1,0.000162,0.999838,0.118296,97.422368,0.000690,163.805130,0.001159,-558.143037,885.753297,-0.003950,0.006269
166,0.001166,115.061452,1,0.000167,0.999833,1.373182,98.795550,0.000699,164.804963,0.001166,-557.143204,886.753130,-0.003943,0.006276
167,0.001173,114.598353,1,0.000165,0.999835,0.315174,99.110724,0.000701,165.804798,0.001173,-556.143369,887.752965,-0.003936,0.006283
168,0.001181,114.284073,1,0.000078,0.999922,3.072204,102.182928,0.000723,166.804719,0.001181,-555.143448,888.752886,-0.003929,0.006290
169,0.001188,114.018873,1,0.000102,0.999898,0.550951,102.733879,0.000727,167.804618,0.001188,-554.143549,889.752785,-0.003922,0.006297
170,0.001195,113.749367,1,0.014640,0.985360,1.603457,104.337336,0.000738,168.789978,0.001195,-553.158189,890.738145,-0.003915,0.006304
171,0.001202,113.214127,1,0.000097,0.999903,0.007124,104.344459,0.000739,169.789881,0.001202,-552.158286,891.738048,-0.003908,0.006311
172,0.001209,113.213901,1,0.000185,0.999815,1.264011,105.608470,0.000747,170.789696,0.001209,-551.158471,892.737863,-0.003901,0.006318
173,0.001216,113.079587,1,0.000075,0.999925,1.436854,107.045325,0.000758,171.789621,0.001216,-550.158546,893.737788,-0.003894,0.006325
174,0.001223,113.063784,1,0.000042,0.999958,1.610089,108.655413,0.000769,172.789579,0.001223,-549.158588,894.737746,-0.003887,0.006333
175,0.001230,112.128564,1,0.000068,0.999932,1.910459,110.565872,0.000783,173.789511,0.001230,-548.158656,895.737678,-0.003880,0.006340
176,0.001237,112.084326,1,0.000100,0.999900,0.527608,111.093480,0.000786,174.789411,0.001237,-547.158756,896.737578,-0.003873,0.006347
177,0.001244,110.994813,1,0.000328,0.999672,1.013977,112.107457,0.000793,175.789083,0.001244,-546.159084,897.737250,-0.003865,0.006354
178,0.001251,110.517748,1,0.000089,0.999911,2.996981,115.104438,0.000815,176.788995,0.001251,-545.159172,898.737162,-0.003858,0.006361
179,0.001258,110.506231,1,0.000062,0.999938,0.113803,115.218241,0.000815,177.788933,0.001258,-544.159234,899.737100,-0.003851,0.006368
180,0.001265,109.371342,1,0.000076,0.999924,0.102060,115.320302,0.000816,178.788857,0.001265,-543.159310,900.737024,-0.003844,0.006375
181,0.001272,109.352063,1,0.000075,0.999925,0.220312,115.540613,0.000818,179.788782,0.001272,-542.159385,901.736949,-0.003837,0.006382
182,0.001280,107.737129,1,0.000552,0.999448,0.312065,115.852678,0.000820,180.788230,0.001280,-541.159937,902.736397,-0.003830,0.006389
183,0.001287,106.622145,1,0.000061,0.999939,2.456524,118.309202,0.000837,181.788169,0.001287,-540.159998,903.736336,-0.003823,0.006396
184,0.001294,106.071131,1,0.000054,0.999946,0.390871,118.700073,0.000840,182.788115,0.001294,-539.160052,904.736282,-0.003816,0.006403
185,0.001301,104.942562,1,0.000048,0.999952,0.023259,118.723332,0.000840,183.788067,0.001301,-538.160100,905.736234,-0.003809,0.006410
186,0.001308,104.773439,1,0.000084,0.999916,1.463474,120.186806,0.000851,184.787983,0.001308,-537.160184,906.736150,-0.003802,0.006417
187,0.001315,104.640301,1,0.000560,0.999440,0.003143,120.189949,0.000851,185.787422,0.001315,-536.160745,907.735589,-0.003795,0.006425
188,0.001322,104.261721,1,0.000053,0.999947,0.123602,120.313552,0.000852,186.787369,0.001322,-535.160798,908.735536,-0.003788,0.006432
189,0.001329,104.239349,1,0.000108,0.999892,1.000182,121.313733,0.000859,187.787261,0.001329,-534.160906,909.735428,-0.003781,0.006439
190,0.001336,103.579394,1,0.000079,0.999921,0.124154,121.437887,0.000859,188.787182,0.001336,-533.160985,910.735349,-0.003773,0.006446
191,0.001343,102.504765,1,0.000066,0.999934,0.282721,121.720608,0.000861,189.787116,0.001343,-532.161051,911.735283,-0.003766,0.006453
192,0.001350,102.339614,1,0.000066,0.999934,0.019551,121.740159,0.000862,190.787050,0.001350,-531.161117,912.735217,-0.003759,0.006460
193,0.001357,102.288812,1,0.000060,0.999940,0.467535,122.207694,0.000865,191.786990,0.001357,-530.161177,913.735157,-0.003752,0.006467
