index,frac_index,conditional_eigenvalue,local_eigen_rank,leverage,expected_increment,y2,cumsum_y2,scaled_cumsum,expected,scaled_expected,band_lower,band_upper,scaled_band_lower,scaled_band_upper
1,0.000043,55.729187,1,0.014062,0.985938,5.905971,5.905971,0.000256,0.985938,0.000043,-290.825805,292.797681,-0.012599,0.012684
2,0.000085,55.725284,1,0.013895,0.986105,1.872298,7.778269,0.000337,1.972043,0.000085,-289.839700,293.783786,-0.012556,0.012727
3,0.000128,55.723960,1,0.021812,0.978188,10.596972,18.375242,0.000796,2.950231,0.000128,-288.861512,294.761974,-0.012513,0.012769
4,0.000170,55.717700,1,0.018260,0.981740,0.022307,18.397548,0.000797,3.931971,0.000170,-287.879772,295.743714,-0.012471,0.012812
5,0.000213,55.715284,1,0.014791,0.985209,0.233803,18.631352,0.000807,4.917180,0.000213,-286.894563,296.728923,-0.012428,0.012854
6,0.000256,55.712926,1,0.018923,0.981077,0.981577,19.612929,0.000850,5.898257,0.000256,-285.913486,297.710000,-0.012386,0.012897
7,0.000298,55.705823,1,0.018562,0.981438,0.038035,19.650965,0.000851,6.879695,0.000298,-284.932048,298.691438,-0.012343,0.012939
8,0.000341,55.677742,1,0.013755,0.986245,0.945700,20.596665,0.000892,7.865940,0.000341,-283.945803,299.677683,-0.012301,0.012982
9,0.000383,55.671335,1,0.021565,0.978435,6.749830,27.346495,0.001185,8.844375,0.000383,-282.967368,300.656118,-0.012258,0.013024
10,0.000426,55.666870,1,0.013974,0.986026,4.205407,31.551902,0.001367,9.830401,0.000426,-281.981342,301.642144,-0.012215,0.013067
11,0.000468,55.665350,1,0.018900,0.981100,0.582801,32.134703,0.001392,10.811501,0.000468,-281.000242,302.623244,-0.012173,0.013110
12,0.000511,55.651542,1,0.014821,0.985179,0.045164,32.179867,0.001394,11.796681,0.000511,-280.015062,303.608424,-0.012130,0.013152
13,0.000554,55.649126,1,0.018505,0.981495,0.001809,32.181676,0.001394,12.778176,0.000554,-279.033567,304.589918,-0.012088,0.013195
14,0.000596,55.648655,1,0.014199,0.985801,4.085808,36.267484,0.001571,13.763976,0.000596,-278.047767,305.575719,-0.012045,0.013238
15,0.000639,55.640234,1,0.013218,0.986782,0.047321,36.314806,0.001573,14.750759,0.000639,-277.060984,306.562502,-0.012002,0.013280
16,0.000682,55.631824,1,0.014106,0.985894,0.010402,36.325208,0.001574,15.736653,0.000682,-276.075090,307.548396,-0.011960,0.013323
17,0.000724,55.613281,1,0.021739,0.978261,1.153568,37.478776,0.001624,16.714914,0.000724,-275.096829,308.526657,-0.011917,0.013365
18,0.000767,55.530482,1,0.014277,0.985723,0.672798,38.151574,0.001653,17.700637,0.000767,-274.111106,309.512380,-0.011875,0.013408
19,0.000810,55.457153,1,0.013887,0.986113,2.660542,40.812116,0.001768,18.686750,0.000810,-273.124993,310.498493,-0.011832,0.013451
20,0.000852,55.395373,1,0.012500,0.987500,0.068660,40.880776,0.001771,19.674250,0.000852,-272.137493,311.485993,-0.011789,0.013494
21,0.000895,55.386249,1,0.011585,0.988415,0.335703,41.216479,0.001785,20.662666,0.000895,-271.149077,312.474409,-0.011746,0.013536
22,0.000938,55.367249,1,0.018932,0.981068,0.670958,41.887437,0.001815,21.643734,0.000938,-270.168009,313.455477,-0.011704,0.013579
23,0.000980,55.365754,1,0.015273,0.984727,3.258541,45.145977,0.001956,22.628461,0.000980,-269.183282,314.440204,-0.011661,0.013622
24,0.001023,55.362247,1,0.011732,0.988268,1.032565,46.178542,0.002000,23.616729,0.001023,-268.195014,315.428472,-0.011618,0.013664
25,0.001066,55.333043,1,0.014048,0.985952,2.663673,48.842216,0.002116,24.602681,0.001066,-267.209062,316.414424,-0.011576,0.013707
26,0.001109,55.327652,1,0.013610,0.986390,0.338667,49.180883,0.002131,25.589071,0.001109,-266.222672,317.400814,-0.011533,0.013750
27,0.001151,55.315771,1,0.014881,0.985119,0.074066,49.254949,0.002134,26.574190,0.001151,-265.237553,318.385933,-0.011490,0.013792
28,0.001194,55.294235,1,0.017894,0.982106,0.170510,49.425459,0.002141,27.556296,0.001194,-264.255447,319.368039,-0.011448,0.013835
29,0.001236,55.263786,1,0.013144,0.986856,0.277907,49.703366,0.002153,28.543152,0.001236,-263.268591,320.354895,-0.011405,0.013878
30,0.001279,55.212591,1,0.015054,0.984946,0.022109,49.725475,0.002154,29.528098,0.001279,-262.283645,321.339841,-0.011362,0.013920
31,0.001322,53.338828,1,0.016044,0.983956,0.320342,50.045817,0.002168,30.512054,0.001322,-261.299689,322.323797,-0.011320,0.013963
32,0.001364,52.756453,1,0.014717,0.985283,0.407038,50.452855,0.002186,31.497337,0.001364,-260.314406,323.309080,-0.011277,0.014006
33,0.001407,52.726709,1,0.014548,0.985452,0.000961,50.453816,0.002186,32.482789,0.001407,-259.328954,324.294532,-0.011234,0.014048
34,0.001450,51.654448,1,0.014257,0.985743,1.065842,51.519657,0.002232,33.468532,0.001450,-258.343211,325.280275,-0.011191,0.014091
35,0.001493,51.607291,1,0.014638,0.985362,0.522930,52.042588,0.002254,34.453894,0.001493,-257.357849,326.265637,-0.011149,0.014134
36,0.001536,51.504367,1,0.008366,0.991634,4.427382,56.469970,0.002446,35.445528,0.001536,-256.366215,327.257271,-0.011106,0.014177
37,0.001578,49.964839,1,0.011315,0.988685,0.723811,57.193780,0.002478,36.434213,0.001578,-255.377530,328.245956,-0.011063,0.014220
38,0.001621,49.350745,1,0.016138,0.983862,6.028455,63.222236,0.002739,37.418075,0.001621,-254.393668,329.229818,-0.011020,0.014262
39,0.001664,48.425980,1,0.010080,0.989920,0.581691,63.803927,0.002764,38.407995,0.001664,-253.403748,330.219738,-0.010977,0.014305
40,0.001707,48.384276,1,0.006794,0.993206,4.334842,68.138769,0.002952,39.401201,0.001707,-252.410542,331.212944,-0.010934,0.014348
41,0.001750,48.347213,1,0.006786,0.993214,0.412899,68.551668,0.002970,40.394416,0.001750,-251.417327,332.206159,-0.010891,0.014391
42,0.001793,48.328957,1,0.007354,0.992646,3.020124,71.571792,0.003100,41.387062,0.001793,-250.424681,333.198805,-0.010848,0.014434
43,0.001836,48.309546,1,0.006924,0.993076,0.257554,71.829346,0.003112,42.380138,0.001836,-249.431605,334.191881,-0.010805,0.014477
44,0.001879,48.271695,1,0.007416,0.992584,5.703716,77.533061,0.003359,43.372723,0.001879,-248.439020,335.184465,-0.010762,0.014520
45,0.001922,48.259025,1,0.007931,0.992069,0.000537,77.533598,0.003359,44.364792,0.001922,-247.446951,336.176535,-0.010719,0.014563
46,0.001965,48.158731,1,0.005842,0.994158,0.000374,77.533972,0.003359,45.358950,0.001965,-246.452793,337.170693,-0.010676,0.014606
47,0.002008,47.883491,1,0.006504,0.993496,12.970158,90.504131,0.003921,46.352445,0.002008,-245.459298,338.164188,-0.010633,0.014649
48,0.002051,47.779945,1,0.006004,0.993996,10.625220,101.129351,0.004381,47.346442,0.002051,-244.465301,339.158185,-0.010590,0.014692
49,0.002094,47.758266,1,0.006129,0.993871,0.866969,101.996320,0.004418,48.340313,0.002094,-243.471430,340.152056,-0.010547,0.014735
50,0.002137,47.711937,1,0.009401,0.990599,1.248715,103.245034,0.004473,49.330912,0.002137,-242.480831,341.142655,-0.010504,0.014778
51,0.002180,47.668192,1,0.007243,0.992757,2.463325,105.708359,0.004579,50.323669,0.002180,-241.488074,342.135412,-0.010461,0.014821
52,0.002223,47.469774,1,0.015759,0.984241,0.250718,105.959076,0.004590,51.307910,0.002223,-240.503833,343.119653,-0.010419,0.014864
53,0.002265,47.373049,1,0.016499,0.983501,0.809262,106.768338,0.004625,52.291411,0.002265,-239.520332,344.103154,-0.010376,0.014907
54,0.002308,47.237182,1,0.009808,0.990192,0.336293,107.104631,0.004640,53.281602,0.002308,-238.530141,345.093345,-0.010333,0.014949
55,0.002351,46.940425,1,0.007413,0.992587,0.825579,107.930210,0.004676,54.274189,0.002351,-237.537554,346.085932,-0.010290,0.014992
56,0.002394,46.616699,1,0.009287,0.990713,0.000002,107.930212,0.004676,55.264902,0.002394,-236.546841,347.076645,-0.010247,0.015035
57,0.002437,46.273239,1,0.010516,0.989484,0.402717,108.332928,0.004693,56.254386,0.002437,-235.557357,348.066129,-0.010204,0.015078
58,0.002480,46.252232,1,0.015023,0.984977,0.344811,108.677739,0.004708,57.239363,0.002480,-234.572380,349.051106,-0.010162,0.015121
59,0.002522,46.109648,1,0.015364,0.984636,1.062998,109.740738,0.004754,58.223999,0.002522,-233.587744,350.035742,-0.010119,0.015164
60,0.002565,45.026403,1,0.010328,0.989672,0.405602,110.146340,0.004772,59.213671,0.002565,-232.598072,351.025414,-0.010076,0.015206
61,0.002608,44.994959,1,0.010600,0.989400,0.175503,110.321843,0.004779,60.203071,0.002608,-231.608672,352.014814,-0.010033,0.015249
62,0.002651,44.977991,1,0.005507,0.994493,1.123126,111.444969,0.004828,61.197564,0.002651,-230.614179,353.009307,-0.009990,0.015292
