day,cov_name,lat_lon_resolution,lr,stepsize,sigma,range_lat,range_lon,advec_lat,advec_lon,beta,nugget,loss,time,epoch
2024-07-1,Vecc_may9,4508,0.03,100,21.182,1.207,1.697,0.027,-0.135,0.161,4.709,59825.213,5555.132169008255,701
2024-07-2,Vecc_may9,4508,0.03,100,21.735,0.936,1.629,-0.034,-0.196,0.183,3.476,72808.934,5575.965953111649,701
2024-07-3,Vecc_may9,4508,0.03,100,29.344,0.834,1.102,-0.071,-0.242,0.197,4.815,69316.382,4744.949248313904,601
2024-07-4,Vecc_may9,4508,0.03,100,27.014,1.748,2.036,-0.005,-0.096,0.105,5.323,55234.946,3932.5273547172546,501
2024-07-5,Vecc_may9,4508,0.03,100,23.554,0.964,1.333,0.091,-0.213,0.16,4.441,64882.583,5482.077184200287,701
2024-07-6,Vecc_may9,4508,0.03,100,20.133,1.842,3.171,0.055,-0.195,0.12,5.698,59473.235,4661.28626704216,601
2024-07-7,Vecc_may9,4508,0.03,100,23.64,0.818,2.181,-0.009,-0.282,0.168,6.522,57713.926,4689.962963581085,601
2024-07-8,Vecc_may9,4508,0.03,100,21.205,1.554,1.432,-0.115,-0.227,0.171,4.774,54734.89,5479.07115316391,701
2024-07-9,Vecc_may9,4508,0.03,100,14.29,1.516,1.929,0.022,-0.197,0.182,3.404,50716.744,5432.904322385788,701
2024-07-10,Vecc_may9,4508,0.03,100,13.75,1.718,3.572,0.024,-0.043,0.132,4.168,45288.832,4656.692492246628,601
2024-07-11,Vecc_may9,4508,0.03,100,20.586,3.029,4.971,-0.02,-0.073,0.091,2.93,40009.189,3888.780019044876,501
2024-07-12,Vecc_may9,4508,0.03,100,19.286,2.325,3.168,-0.074,-0.013,0.108,2.888,44238.582,3883.9435300827026,501
2024-07-13,Vecc_may9,4508,0.03,100,23.689,2.476,2.928,-0.036,0.004,0.096,3.114,46489.98,3896.7454323768616,501
2024-07-14,Vecc_may9,4508,0.03,100,23.505,3.949,5.98,-0.059,-0.114,0.081,2.313,37486.51,3138.3791196346283,401
2024-07-15,Vecc_may9,4508,0.03,100,26.773,2.552,3.365,-0.116,-0.033,0.121,3.437,52255.983,5479.894203662872,701
2024-07-16,Vecc_may9,4508,0.03,100,37.539,2.743,4.036,-0.046,-0.004,0.098,3.383,47952.325,3154.576263666153,401
2024-07-17,Vecc_may9,4508,0.03,100,34.77,2.352,3.815,-0.07,-0.089,0.093,3.573,47634.865,3149.0807452201843,401
2024-07-18,Vecc_may9,4508,0.03,100,27.972,2.526,4.046,0.023,-0.126,0.101,4.36,49544.215,3919.598537683487,501
2024-07-19,Vecc_may9,4508,0.03,100,25.946,1.848,3.033,-0.045,-0.169,0.16,3.493,48384.585,3933.0846021175385,501
2024-07-20,Vecc_may9,4508,0.03,100,20.753,1.721,2.863,-0.074,-0.394,0.16,4.868,53172.662,3923.8757905960083,501
2024-07-21,Vecc_may9,4508,0.03,100,17.622,3.196,5.756,-0.044,-0.185,0.135,3.774,44189.971,3917.120793581009,501
2024-07-22,Vecc_may9,4508,0.03,100,22.589,2.302,3.391,-0.01,-0.047,0.205,4.056,51836.637,4678.178375959396,601
2024-07-23,Vecc_may9,4508,0.03,100,20.086,0.872,2.728,0.013,-0.064,0.221,3.173,87172.453,7044.7413539886475,901
2024-07-24,Vecc_may9,4508,0.03,100,17.045,2.082,2.968,-0.055,0.083,0.184,3.617,54559.262,6262.695709943771,801
2024-07-25,Vecc_may9,4508,0.03,100,20.113,2.063,3.865,-0.015,-0.098,0.128,2.919,65886.693,7161.840099811554,901
2024-07-26,Vecc_may9,4508,0.03,100,26.371,1.434,3.267,0.004,-0.11,0.143,3.787,60908.625,6995.292006731033,901
2024-07-27,Vecc_may9,4508,0.03,100,25.257,3.011,3.946,0.05,-0.151,0.087,4.067,52937.149,4685.774333000183,601
2024-07-28,Vecc_may9,4508,0.03,100,15.172,2.445,4.32,0.026,-0.003,0.074,3.521,46206.057,4726.575687646866,601
2024-07-29,Vecc_may9,4508,0.03,100,15.468,2.075,2.912,0.002,-0.021,0.081,0.971,38013.045,4717.009407520294,601
2024-07-30,Vecc_may9,4508,0.03,100,13.674,2.381,4.709,0.003,0.012,0.061,2.718,46300.433,4693.131990432739,601
2024-07-31,Vecc_may9,4508,0.03,100,22.555,3.121,4.154,-0.0,-0.084,0.084,4.814,50635.845,3920.0353248119354,501
