year,month,day_idx,day,model_variant,model_label,loss,bin_idx,k_mid,ratio_I_over_EI_profile_mean,ratio_I_over_EI_profile_p10,ratio_I_over_EI_profile_p90,ratio_I_over_EI_mean,global_scale,profile_sigmasq
2023,7,0,2023-07-01,matern_s03,Matern s=0.3 nugget0,,76,13.227070,1.040153,0.686661,1.394375,1.092349,1.050181,13.425984
2023,7,0,2023-07-01,matern_s03,Matern s=0.3 nugget0,,77,13.399972,1.016092,0.555374,1.714353,1.067081,1.050181,13.425984
2023,7,0,2023-07-01,matern_s03,Matern s=0.3 nugget0,,78,13.572875,0.912909,0.707745,1.177682,0.958720,1.050181,13.425984
2023,7,0,2023-07-01,matern_s03,Matern s=0.3 nugget0,,79,13.745778,0.966091,0.641914,1.457255,1.014570,1.050181,13.425984
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,0,0.086451,2.025484,0.999532,2.758307,2.103816,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,1,0.259354,1.517291,0.494711,2.710472,1.575969,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,2,0.432257,0.998077,0.319479,2.219928,1.036676,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,3,0.605160,1.058207,0.442356,1.747341,1.099132,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,4,0.778063,0.854271,0.436479,1.517272,0.887308,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,5,0.950966,1.095717,0.482855,1.953367,1.138092,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,6,1.123869,1.114985,0.535525,1.776288,1.158105,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,7,1.296772,0.792295,0.368632,1.367034,0.822936,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,8,1.469674,0.816436,0.430232,1.375017,0.848011,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,9,1.642577,0.881150,0.411340,1.462483,0.915227,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,10,1.815480,0.797538,0.449357,1.155760,0.828381,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,11,1.988383,0.925240,0.494222,1.490430,0.961022,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,12,2.161286,0.810312,0.442168,1.254697,0.841649,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,13,2.334189,0.962140,0.468446,1.531169,0.999349,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,14,2.507092,0.953065,0.508061,1.365882,0.989923,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,15,2.679994,0.940823,0.434857,1.549809,0.977208,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,16,2.852897,0.871258,0.415558,1.430937,0.904952,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,17,3.025800,0.941760,0.532628,1.354074,0.978181,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,18,3.198703,1.027029,0.485639,1.498481,1.066747,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,19,3.371606,0.997576,0.602568,1.524830,1.036155,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,20,3.544509,0.910560,0.498544,1.461100,0.945774,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,21,3.717412,1.021339,0.545008,1.493176,1.060837,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,22,3.890315,0.995199,0.572735,1.697301,1.033687,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,23,4.063217,1.054189,0.546094,1.553060,1.094957,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,24,4.236120,0.984959,0.570444,1.468466,1.023050,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,25,4.409023,1.000541,0.550275,1.565175,1.039236,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,26,4.581926,0.980715,0.577540,1.443471,1.018642,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,27,4.754829,1.052800,0.655215,1.553387,1.093515,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,28,4.927732,0.996306,0.569379,1.470964,1.034836,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,29,5.100635,0.993104,0.536652,1.469028,1.031510,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,30,5.273538,0.978756,0.505516,1.457823,1.016607,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,31,5.446440,0.971868,0.503831,1.507493,1.009453,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,32,5.619343,1.069243,0.585348,1.618104,1.110594,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,33,5.792246,1.042602,0.561960,1.595755,1.082922,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,34,5.965149,1.024837,0.568847,1.490319,1.064470,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,35,6.138052,1.024426,0.594523,1.503579,1.064044,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,36,6.310955,1.051516,0.612123,1.613936,1.092182,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,37,6.483858,1.022609,0.558744,1.502026,1.062157,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,38,6.656761,1.091966,0.632188,1.616074,1.134195,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,39,6.829663,1.052602,0.569671,1.611067,1.093310,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,40,7.002566,1.075151,0.588171,1.599619,1.116731,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,41,7.175469,1.060116,0.560605,1.552887,1.101114,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,42,7.348372,1.060857,0.612416,1.600040,1.101883,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,43,7.521275,1.051503,0.621285,1.490316,1.092168,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,44,7.694178,1.038835,0.588503,1.582200,1.079010,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,45,7.867081,1.053295,0.551782,1.668819,1.094029,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,46,8.039983,1.063726,0.600785,1.556594,1.104864,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,47,8.212886,1.042209,0.634547,1.542780,1.082515,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,48,8.385789,1.004245,0.628985,1.476929,1.043083,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,49,8.558692,1.011460,0.615180,1.429930,1.050577,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,50,8.731595,1.015231,0.521065,1.569666,1.054494,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,51,8.904498,0.987657,0.542988,1.536939,1.025853,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,52,9.077401,0.977014,0.557354,1.471194,1.014798,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,53,9.250304,1.006111,0.576251,1.489033,1.045020,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,54,9.423206,1.037481,0.572135,1.630398,1.077603,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,55,9.596109,0.987814,0.565561,1.461576,1.026016,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,56,9.769012,0.979894,0.568027,1.416181,1.017790,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,57,9.941915,0.981211,0.538995,1.491987,1.019158,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,58,10.114818,1.026646,0.585267,1.443261,1.066349,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,59,10.287721,0.964327,0.528732,1.403431,1.001621,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,60,10.460624,0.931971,0.572901,1.390538,0.968013,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,61,10.633527,0.923501,0.512784,1.371076,0.959215,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,62,10.806429,0.985041,0.579206,1.452155,1.023136,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,63,10.979332,0.983549,0.549399,1.480405,1.021586,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,64,11.152235,0.996021,0.566962,1.331016,1.034540,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,65,11.325138,0.947661,0.547882,1.425580,0.984310,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,66,11.498041,0.928267,0.536678,1.337788,0.964166,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,67,11.670944,0.974014,0.539681,1.427319,1.011682,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,68,11.843847,0.958027,0.591992,1.367094,0.995077,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,69,12.016750,0.959798,0.554445,1.443284,0.996916,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,70,12.189652,0.922613,0.550944,1.362318,0.958294,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,71,12.362555,0.954342,0.649583,1.243729,0.991249,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,72,12.535458,0.910801,0.538915,1.345186,0.946024,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,73,12.708361,0.889153,0.478445,1.266762,0.923540,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,74,12.881264,0.880468,0.603103,1.235645,0.914518,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,75,13.054167,0.970579,0.593405,1.293110,1.008114,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,76,13.227070,1.029749,0.680256,1.376243,1.069573,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,77,13.399972,1.004583,0.552335,1.695574,1.043433,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,78,13.572875,0.901407,0.695987,1.167696,0.936267,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b1,GC a=0.75 b=1 nugget0,,79,13.745778,0.955331,0.635594,1.440971,0.992277,1.038673,13.584281
2023,7,0,2023-07-01,gc_a075_b05,GC a=0.75 b=0.5 nugget0,,0,0.086451,1.183990,0.545265,1.640222,1.215943,1.026988,17.137302
2023,7,0,2023-07-01,gc_a075_b05,GC a=0.75 b=0.5 nugget0,,1,0.259354,1.152790,0.371036,2.124602,1.183901,1.026988,17.137302
2023,7,0,2023-07-01,gc_a075_b05,GC a=0.75 b=0.5 nugget0,,2,0.432257,0.832713,0.281587,1.807198,0.855186,1.026988,17.137302
2023,7,0,2023-07-01,gc_a075_b05,GC a=0.75 b=0.5 nugget0,,3,0.605160,0.937362,0.407919,1.504150,0.962659,1.026988,17.137302
2023,7,0,2023-07-01,gc_a075_b05,GC a=0.75 b=0.5 nugget0,,4,0.778063,0.794543,0.423822,1.436149,0.815986,1.026988,17.137302
2023,7,0,2023-07-01,gc_a075_b05,GC a=0.75 b=0.5 nugget0,,5,0.950966,1.044486,0.473750,1.847743,1.072675,1.026988,17.137302
2023,7,0,2023-07-01,gc_a075_b05,GC a=0.75 b=0.5 nugget0,,6,1.123869,1.075661,0.522574,1.675365,1.104691,1.026988,17.137302
2023,7,0,2023-07-01,gc_a075_b05,GC a=0.75 b=0.5 nugget0,,7,1.296772,0.783123,0.359602,1.363693,0.804258,1.026988,17.137302
2023,7,0,2023-07-01,gc_a075_b05,GC a=0.75 b=0.5 nugget0,,8,1.469674,0.799736,0.419368,1.269825,0.821320,1.026988,17.137302
2023,7,0,2023-07-01,gc_a075_b05,GC a=0.75 b=0.5 nugget0,,9,1.642577,0.874455,0.409760,1.456538,0.898054,1.026988,17.137302
2023,7,0,2023-07-01,gc_a075_b05,GC a=0.75 b=0.5 nugget0,,10,1.815480,0.791872,0.440472,1.141288,0.813243,1.026988,17.137302
2023,7,0,2023-07-01,gc_a075_b05,GC a=0.75 b=0.5 nugget0,,11,1.988383,0.926798,0.502847,1.441225,0.951811,1.026988,17.137302
2023,7,0,2023-07-01,gc_a075_b05,GC a=0.75 b=0.5 nugget0,,12,2.161286,0.813282,0.440291,1.247909,0.835231,1.026988,17.137302
2023,7,0,2023-07-01,gc_a075_b05,GC a=0.75 b=0.5 nugget0,,13,2.334189,0.957187,0.470010,1.548829,0.983019,1.026988,17.137302
2023,7,0,2023-07-01,gc_a075_b05,GC a=0.75 b=0.5 nugget0,,14,2.507092,0.959306,0.511363,1.396199,0.985196,1.026988,17.137302
2023,7,0,2023-07-01,gc_a075_b05,GC a=0.75 b=0.5 nugget0,,15,2.679994,0.952547,0.429329,1.519306,0.978254,1.026988,17.137302
2023,7,0,2023-07-01,gc_a075_b05,GC a=0.75 b=0.5 nugget0,,16,2.852897,0.875307,0.421860,1.461266,0.898930,1.026988,17.137302
2023,7,0,2023-07-01,gc_a075_b05,GC a=0.75 b=0.5 nugget0,,17,3.025800,0.953055,0.535686,1.378524,0.978776,1.026988,17.137302
2023,7,0,2023-07-01,gc_a075_b05,GC a=0.75 b=0.5 nugget0,,18,3.198703,1.035225,0.483739,1.525939,1.063164,1.026988,17.137302
2023,7,0,2023-07-01,gc_a075_b05,GC a=0.75 b=0.5 nugget0,,19,3.371606,1.004906,0.608703,1.552075,1.032026,1.026988,17.137302
