year,month,day_num,direction,lag,daily_mean,mean_pair_count,hour_1,n_pairs_hour_1,hour_2,n_pairs_hour_2,hour_3,n_pairs_hour_3,hour_4,n_pairs_hour_4,hour_5,n_pairs_hour_5,hour_6,n_pairs_hour_6,hour_7,n_pairs_hour_7,hour_8,n_pairs_hour_8
2025,7,2,lat,1.0560,8.9073,10673.3750,10.4506,10338,10.0864,9973,8.4871,9886,8.9510,9459,9.7523,10144,8.8067,11145,7.9531,11705,6.7713,12737.0000
2025,7,2,lat,1.2760,9.5160,10023.2500,10.6013,9780,10.2926,9293,9.1116,9176,10.1057,8789,10.6167,9514,9.4583,10530,8.7106,11065,7.2309,12039.0000
2025,7,2,lat,1.4960,10.4003,9453.0000,11.2740,9307,10.7383,8754,9.6651,8671,10.8861,8272,11.8398,8916,10.6658,9966,10.0790,10390,8.0546,11348.0000
2025,7,2,lat,1.7160,11.1970,8935.1250,11.7444,8888,10.8842,8384,9.9433,8215,11.8439,7843,13.0343,8409,11.9032,9327,11.2853,9797,8.9372,10618.0000
2025,7,2,lat,1.9360,11.9788,8327.5000,11.9713,8341,11.1346,7885,10.3214,7593,12.4008,7289,13.8041,7891,13.1511,8656,12.9784,9063,10.0691,9902.0000
2025,7,2,lat,2.1560,12.8969,7679.0000,12.4624,7740,11.8449,7243,10.9833,6982,13.1780,6634,14.9289,7279,14.1706,8037,14.4673,8361,11.1399,9156.0000
2025,7,2,lon,0.0630,2.6186,14970.0000,2.9861,15053,2.8704,14601,2.5072,14364,2.5927,13927,2.3253,14394,2.5846,15289,2.6386,15718,2.4438,16414.0000
2025,7,2,lon,0.1260,3.5840,14642.7500,3.9345,14751,4.0876,14286,3.6227,14001,3.6639,13547,3.2820,14010,3.5213,14943,3.4887,15419,3.0713,16185.0000
2025,7,2,lon,0.1800,4.2066,14405.1250,4.6373,14546,4.8083,14012,4.2483,13718,4.3741,13247,3.9013,13728,4.1917,14703,4.0376,15233,3.4546,16054.0000
2025,7,2,lon,0.3690,5.3097,13828.7500,5.8769,13980,6.3187,13445,5.3872,13072,5.5884,12526,5.0579,13034,5.1792,14137,5.0627,14786,4.0070,15650.0000
2025,7,2,lon,0.5580,5.9466,13368.1250,6.7582,13566,7.3457,12984,5.9680,12544,5.9855,11952,5.8238,12463,5.8404,13716,5.4584,14438,4.3931,15282.0000
2025,7,2,lon,0.7470,6.4444,12957.3750,7.4431,13214,8.0471,12603,6.4338,12096,6.1835,11433,6.5008,11957,6.3193,13314,5.8215,14077,4.8065,14965.0000
2025,7,2,lon,0.9360,6.7680,12589.2500,8.1024,12865,8.3946,12261,6.8239,11667,6.4345,11011,6.8737,11523,6.4201,12946,6.0718,13780,5.0233,14661.0000
2025,7,2,lon,1.1250,7.1242,12231.0000,8.6153,12510,8.7251,11898,7.1982,11272,6.6957,10645,7.1120,11149,6.8275,12564,6.4401,13466,5.3797,14344.0000
2025,7,2,lon,1.3140,7.4654,11909.2500,9.2659,12170,9.0842,11605,7.5392,10905,7.0673,10284,7.2976,10827,7.2267,12270,6.5331,13179,5.7096,14034.0000
2025,7,2,lon,1.5030,7.7085,11614.5000,9.7852,11843,9.3957,11297,7.7571,10623,7.1914,9999,7.4108,10509,7.4874,11995,6.8959,12908,5.7444,13742.0000
2025,7,2,lon,1.6920,7.9758,11343.8750,10.0782,11527,9.5520,10981,7.9808,10415,7.6369,9699,7.6811,10277,7.7634,11714,7.1951,12650,5.9185,13488.0000
2025,7,2,lon,1.8810,8.2448,11057.2500,10.3136,11190,9.7321,10656,8.3649,10150,7.9404,9400,7.8320,10006,8.0096,11472,7.5056,12399,6.2605,13185.0000
2025,7,3,lat,0.0440,4.8133,17680.8750,4.6985,17245,5.3742,17405,5.3900,17663,5.2331,17845,5.1108,17873,4.8986,17764,4.3353,17830,3.4657,17822.0000
2025,7,3,lat,0.1320,8.1056,17328.2500,7.5067,16840,8.6495,17010,9.0786,17305,9.4498,17515,8.9300,17552,7.9516,17424,7.4058,17495,5.8724,17485.0000
2025,7,3,lat,0.1760,8.9317,17161.6250,8.3175,16653,9.4687,16834,10.1559,17139,10.3974,17354,9.7930,17391,8.7132,17264,8.1512,17333,6.4567,17325.0000
2025,7,3,lat,0.3960,11.1604,16342.7500,10.7405,15739,12.3083,15977,12.3094,16360,12.3666,16561,11.9887,16589,10.9623,16458,10.5828,16533,8.0246,16525.0000
2025,7,3,lat,0.6160,12.5403,15532.6250,12.4675,14843,13.6880,15145,13.3274,15583,14.0383,15764,13.5177,15793,12.2678,15663,12.1231,15733,8.8925,15737.0000
2025,7,3,lat,0.8360,13.3917,14725.3750,13.4179,13964,14.3247,14329,14.5685,14794,15.3456,14965,14.3545,14995,12.6340,14878,13.0951,14936,9.3936,14942.0000
2025,7,3,lat,1.0560,13.9475,13925.2500,13.8211,13138,14.7058,13522,15.4047,13997,16.3406,14167,15.2714,14202,13.0912,14089,13.3465,14139,9.5989,14148.0000
2025,7,3,lat,1.2760,14.1281,13137.7500,14.2649,12343,14.5978,12725,15.5494,13203,16.2388,13378,15.8021,13418,13.9151,13318,13.1449,13356,9.5121,13361.0000
2025,7,3,lat,1.4960,14.3398,12355.5000,13.8827,11546,14.9542,11935,15.6622,12411,17.0257,12600,16.0122,12630,14.7079,12551,13.2503,12590,9.2233,12581.0000
2025,7,3,lat,1.7160,14.6155,11573.6250,13.7859,10762,15.2917,11156,16.2957,11626,17.8285,11814,16.7222,11845,14.7409,11769,13.0537,11813,9.2057,11804.0000
2025,7,3,lat,1.9360,14.7850,10802.2500,13.7224,10058,15.2459,10395,16.4613,10847,18.2801,11025,17.7178,11057,14.6366,10984,13.2864,11029,8.9298,11023.0000
2025,7,3,lat,2.1560,15.0622,10044.7500,13.9148,9394,15.6998,9681,17.1391,10087,18.4707,10239,17.8582,10269,14.8745,10204,13.2670,10247,9.2740,10237.0000
2025,7,3,lon,0.0630,4.8273,17725.3750,4.6468,17288,5.2938,17441,5.4858,17697,5.4044,17889,5.2728,17919,4.7564,17807,4.2759,17889,3.4823,17873.0000
2025,7,3,lon,0.1260,6.5694,17593.5000,6.1455,17135,7.1637,17292,7.4338,17564,7.6696,17769,7.2078,17801,6.4400,17680,5.9011,17761,4.5940,17746.0000
2025,7,3,lon,0.1800,7.6749,17470.1250,7.1238,16995,8.4807,17146,8.6646,17443,8.7840,17651,8.4957,17687,7.5434,17563,7.0057,17643,5.3011,17633.0000
2025,7,3,lon,0.3690,9.5335,17110.8750,8.5127,16582,10.6877,16742,10.9908,17090,11.2489,17304,10.3728,17346,9.2037,17224,8.7909,17304,6.4609,17295.0000
2025,7,3,lon,0.5580,10.5877,16753.5000,9.4072,16175,12.0053,16348,12.1180,16746,12.6774,16957,11.4946,17005,10.1687,16879,9.7488,16964,7.0818,16954.0000
2025,7,3,lon,0.7470,11.2344,16401.1250,9.8296,15773,12.6581,15967,12.7358,16408,13.2777,16616,12.6377,16663,10.8126,16542,10.2923,16621,7.6313,16619.0000
2025,7,3,lon,0.9360,11.6104,16053.7500,9.9250,15390,12.9351,15598,13.0469,16079,13.8611,16281,13.3962,16321,11.4663,16197,10.3453,16284,7.9072,16280.0000
2025,7,3,lon,1.1250,11.9810,15709.0000,10.3228,15021,13.2322,15239,13.4660,15737,14.1593,15949,13.8952,15981,12.0665,15858,10.4762,15944,8.2294,15943.0000
2025,7,3,lon,1.3140,12.2873,15367.8750,10.7082,14642,13.3227,14892,13.7300,15406,14.4280,15621,13.9719,15641,12.3903,15526,11.0000,15612,8.7473,15603.0000
2025,7,3,lon,1.5030,12.5030,15024.6250,11.1385,14260,13.4942,14551,13.8476,15065,14.2251,15287,14.0062,15305,12.6717,15191,11.5830,15275,9.0578,15263.0000
2025,7,3,lon,1.6920,12.7371,14681.7500,11.5459,13887,13.8392,14213,13.8477,14723,14.4327,14948,14.1823,14966,12.8765,14853,11.8316,14943,9.3412,14921.0000
2025,7,3,lon,1.8810,13.2094,14342.1250,12.3348,13536,14.3896,13876,14.3759,14384,14.9402,14608,14.5407,14627,13.2102,14522,12.3531,14605,9.5302,14579.0000
2025,7,4,lat,0.0440,4.9797,17355.3750,4.4142,17456,6.1868,16441,6.3842,17109,6.0287,17505,5.3767,17550,4.9131,17566,3.7903,17598,2.7440,17618.0000
2025,7,4,lat,0.1320,8.1891,16962.5000,6.3642,17075,8.8243,15938,10.2838,16685,10.0843,17146,9.6933,17190,8.0692,17202,7.1096,17221,5.0839,17243.0000
2025,7,4,lat,0.1760,9.0677,16787.2500,6.9141,16909,9.4600,15733,10.9445,16514,11.2378,16975,10.8933,17021,9.0408,17026,8.2459,17045,5.8049,17075.0000
2025,7,4,lat,0.3960,11.2906,15976.7500,8.1823,16116,10.9130,14899,12.1290,15704,13.4288,16153,13.4871,16226,11.8411,16227,12.0583,16219,8.2855,16270.0000
2025,7,4,lat,0.6160,12.5992,15226.6250,9.2193,15340,11.8188,14224,13.1231,14949,14.1530,15439,14.8137,15484,13.3400,15479,14.3105,15426,10.0150,15472.0000
2025,7,4,lat,0.8360,13.0213,14474.3750,9.2930,14605,11.8922,13570,13.1729,14186,14.6595,14684,14.6738,14719,14.3010,14714,15.2695,14638,10.9081,14679.0000
2025,7,4,lat,1.0560,13.2892,13710.3750,9.2662,13837,11.8678,12836,13.4731,13438,14.8226,13914,15.1851,13936,14.4096,13941,15.4792,13866,11.8103,13915.0000
2025,7,4,lat,1.2760,13.3866,12952.5000,9.0643,13068,12.3088,12064,13.9181,12676,14.8171,13114,15.1416,13152,14.2503,13194,15.0601,13166,12.5325,13186.0000
2025,7,4,lat,1.4960,13.6965,12203.3750,9.1971,12300,12.7334,11357,14.4783,11933,15.1379,12345,15.5858,12384,14.7993,12426,14.5499,12436,13.0908,12446.0000
2025,7,4,lat,1.7160,14.3513,11447.1250,9.6921,11547,13.3821,10667,14.9547,11192,15.6454,11574,16.4741,11618,15.3034,11653,15.1364,11651,14.2219,11675.0000
2025,7,4,lat,1.9360,14.8314,10675.5000,10.0621,10770,13.9269,9941,15.1879,10445,16.7331,10795,16.0554,10833,15.6713,10862,15.7592,10867,15.2552,10891.0000
2025,7,4,lat,2.1560,15.4072,9895.0000,10.1718,9985,14.3166,9200,15.3995,9677,17.0707,10008,16.5499,10044,16.5030,10069,16.9544,10074,16.2918,10103.0000
2025,7,4,lon,0.0630,5.3314,17387.2500,4.5227,17494,6.2627,16428,6.5305,17131,6.2404,17549,5.8785,17606,5.3932,17595,4.4496,17636,3.3739,17659.0000
2025,7,4,lon,0.1260,7.1162,17236.5000,5.6277,17358,7.8543,16214,8.7212,16959,8.6270,17417,8.1452,17460,7.0102,17459,6.1854,17497,4.7589,17528.0000
2025,7,4,lon,0.1800,8.1169,17100.3750,6.3629,17219,8.5426,16054,9.8285,16810,10.0553,17290,9.5389,17330,7.9628,17331,7.1048,17371,5.5397,17398.0000
2025,7,4,lon,0.3690,9.5075,16727.0000,7.4247,16862,9.7933,15606,10.9953,16401,11.6200,16927,11.3876,16978,9.7282,16982,8.6410,17017,6.4697,17043.0000
2025,7,4,lon,0.5580,10.4093,16370.6250,7.9683,16501,10.7325,15218,11.8082,16033,12.5965,16561,12.6480,16616,10.8013,16637,9.6981,16678,7.0212,16721.0000
2025,7,4,lon,0.7470,11.0506,16025.0000,8.6190,16163,11.2748,14852,12.3695,15664,13.1779,16209,13.3359,16263,11.7624,16299,10.4848,16352,7.3806,16398.0000
2025,7,4,lon,0.9360,11.5546,15684.0000,9.0419,15834,11.7314,14485,12.6587,15310,13.7122,15854,13.9912,15911,12.3805,15964,11.1322,16042,7.7892,16072.0000
2025,7,4,lon,1.1250,11.8458,15343.3750,9.3542,15503,11.7158,14116,12.8768,14971,14.3135,15506,14.3908,15576,12.7264,15629,11.6689,15705,7.7198,15741.0000
2025,7,4,lon,1.3140,11.9996,15004.5000,9.6992,15179,12.0923,13765,12.6255,14622,14.3830,15160,14.7161,15233,12.8364,15296,12.1218,15379,7.5221,15402.0000
2025,7,4,lon,1.5030,12.2808,14666.1250,10.1540,14847,12.4181,13410,12.9430,14282,14.4420,14822,14.9426,14892,13.1350,14954,12.5105,15057,7.7016,15065.0000
2025,7,4,lon,1.6920,12.5766,14329.2500,10.4314,14509,12.5830,13057,13.3353,13946,14.7356,14481,15.2305,14550,13.4476,14614,12.9462,14730,7.9033,14747.0000
2025,7,4,lon,1.8810,12.6659,13987.2500,10.4655,14168,12.5085,12694,13.3208,13609,14.6255,14145,15.5938,14208,13.7052,14275,12.9918,14388,8.1157,14411.0000
2025,7,5,lat,0.0440,5.6199,17387.5000,5.6781,17025,6.4117,17001,6.5545,16998,6.1403,17303,6.2087,17720,5.5319,17752,4.6810,17651,3.7527,17650.0000
2025,7,5,lat,0.1320,11.0978,16999.0000,10.5040,16590,12.3417,16592,13.0251,16584,12.7481,16885,12.8537,17368,11.3375,17420,9.1765,17284,6.7960,17269.0000
2025,7,5,lat,0.1760,12.8816,16828.3750,12.1943,16405,14.3737,16413,14.9412,16420,14.9240,16701,15.0046,17206,13.1071,17267,10.8366,17120,7.6714,17095.0000
2025,7,5,lat,0.3960,17.9174,16040.1250,17.4887,15647,20.4017,15611,20.8809,15649,21.5139,15884,20.1673,16420,17.5868,16474,15.0777,16339,10.2226,16297.0000
2025,7,5,lat,0.6160,20.1150,15265.3750,20.6221,14882,23.0029,14816,24.2543,14882,24.1097,15175,22.6404,15643,19.2321,15681,16.0043,15549,11.0543,15495.0000
2025,7,5,lat,0.8360,21.1066,14486.2500,21.7975,14117,24.0011,14010,26.4110,14099,26.0569,14428,23.0455,14869,19.6113,14901,16.7060,14764,11.2233,14702.0000
2025,7,5,lat,1.0560,21.4174,13710.3750,21.9993,13348,24.2788,13232,26.3372,13338,25.7109,13673,23.2935,14080,20.7177,14112,17.0872,13982,11.9144,13918.0000
2025,7,5,lat,1.2760,21.5050,12944.8750,22.2801,12562,24.1309,12470,26.4473,12603,25.4643,12897,23.1279,13292,21.0195,13339,17.5062,13226,12.0640,13170.0000
2025,7,5,lat,1.4960,21.7794,12186.0000,23.9898,11828,25.5044,11772,26.3785,11856,25.5532,12125,22.4178,12505,20.4079,12545,17.8548,12450,12.1286,12407.0000
2025,7,5,lat,1.7160,22.3128,11411.7500,25.0636,11091,27.4998,11028,27.4878,11069,25.2081,11332,21.6638,11714,21.1585,11752,18.1556,11667,12.2652,11641.0000
2025,7,5,lat,1.9360,22.8767,10627.8750,26.0530,10298,28.6609,10243,27.2057,10278,25.3235,10542,22.9741,10927,23.0022,10964,18.1184,10885,11.6758,10886.0000
2025,7,5,lat,2.1560,22.7613,9844.7500,26.9331,9530,28.2408,9468,25.8568,9492,25.2414,9755,23.9731,10138,23.1391,10175,17.7187,10094,10.9873,10106.0000
2025,7,5,lon,0.0630,5.8464,17418.3750,6.3545,17040,6.8368,17026,6.8411,17034,6.5969,17329,6.3064,17755,5.6277,17785,4.5951,17685,3.6126,17693.0000
2025,7,5,lon,0.1260,8.6921,17263.1250,9.0118,16870,10.0426,16845,10.3941,16860,10.1665,17165,9.8164,17609,8.3907,17656,6.7311,17549,4.9831,17551.0000
2025,7,5,lon,0.1800,10.5197,17128.2500,10.8787,16736,12.2656,16684,12.5492,16723,12.2189,17021,11.9655,17477,10.1675,17529,8.2547,17427,5.8577,17429.0000
2025,7,5,lon,0.3690,13.6983,16752.2500,14.0935,16351,15.9852,16272,15.9155,16335,16.0577,16640,15.3516,17121,13.5264,17177,11.0568,17052,7.5995,17070.0000
2025,7,5,lon,0.5580,15.3912,16400.5000,16.0341,15991,18.1949,15885,17.6760,15983,17.2421,16308,17.0190,16787,15.4264,16841,12.8311,16700,8.7057,16709.0000
2025,7,5,lon,0.7470,16.5624,16067.0000,17.6535,15672,19.8608,15544,19.3503,15652,18.3086,15973,17.5546,16456,16.5029,16510,13.8158,16364,9.4530,16365.0000
2025,7,5,lon,0.9360,17.3903,15749.8750,19.5398,15383,20.7292,15251,20.3425,15336,18.6319,15650,18.0744,16129,17.1258,16194,14.3844,16024,10.2947,16032.0000
2025,7,5,lon,1.1250,18.2032,15429.6250,21.4884,15091,21.3271,14977,20.6253,15016,19.3563,15312,18.4989,15796,18.0538,15854,15.2542,15682,11.0215,15709.0000
2025,7,5,lon,1.3140,19.0444,15103.7500,22.2843,14769,22.0837,14697,21.7532,14700,20.5387,14965,19.3307,15459,18.6570,15514,16.0406,15346,11.6669,15380.0000
2025,7,5,lon,1.5030,19.5959,14775.7500,22.5998,14434,22.3724,14372,22.4248,14369,21.5506,14649,20.1198,15132,19.2274,15175,16.5295,15024,11.9425,15051.0000
2025,7,5,lon,1.6920,20.0958,14445.0000,23.0440,14093,23.2391,14039,23.1799,14052,22.2528,14322,20.6221,14797,19.8831,14845,16.5284,14700,12.0170,14712.0000
2025,7,5,lon,1.8810,20.1988,14118.2500,22.9789,13760,23.2602,13710,23.5026,13746,22.1384,13998,20.9513,14458,20.1473,14518,16.3066,14379,12.3052,14377.0000
2025,7,6,lat,0.0440,5.4200,16902.1250,5.0192,17480,5.9229,17239,5.7979,17094,6.2110,16944,6.3549,16529,5.4583,16446,4.7741,16624,3.8216,16861.0000
2025,7,6,lat,0.1320,10.2271,16387.1250,8.7250,17082,10.4910,16775,11.2214,16595,12.1464,16440,12.5834,15958,10.3763,15880,9.2048,16041,7.0685,16326.0000
2025,7,6,lat,0.1760,11.6566,16178.3750,9.8024,16911,12.0654,16580,12.8432,16387,13.8229,16239,14.2082,15724,11.8897,15654,10.5907,15809,8.0307,16123.0000
2025,7,6,lat,0.3960,15.9196,15260.3750,13.4580,16068,16.2523,15697,16.3377,15475,18.2986,15316,19.5410,14736,17.2667,14712,14.8566,14851,11.3459,15228.0000
2025,7,6,lat,0.6160,18.7653,14451.5000,16.3405,15264,18.7337,14924,19.1849,14730,20.7434,14487,22.2711,13903,20.6912,13815,18.4514,14034,13.7067,14455.0000
2025,7,6,lat,0.8360,21.0483,13664.0000,18.5322,14476,20.7843,14131,21.5305,13991,23.2849,13669,23.5973,13109,22.4790,12953,21.8038,13287,16.3741,13696.0000
2025,7,6,lat,1.0560,22.9692,12902.0000,20.3921,13715,22.4345,13356,23.5798,13186,25.2614,12900,25.8929,12350,23.8594,12211,24.3431,12523,17.9905,12975.0000
2025,7,6,lat,1.2760,24.3969,12172.6250,21.2800,12943,23.5160,12577,25.2904,12377,27.5811,12176,27.6567,11648,25.0825,11533,25.7332,11867,19.0353,12260.0000
2025,7,6,lat,1.4960,25.7939,11494.0000,23.0474,12163,25.4656,11828,26.9354,11701,29.2020,11546,29.4580,11027,26.6098,10932,25.8120,11218,19.8209,11537.0000
2025,7,6,lat,1.7160,27.7762,10851.8750,26.2991,11420,27.6174,11179,29.6556,11071,31.3143,10932,30.6925,10444,28.7725,10309,26.8562,10609,21.0017,10851.0000
2025,7,6,lat,1.9360,30.0807,10172.6250,29.5839,10690,30.7359,10472,31.8093,10394,33.2966,10223,32.4393,9779,31.1904,9717,29.1607,9930,22.4292,10176.0000
2025,7,6,lat,2.1560,32.2520,9454.7500,32.4371,9948,32.0489,9722,34.0907,9624,35.9877,9476,33.6582,9095,33.7427,9046,31.7312,9265,24.3195,9462.0000
2025,7,6,lon,0.0630,5.3518,16939.2500,4.8170,17519,5.7788,17291,5.6883,17162,6.0664,17013,6.2504,16595,5.4821,16484,4.8484,16619,3.8832,16831.0000
2025,7,6,lon,0.1260,7.5952,16739.1250,6.5606,17363,8.1720,17122,8.3251,16973,8.7940,16808,9.2721,16363,7.5974,16261,6.7951,16399,5.2452,16624.0000
2025,7,6,lon,0.1800,9.0801,16577.3750,7.9405,17235,9.6806,16973,10.0850,16803,10.5754,16638,11.1354,16164,9.0634,16089,7.9756,16226,6.1849,16491.0000
2025,7,6,lon,0.3690,11.9933,16169.5000,10.7905,16847,12.7716,16554,13.1189,16354,13.4559,16204,14.8728,15686,12.2625,15674,10.6212,15865,8.0533,16172.0000
2025,7,6,lon,0.5580,13.9681,15782.7500,12.4431,16486,15.0739,16154,14.8705,15969,15.8725,15805,17.2950,15258,14.2276,15284,12.5902,15474,9.3721,15832.0000
2025,7,6,lon,0.7470,15.5482,15425.7500,14.1039,16143,16.4218,15760,16.7133,15614,17.0714,15427,19.0573,14857,16.3404,14903,14.3424,15182,10.3348,15520.0000
2025,7,6,lon,0.9360,16.9241,15085.3750,15.7514,15811,17.7934,15388,18.3389,15276,18.2726,15061,19.8254,14496,17.9066,14545,16.1135,14886,11.3913,15220.0000
2025,7,6,lon,1.1250,17.9779,14750.7500,16.9421,15470,18.8503,15038,19.5161,14923,19.2698,14719,20.3112,14176,19.0414,14220,17.5766,14559,12.3157,14901.0000
2025,7,6,lon,1.3140,19.0575,14428.2500,17.6319,15132,19.6238,14708,20.7900,14592,20.2523,14384,21.1980,13856,20.2914,13915,19.1712,14251,13.5016,14588.0000
2025,7,6,lon,1.5030,19.8566,14110.2500,18.2250,14791,19.9660,14385,21.4451,14270,21.2297,14045,22.1888,13565,21.1559,13606,20.2862,13949,14.3564,14271.0000
2025,7,6,lon,1.6920,20.6534,13800.7500,18.7383,14452,20.0528,14074,22.1633,13943,22.3482,13738,23.0413,13290,22.0625,13301,21.4250,13658,15.3960,13950.0000
2025,7,6,lon,1.8810,21.3182,13492.3750,19.1160,14112,20.2108,13766,22.8811,13628,23.1004,13439,23.4264,13012,23.0519,13002,22.5057,13355,16.2535,13625.0000
2025,7,7,lat,0.0440,3.5775,15652.1250,3.5256,14354,3.8219,14455,3.6503,14932,3.4171,15620,3.7011,16060,3.6166,16386,3.5644,16622,3.3230,16788.0000
2025,7,7,lat,0.1320,6.7740,14978.3750,6.5454,13503,7.4688,13694,7.1559,14193,6.9353,14916,7.3244,15408,6.9866,15830,6.2807,16038,5.4947,16245.0000
2025,7,7,lat,0.1760,7.6451,14716.1250,7.4249,13191,8.5043,13418,8.0597,13907,7.7560,14617,8.3324,15149,7.9442,15602,7.0576,15814,6.0814,16031.0000
