year,month,day_num,direction,lag,model,fitted_gamma_t0,sigma,range_lat,range_lon,range_time,nugget
2025,7,1,lat,1.2760,Debiased_Whittle,9.6903,8.4155,0.1261,0.1795,0.7922,1.2751
2025,7,1,lat,1.4960,Debiased_Whittle,9.6905,8.4155,0.1261,0.1795,0.7922,1.2751
2025,7,1,lat,1.7160,Debiased_Whittle,9.6906,8.4155,0.1261,0.1795,0.7922,1.2751
2025,7,1,lat,1.9360,Debiased_Whittle,9.6906,8.4155,0.1261,0.1795,0.7922,1.2751
2025,7,1,lat,2.1560,Debiased_Whittle,9.6906,8.4155,0.1261,0.1795,0.7922,1.2751
2025,7,1,lat,0.0440,Vecchia_mm20,4.8000,13.4357,0.2876,0.3948,1.4318,2.8940
2025,7,1,lat,0.1320,Vecchia_mm20,7.8392,13.4357,0.2876,0.3948,1.4318,2.8940
2025,7,1,lat,0.1760,Vecchia_mm20,9.0437,13.4357,0.2876,0.3948,1.4318,2.8940
2025,7,1,lat,0.3960,Vecchia_mm20,12.9391,13.4357,0.2876,0.3948,1.4318,2.8940
2025,7,1,lat,0.6160,Vecchia_mm20,14.7519,13.4357,0.2876,0.3948,1.4318,2.8940
2025,7,1,lat,0.8360,Vecchia_mm20,15.5954,13.4357,0.2876,0.3948,1.4318,2.8940
2025,7,1,lat,1.0560,Vecchia_mm20,15.9880,13.4357,0.2876,0.3948,1.4318,2.8940
2025,7,1,lat,1.2760,Vecchia_mm20,16.1707,13.4357,0.2876,0.3948,1.4318,2.8940
2025,7,1,lat,1.4960,Vecchia_mm20,16.2557,13.4357,0.2876,0.3948,1.4318,2.8940
2025,7,1,lat,1.7160,Vecchia_mm20,16.2953,13.4357,0.2876,0.3948,1.4318,2.8940
2025,7,1,lat,1.9360,Vecchia_mm20,16.3137,13.4357,0.2876,0.3948,1.4318,2.8940
2025,7,1,lat,2.1560,Vecchia_mm20,16.3222,13.4357,0.2876,0.3948,1.4318,2.8940
2025,7,1,lon,0.0630,Corridor_4x4_lag643,4.4651,11.1683,0.1768,0.2280,0.8872,1.7686
2025,7,1,lon,0.1260,Corridor_4x4_lag643,6.5106,11.1683,0.1768,0.2280,0.8872,1.7686
2025,7,1,lon,0.1800,Corridor_4x4_lag643,7.8659,11.1683,0.1768,0.2280,0.8872,1.7686
2025,7,1,lon,0.3690,Corridor_4x4_lag643,10.7235,11.1683,0.1768,0.2280,0.8872,1.7686
2025,7,1,lon,0.5580,Corridor_4x4_lag643,11.9708,11.1683,0.1768,0.2280,0.8872,1.7686
2025,7,1,lon,0.7470,Corridor_4x4_lag643,12.5153,11.1683,0.1768,0.2280,0.8872,1.7686
2025,7,1,lon,0.9360,Corridor_4x4_lag643,12.7529,11.1683,0.1768,0.2280,0.8872,1.7686
2025,7,1,lon,1.1250,Corridor_4x4_lag643,12.8566,11.1683,0.1768,0.2280,0.8872,1.7686
2025,7,1,lon,1.3140,Corridor_4x4_lag643,12.9019,11.1683,0.1768,0.2280,0.8872,1.7686
2025,7,1,lon,1.5030,Corridor_4x4_lag643,12.9217,11.1683,0.1768,0.2280,0.8872,1.7686
2025,7,1,lon,1.6920,Corridor_4x4_lag643,12.9303,11.1683,0.1768,0.2280,0.8872,1.7686
2025,7,1,lon,1.8810,Corridor_4x4_lag643,12.9341,11.1683,0.1768,0.2280,0.8872,1.7686
2025,7,1,lon,0.0630,Debiased_Whittle,3.7661,8.4155,0.1261,0.1795,0.7922,1.2751
2025,7,1,lon,0.1260,Debiased_Whittle,5.5197,8.4155,0.1261,0.1795,0.7922,1.2751
2025,7,1,lon,0.1800,Debiased_Whittle,6.6033,8.4155,0.1261,0.1795,0.7922,1.2751
2025,7,1,lon,0.3690,Debiased_Whittle,8.6134,8.4155,0.1261,0.1795,0.7922,1.2751
2025,7,1,lon,0.5580,Debiased_Whittle,9.3147,8.4155,0.1261,0.1795,0.7922,1.2751
2025,7,1,lon,0.7470,Debiased_Whittle,9.5595,8.4155,0.1261,0.1795,0.7922,1.2751
2025,7,1,lon,0.9360,Debiased_Whittle,9.6448,8.4155,0.1261,0.1795,0.7922,1.2751
2025,7,1,lon,1.1250,Debiased_Whittle,9.6746,8.4155,0.1261,0.1795,0.7922,1.2751
2025,7,1,lon,1.3140,Debiased_Whittle,9.6850,8.4155,0.1261,0.1795,0.7922,1.2751
2025,7,1,lon,1.5030,Debiased_Whittle,9.6887,8.4155,0.1261,0.1795,0.7922,1.2751
2025,7,1,lon,1.6920,Debiased_Whittle,9.6899,8.4155,0.1261,0.1795,0.7922,1.2751
2025,7,1,lon,1.8810,Debiased_Whittle,9.6904,8.4155,0.1261,0.1795,0.7922,1.2751
2025,7,1,lon,0.0630,Vecchia_mm20,4.8757,13.4357,0.2876,0.3948,1.4318,2.8940
2025,7,1,lon,0.1260,Vecchia_mm20,6.5651,13.4357,0.2876,0.3948,1.4318,2.8940
2025,7,1,lon,0.1800,Vecchia_mm20,7.8133,13.4357,0.2876,0.3948,1.4318,2.8940
2025,7,1,lon,0.3690,Vecchia_mm20,11.0532,13.4357,0.2876,0.3948,1.4318,2.8940
2025,7,1,lon,0.5580,Vecchia_mm20,13.0605,13.4357,0.2876,0.3948,1.4318,2.8940
2025,7,1,lon,0.7470,Vecchia_mm20,14.3042,13.4357,0.2876,0.3948,1.4318,2.8940
2025,7,1,lon,0.9360,Vecchia_mm20,15.0748,13.4357,0.2876,0.3948,1.4318,2.8940
2025,7,1,lon,1.1250,Vecchia_mm20,15.5522,13.4357,0.2876,0.3948,1.4318,2.8940
2025,7,1,lon,1.3140,Vecchia_mm20,15.8480,13.4357,0.2876,0.3948,1.4318,2.8940
2025,7,1,lon,1.5030,Vecchia_mm20,16.0312,13.4357,0.2876,0.3948,1.4318,2.8940
2025,7,1,lon,1.6920,Vecchia_mm20,16.1448,13.4357,0.2876,0.3948,1.4318,2.8940
2025,7,1,lon,1.8810,Vecchia_mm20,16.2151,13.4357,0.2876,0.3948,1.4318,2.8940
2025,7,2,lat,0.0440,Corridor_4x4_lag643,2.6335,7.5882,0.1887,0.2685,0.9915,1.0556
2025,7,2,lat,0.1320,Corridor_4x4_lag643,4.8732,7.5882,0.1887,0.2685,0.9915,1.0556
2025,7,2,lat,0.1760,Corridor_4x4_lag643,5.6573,7.5882,0.1887,0.2685,0.9915,1.0556
2025,7,2,lat,0.3960,Corridor_4x4_lag643,7.7128,7.5882,0.1887,0.2685,0.9915,1.0556
2025,7,2,lat,0.6160,Corridor_4x4_lag643,8.3536,7.5882,0.1887,0.2685,0.9915,1.0556
2025,7,2,lat,0.8360,Corridor_4x4_lag643,8.5533,7.5882,0.1887,0.2685,0.9915,1.0556
2025,7,2,lat,1.0560,Corridor_4x4_lag643,8.6156,7.5882,0.1887,0.2685,0.9915,1.0556
2025,7,2,lat,1.2760,Corridor_4x4_lag643,8.6350,7.5882,0.1887,0.2685,0.9915,1.0556
2025,7,2,lat,1.4960,Corridor_4x4_lag643,8.6411,7.5882,0.1887,0.2685,0.9915,1.0556
2025,7,2,lat,1.7160,Corridor_4x4_lag643,8.6430,7.5882,0.1887,0.2685,0.9915,1.0556
2025,7,2,lat,1.9360,Corridor_4x4_lag643,8.6435,7.5882,0.1887,0.2685,0.9915,1.0556
2025,7,2,lat,2.1560,Corridor_4x4_lag643,8.6437,7.5882,0.1887,0.2685,0.9915,1.0556
2025,7,2,lat,0.0440,Debiased_Whittle,2.1763,4.8618,0.1520,0.1904,1.0636,0.9543
2025,7,2,lat,0.1320,Debiased_Whittle,3.7760,4.8618,0.1520,0.1904,1.0636,0.9543
2025,7,2,lat,0.1760,Debiased_Whittle,4.2888,4.8618,0.1520,0.1904,1.0636,0.9543
2025,7,2,lat,0.3960,Debiased_Whittle,5.4569,4.8618,0.1520,0.1904,1.0636,0.9543
2025,7,2,lat,0.6160,Debiased_Whittle,5.7316,4.8618,0.1520,0.1904,1.0636,0.9543
2025,7,2,lat,0.8360,Debiased_Whittle,5.7962,4.8618,0.1520,0.1904,1.0636,0.9543
2025,7,2,lat,1.0560,Debiased_Whittle,5.8114,4.8618,0.1520,0.1904,1.0636,0.9543
2025,7,2,lat,1.2760,Debiased_Whittle,5.8150,4.8618,0.1520,0.1904,1.0636,0.9543
2025,7,2,lat,1.4960,Debiased_Whittle,5.8158,4.8618,0.1520,0.1904,1.0636,0.9543
2025,7,2,lat,1.7160,Debiased_Whittle,5.8160,4.8618,0.1520,0.1904,1.0636,0.9543
2025,7,2,lat,1.9360,Debiased_Whittle,5.8161,4.8618,0.1520,0.1904,1.0636,0.9543
2025,7,2,lat,2.1560,Debiased_Whittle,5.8161,4.8618,0.1520,0.1904,1.0636,0.9543
2025,7,2,lat,0.0440,Vecchia_mm20,3.0091,8.5452,0.3268,0.5688,1.6053,1.9327
2025,7,2,lat,0.1320,Vecchia_mm20,4.7723,8.5452,0.3268,0.5688,1.6053,1.9327
2025,7,2,lat,0.1760,Vecchia_mm20,5.4910,8.5452,0.3268,0.5688,1.6053,1.9327
2025,7,2,lat,0.3960,Vecchia_mm20,7.9342,8.5452,0.3268,0.5688,1.6053,1.9327
2025,7,2,lat,0.6160,Vecchia_mm20,9.1804,8.5452,0.3268,0.5688,1.6053,1.9327
2025,7,2,lat,0.8360,Vecchia_mm20,9.8161,8.5452,0.3268,0.5688,1.6053,1.9327
2025,7,2,lat,1.0560,Vecchia_mm20,10.1403,8.5452,0.3268,0.5688,1.6053,1.9327
2025,7,2,lat,1.2760,Vecchia_mm20,10.3057,8.5452,0.3268,0.5688,1.6053,1.9327
2025,7,2,lat,1.4960,Vecchia_mm20,10.3901,8.5452,0.3268,0.5688,1.6053,1.9327
2025,7,2,lat,1.7160,Vecchia_mm20,10.4331,8.5452,0.3268,0.5688,1.6053,1.9327
2025,7,2,lat,1.9360,Vecchia_mm20,10.4550,8.5452,0.3268,0.5688,1.6053,1.9327
2025,7,2,lat,2.1560,Vecchia_mm20,10.4662,8.5452,0.3268,0.5688,1.6053,1.9327
2025,7,2,lon,0.0630,Corridor_4x4_lag643,2.6428,7.5882,0.1887,0.2685,0.9915,1.0556
2025,7,2,lon,0.1260,Corridor_4x4_lag643,3.8981,7.5882,0.1887,0.2685,0.9915,1.0556
2025,7,2,lon,0.1800,Corridor_4x4_lag643,4.7628,7.5882,0.1887,0.2685,0.9915,1.0556
2025,7,2,lon,0.3690,Corridor_4x4_lag643,6.7243,7.5882,0.1887,0.2685,0.9915,1.0556
2025,7,2,lon,0.5580,Corridor_4x4_lag643,7.6944,7.5882,0.1887,0.2685,0.9915,1.0556
2025,7,2,lon,0.7470,Corridor_4x4_lag643,8.1742,7.5882,0.1887,0.2685,0.9915,1.0556
2025,7,2,lon,0.9360,Corridor_4x4_lag643,8.4116,7.5882,0.1887,0.2685,0.9915,1.0556
2025,7,2,lon,1.1250,Corridor_4x4_lag643,8.5289,7.5882,0.1887,0.2685,0.9915,1.0556
2025,7,2,lon,1.3140,Corridor_4x4_lag643,8.5870,7.5882,0.1887,0.2685,0.9915,1.0556
2025,7,2,lon,1.5030,Corridor_4x4_lag643,8.6157,7.5882,0.1887,0.2685,0.9915,1.0556
2025,7,2,lon,1.6920,Corridor_4x4_lag643,8.6299,7.5882,0.1887,0.2685,0.9915,1.0556
2025,7,2,lon,1.8810,Corridor_4x4_lag643,8.6369,7.5882,0.1887,0.2685,0.9915,1.0556
2025,7,2,lon,0.0630,Debiased_Whittle,2.3239,4.8618,0.1520,0.1904,1.0636,0.9543
2025,7,2,lon,0.1260,Debiased_Whittle,3.3077,4.8618,0.1520,0.1904,1.0636,0.9543
2025,7,2,lon,0.1800,Debiased_Whittle,3.9271,4.8618,0.1520,0.1904,1.0636,0.9543
2025,7,2,lon,0.3690,Debiased_Whittle,5.1161,4.8618,0.1520,0.1904,1.0636,0.9543
2025,7,2,lon,0.5580,Debiased_Whittle,5.5567,4.8618,0.1520,0.1904,1.0636,0.9543
2025,7,2,lon,0.7470,Debiased_Whittle,5.7200,4.8618,0.1520,0.1904,1.0636,0.9543
2025,7,2,lon,0.9360,Debiased_Whittle,5.7805,4.8618,0.1520,0.1904,1.0636,0.9543
2025,7,2,lon,1.1250,Debiased_Whittle,5.8029,4.8618,0.1520,0.1904,1.0636,0.9543
2025,7,2,lon,1.3140,Debiased_Whittle,5.8112,4.8618,0.1520,0.1904,1.0636,0.9543
2025,7,2,lon,1.5030,Debiased_Whittle,5.8143,4.8618,0.1520,0.1904,1.0636,0.9543
2025,7,2,lon,1.6920,Debiased_Whittle,5.8154,4.8618,0.1520,0.1904,1.0636,0.9543
2025,7,2,lon,1.8810,Debiased_Whittle,5.8159,4.8618,0.1520,0.1904,1.0636,0.9543
2025,7,2,lon,0.0630,Vecchia_mm20,2.8286,8.5452,0.3268,0.5688,1.6053,1.9327
2025,7,2,lon,0.1260,Vecchia_mm20,3.6306,8.5452,0.3268,0.5688,1.6053,1.9327
2025,7,2,lon,0.1800,Vecchia_mm20,4.2508,8.5452,0.3268,0.5688,1.6053,1.9327
2025,7,2,lon,0.3690,Vecchia_mm20,6.0113,8.5452,0.3268,0.5688,1.6053,1.9327
2025,7,2,lon,0.5580,Vecchia_mm20,7.2740,8.5452,0.3268,0.5688,1.6053,1.9327
2025,7,2,lon,0.7470,Vecchia_mm20,8.1798,8.5452,0.3268,0.5688,1.6053,1.9327
2025,7,2,lon,0.9360,Vecchia_mm20,8.8295,8.5452,0.3268,0.5688,1.6053,1.9327
2025,7,2,lon,1.1250,Vecchia_mm20,9.2955,8.5452,0.3268,0.5688,1.6053,1.9327
2025,7,2,lon,1.3140,Vecchia_mm20,9.6298,8.5452,0.3268,0.5688,1.6053,1.9327
2025,7,2,lon,1.5030,Vecchia_mm20,9.8696,8.5452,0.3268,0.5688,1.6053,1.9327
2025,7,2,lon,1.6920,Vecchia_mm20,10.0416,8.5452,0.3268,0.5688,1.6053,1.9327
2025,7,2,lon,1.8810,Vecchia_mm20,10.1649,8.5452,0.3268,0.5688,1.6053,1.9327
2025,7,3,lat,0.0440,Corridor_4x4_lag643,4.9421,11.0159,0.1530,0.2222,0.9926,2.1888
2025,7,3,lat,0.1320,Corridor_4x4_lag643,8.5562,11.0159,0.1530,0.2222,0.9926,2.1888
2025,7,3,lat,0.1760,Corridor_4x4_lag643,9.7180,11.0159,0.1530,0.2222,0.9926,2.1888
2025,7,3,lat,0.3960,Corridor_4x4_lag643,12.3769,11.0159,0.1530,0.2222,0.9926,2.1888
2025,7,3,lat,0.6160,Corridor_4x4_lag643,13.0082,11.0159,0.1530,0.2222,0.9926,2.1888
2025,7,3,lat,0.8360,Corridor_4x4_lag643,13.1580,11.0159,0.1530,0.2222,0.9926,2.1888
2025,7,3,lat,1.0560,Corridor_4x4_lag643,13.1936,11.0159,0.1530,0.2222,0.9926,2.1888
2025,7,3,lat,1.2760,Corridor_4x4_lag643,13.2021,11.0159,0.1530,0.2222,0.9926,2.1888
2025,7,3,lat,1.4960,Corridor_4x4_lag643,13.2041,11.0159,0.1530,0.2222,0.9926,2.1888
2025,7,3,lat,1.7160,Corridor_4x4_lag643,13.2045,11.0159,0.1530,0.2222,0.9926,2.1888
2025,7,3,lat,1.9360,Corridor_4x4_lag643,13.2047,11.0159,0.1530,0.2222,0.9926,2.1888
2025,7,3,lat,2.1560,Corridor_4x4_lag643,13.2047,11.0159,0.1530,0.2222,0.9926,2.1888
2025,7,3,lat,0.0440,Debiased_Whittle,3.2980,7.3905,0.1373,0.1929,0.9083,1.2716
2025,7,3,lat,0.1320,Debiased_Whittle,5.8363,7.3905,0.1373,0.1929,0.9083,1.2716
2025,7,3,lat,0.1760,Debiased_Whittle,6.6111,7.3905,0.1373,0.1929,0.9083,1.2716
2025,7,3,lat,0.3960,Debiased_Whittle,8.2490,7.3905,0.1373,0.1929,0.9083,1.2716
2025,7,3,lat,0.6160,Debiased_Whittle,8.5789,7.3905,0.1373,0.1929,0.9083,1.2716
2025,7,3,lat,0.8360,Debiased_Whittle,8.6453,7.3905,0.1373,0.1929,0.9083,1.2716
2025,7,3,lat,1.0560,Debiased_Whittle,8.6587,7.3905,0.1373,0.1929,0.9083,1.2716
2025,7,3,lat,1.2760,Debiased_Whittle,8.6614,7.3905,0.1373,0.1929,0.9083,1.2716
2025,7,3,lat,1.4960,Debiased_Whittle,8.6620,7.3905,0.1373,0.1929,0.9083,1.2716
2025,7,3,lat,1.7160,Debiased_Whittle,8.6621,7.3905,0.1373,0.1929,0.9083,1.2716
2025,7,3,lat,1.9360,Debiased_Whittle,8.6621,7.3905,0.1373,0.1929,0.9083,1.2716
2025,7,3,lat,2.1560,Debiased_Whittle,8.6621,7.3905,0.1373,0.1929,0.9083,1.2716
2025,7,3,lat,0.0440,Vecchia_mm20,5.2383,12.4526,0.2550,0.3930,1.4604,3.2648
2025,7,3,lat,0.1320,Vecchia_mm20,8.2966,12.4526,0.2550,0.3930,1.4604,3.2648
2025,7,3,lat,0.1760,Vecchia_mm20,9.4727,12.4526,0.2550,0.3930,1.4604,3.2648
2025,7,3,lat,0.3960,Vecchia_mm20,13.0821,12.4526,0.2550,0.3930,1.4604,3.2648
2025,7,3,lat,0.6160,Vecchia_mm20,14.6053,12.4526,0.2550,0.3930,1.4604,3.2648
2025,7,3,lat,0.8360,Vecchia_mm20,15.2481,12.4526,0.2550,0.3930,1.4604,3.2648
2025,7,3,lat,1.0560,Vecchia_mm20,15.5194,12.4526,0.2550,0.3930,1.4604,3.2648
2025,7,3,lat,1.2760,Vecchia_mm20,15.6338,12.4526,0.2550,0.3930,1.4604,3.2648
2025,7,3,lat,1.4960,Vecchia_mm20,15.6821,12.4526,0.2550,0.3930,1.4604,3.2648
2025,7,3,lat,1.7160,Vecchia_mm20,15.7025,12.4526,0.2550,0.3930,1.4604,3.2648
2025,7,3,lat,1.9360,Vecchia_mm20,15.7111,12.4526,0.2550,0.3930,1.4604,3.2648
2025,7,3,lat,2.1560,Vecchia_mm20,15.7147,12.4526,0.2550,0.3930,1.4604,3.2648
2025,7,3,lon,0.0630,Corridor_4x4_lag643,4.9084,11.0159,0.1530,0.2222,0.9926,2.1888
2025,7,3,lon,0.1260,Corridor_4x4_lag643,6.9565,11.0159,0.1530,0.2222,0.9926,2.1888
2025,7,3,lon,0.1800,Corridor_4x4_lag643,8.3046,11.0159,0.1530,0.2222,0.9926,2.1888
2025,7,3,lon,0.3690,Corridor_4x4_lag643,11.1115,11.0159,0.1530,0.2222,0.9926,2.1888
2025,7,3,lon,0.5580,Corridor_4x4_lag643,12.3106,11.0159,0.1530,0.2222,0.9926,2.1888
2025,7,3,lon,0.7470,Corridor_4x4_lag643,12.8227,11.0159,0.1530,0.2222,0.9926,2.1888
2025,7,3,lon,0.9360,Corridor_4x4_lag643,13.0415,11.0159,0.1530,0.2222,0.9926,2.1888
2025,7,3,lon,1.1250,Corridor_4x4_lag643,13.1350,11.0159,0.1530,0.2222,0.9926,2.1888
2025,7,3,lon,1.3140,Corridor_4x4_lag643,13.1749,11.0159,0.1530,0.2222,0.9926,2.1888
2025,7,3,lon,1.5030,Corridor_4x4_lag643,13.1920,11.0159,0.1530,0.2222,0.9926,2.1888
2025,7,3,lon,1.6920,Corridor_4x4_lag643,13.1993,11.0159,0.1530,0.2222,0.9926,2.1888
2025,7,3,lon,1.8810,Corridor_4x4_lag643,13.2024,11.0159,0.1530,0.2222,0.9926,2.1888
2025,7,3,lon,0.0630,Debiased_Whittle,3.3308,7.3905,0.1373,0.1929,0.9083,1.2716
2025,7,3,lon,0.1260,Debiased_Whittle,4.8162,7.3905,0.1373,0.1929,0.9083,1.2716
2025,7,3,lon,0.1800,Debiased_Whittle,5.7553,7.3905,0.1373,0.1929,0.9083,1.2716
2025,7,3,lon,0.3690,Debiased_Whittle,7.5709,7.3905,0.1373,0.1929,0.9083,1.2716
2025,7,3,lon,0.5580,Debiased_Whittle,8.2525,7.3905,0.1373,0.1929,0.9083,1.2716
2025,7,3,lon,0.7470,Debiased_Whittle,8.5083,7.3905,0.1373,0.1929,0.9083,1.2716
2025,7,3,lon,0.9360,Debiased_Whittle,8.6044,7.3905,0.1373,0.1929,0.9083,1.2716
2025,7,3,lon,1.1250,Debiased_Whittle,8.6404,7.3905,0.1373,0.1929,0.9083,1.2716
2025,7,3,lon,1.3140,Debiased_Whittle,8.6540,7.3905,0.1373,0.1929,0.9083,1.2716
2025,7,3,lon,1.5030,Debiased_Whittle,8.6590,7.3905,0.1373,0.1929,0.9083,1.2716
2025,7,3,lon,1.6920,Debiased_Whittle,8.6610,7.3905,0.1373,0.1929,0.9083,1.2716
2025,7,3,lon,1.8810,Debiased_Whittle,8.6617,7.3905,0.1373,0.1929,0.9083,1.2716
2025,7,3,lon,0.0630,Vecchia_mm20,5.1092,12.4526,0.2550,0.3930,1.4604,3.2648
2025,7,3,lon,0.1260,Vecchia_mm20,6.6805,12.4526,0.2550,0.3930,1.4604,3.2648
2025,7,3,lon,0.1800,Vecchia_mm20,7.8407,12.4526,0.2550,0.3930,1.4604,3.2648
2025,7,3,lon,0.3690,Vecchia_mm20,10.8479,12.4526,0.2550,0.3930,1.4604,3.2648
2025,7,3,lon,0.5580,Vecchia_mm20,12.7070,12.4526,0.2550,0.3930,1.4604,3.2648
2025,7,3,lon,0.7470,Vecchia_mm20,13.8563,12.4526,0.2550,0.3930,1.4604,3.2648
2025,7,3,lon,0.9360,Vecchia_mm20,14.5668,12.4526,0.2550,0.3930,1.4604,3.2648
2025,7,3,lon,1.1250,Vecchia_mm20,15.0061,12.4526,0.2550,0.3930,1.4604,3.2648
2025,7,3,lon,1.3140,Vecchia_mm20,15.2777,12.4526,0.2550,0.3930,1.4604,3.2648
2025,7,3,lon,1.5030,Vecchia_mm20,15.4455,12.4526,0.2550,0.3930,1.4604,3.2648
2025,7,3,lon,1.6920,Vecchia_mm20,15.5493,12.4526,0.2550,0.3930,1.4604,3.2648
2025,7,3,lon,1.8810,Vecchia_mm20,15.6135,12.4526,0.2550,0.3930,1.4604,3.2648
2025,7,4,lat,0.0440,Corridor_4x4_lag643,5.0792,10.6301,0.1510,0.1867,1.1244,2.3924
2025,7,4,lat,0.1320,Corridor_4x4_lag643,8.5871,10.6301,0.1510,0.1867,1.1244,2.3924
2025,7,4,lat,0.1760,Corridor_4x4_lag643,9.7082,10.6301,0.1510,0.1867,1.1244,2.3924
2025,7,4,lat,0.3960,Corridor_4x4_lag643,12.2503,10.6301,0.1510,0.1867,1.1244,2.3924
2025,7,4,lat,0.6160,Corridor_4x4_lag643,12.8426,10.6301,0.1510,0.1867,1.1244,2.3924
2025,7,4,lat,0.8360,Corridor_4x4_lag643,12.9806,10.6301,0.1510,0.1867,1.1244,2.3924
2025,7,4,lat,1.0560,Corridor_4x4_lag643,13.0127,10.6301,0.1510,0.1867,1.1244,2.3924
2025,7,4,lat,1.2760,Corridor_4x4_lag643,13.0202,10.6301,0.1510,0.1867,1.1244,2.3924
2025,7,4,lat,1.4960,Corridor_4x4_lag643,13.0220,10.6301,0.1510,0.1867,1.1244,2.3924
2025,7,4,lat,1.7160,Corridor_4x4_lag643,13.0224,10.6301,0.1510,0.1867,1.1244,2.3924
2025,7,4,lat,1.9360,Corridor_4x4_lag643,13.0225,10.6301,0.1510,0.1867,1.1244,2.3924
2025,7,4,lat,2.1560,Corridor_4x4_lag643,13.0225,10.6301,0.1510,0.1867,1.1244,2.3924
2025,7,4,lat,0.0440,Debiased_Whittle,3.7404,6.7565,0.1344,0.1584,1.0481,1.8540
2025,7,4,lat,0.1320,Debiased_Whittle,6.0801,6.7565,0.1344,0.1584,1.0481,1.8540
2025,7,4,lat,0.1760,Debiased_Whittle,6.7866,6.7565,0.1344,0.1584,1.0481,1.8540
2025,7,4,lat,0.3960,Debiased_Whittle,8.2556,6.7565,0.1344,0.1584,1.0481,1.8540
2025,7,4,lat,0.6160,Debiased_Whittle,8.5414,6.7565,0.1344,0.1584,1.0481,1.8540
2025,7,4,lat,0.8360,Debiased_Whittle,8.5971,6.7565,0.1344,0.1584,1.0481,1.8540
2025,7,4,lat,1.0560,Debiased_Whittle,8.6079,6.7565,0.1344,0.1584,1.0481,1.8540
2025,7,4,lat,1.2760,Debiased_Whittle,8.6100,6.7565,0.1344,0.1584,1.0481,1.8540
2025,7,4,lat,1.4960,Debiased_Whittle,8.6104,6.7565,0.1344,0.1584,1.0481,1.8540
2025,7,4,lat,1.7160,Debiased_Whittle,8.6105,6.7565,0.1344,0.1584,1.0481,1.8540
2025,7,4,lat,1.9360,Debiased_Whittle,8.6105,6.7565,0.1344,0.1584,1.0481,1.8540
2025,7,4,lat,2.1560,Debiased_Whittle,8.6105,6.7565,0.1344,0.1584,1.0481,1.8540
2025,7,4,lat,0.0440,Vecchia_mm20,5.3929,10.0272,0.2031,0.2686,1.5987,3.4398
2025,7,4,lat,0.1320,Vecchia_mm20,8.2320,10.0272,0.2031,0.2686,1.5987,3.4398
2025,7,4,lat,0.1760,Vecchia_mm20,9.2516,10.0272,0.2031,0.2686,1.5987,3.4398
2025,7,4,lat,0.3960,Vecchia_mm20,12.0401,10.0272,0.2031,0.2686,1.5987,3.4398
2025,7,4,lat,0.6160,Vecchia_mm20,12.9840,10.0272,0.2031,0.2686,1.5987,3.4398
2025,7,4,lat,0.8360,Vecchia_mm20,13.3035,10.0272,0.2031,0.2686,1.5987,3.4398
2025,7,4,lat,1.0560,Vecchia_mm20,13.4117,10.0272,0.2031,0.2686,1.5987,3.4398
2025,7,4,lat,1.2760,Vecchia_mm20,13.4483,10.0272,0.2031,0.2686,1.5987,3.4398
