filter_name,time_index,anchor_index,moving_latitude,moving_longitude,standardized_moving_latitude,standardized_moving_longitude,weight
greedy_04_positive,3,0,-0.4,-0.6,-2,-2,-0
greedy_04_positive,3,1,-0.4,-0.3,-2,-1,-0
greedy_04_positive,3,2,-0.4,0,-2,0,-0
greedy_04_positive,3,3,-0.4,0.3,-2,1,-0
greedy_04_positive,3,4,-0.4,0.6,-2,2,-0
greedy_04_positive,3,5,-0.2,-0.6,-1,-2,-0
greedy_04_positive,3,6,-0.2,-0.3,-1,-1,-0
greedy_04_positive,3,7,-0.2,0,-1,0,-0
greedy_04_positive,3,8,-0.2,0.3,-1,1,-0
greedy_04_positive,3,9,-0.2,0.6,-1,2,-0
greedy_04_positive,3,10,0,-0.6,0,-2,-0
greedy_04_positive,3,11,0,-0.3,0,-1,-0
greedy_04_positive,3,12,0,0,0,0,-0
greedy_04_positive,3,13,0,0.3,0,1,-0
greedy_04_positive,3,14,0,0.6,0,2,-0
greedy_04_positive,3,15,0.2,-0.6,1,-2,-0
greedy_04_positive,3,16,0.2,-0.3,1,-1,-0
greedy_04_positive,3,17,0.2,0,1,0,-0
greedy_04_positive,3,18,0.2,0.3,1,1,-0
greedy_04_positive,3,19,0.2,0.6,1,2,-0
greedy_04_positive,3,20,0.4,-0.6,2,-2,-0
greedy_04_positive,3,21,0.4,-0.3,2,-1,-0
greedy_04_positive,3,22,0.4,0,2,0,-0
greedy_04_positive,3,23,0.4,0.3,2,1,-0
greedy_04_positive,3,24,0.4,0.6,2,2,-0
greedy_04_positive,4,0,-0.4,-0.6,-2,-2,-0
greedy_04_positive,4,1,-0.4,-0.3,-2,-1,-0
greedy_04_positive,4,2,-0.4,0,-2,0,-0
greedy_04_positive,4,3,-0.4,0.3,-2,1,-0
greedy_04_positive,4,4,-0.4,0.6,-2,2,-0
greedy_04_positive,4,5,-0.2,-0.6,-1,-2,-0
greedy_04_positive,4,6,-0.2,-0.3,-1,-1,-0
greedy_04_positive,4,7,-0.2,0,-1,0,-0
greedy_04_positive,4,8,-0.2,0.3,-1,1,-0
greedy_04_positive,4,9,-0.2,0.6,-1,2,-0
greedy_04_positive,4,10,0,-0.6,0,-2,-0
greedy_04_positive,4,11,0,-0.3,0,-1,-0
greedy_04_positive,4,12,0,0,0,0,-0
greedy_04_positive,4,13,0,0.3,0,1,-0
greedy_04_positive,4,14,0,0.6,0,2,-0
greedy_04_positive,4,15,0.2,-0.6,1,-2,-0
greedy_04_positive,4,16,0.2,-0.3,1,-1,-0
greedy_04_positive,4,17,0.2,0,1,0,-0
greedy_04_positive,4,18,0.2,0.3,1,1,-0
greedy_04_positive,4,19,0.2,0.6,1,2,-0
greedy_04_positive,4,20,0.4,-0.6,2,-2,-0
greedy_04_positive,4,21,0.4,-0.3,2,-1,-0
greedy_04_positive,4,22,0.4,0,2,0,-0
greedy_04_positive,4,23,0.4,0.3,2,1,-0
greedy_04_positive,4,24,0.4,0.6,2,2,-0
greedy_04_positive,5,0,-0.4,-0.6,-2,-2,-0
greedy_04_positive,5,1,-0.4,-0.3,-2,-1,-0
greedy_04_positive,5,2,-0.4,0,-2,0,-0
greedy_04_positive,5,3,-0.4,0.3,-2,1,-0
greedy_04_positive,5,4,-0.4,0.6,-2,2,-0
greedy_04_positive,5,5,-0.2,-0.6,-1,-2,-0
greedy_04_positive,5,6,-0.2,-0.3,-1,-1,-0
greedy_04_positive,5,7,-0.2,0,-1,0,-0
greedy_04_positive,5,8,-0.2,0.3,-1,1,-0
greedy_04_positive,5,9,-0.2,0.6,-1,2,-0
greedy_04_positive,5,10,0,-0.6,0,-2,-0
greedy_04_positive,5,11,0,-0.3,0,-1,-0
greedy_04_positive,5,12,0,0,0,0,-0
greedy_04_positive,5,13,0,0.3,0,1,-0
greedy_04_positive,5,14,0,0.6,0,2,-0
greedy_04_positive,5,15,0.2,-0.6,1,-2,-0
greedy_04_positive,5,16,0.2,-0.3,1,-1,-0
greedy_04_positive,5,17,0.2,0,1,0,-0
greedy_04_positive,5,18,0.2,0.3,1,1,-0
greedy_04_positive,5,19,0.2,0.6,1,2,-0
greedy_04_positive,5,20,0.4,-0.6,2,-2,-0
greedy_04_positive,5,21,0.4,-0.3,2,-1,-0
greedy_04_positive,5,22,0.4,0,2,0,-0
greedy_04_positive,5,23,0.4,0.3,2,1,-0
greedy_04_positive,5,24,0.4,0.6,2,2,-0
greedy_04_positive,6,0,-0.4,-0.6,-2,-2,-0
greedy_04_positive,6,1,-0.4,-0.3,-2,-1,-0
greedy_04_positive,6,2,-0.4,0,-2,0,-0
greedy_04_positive,6,3,-0.4,0.3,-2,1,-0
greedy_04_positive,6,4,-0.4,0.6,-2,2,-0
greedy_04_positive,6,5,-0.2,-0.6,-1,-2,-0
greedy_04_positive,6,6,-0.2,-0.3,-1,-1,-0
greedy_04_positive,6,7,-0.2,0,-1,0,-0
greedy_04_positive,6,8,-0.2,0.3,-1,1,-0
greedy_04_positive,6,9,-0.2,0.6,-1,2,-0
greedy_04_positive,6,10,0,-0.6,0,-2,-0
greedy_04_positive,6,11,0,-0.3,0,-1,-0
greedy_04_positive,6,12,0,0,0,0,-0
greedy_04_positive,6,13,0,0.3,0,1,-0
greedy_04_positive,6,14,0,0.6,0,2,-0
greedy_04_positive,6,15,0.2,-0.6,1,-2,-0
greedy_04_positive,6,16,0.2,-0.3,1,-1,-0
greedy_04_positive,6,17,0.2,0,1,0,-0
greedy_04_positive,6,18,0.2,0.3,1,1,-0
greedy_04_positive,6,19,0.2,0.6,1,2,-0
greedy_04_positive,6,20,0.4,-0.6,2,-2,-0
greedy_04_positive,6,21,0.4,-0.3,2,-1,-0
greedy_04_positive,6,22,0.4,0,2,0,-0
greedy_04_positive,6,23,0.4,0.3,2,1,-0
greedy_04_positive,6,24,0.4,0.6,2,2,-0
greedy_04_positive,7,0,-0.4,-0.6,-2,-2,-0
greedy_04_positive,7,1,-0.4,-0.3,-2,-1,-0
greedy_04_positive,7,2,-0.4,0,-2,0,-0
greedy_04_positive,7,3,-0.4,0.3,-2,1,-0
greedy_04_positive,7,4,-0.4,0.6,-2,2,-0
greedy_04_positive,7,5,-0.2,-0.6,-1,-2,-0
greedy_04_positive,7,6,-0.2,-0.3,-1,-1,-0
greedy_04_positive,7,7,-0.2,0,-1,0,-0
greedy_04_positive,7,8,-0.2,0.3,-1,1,-0
greedy_04_positive,7,9,-0.2,0.6,-1,2,-0
greedy_04_positive,7,10,0,-0.6,0,-2,-0
greedy_04_positive,7,11,0,-0.3,0,-1,-0
greedy_04_positive,7,12,0,0,0,0,-0
greedy_04_positive,7,13,0,0.3,0,1,-0
greedy_04_positive,7,14,0,0.6,0,2,-0
greedy_04_positive,7,15,0.2,-0.6,1,-2,-0
greedy_04_positive,7,16,0.2,-0.3,1,-1,-0
greedy_04_positive,7,17,0.2,0,1,0,-0
greedy_04_positive,7,18,0.2,0.3,1,1,-0
greedy_04_positive,7,19,0.2,0.6,1,2,-0
greedy_04_positive,7,20,0.4,-0.6,2,-2,-0
greedy_04_positive,7,21,0.4,-0.3,2,-1,-0
greedy_04_positive,7,22,0.4,0,2,0,-0
greedy_04_positive,7,23,0.4,0.3,2,1,-0
greedy_04_positive,7,24,0.4,0.6,2,2,-0
greedy_08_positive,0,0,-0.4,-0.6,-2,-2,0.0676784614509
greedy_08_positive,0,1,-0.4,-0.3,-2,-1,-0.0676784614509
greedy_08_positive,0,2,-0.4,0,-2,0,-0
greedy_08_positive,0,3,-0.4,0.3,-2,1,-0
greedy_08_positive,0,4,-0.4,0.6,-2,2,-0
greedy_08_positive,0,5,-0.2,-0.6,-1,-2,-0.12009517785
greedy_08_positive,0,6,-0.2,-0.3,-1,-1,0.12009517785
greedy_08_positive,0,7,-0.2,0,-1,0,-0
greedy_08_positive,0,8,-0.2,0.3,-1,1,-0
greedy_08_positive,0,9,-0.2,0.6,-1,2,-0
greedy_08_positive,0,10,0,-0.6,0,-2,0.12009517785
greedy_08_positive,0,11,0,-0.3,0,-1,-0.12009517785
greedy_08_positive,0,12,0,0,0,0,-0
greedy_08_positive,0,13,0,0.3,0,1,-0
greedy_08_positive,0,14,0,0.6,0,2,-0
greedy_08_positive,0,15,0.2,-0.6,1,-2,-0.0676784614509
greedy_08_positive,0,16,0.2,-0.3,1,-1,0.0676784614509
greedy_08_positive,0,17,0.2,0,1,0,-0
greedy_08_positive,0,18,0.2,0.3,1,1,-0
greedy_08_positive,0,19,0.2,0.6,1,2,-0
greedy_08_positive,0,20,0.4,-0.6,2,-2,-0
greedy_08_positive,0,21,0.4,-0.3,2,-1,-0
greedy_08_positive,0,22,0.4,0,2,0,-0
greedy_08_positive,0,23,0.4,0.3,2,1,-0
greedy_08_positive,0,24,0.4,0.6,2,2,-0
greedy_08_positive,1,0,-0.4,-0.6,-2,-2,-0.135356922902
greedy_08_positive,1,1,-0.4,-0.3,-2,-1,0.135356922902
greedy_08_positive,1,2,-0.4,0,-2,0,-0
greedy_08_positive,1,3,-0.4,0.3,-2,1,-0
greedy_08_positive,1,4,-0.4,0.6,-2,2,-0
greedy_08_positive,1,5,-0.2,-0.6,-1,-2,0.2401903557
greedy_08_positive,1,6,-0.2,-0.3,-1,-1,-0.2401903557
greedy_08_positive,1,7,-0.2,0,-1,0,-0
greedy_08_positive,1,8,-0.2,0.3,-1,1,-0
greedy_08_positive,1,9,-0.2,0.6,-1,2,-0
greedy_08_positive,1,10,0,-0.6,0,-2,-0.2401903557
greedy_08_positive,1,11,0,-0.3,0,-1,0.2401903557
greedy_08_positive,1,12,0,0,0,0,-0
greedy_08_positive,1,13,0,0.3,0,1,-0
greedy_08_positive,1,14,0,0.6,0,2,-0
greedy_08_positive,1,15,0.2,-0.6,1,-2,0.135356922902
greedy_08_positive,1,16,0.2,-0.3,1,-1,-0.135356922902
greedy_08_positive,1,17,0.2,0,1,0,-0
greedy_08_positive,1,18,0.2,0.3,1,1,-0
greedy_08_positive,1,19,0.2,0.6,1,2,-0
greedy_08_positive,1,20,0.4,-0.6,2,-2,-0
greedy_08_positive,1,21,0.4,-0.3,2,-1,-0
greedy_08_positive,1,22,0.4,0,2,0,-0
greedy_08_positive,1,23,0.4,0.3,2,1,-0
greedy_08_positive,1,24,0.4,0.6,2,2,-0
greedy_08_positive,2,0,-0.4,-0.6,-2,-2,0.0676784614509
greedy_08_positive,2,1,-0.4,-0.3,-2,-1,-0.0676784614509
greedy_08_positive,2,2,-0.4,0,-2,0,-0
greedy_08_positive,2,3,-0.4,0.3,-2,1,-0
greedy_08_positive,2,4,-0.4,0.6,-2,2,-0
greedy_08_positive,2,5,-0.2,-0.6,-1,-2,-0.12009517785
greedy_08_positive,2,6,-0.2,-0.3,-1,-1,0.12009517785
greedy_08_positive,2,7,-0.2,0,-1,0,-0
greedy_08_positive,2,8,-0.2,0.3,-1,1,-0
greedy_08_positive,2,9,-0.2,0.6,-1,2,-0
greedy_08_positive,2,10,0,-0.6,0,-2,0.12009517785
greedy_08_positive,2,11,0,-0.3,0,-1,-0.12009517785
greedy_08_positive,2,12,0,0,0,0,-0
greedy_08_positive,2,13,0,0.3,0,1,-0
greedy_08_positive,2,14,0,0.6,0,2,-0
greedy_08_positive,2,15,0.2,-0.6,1,-2,-0.0676784614509
greedy_08_positive,2,16,0.2,-0.3,1,-1,0.0676784614509
greedy_08_positive,2,17,0.2,0,1,0,-0
greedy_08_positive,2,18,0.2,0.3,1,1,-0
greedy_08_positive,2,19,0.2,0.6,1,2,-0
greedy_08_positive,2,20,0.4,-0.6,2,-2,-0
greedy_08_positive,2,21,0.4,-0.3,2,-1,-0
greedy_08_positive,2,22,0.4,0,2,0,-0
greedy_08_positive,2,23,0.4,0.3,2,1,-0
greedy_08_positive,2,24,0.4,0.6,2,2,-0
greedy_08_positive,3,0,-0.4,-0.6,-2,-2,-0
greedy_08_positive,3,1,-0.4,-0.3,-2,-1,-0
greedy_08_positive,3,2,-0.4,0,-2,0,-0
greedy_08_positive,3,3,-0.4,0.3,-2,1,-0
greedy_08_positive,3,4,-0.4,0.6,-2,2,-0
greedy_08_positive,3,5,-0.2,-0.6,-1,-2,-0
greedy_08_positive,3,6,-0.2,-0.3,-1,-1,-0
greedy_08_positive,3,7,-0.2,0,-1,0,-0
greedy_08_positive,3,8,-0.2,0.3,-1,1,-0
greedy_08_positive,3,9,-0.2,0.6,-1,2,-0
greedy_08_positive,3,10,0,-0.6,0,-2,-0
greedy_08_positive,3,11,0,-0.3,0,-1,-0
greedy_08_positive,3,12,0,0,0,0,-0
greedy_08_positive,3,13,0,0.3,0,1,-0
greedy_08_positive,3,14,0,0.6,0,2,-0
greedy_08_positive,3,15,0.2,-0.6,1,-2,-0
greedy_08_positive,3,16,0.2,-0.3,1,-1,-0
greedy_08_positive,3,17,0.2,0,1,0,-0
greedy_08_positive,3,18,0.2,0.3,1,1,-0
greedy_08_positive,3,19,0.2,0.6,1,2,-0
greedy_08_positive,3,20,0.4,-0.6,2,-2,-0
greedy_08_positive,3,21,0.4,-0.3,2,-1,-0
greedy_08_positive,3,22,0.4,0,2,0,-0
greedy_08_positive,3,23,0.4,0.3,2,1,-0
greedy_08_positive,3,24,0.4,0.6,2,2,-0
greedy_08_positive,4,0,-0.4,-0.6,-2,-2,-0
greedy_08_positive,4,1,-0.4,-0.3,-2,-1,-0
greedy_08_positive,4,2,-0.4,0,-2,0,-0
greedy_08_positive,4,3,-0.4,0.3,-2,1,-0
greedy_08_positive,4,4,-0.4,0.6,-2,2,-0
greedy_08_positive,4,5,-0.2,-0.6,-1,-2,-0
greedy_08_positive,4,6,-0.2,-0.3,-1,-1,-0
greedy_08_positive,4,7,-0.2,0,-1,0,-0
greedy_08_positive,4,8,-0.2,0.3,-1,1,-0
greedy_08_positive,4,9,-0.2,0.6,-1,2,-0
greedy_08_positive,4,10,0,-0.6,0,-2,-0
greedy_08_positive,4,11,0,-0.3,0,-1,-0
greedy_08_positive,4,12,0,0,0,0,-0
greedy_08_positive,4,13,0,0.3,0,1,-0
greedy_08_positive,4,14,0,0.6,0,2,-0
greedy_08_positive,4,15,0.2,-0.6,1,-2,-0
greedy_08_positive,4,16,0.2,-0.3,1,-1,-0
greedy_08_positive,4,17,0.2,0,1,0,-0
greedy_08_positive,4,18,0.2,0.3,1,1,-0
greedy_08_positive,4,19,0.2,0.6,1,2,-0
greedy_08_positive,4,20,0.4,-0.6,2,-2,-0
greedy_08_positive,4,21,0.4,-0.3,2,-1,-0
greedy_08_positive,4,22,0.4,0,2,0,-0
greedy_08_positive,4,23,0.4,0.3,2,1,-0
greedy_08_positive,4,24,0.4,0.6,2,2,-0
greedy_08_positive,5,0,-0.4,-0.6,-2,-2,-0
greedy_08_positive,5,1,-0.4,-0.3,-2,-1,-0
greedy_08_positive,5,2,-0.4,0,-2,0,-0
greedy_08_positive,5,3,-0.4,0.3,-2,1,-0
greedy_08_positive,5,4,-0.4,0.6,-2,2,-0
greedy_08_positive,5,5,-0.2,-0.6,-1,-2,-0
greedy_08_positive,5,6,-0.2,-0.3,-1,-1,-0
greedy_08_positive,5,7,-0.2,0,-1,0,-0
greedy_08_positive,5,8,-0.2,0.3,-1,1,-0
greedy_08_positive,5,9,-0.2,0.6,-1,2,-0
greedy_08_positive,5,10,0,-0.6,0,-2,-0
greedy_08_positive,5,11,0,-0.3,0,-1,-0
greedy_08_positive,5,12,0,0,0,0,-0
greedy_08_positive,5,13,0,0.3,0,1,-0
greedy_08_positive,5,14,0,0.6,0,2,-0
greedy_08_positive,5,15,0.2,-0.6,1,-2,-0
greedy_08_positive,5,16,0.2,-0.3,1,-1,-0
greedy_08_positive,5,17,0.2,0,1,0,-0
greedy_08_positive,5,18,0.2,0.3,1,1,-0
greedy_08_positive,5,19,0.2,0.6,1,2,-0
greedy_08_positive,5,20,0.4,-0.6,2,-2,-0
greedy_08_positive,5,21,0.4,-0.3,2,-1,-0
greedy_08_positive,5,22,0.4,0,2,0,-0
greedy_08_positive,5,23,0.4,0.3,2,1,-0
greedy_08_positive,5,24,0.4,0.6,2,2,-0
greedy_08_positive,6,0,-0.4,-0.6,-2,-2,-0
greedy_08_positive,6,1,-0.4,-0.3,-2,-1,-0
greedy_08_positive,6,2,-0.4,0,-2,0,-0
greedy_08_positive,6,3,-0.4,0.3,-2,1,-0
greedy_08_positive,6,4,-0.4,0.6,-2,2,-0
greedy_08_positive,6,5,-0.2,-0.6,-1,-2,-0
greedy_08_positive,6,6,-0.2,-0.3,-1,-1,-0
greedy_08_positive,6,7,-0.2,0,-1,0,-0
greedy_08_positive,6,8,-0.2,0.3,-1,1,-0
greedy_08_positive,6,9,-0.2,0.6,-1,2,-0
greedy_08_positive,6,10,0,-0.6,0,-2,-0
greedy_08_positive,6,11,0,-0.3,0,-1,-0
greedy_08_positive,6,12,0,0,0,0,-0
greedy_08_positive,6,13,0,0.3,0,1,-0
greedy_08_positive,6,14,0,0.6,0,2,-0
greedy_08_positive,6,15,0.2,-0.6,1,-2,-0
greedy_08_positive,6,16,0.2,-0.3,1,-1,-0
greedy_08_positive,6,17,0.2,0,1,0,-0
greedy_08_positive,6,18,0.2,0.3,1,1,-0
greedy_08_positive,6,19,0.2,0.6,1,2,-0
greedy_08_positive,6,20,0.4,-0.6,2,-2,-0
greedy_08_positive,6,21,0.4,-0.3,2,-1,-0
greedy_08_positive,6,22,0.4,0,2,0,-0
greedy_08_positive,6,23,0.4,0.3,2,1,-0
greedy_08_positive,6,24,0.4,0.6,2,2,-0
greedy_08_positive,7,0,-0.4,-0.6,-2,-2,-0
greedy_08_positive,7,1,-0.4,-0.3,-2,-1,-0
greedy_08_positive,7,2,-0.4,0,-2,0,-0
greedy_08_positive,7,3,-0.4,0.3,-2,1,-0
greedy_08_positive,7,4,-0.4,0.6,-2,2,-0
greedy_08_positive,7,5,-0.2,-0.6,-1,-2,-0
greedy_08_positive,7,6,-0.2,-0.3,-1,-1,-0
greedy_08_positive,7,7,-0.2,0,-1,0,-0
greedy_08_positive,7,8,-0.2,0.3,-1,1,-0
greedy_08_positive,7,9,-0.2,0.6,-1,2,-0
greedy_08_positive,7,10,0,-0.6,0,-2,-0
greedy_08_positive,7,11,0,-0.3,0,-1,-0
greedy_08_positive,7,12,0,0,0,0,-0
greedy_08_positive,7,13,0,0.3,0,1,-0
greedy_08_positive,7,14,0,0.6,0,2,-0
greedy_08_positive,7,15,0.2,-0.6,1,-2,-0
greedy_08_positive,7,16,0.2,-0.3,1,-1,-0
greedy_08_positive,7,17,0.2,0,1,0,-0
greedy_08_positive,7,18,0.2,0.3,1,1,-0
greedy_08_positive,7,19,0.2,0.6,1,2,-0
greedy_08_positive,7,20,0.4,-0.6,2,-2,-0
greedy_08_positive,7,21,0.4,-0.3,2,-1,-0
greedy_08_positive,7,22,0.4,0,2,0,-0
greedy_08_positive,7,23,0.4,0.3,2,1,-0
greedy_08_positive,7,24,0.4,0.6,2,2,-0
full_intrinsic_negative,0,0,-0.4,-0.6,-2,-2,0.0038473801901
full_intrinsic_negative,0,1,-0.4,-0.3,-2,-1,0.0049051848438
full_intrinsic_negative,0,2,-0.4,0,-2,0,0.00531806327497
full_intrinsic_negative,0,3,-0.4,0.3,-2,1,0.0049051848438
full_intrinsic_negative,0,4,-0.4,0.6,-2,2,0.0038473801901
full_intrinsic_negative,0,5,-0.2,-0.6,-1,-2,0.00490518482331
full_intrinsic_negative,0,6,-0.2,-0.3,-1,-1,0.00626711754248
full_intrinsic_negative,0,7,-0.2,0,-1,0,0.00680210104918
full_intrinsic_negative,0,8,-0.2,0.3,-1,1,0.00626711754248
full_intrinsic_negative,0,9,-0.2,0.6,-1,2,0.00490518482331
full_intrinsic_negative,0,10,0,-0.6,0,-2,0.00531806325764
full_intrinsic_negative,0,11,0,-0.3,0,-1,0.00680210105905
full_intrinsic_negative,0,12,0,0,0,0,0.00738520120035
full_intrinsic_negative,0,13,0,0.3,0,1,0.00680210105905
full_intrinsic_negative,0,14,0,0.6,0,2,0.00531806325764
full_intrinsic_negative,0,15,0.2,-0.6,1,-2,0.00490518482331
full_intrinsic_negative,0,16,0.2,-0.3,1,-1,0.00626711754248
full_intrinsic_negative,0,17,0.2,0,1,0,0.00680210104918
full_intrinsic_negative,0,18,0.2,0.3,1,1,0.00626711754248
full_intrinsic_negative,0,19,0.2,0.6,1,2,0.00490518482331
full_intrinsic_negative,0,20,0.4,-0.6,2,-2,0.0038473801901
full_intrinsic_negative,0,21,0.4,-0.3,2,-1,0.0049051848438
full_intrinsic_negative,0,22,0.4,0,2,0,0.00531806327497
full_intrinsic_negative,0,23,0.4,0.3,2,1,0.0049051848438
full_intrinsic_negative,0,24,0.4,0.6,2,2,0.0038473801901
full_intrinsic_negative,1,0,-0.4,-0.6,-2,-2,-0.0127415742973
full_intrinsic_negative,1,1,-0.4,-0.3,-2,-1,-0.0160993764319
full_intrinsic_negative,1,2,-0.4,0,-2,0,-0.0174915778705
full_intrinsic_negative,1,3,-0.4,0.3,-2,1,-0.0160993764319
full_intrinsic_negative,1,4,-0.4,0.6,-2,2,-0.0127415742973
full_intrinsic_negative,1,5,-0.2,-0.6,-1,-2,-0.016099376375
full_intrinsic_negative,1,6,-0.2,-0.3,-1,-1,-0.0203913350982
full_intrinsic_negative,1,7,-0.2,0,-1,0,-0.0221836716015
full_intrinsic_negative,1,8,-0.2,0.3,-1,1,-0.0203913350982
full_intrinsic_negative,1,9,-0.2,0.6,-1,2,-0.016099376375
full_intrinsic_negative,1,10,0,-0.6,0,-2,-0.0174915778216
full_intrinsic_negative,1,11,0,-0.3,0,-1,-0.0221836716291
full_intrinsic_negative,1,12,0,0,0,0,-0.0241410795644
full_intrinsic_negative,1,13,0,0.3,0,1,-0.0221836716291
full_intrinsic_negative,1,14,0,0.6,0,2,-0.0174915778216
full_intrinsic_negative,1,15,0.2,-0.6,1,-2,-0.016099376375
full_intrinsic_negative,1,16,0.2,-0.3,1,-1,-0.0203913350982
full_intrinsic_negative,1,17,0.2,0,1,0,-0.0221836716015
full_intrinsic_negative,1,18,0.2,0.3,1,1,-0.0203913350982
full_intrinsic_negative,1,19,0.2,0.6,1,2,-0.016099376375
full_intrinsic_negative,1,20,0.4,-0.6,2,-2,-0.0127415742973
full_intrinsic_negative,1,21,0.4,-0.3,2,-1,-0.0160993764319
full_intrinsic_negative,1,22,0.4,0,2,0,-0.0174915778705
full_intrinsic_negative,1,23,0.4,0.3,2,1,-0.0160993764319
full_intrinsic_negative,1,24,0.4,0.6,2,2,-0.0127415742973
full_intrinsic_negative,2,0,-0.4,-0.6,-2,-2,0.0220469486072
full_intrinsic_negative,2,1,-0.4,-0.3,-2,-1,0.0278515637863
full_intrinsic_negative,2,2,-0.4,0,-2,0,0.0302607605314
full_intrinsic_negative,2,3,-0.4,0.3,-2,1,0.0278515637863
full_intrinsic_negative,2,4,-0.4,0.6,-2,2,0.0220469486072
full_intrinsic_negative,2,5,-0.2,-0.6,-1,-2,0.0278515636883
full_intrinsic_negative,2,6,-0.2,-0.3,-1,-1,0.0352677825459
full_intrinsic_negative,2,7,-0.2,0,-1,0,0.0383686816878
full_intrinsic_negative,2,8,-0.2,0.3,-1,1,0.0352677825459
full_intrinsic_negative,2,9,-0.2,0.6,-1,2,0.0278515636883
full_intrinsic_negative,2,10,0,-0.6,0,-2,0.030260760448
full_intrinsic_negative,2,11,0,-0.3,0,-1,0.0383686817366
full_intrinsic_negative,2,12,0,0,0,0,0.0417553058794
full_intrinsic_negative,2,13,0,0.3,0,1,0.0383686817366
full_intrinsic_negative,2,14,0,0.6,0,2,0.030260760448
full_intrinsic_negative,2,15,0.2,-0.6,1,-2,0.0278515636883
full_intrinsic_negative,2,16,0.2,-0.3,1,-1,0.0352677825459
full_intrinsic_negative,2,17,0.2,0,1,0,0.0383686816878
full_intrinsic_negative,2,18,0.2,0.3,1,1,0.0352677825459
full_intrinsic_negative,2,19,0.2,0.6,1,2,0.0278515636883
full_intrinsic_negative,2,20,0.4,-0.6,2,-2,0.0220469486072
full_intrinsic_negative,2,21,0.4,-0.3,2,-1,0.0278515637863
full_intrinsic_negative,2,22,0.4,0,2,0,0.0302607605314
full_intrinsic_negative,2,23,0.4,0.3,2,1,0.0278515637863
full_intrinsic_negative,2,24,0.4,0.6,2,2,0.0220469486072
full_intrinsic_negative,3,0,-0.4,-0.6,-2,-2,-0.0276166114604
full_intrinsic_negative,3,1,-0.4,-0.3,-2,-1,-0.0348849596373
full_intrinsic_negative,3,2,-0.4,0,-2,0,-0.037903189308
full_intrinsic_negative,3,3,-0.4,0.3,-2,1,-0.0348849596373
full_intrinsic_negative,3,4,-0.4,0.6,-2,2,-0.0276166114604
full_intrinsic_negative,3,5,-0.2,-0.6,-1,-2,-0.0348849595147
full_intrinsic_negative,3,6,-0.2,-0.3,-1,-1,-0.044172406765
full_intrinsic_negative,3,7,-0.2,0,-1,0,-0.0480571582976
full_intrinsic_negative,3,8,-0.2,0.3,-1,1,-0.044172406765
full_intrinsic_negative,3,9,-0.2,0.6,-1,2,-0.0348849595147
full_intrinsic_negative,3,10,0,-0.6,0,-2,-0.0379031892035
full_intrinsic_negative,3,11,0,-0.3,0,-1,-0.0480571583584
full_intrinsic_negative,3,12,0,0,0,0,-0.0522998974152
full_intrinsic_negative,3,13,0,0.3,0,1,-0.0480571583584
full_intrinsic_negative,3,14,0,0.6,0,2,-0.0379031892035
full_intrinsic_negative,3,15,0.2,-0.6,1,-2,-0.0348849595147
full_intrinsic_negative,3,16,0.2,-0.3,1,-1,-0.044172406765
full_intrinsic_negative,3,17,0.2,0,1,0,-0.0480571582976
full_intrinsic_negative,3,18,0.2,0.3,1,1,-0.044172406765
full_intrinsic_negative,3,19,0.2,0.6,1,2,-0.0348849595147
full_intrinsic_negative,3,20,0.4,-0.6,2,-2,-0.0276166114604
full_intrinsic_negative,3,21,0.4,-0.3,2,-1,-0.0348849596373
full_intrinsic_negative,3,22,0.4,0,2,0,-0.037903189308
full_intrinsic_negative,3,23,0.4,0.3,2,1,-0.0348849596373
full_intrinsic_negative,3,24,0.4,0.6,2,2,-0.0276166114604
full_intrinsic_negative,4,0,-0.4,-0.6,-2,-2,0.0276166114604
full_intrinsic_negative,4,1,-0.4,-0.3,-2,-1,0.0348849596373
full_intrinsic_negative,4,2,-0.4,0,-2,0,0.037903189308
full_intrinsic_negative,4,3,-0.4,0.3,-2,1,0.0348849596373
full_intrinsic_negative,4,4,-0.4,0.6,-2,2,0.0276166114604
full_intrinsic_negative,4,5,-0.2,-0.6,-1,-2,0.0348849595147
full_intrinsic_negative,4,6,-0.2,-0.3,-1,-1,0.044172406765
full_intrinsic_negative,4,7,-0.2,0,-1,0,0.0480571582976
full_intrinsic_negative,4,8,-0.2,0.3,-1,1,0.044172406765
full_intrinsic_negative,4,9,-0.2,0.6,-1,2,0.0348849595147
full_intrinsic_negative,4,10,0,-0.6,0,-2,0.0379031892035
full_intrinsic_negative,4,11,0,-0.3,0,-1,0.0480571583584
full_intrinsic_negative,4,12,0,0,0,0,0.0522998974152
full_intrinsic_negative,4,13,0,0.3,0,1,0.0480571583584
full_intrinsic_negative,4,14,0,0.6,0,2,0.0379031892035
full_intrinsic_negative,4,15,0.2,-0.6,1,-2,0.0348849595147
full_intrinsic_negative,4,16,0.2,-0.3,1,-1,0.044172406765
full_intrinsic_negative,4,17,0.2,0,1,0,0.0480571582976
full_intrinsic_negative,4,18,0.2,0.3,1,1,0.044172406765
full_intrinsic_negative,4,19,0.2,0.6,1,2,0.0348849595147
full_intrinsic_negative,4,20,0.4,-0.6,2,-2,0.0276166114604
full_intrinsic_negative,4,21,0.4,-0.3,2,-1,0.0348849596373
full_intrinsic_negative,4,22,0.4,0,2,0,0.037903189308
