filter_pair,dimension,joint_projected_kl,sum_of_marginal_g_fitted
dense_dictionary_positive;dense_dictionary_negative,2,0.142095248328,0.142095248328
greedy_08_positive;greedy_08_negative,2,0.043559046885,0.043557865827
