rectangle_index,rectangle_id,spatial_endpoint_p,spatial_endpoint_q,time_endpoint_k,time_endpoint_l,moving_displacement_lat,moving_displacement_lon,standardized_spatial_distance,temporal_lag,orientation_convention,null_variance_raw,standardized_null_variance_check,single_intrinsic_objective,branch,combination_size,selection_order,standardized_coefficient,raw_rectangle_coefficient
0,s000_001_t00_01,0,1,0,1,0,0.3,1,1,"+p,k;-q,k;-p,l;+q,l",13.2479436741,1,0.313382175398,positive,1,1,1,0.27474244797
0,s000_001_t00_01,0,1,0,1,0,0.3,1,1,"+p,k;-q,k;-p,l;+q,l",13.2479436741,1,0.313382175398,positive,2,1,-0.758821344778,-0.208480433837
3080,s005_006_t00_01,5,6,0,1,0,0.3,1,1,"+p,k;-q,k;-p,l;+q,l",13.2479436741,1,0.313382175398,positive,2,2,0.758821344778,0.208480433837
0,s000_001_t00_01,0,1,0,1,0,0.3,1,1,"+p,k;-q,k;-p,l;+q,l",13.2479436741,1,0.313382175398,positive,4,1,0.488650669926,0.134253081258
3080,s005_006_t00_01,5,6,0,1,0,0.3,1,1,"+p,k;-q,k;-p,l;+q,l",13.2479436741,1,0.313382175398,positive,4,2,-1.04111850787,-0.286039447481
5460,s010_011_t00_01,10,11,0,1,0,0.3,1,1,"+p,k;-q,k;-p,l;+q,l",13.2479436741,1,0.313382175398,positive,4,3,0.488650669926,0.134253081258
3081,s005_006_t00_02,5,6,0,2,0,0.3,1,2,"+p,k;-q,k;-p,l;+q,l",20.2152703357,1,0.213267395208,positive,4,4,0.440695580871,0.0980164386826
0,s000_001_t00_01,0,1,0,1,0,0.3,1,1,"+p,k;-q,k;-p,l;+q,l",13.2479436741,1,0.313382175398,positive,8,1,0.492668402359,0.135356922902
3080,s005_006_t00_01,5,6,0,1,0,0.3,1,1,"+p,k;-q,k;-p,l;+q,l",13.2479436741,1,0.313382175398,positive,8,2,-0.874238245581,-0.2401903557
5460,s010_011_t00_01,10,11,0,1,0,0.3,1,1,"+p,k;-q,k;-p,l;+q,l",13.2479436741,1,0.313382175398,positive,8,3,0.874238245581,0.2401903557
3081,s005_006_t00_02,5,6,0,2,0,0.3,1,2,"+p,k;-q,k;-p,l;+q,l",20.2152703357,1,0.213267395208,positive,8,4,0.539964671986,0.12009517785
1,s000_001_t00_02,0,1,0,2,0,0.3,1,2,"+p,k;-q,k;-p,l;+q,l",20.2152703357,1,0.213267395208,positive,8,5,-0.304291803318,-0.0676784614509
5461,s010_011_t00_02,10,11,0,2,0,0.3,1,2,"+p,k;-q,k;-p,l;+q,l",20.2152703357,1,0.213267395208,positive,8,6,-0.539964671986,-0.12009517785
7140,s015_016_t00_01,15,16,0,1,0,0.3,1,1,"+p,k;-q,k;-p,l;+q,l",13.2479436741,1,0.313382175398,positive,8,7,-0.492668402359,-0.135356922902
7141,s015_016_t00_02,15,16,0,2,0,0.3,1,2,"+p,k;-q,k;-p,l;+q,l",20.2152703357,1,0.213267395208,positive,8,8,0.304291803318,0.0676784614509
650,s000_024_t00_07,0,24,0,7,0.8,1.2,5.65685424949,7,"+p,k;-q,k;-p,l;+q,l",35.4441944272,1,0.00133827890186,negative,1,1,1,0.167968345693
650,s000_024_t00_07,0,24,0,7,0.8,1.2,5.65685424949,7,"+p,k;-q,k;-p,l;+q,l",35.4441944272,1,0.00133827890186,negative,2,1,0.759406985779,0.127556335109
1271,s001_023_t01_06,1,23,1,6,0.8,0.6,4.472135955,5,"+p,k;-q,k;-p,l;+q,l",34.367762698,1,0.005839940211,negative,2,2,-0.742976197567,-0.126735788204
650,s000_024_t00_07,0,24,0,7,0.8,1.2,5.65685424949,7,"+p,k;-q,k;-p,l;+q,l",35.4441944272,1,0.00133827890186,negative,4,1,-0.533114463251,-0.0895463544575
1271,s001_023_t01_06,1,23,1,6,0.8,0.6,4.472135955,5,"+p,k;-q,k;-p,l;+q,l",34.367762698,1,0.005839940211,negative,4,2,0.542361622033,0.0925152486517
3455,s005_019_t01_06,5,19,1,6,0.4,1.2,4.472135955,5,"+p,k;-q,k;-p,l;+q,l",34.3677626865,1,0.00583994021296,negative,4,3,0.542361621603,0.0925152485939
3926,s006_018_t00_07,6,18,0,7,0.4,0.6,2.82842712475,7,"+p,k;-q,k;-p,l;+q,l",34.9583084576,1,0.0106688888087,negative,4,4,-0.501079635662,-0.0847484078456
650,s000_024_t00_07,0,24,0,7,0.8,1.2,5.65685424949,7,"+p,k;-q,k;-p,l;+q,l",35.4441944272,1,0.00133827890186,negative,8,1,-0.41704513842,-0.0700503819799
1271,s001_023_t01_06,1,23,1,6,0.8,0.6,4.472135955,5,"+p,k;-q,k;-p,l;+q,l",34.367762698,1,0.005839940211,negative,8,2,0.425341056873,0.0725540525726
3455,s005_019_t01_06,5,19,1,6,0.4,1.2,4.472135955,5,"+p,k;-q,k;-p,l;+q,l",34.3677626865,1,0.00583994021296,negative,8,3,0.425341058225,0.0725540528154
