year,month,day_num,direction,lag,daily_mean,mean_pair_count,mean_model,normalized,hour_1,n_pairs_hour_1,residual_var_hour_1,hour_2,n_pairs_hour_2,residual_var_hour_2,hour_3,n_pairs_hour_3,residual_var_hour_3,hour_4,n_pairs_hour_4,residual_var_hour_4,hour_5,n_pairs_hour_5,residual_var_hour_5,hour_6,n_pairs_hour_6,residual_var_hour_6,hour_7,n_pairs_hour_7,residual_var_hour_7,hour_8,n_pairs_hour_8,residual_var_hour_8
2023,7,1,lat,0.0440,0.3220,17619.1250,hour_dummy_plus_lat_lon_ols,True,0.4480,17532,8.9182,0.4214,17525,11.2499,0.3622,17671,12.7007,0.3244,17746,13.9105,0.2990,17724,14.5532,0.2911,17679,14.1808,0.2343,17527,13.4429,0.1959,17549.0000,12.8577
2023,7,1,lat,0.1320,0.5344,17245.6250,hour_dummy_plus_lat_lon_ols,True,0.5793,17164,8.9182,0.6213,17153,11.2499,0.6277,17306,12.7007,0.5664,17403,13.9105,0.5363,17372,14.5532,0.5231,17310,14.1808,0.4329,17107,13.4429,0.3880,17150.0000,12.8577
2023,7,1,lat,0.1760,0.5940,17070.8750,hour_dummy_plus_lat_lon_ols,True,0.6339,16996,8.9182,0.6657,16970,11.2499,0.6806,17132,12.7007,0.6392,17243,13.9105,0.6042,17210,14.5532,0.5916,17133,14.1808,0.4911,16909,13.4429,0.4459,16974.0000,12.8577
2023,7,1,lat,0.3960,0.7659,16261.0000,hour_dummy_plus_lat_lon_ols,True,0.7408,16190,8.9182,0.7504,16152,11.2499,0.7924,16339,12.7007,0.8019,16460,13.9105,0.8112,16419,14.5532,0.7860,16332,14.1808,0.7577,16062,13.4429,0.6870,16134.0000,12.8577
2023,7,1,lat,0.6160,0.8543,15492.1250,hour_dummy_plus_lat_lon_ols,True,0.7994,15454,8.9182,0.8170,15440,11.2499,0.8361,15585,12.7007,0.8504,15674,13.9105,0.8852,15629,14.5532,0.8623,15548,14.1808,0.9102,15263,13.4429,0.8735,15344.0000,12.8577
2023,7,1,lat,0.8360,0.8993,14723.2500,hour_dummy_plus_lat_lon_ols,True,0.8200,14722,8.9182,0.8535,14716,11.2499,0.8649,14825,12.7007,0.8683,14881,13.9105,0.9139,14828,14.5532,0.9231,14756,14.1808,0.9540,14495,13.4429,0.9967,14563.0000,12.8577
2023,7,1,lat,1.0560,0.9066,13938.5000,hour_dummy_plus_lat_lon_ols,True,0.8310,13958,8.9182,0.8630,13935,11.2499,0.8841,14033,12.7007,0.8727,14092,13.9105,0.8906,14051,14.5532,0.9090,13965,14.1808,0.9551,13694,13.4429,1.0473,13780.0000,12.8577
2023,7,1,lat,1.2760,0.8929,13169.2500,hour_dummy_plus_lat_lon_ols,True,0.8610,13167,8.9182,0.8806,13144,11.2499,0.8943,13240,12.7007,0.8632,13301,13.9105,0.8568,13272,14.5532,0.8754,13195,14.1808,0.9085,12974,13.4429,1.0035,13061.0000,12.8577
2023,7,1,lat,1.4960,0.9136,12402.2500,hour_dummy_plus_lat_lon_ols,True,0.8910,12363,8.9182,0.8986,12347,11.2499,0.9199,12451,12.7007,0.9111,12509,13.9105,0.9076,12490,14.5532,0.9093,12446,14.1808,0.9314,12269,13.4429,0.9400,12343.0000,12.8577
2023,7,1,lat,1.7160,0.9332,11620.3750,hour_dummy_plus_lat_lon_ols,True,0.9142,11571,8.9182,0.9400,11549,11.2499,0.9327,11651,12.7007,0.9670,11726,13.9105,0.9217,11712,14.5532,0.9420,11659,14.1808,0.9434,11510,13.4429,0.9049,11585.0000,12.8577
2023,7,1,lat,1.9360,0.9381,10840.7500,hour_dummy_plus_lat_lon_ols,True,0.9303,10794,8.9182,0.9564,10763,11.2499,0.9516,10871,12.7007,0.9438,10933,13.9105,0.9379,10925,14.5532,0.9323,10876,14.1808,0.9226,10751,13.4429,0.9296,10813.0000,12.8577
2023,7,1,lat,2.1560,0.9451,10062.6250,hour_dummy_plus_lat_lon_ols,True,0.9058,10015,8.9182,0.9681,9982,11.2499,0.9531,10094,12.7007,0.9212,10151,13.9105,0.9555,10131,14.5532,0.9348,10111,14.1808,0.9177,9987,13.4429,1.0048,10030.0000,12.8577
2023,7,1,lon,0.0630,0.3357,17653.1250,hour_dummy_plus_lat_lon_ols,True,0.4572,17566,8.9182,0.4210,17563,11.2499,0.3821,17708,12.7007,0.3457,17787,13.9105,0.3110,17765,14.5532,0.3133,17712,14.1808,0.2452,17551,13.4429,0.2096,17573.0000,12.8577
2023,7,1,lon,0.1260,0.4427,17505.1250,hour_dummy_plus_lat_lon_ols,True,0.5473,17432,8.9182,0.5271,17420,11.2499,0.5024,17564,12.7007,0.4744,17652,13.9105,0.4259,17626,14.5532,0.4181,17555,14.1808,0.3493,17373,13.4429,0.2970,17419.0000,12.8577
