year,month,day_num,direction,lag,model,fitted_gamma_t0,mean_model,normalized,sigma,range_lat,range_lon,range_time,nugget
2023,7,1,lat,0.0440,Corridor_4x4_lag643,0.3314,hour_dummy_plus_lat_lon_ols,True,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lat,0.1320,Corridor_4x4_lag643,0.5764,hour_dummy_plus_lat_lon_ols,True,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lat,0.1760,Corridor_4x4_lag643,0.6629,hour_dummy_plus_lat_lon_ols,True,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lat,0.3960,Corridor_4x4_lag643,0.8923,hour_dummy_plus_lat_lon_ols,True,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lat,0.6160,Corridor_4x4_lag643,0.9656,hour_dummy_plus_lat_lon_ols,True,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lat,0.8360,Corridor_4x4_lag643,0.9890,hour_dummy_plus_lat_lon_ols,True,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lat,1.0560,Corridor_4x4_lag643,0.9965,hour_dummy_plus_lat_lon_ols,True,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lat,1.2760,Corridor_4x4_lag643,0.9989,hour_dummy_plus_lat_lon_ols,True,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lat,1.4960,Corridor_4x4_lag643,0.9996,hour_dummy_plus_lat_lon_ols,True,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lat,1.7160,Corridor_4x4_lag643,0.9999,hour_dummy_plus_lat_lon_ols,True,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lat,1.9360,Corridor_4x4_lag643,1.0000,hour_dummy_plus_lat_lon_ols,True,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lat,2.1560,Corridor_4x4_lag643,1.0000,hour_dummy_plus_lat_lon_ols,True,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lat,0.0440,Debiased_Whittle,0.4625,hour_dummy_plus_lat_lon_ols,True,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lat,0.1320,Debiased_Whittle,0.7205,hour_dummy_plus_lat_lon_ols,True,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lat,0.1760,Debiased_Whittle,0.7984,hour_dummy_plus_lat_lon_ols,True,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lat,0.3960,Debiased_Whittle,0.9607,hour_dummy_plus_lat_lon_ols,True,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lat,0.6160,Debiased_Whittle,0.9923,hour_dummy_plus_lat_lon_ols,True,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lat,0.8360,Debiased_Whittle,0.9985,hour_dummy_plus_lat_lon_ols,True,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lat,1.0560,Debiased_Whittle,0.9997,hour_dummy_plus_lat_lon_ols,True,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lat,1.2760,Debiased_Whittle,0.9999,hour_dummy_plus_lat_lon_ols,True,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lat,1.4960,Debiased_Whittle,1.0000,hour_dummy_plus_lat_lon_ols,True,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lat,1.7160,Debiased_Whittle,1.0000,hour_dummy_plus_lat_lon_ols,True,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lat,1.9360,Debiased_Whittle,1.0000,hour_dummy_plus_lat_lon_ols,True,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lat,2.1560,Debiased_Whittle,1.0000,hour_dummy_plus_lat_lon_ols,True,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lat,0.0440,Vecchia_mm20,0.3662,hour_dummy_plus_lat_lon_ols,True,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lat,0.1320,Vecchia_mm20,0.5422,hour_dummy_plus_lat_lon_ols,True,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lat,0.1760,Vecchia_mm20,0.6109,hour_dummy_plus_lat_lon_ols,True,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lat,0.3960,Vecchia_mm20,0.8275,hour_dummy_plus_lat_lon_ols,True,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lat,0.6160,Vecchia_mm20,0.9235,hour_dummy_plus_lat_lon_ols,True,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lat,0.8360,Vecchia_mm20,0.9661,hour_dummy_plus_lat_lon_ols,True,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lat,1.0560,Vecchia_mm20,0.9850,hour_dummy_plus_lat_lon_ols,True,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lat,1.2760,Vecchia_mm20,0.9933,hour_dummy_plus_lat_lon_ols,True,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lat,1.4960,Vecchia_mm20,0.9970,hour_dummy_plus_lat_lon_ols,True,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lat,1.7160,Vecchia_mm20,0.9987,hour_dummy_plus_lat_lon_ols,True,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lat,1.9360,Vecchia_mm20,0.9994,hour_dummy_plus_lat_lon_ols,True,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lat,2.1560,Vecchia_mm20,0.9997,hour_dummy_plus_lat_lon_ols,True,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lon,0.0630,Corridor_4x4_lag643,0.3428,hour_dummy_plus_lat_lon_ols,True,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lon,0.1260,Corridor_4x4_lag643,0.4858,hour_dummy_plus_lat_lon_ols,True,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lon,0.1800,Corridor_4x4_lag643,0.5834,hour_dummy_plus_lat_lon_ols,True,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lon,0.3690,Corridor_4x4_lag643,0.8005,hour_dummy_plus_lat_lon_ols,True,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lon,0.5580,Corridor_4x4_lag643,0.9045,hour_dummy_plus_lat_lon_ols,True,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lon,0.7470,Corridor_4x4_lag643,0.9542,hour_dummy_plus_lat_lon_ols,True,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lon,0.9360,Corridor_4x4_lag643,0.9781,hour_dummy_plus_lat_lon_ols,True,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lon,1.1250,Corridor_4x4_lag643,0.9895,hour_dummy_plus_lat_lon_ols,True,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lon,1.3140,Corridor_4x4_lag643,0.9950,hour_dummy_plus_lat_lon_ols,True,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lon,1.5030,Corridor_4x4_lag643,0.9976,hour_dummy_plus_lat_lon_ols,True,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lon,1.6920,Corridor_4x4_lag643,0.9988,hour_dummy_plus_lat_lon_ols,True,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lon,1.8810,Corridor_4x4_lag643,0.9994,hour_dummy_plus_lat_lon_ols,True,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lon,0.0630,Debiased_Whittle,0.4784,hour_dummy_plus_lat_lon_ols,True,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lon,0.1260,Debiased_Whittle,0.6350,hour_dummy_plus_lat_lon_ols,True,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lon,0.1800,Debiased_Whittle,0.7312,hour_dummy_plus_lat_lon_ols,True,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lon,0.3690,Debiased_Whittle,0.9079,hour_dummy_plus_lat_lon_ols,True,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lon,0.5580,Debiased_Whittle,0.9684,hour_dummy_plus_lat_lon_ols,True,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lon,0.7470,Debiased_Whittle,0.9892,hour_dummy_plus_lat_lon_ols,True,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lon,0.9360,Debiased_Whittle,0.9963,hour_dummy_plus_lat_lon_ols,True,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lon,1.1250,Debiased_Whittle,0.9987,hour_dummy_plus_lat_lon_ols,True,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lon,1.3140,Debiased_Whittle,0.9996,hour_dummy_plus_lat_lon_ols,True,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lon,1.5030,Debiased_Whittle,0.9999,hour_dummy_plus_lat_lon_ols,True,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lon,1.6920,Debiased_Whittle,0.9999,hour_dummy_plus_lat_lon_ols,True,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lon,1.8810,Debiased_Whittle,1.0000,hour_dummy_plus_lat_lon_ols,True,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lon,0.0630,Vecchia_mm20,0.3627,hour_dummy_plus_lat_lon_ols,True,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lon,0.1260,Vecchia_mm20,0.4553,hour_dummy_plus_lat_lon_ols,True,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lon,0.1800,Vecchia_mm20,0.5240,hour_dummy_plus_lat_lon_ols,True,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lon,0.3690,Vecchia_mm20,0.7029,hour_dummy_plus_lat_lon_ols,True,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lon,0.5580,Vecchia_mm20,0.8146,hour_dummy_plus_lat_lon_ols,True,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lon,0.7470,Vecchia_mm20,0.8843,hour_dummy_plus_lat_lon_ols,True,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lon,0.9360,Vecchia_mm20,0.9278,hour_dummy_plus_lat_lon_ols,True,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lon,1.1250,Vecchia_mm20,0.9549,hour_dummy_plus_lat_lon_ols,True,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lon,1.3140,Vecchia_mm20,0.9719,hour_dummy_plus_lat_lon_ols,True,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lon,1.5030,Vecchia_mm20,0.9824,hour_dummy_plus_lat_lon_ols,True,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lon,1.6920,Vecchia_mm20,0.9890,hour_dummy_plus_lat_lon_ols,True,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lon,1.8810,Vecchia_mm20,0.9932,hour_dummy_plus_lat_lon_ols,True,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,2,lat,0.0440,Corridor_4x4_lag643,0.3778,hour_dummy_plus_lat_lon_ols,True,10.2500,0.1464,0.1721,1.1986,1.9485
2023,7,2,lat,0.1320,Corridor_4x4_lag643,0.6589,hour_dummy_plus_lat_lon_ols,True,10.2500,0.1464,0.1721,1.1986,1.9485
2023,7,2,lat,0.1760,Corridor_4x4_lag643,0.7474,hour_dummy_plus_lat_lon_ols,True,10.2500,0.1464,0.1721,1.1986,1.9485
2023,7,2,lat,0.3960,Corridor_4x4_lag643,0.9438,hour_dummy_plus_lat_lon_ols,True,10.2500,0.1464,0.1721,1.1986,1.9485
2023,7,2,lat,0.6160,Corridor_4x4_lag643,0.9875,hour_dummy_plus_lat_lon_ols,True,10.2500,0.1464,0.1721,1.1986,1.9485
2023,7,2,lat,0.8360,Corridor_4x4_lag643,0.9972,hour_dummy_plus_lat_lon_ols,True,10.2500,0.1464,0.1721,1.1986,1.9485
2023,7,2,lat,1.0560,Corridor_4x4_lag643,0.9994,hour_dummy_plus_lat_lon_ols,True,10.2500,0.1464,0.1721,1.1986,1.9485
2023,7,2,lat,1.2760,Corridor_4x4_lag643,0.9999,hour_dummy_plus_lat_lon_ols,True,10.2500,0.1464,0.1721,1.1986,1.9485
2023,7,2,lat,1.4960,Corridor_4x4_lag643,1.0000,hour_dummy_plus_lat_lon_ols,True,10.2500,0.1464,0.1721,1.1986,1.9485
2023,7,2,lat,1.7160,Corridor_4x4_lag643,1.0000,hour_dummy_plus_lat_lon_ols,True,10.2500,0.1464,0.1721,1.1986,1.9485
2023,7,2,lat,1.9360,Corridor_4x4_lag643,1.0000,hour_dummy_plus_lat_lon_ols,True,10.2500,0.1464,0.1721,1.1986,1.9485
2023,7,2,lat,2.1560,Corridor_4x4_lag643,1.0000,hour_dummy_plus_lat_lon_ols,True,10.2500,0.1464,0.1721,1.1986,1.9485
2023,7,2,lat,0.0440,Debiased_Whittle,0.3969,hour_dummy_plus_lat_lon_ols,True,8.2765,0.1281,0.1398,0.9891,1.4579
2023,7,2,lat,0.1320,Debiased_Whittle,0.6966,hour_dummy_plus_lat_lon_ols,True,8.2765,0.1281,0.1398,0.9891,1.4579
2023,7,2,lat,0.1760,Debiased_Whittle,0.7848,hour_dummy_plus_lat_lon_ols,True,8.2765,0.1281,0.1398,0.9891,1.4579
2023,7,2,lat,0.3960,Debiased_Whittle,0.9614,hour_dummy_plus_lat_lon_ols,True,8.2765,0.1281,0.1398,0.9891,1.4579
2023,7,2,lat,0.6160,Debiased_Whittle,0.9931,hour_dummy_plus_lat_lon_ols,True,8.2765,0.1281,0.1398,0.9891,1.4579
2023,7,2,lat,0.8360,Debiased_Whittle,0.9988,hour_dummy_plus_lat_lon_ols,True,8.2765,0.1281,0.1398,0.9891,1.4579
2023,7,2,lat,1.0560,Debiased_Whittle,0.9998,hour_dummy_plus_lat_lon_ols,True,8.2765,0.1281,0.1398,0.9891,1.4579
2023,7,2,lat,1.2760,Debiased_Whittle,1.0000,hour_dummy_plus_lat_lon_ols,True,8.2765,0.1281,0.1398,0.9891,1.4579
2023,7,2,lat,1.4960,Debiased_Whittle,1.0000,hour_dummy_plus_lat_lon_ols,True,8.2765,0.1281,0.1398,0.9891,1.4579
2023,7,2,lat,1.7160,Debiased_Whittle,1.0000,hour_dummy_plus_lat_lon_ols,True,8.2765,0.1281,0.1398,0.9891,1.4579
2023,7,2,lat,1.9360,Debiased_Whittle,1.0000,hour_dummy_plus_lat_lon_ols,True,8.2765,0.1281,0.1398,0.9891,1.4579
2023,7,2,lat,2.1560,Debiased_Whittle,1.0000,hour_dummy_plus_lat_lon_ols,True,8.2765,0.1281,0.1398,0.9891,1.4579
2023,7,2,lat,0.0440,Vecchia_mm20,0.3532,hour_dummy_plus_lat_lon_ols,True,10.7740,0.2245,0.2937,2.1070,2.9197
2023,7,2,lat,0.1320,Vecchia_mm20,0.5630,hour_dummy_plus_lat_lon_ols,True,10.7740,0.2245,0.2937,2.1070,2.9197
2023,7,2,lat,0.1760,Vecchia_mm20,0.6408,hour_dummy_plus_lat_lon_ols,True,10.7740,0.2245,0.2937,2.1070,2.9197
2023,7,2,lat,0.3960,Vecchia_mm20,0.8652,hour_dummy_plus_lat_lon_ols,True,10.7740,0.2245,0.2937,2.1070,2.9197
2023,7,2,lat,0.6160,Vecchia_mm20,0.9494,hour_dummy_plus_lat_lon_ols,True,10.7740,0.2245,0.2937,2.1070,2.9197
2023,7,2,lat,0.8360,Vecchia_mm20,0.9810,hour_dummy_plus_lat_lon_ols,True,10.7740,0.2245,0.2937,2.1070,2.9197
2023,7,2,lat,1.0560,Vecchia_mm20,0.9929,hour_dummy_plus_lat_lon_ols,True,10.7740,0.2245,0.2937,2.1070,2.9197
2023,7,2,lat,1.2760,Vecchia_mm20,0.9973,hour_dummy_plus_lat_lon_ols,True,10.7740,0.2245,0.2937,2.1070,2.9197
2023,7,2,lat,1.4960,Vecchia_mm20,0.9990,hour_dummy_plus_lat_lon_ols,True,10.7740,0.2245,0.2937,2.1070,2.9197
2023,7,2,lat,1.7160,Vecchia_mm20,0.9996,hour_dummy_plus_lat_lon_ols,True,10.7740,0.2245,0.2937,2.1070,2.9197
2023,7,2,lat,1.9360,Vecchia_mm20,0.9999,hour_dummy_plus_lat_lon_ols,True,10.7740,0.2245,0.2937,2.1070,2.9197
2023,7,2,lat,2.1560,Vecchia_mm20,0.9999,hour_dummy_plus_lat_lon_ols,True,10.7740,0.2245,0.2937,2.1070,2.9197
2023,7,2,lon,0.0630,Corridor_4x4_lag643,0.4173,hour_dummy_plus_lat_lon_ols,True,10.2500,0.1464,0.1721,1.1986,1.9485
2023,7,2,lon,0.1260,Corridor_4x4_lag643,0.5959,hour_dummy_plus_lat_lon_ols,True,10.2500,0.1464,0.1721,1.1986,1.9485
2023,7,2,lon,0.1800,Corridor_4x4_lag643,0.7047,hour_dummy_plus_lat_lon_ols,True,10.2500,0.1464,0.1721,1.1986,1.9485
2023,7,2,lon,0.3690,Corridor_4x4_lag643,0.9015,hour_dummy_plus_lat_lon_ols,True,10.2500,0.1464,0.1721,1.1986,1.9485
2023,7,2,lon,0.5580,Corridor_4x4_lag643,0.9672,hour_dummy_plus_lat_lon_ols,True,10.2500,0.1464,0.1721,1.1986,1.9485
2023,7,2,lon,0.7470,Corridor_4x4_lag643,0.9890,hour_dummy_plus_lat_lon_ols,True,10.2500,0.1464,0.1721,1.1986,1.9485
2023,7,2,lon,0.9360,Corridor_4x4_lag643,0.9963,hour_dummy_plus_lat_lon_ols,True,10.2500,0.1464,0.1721,1.1986,1.9485
2023,7,2,lon,1.1250,Corridor_4x4_lag643,0.9988,hour_dummy_plus_lat_lon_ols,True,10.2500,0.1464,0.1721,1.1986,1.9485
2023,7,2,lon,1.3140,Corridor_4x4_lag643,0.9996,hour_dummy_plus_lat_lon_ols,True,10.2500,0.1464,0.1721,1.1986,1.9485
2023,7,2,lon,1.5030,Corridor_4x4_lag643,0.9999,hour_dummy_plus_lat_lon_ols,True,10.2500,0.1464,0.1721,1.1986,1.9485
2023,7,2,lon,1.6920,Corridor_4x4_lag643,1.0000,hour_dummy_plus_lat_lon_ols,True,10.2500,0.1464,0.1721,1.1986,1.9485
2023,7,2,lon,1.8810,Corridor_4x4_lag643,1.0000,hour_dummy_plus_lat_lon_ols,True,10.2500,0.1464,0.1721,1.1986,1.9485
2023,7,2,lon,0.0630,Debiased_Whittle,0.4582,hour_dummy_plus_lat_lon_ols,True,8.2765,0.1281,0.1398,0.9891,1.4579
2023,7,2,lon,0.1260,Debiased_Whittle,0.6548,hour_dummy_plus_lat_lon_ols,True,8.2765,0.1281,0.1398,0.9891,1.4579
2023,7,2,lon,0.1800,Debiased_Whittle,0.7654,hour_dummy_plus_lat_lon_ols,True,8.2765,0.1281,0.1398,0.9891,1.4579
2023,7,2,lon,0.3690,Debiased_Whittle,0.9393,hour_dummy_plus_lat_lon_ols,True,8.2765,0.1281,0.1398,0.9891,1.4579
2023,7,2,lon,0.5580,Debiased_Whittle,0.9843,hour_dummy_plus_lat_lon_ols,True,8.2765,0.1281,0.1398,0.9891,1.4579
2023,7,2,lon,0.7470,Debiased_Whittle,0.9959,hour_dummy_plus_lat_lon_ols,True,8.2765,0.1281,0.1398,0.9891,1.4579
2023,7,2,lon,0.9360,Debiased_Whittle,0.9989,hour_dummy_plus_lat_lon_ols,True,8.2765,0.1281,0.1398,0.9891,1.4579
2023,7,2,lon,1.1250,Debiased_Whittle,0.9997,hour_dummy_plus_lat_lon_ols,True,8.2765,0.1281,0.1398,0.9891,1.4579
2023,7,2,lon,1.3140,Debiased_Whittle,0.9999,hour_dummy_plus_lat_lon_ols,True,8.2765,0.1281,0.1398,0.9891,1.4579
2023,7,2,lon,1.5030,Debiased_Whittle,1.0000,hour_dummy_plus_lat_lon_ols,True,8.2765,0.1281,0.1398,0.9891,1.4579
2023,7,2,lon,1.6920,Debiased_Whittle,1.0000,hour_dummy_plus_lat_lon_ols,True,8.2765,0.1281,0.1398,0.9891,1.4579
2023,7,2,lon,1.8810,Debiased_Whittle,1.0000,hour_dummy_plus_lat_lon_ols,True,8.2765,0.1281,0.1398,0.9891,1.4579
2023,7,2,lon,0.0630,Vecchia_mm20,0.3651,hour_dummy_plus_lat_lon_ols,True,10.7740,0.2245,0.2937,2.1070,2.9197
2023,7,2,lon,0.1260,Vecchia_mm20,0.4877,hour_dummy_plus_lat_lon_ols,True,10.7740,0.2245,0.2937,2.1070,2.9197
2023,7,2,lon,0.1800,Vecchia_mm20,0.5737,hour_dummy_plus_lat_lon_ols,True,10.7740,0.2245,0.2937,2.1070,2.9197
2023,7,2,lon,0.3690,Vecchia_mm20,0.7760,hour_dummy_plus_lat_lon_ols,True,10.7740,0.2245,0.2937,2.1070,2.9197
2023,7,2,lon,0.5580,Vecchia_mm20,0.8823,hour_dummy_plus_lat_lon_ols,True,10.7740,0.2245,0.2937,2.1070,2.9197
2023,7,2,lon,0.7470,Vecchia_mm20,0.9382,hour_dummy_plus_lat_lon_ols,True,10.7740,0.2245,0.2937,2.1070,2.9197
2023,7,2,lon,0.9360,Vecchia_mm20,0.9675,hour_dummy_plus_lat_lon_ols,True,10.7740,0.2245,0.2937,2.1070,2.9197
2023,7,2,lon,1.1250,Vecchia_mm20,0.9829,hour_dummy_plus_lat_lon_ols,True,10.7740,0.2245,0.2937,2.1070,2.9197
2023,7,2,lon,1.3140,Vecchia_mm20,0.9910,hour_dummy_plus_lat_lon_ols,True,10.7740,0.2245,0.2937,2.1070,2.9197
2023,7,2,lon,1.5030,Vecchia_mm20,0.9953,hour_dummy_plus_lat_lon_ols,True,10.7740,0.2245,0.2937,2.1070,2.9197
2023,7,2,lon,1.6920,Vecchia_mm20,0.9975,hour_dummy_plus_lat_lon_ols,True,10.7740,0.2245,0.2937,2.1070,2.9197
2023,7,2,lon,1.8810,Vecchia_mm20,0.9987,hour_dummy_plus_lat_lon_ols,True,10.7740,0.2245,0.2937,2.1070,2.9197
2023,7,3,lat,0.0440,Corridor_4x4_lag643,0.4115,hour_dummy_plus_lat_lon_ols,True,8.0858,0.1900,0.2287,1.5718,2.8134
2023,7,3,lat,0.1320,Corridor_4x4_lag643,0.6297,hour_dummy_plus_lat_lon_ols,True,8.0858,0.1900,0.2287,1.5718,2.8134
2023,7,3,lat,0.1760,Corridor_4x4_lag643,0.7062,hour_dummy_plus_lat_lon_ols,True,8.0858,0.1900,0.2287,1.5718,2.8134
2023,7,3,lat,0.3960,Corridor_4x4_lag643,0.9077,hour_dummy_plus_lat_lon_ols,True,8.0858,0.1900,0.2287,1.5718,2.8134
2023,7,3,lat,0.6160,Corridor_4x4_lag643,0.9710,hour_dummy_plus_lat_lon_ols,True,8.0858,0.1900,0.2287,1.5718,2.8134
2023,7,3,lat,0.8360,Corridor_4x4_lag643,0.9909,hour_dummy_plus_lat_lon_ols,True,8.0858,0.1900,0.2287,1.5718,2.8134
2023,7,3,lat,1.0560,Corridor_4x4_lag643,0.9971,hour_dummy_plus_lat_lon_ols,True,8.0858,0.1900,0.2287,1.5718,2.8134
2023,7,3,lat,1.2760,Corridor_4x4_lag643,0.9991,hour_dummy_plus_lat_lon_ols,True,8.0858,0.1900,0.2287,1.5718,2.8134
2023,7,3,lat,1.4960,Corridor_4x4_lag643,0.9997,hour_dummy_plus_lat_lon_ols,True,8.0858,0.1900,0.2287,1.5718,2.8134
2023,7,3,lat,1.7160,Corridor_4x4_lag643,0.9999,hour_dummy_plus_lat_lon_ols,True,8.0858,0.1900,0.2287,1.5718,2.8134
2023,7,3,lat,1.9360,Corridor_4x4_lag643,1.0000,hour_dummy_plus_lat_lon_ols,True,8.0858,0.1900,0.2287,1.5718,2.8134
2023,7,3,lat,2.1560,Corridor_4x4_lag643,1.0000,hour_dummy_plus_lat_lon_ols,True,8.0858,0.1900,0.2287,1.5718,2.8134
2023,7,3,lat,0.0440,Debiased_Whittle,0.5250,hour_dummy_plus_lat_lon_ols,True,6.6233,0.1299,0.1638,1.1947,3.3147
2023,7,3,lat,0.1320,Debiased_Whittle,0.7588,hour_dummy_plus_lat_lon_ols,True,6.6233,0.1299,0.1638,1.1947,3.3147
2023,7,3,lat,0.1760,Debiased_Whittle,0.8281,hour_dummy_plus_lat_lon_ols,True,6.6233,0.1299,0.1638,1.1947,3.3147
2023,7,3,lat,0.3960,Debiased_Whittle,0.9684,hour_dummy_plus_lat_lon_ols,True,6.6233,0.1299,0.1638,1.1947,3.3147
2023,7,3,lat,0.6160,Debiased_Whittle,0.9942,hour_dummy_plus_lat_lon_ols,True,6.6233,0.1299,0.1638,1.1947,3.3147
2023,7,3,lat,0.8360,Debiased_Whittle,0.9989,hour_dummy_plus_lat_lon_ols,True,6.6233,0.1299,0.1638,1.1947,3.3147
2023,7,3,lat,1.0560,Debiased_Whittle,0.9998,hour_dummy_plus_lat_lon_ols,True,6.6233,0.1299,0.1638,1.1947,3.3147
2023,7,3,lat,1.2760,Debiased_Whittle,1.0000,hour_dummy_plus_lat_lon_ols,True,6.6233,0.1299,0.1638,1.1947,3.3147
2023,7,3,lat,1.4960,Debiased_Whittle,1.0000,hour_dummy_plus_lat_lon_ols,True,6.6233,0.1299,0.1638,1.1947,3.3147
2023,7,3,lat,1.7160,Debiased_Whittle,1.0000,hour_dummy_plus_lat_lon_ols,True,6.6233,0.1299,0.1638,1.1947,3.3147
