basis,mode,candidate_roles,time_index,anchor_rank,moving_latitude,moving_longitude,weight
fitted_null,1,top_total_gt,0,45,-0.066216604375,122.733279875,-0.00209602235659
fitted_null,1,top_total_gt,0,46,-1.29753712542,130.116800833,-0.00912583023734
fitted_null,1,top_total_gt,0,47,-2.96982769167,127.859310958,0.00110602638325
fitted_null,1,top_total_gt,0,48,-1.25552627875,123.267296458,0.00137366561788
fitted_null,1,top_total_gt,0,49,-2.31022405833,122.44216525,3.15339115244e-05
fitted_null,1,top_total_gt,0,50,-2.00321468333,128.49342625,-0.0192967142802
fitted_null,1,top_total_gt,0,51,0.8132153975,124.242558458,0.000402287334529
fitted_null,1,top_total_gt,0,52,1.42781676667,125.845707708,2.82472820532e-05
fitted_null,1,top_total_gt,0,53,-0.243133688208,126.899850875,0.0120830724531
fitted_null,1,top_total_gt,0,54,-0.376253030458,125.156168,-0.000780536676822
fitted_null,1,top_total_gt,0,55,0.945355589167,123.172750042,0.00258019111099
fitted_null,1,top_total_gt,0,56,-0.946412296667,125.585621,0.00806459902889
fitted_null,1,top_total_gt,0,57,0.8569297125,127.222088625,-0.00593085763386
fitted_null,1,top_total_gt,0,58,0.724778312083,125.660616542,-0.00349212643092
fitted_null,1,top_total_gt,0,59,1.42747418333,126.792183333,-0.000908627197377
fitted_null,1,top_total_gt,0,60,0.284558539583,128.27238925,-0.00466407139546
fitted_null,1,top_total_gt,0,61,-2.17786974583,130.79757125,0.000719806977375
fitted_null,1,top_total_gt,0,62,-2.7930760125,126.068543667,-0.000895973159163
fitted_null,1,top_total_gt,0,63,-2.52995122083,124.815772083,-0.000402305545671
fitted_null,1,top_total_gt,0,64,-1.38839686167,124.020961875,0.00245680410445
fitted_null,1,top_total_gt,0,65,-0.770965145417,123.518344625,-0.00292732955599
fitted_null,1,top_total_gt,0,66,-1.03437366292,127.643915958,0.0207916483304
fitted_null,1,top_total_gt,0,67,1.11983500833,129.026637917,-0.00289953657851
fitted_null,1,top_total_gt,0,68,-2.48634890417,126.656301875,-0.00317241160378
fitted_null,1,top_total_gt,0,69,0.32972814,129.809775,0.00627066181876
fitted_null,1,top_total_gt,0,70,1.208963625,130.254771667,-0.000197717215486
fitted_null,1,top_total_gt,0,71,-0.685266861,128.804555625,0.0177798489949
fitted_null,1,top_total_gt,0,72,-1.38786481833,126.761843167,0.00246705742651
fitted_null,1,top_total_gt,0,73,-0.902444597083,126.27058525,0.0112440751468
fitted_null,1,top_total_gt,0,74,1.42718795,124.429406458,0.000681617020762
fitted_null,1,top_total_gt,0,75,-0.0236737227917,125.658382167,-0.00391510867559
fitted_null,1,top_total_gt,0,76,-2.22419272917,129.111703292,-0.00424723989919
fitted_null,1,top_total_gt,0,77,-0.156083160208,128.143285542,0.0213434557432
fitted_null,1,top_total_gt,0,78,-0.375842088208,130.9352675,-0.00133354616964
fitted_null,1,top_total_gt,0,79,0.3709275925,124.319410833,-0.00385288922312
fitted_null,1,top_total_gt,0,80,0.591076465833,130.946757083,0.00200470468094
fitted_null,1,top_total_gt,0,81,0.987980731667,129.68524375,-0.000422475986066
fitted_null,1,top_total_gt,0,82,-0.596474843667,130.187192083,-0.00178192588845
fitted_null,1,top_total_gt,0,83,-0.375012986667,124.340366958,-0.00619861854217
fitted_null,1,top_total_gt,0,84,-1.12228712708,129.120107917,-0.0132462286374
fitted_null,1,top_total_gt,0,85,-2.70736480417,130.161940833,0.00229535655821
fitted_null,1,top_total_gt,0,86,-0.200070153583,127.521585208,0.0188933454802
fitted_null,1,top_total_gt,0,87,-1.6084729,128.23974575,-0.0262661584064
fitted_null,1,top_total_gt,0,88,-1.8283933,125.262639125,0.000672646403208
fitted_null,1,top_total_gt,0,89,-1.959387675,127.860007583,-0.016667931
fitted_null,1,top_total_gt,0,90,-1.21174286125,130.925405417,-0.00775635487301
fitted_null,1,top_total_gt,0,91,-1.08096030875,122.436867417,0.000140489828875
fitted_null,1,top_total_gt,0,92,-2.7074172875,127.360457458,-0.00194435769606
fitted_null,1,top_total_gt,0,93,-0.77108571375,125.027019417,0.00305164485879
fitted_null,1,top_total_gt,0,94,1.03345897917,122.544005167,0.00137779049375
fitted_null,1,top_total_gt,0,95,0.504336623333,126.845597375,-0.0148692952331
fitted_null,1,top_total_gt,0,96,-2.3982789125,124.256074292,0.000255479598513
fitted_null,1,top_total_gt,0,97,-0.376384116375,129.309960833,0.0309720291225
fitted_null,1,top_total_gt,0,98,-0.596454438792,127.392837833,0.0366516546936
fitted_null,1,top_total_gt,0,99,0.0649491196667,123.939110292,-0.0115421046798
fitted_null,1,top_total_gt,0,100,0.0640916809583,123.298205625,-0.0092517421165
fitted_null,1,top_total_gt,1,1,-0.463680213167,126.027019875,0.00536303675441
fitted_null,1,top_total_gt,1,2,-2.9701870375,130.68454125,0.000942990451421
fitted_null,1,top_total_gt,1,3,1.29708925833,130.947421667,0.000317160236558
fitted_null,1,top_total_gt,1,4,-2.92987918333,122.494231708,-2.09285374786e-06
fitted_null,1,top_total_gt,1,5,1.42743225417,122.420818625,0.000819606114737
fitted_null,1,top_total_gt,1,6,-2.97089760833,126.856669167,-0.000208037424111
fitted_null,1,top_total_gt,1,7,-0.77269883875,129.499410833,0.00629673570558
fitted_null,1,top_total_gt,1,8,-0.725738504167,122.741743167,-0.000381406467134
fitted_null,1,top_total_gt,1,9,1.4274959875,127.600654917,-0.000690634672813
fitted_null,1,top_total_gt,1,10,1.1645651125,125.012591708,-3.59595954866e-05
fitted_null,1,top_total_gt,1,11,-2.00316435833,124.698922792,-0.000116074442684
fitted_null,1,top_total_gt,1,12,-1.56389771542,127.6011175,-0.0126699551961
fitted_null,1,top_total_gt,1,13,0.592594635417,129.165755167,-0.00279652580925
fitted_null,1,top_total_gt,1,14,-2.61796369167,128.79609425,0.00316985700344
fitted_null,1,top_total_gt,1,15,-1.65013064167,130.920257917,0.00166740094556
fitted_null,1,top_total_gt,1,16,0.41464390875,123.551635958,-0.00376907501097
fitted_null,1,top_total_gt,1,17,0.0663052595417,130.816265417,0.000646081450847
fitted_null,1,top_total_gt,1,18,0.284646368333,127.340512792,0.00169841034235
fitted_null,1,top_total_gt,1,19,-0.857858500833,124.397121458,0.00285538495388
fitted_null,1,top_total_gt,1,20,-2.97308299167,125.245385417,-0.000180548529504
fitted_null,1,top_total_gt,1,21,-1.47699247875,126.076770417,5.93444128264e-05
fitted_null,1,top_total_gt,1,22,-0.596738372042,128.021699625,0.0245613126208
fitted_null,1,top_total_gt,1,23,0.24035189125,125.095227292,-0.00322710900641
fitted_null,1,top_total_gt,1,24,0.944637900833,126.414588417,-0.00369895769141
fitted_null,1,top_total_gt,1,25,-1.65129030417,129.243026042,-0.00499992022057
fitted_null,1,top_total_gt,1,26,1.42847417083,129.596902917,-0.000853567107276
fitted_null,1,top_total_gt,1,27,1.425674125,123.739322125,0.000229353759066
fitted_null,1,top_total_gt,1,28,-0.815498235833,130.74365375,-0.00732932548852
fitted_null,1,top_total_gt,1,29,-2.79744975417,124.062144375,-0.000106842274262
fitted_null,1,top_total_gt,1,30,-2.2661012125,125.817022458,-0.00122875746344
fitted_null,1,top_total_gt,1,31,-2.35519175,127.676190458,-0.00335416541137
fitted_null,1,top_total_gt,1,32,0.63544099375,122.418118375,-0.000494546498877
fitted_null,1,top_total_gt,1,33,-0.859535393333,126.954802042,0.00531244725405
fitted_null,1,top_total_gt,1,34,-2.31287167917,129.793940833,0.0013740340773
fitted_null,1,top_total_gt,1,35,-0.111612957292,128.868081083,0.0180685172422
fitted_null,1,top_total_gt,1,36,0.725231845833,130.316498333,0.00156771270213
fitted_null,1,top_total_gt,1,37,-0.287432366958,123.693280042,-0.00798646395696
fitted_null,1,top_total_gt,1,38,0.8109373025,128.091678542,-0.00281093462809
fitted_null,1,top_total_gt,1,39,-2.00174307083,126.761534625,-0.00243354369215
fitted_null,1,top_total_gt,1,40,0.283510766667,126.159424417,-0.000861256627861
fitted_null,1,top_total_gt,1,41,-1.21045327375,128.490429167,-0.0119318794822
fitted_null,1,top_total_gt,1,42,-0.154745848896,129.876729583,0.00248393863628
fitted_null,1,top_total_gt,1,43,-1.38866200208,125.081664083,0.00200319592597
fitted_null,1,top_total_gt,1,44,-2.9702691875,129.661497917,0.000869482031932
fitted_null,1,top_total_gt,1,45,-0.066216604375,122.733279875,-0.00118576753415
fitted_null,1,top_total_gt,1,46,-1.29753712542,130.116800833,-0.00566993416531
fitted_null,1,top_total_gt,1,47,-2.96982769167,127.859310958,0.00148139670749
fitted_null,1,top_total_gt,1,48,-1.25552627875,123.267296458,0.000640915796246
fitted_null,1,top_total_gt,1,49,-2.31022405833,122.44216525,1.16885106695e-05
fitted_null,1,top_total_gt,1,50,-2.00321468333,128.49342625,-0.00936056827716
fitted_null,1,top_total_gt,1,51,0.8132153975,124.242558458,-0.00169625579757
fitted_null,1,top_total_gt,1,52,1.42781676667,125.845707708,-0.000384593722362
fitted_null,1,top_total_gt,1,53,-0.243133688208,126.899850875,0.0115292693476
fitted_null,1,top_total_gt,1,54,-0.376253030458,125.156168,0.00224292250746
fitted_null,1,top_total_gt,1,55,0.945355589167,123.172750042,-0.000462267048709
fitted_null,1,top_total_gt,1,56,-0.946412296667,125.585621,0.00407218598128
fitted_null,1,top_total_gt,1,57,0.8569297125,127.222088625,-0.0033321191541
fitted_null,1,top_total_gt,1,58,0.724778312083,125.660616542,-0.00152949714403
fitted_null,1,top_total_gt,1,59,1.42747418333,126.792183333,-0.000771576407148
fitted_null,1,top_total_gt,1,60,0.284558539583,128.27238925,0.00849158522416
fitted_null,1,top_total_gt,1,61,-2.17786974583,130.79757125,0.000251603846769
fitted_null,1,top_total_gt,1,62,-2.7930760125,126.068543667,-0.000359671549174
fitted_null,1,top_total_gt,1,63,-2.52995122083,124.815772083,-0.000375633677851
fitted_null,1,top_total_gt,1,64,-1.38839686167,124.020961875,0.0014226615097
fitted_null,1,top_total_gt,1,65,-0.770965145417,123.518344625,0.00296583693709
fitted_null,1,top_total_gt,1,66,-1.03437366292,127.643915958,-0.00711329472329
fitted_null,1,top_total_gt,1,67,1.11983500833,129.026637917,-0.000476069239246
fitted_null,1,top_total_gt,1,68,-2.48634890417,126.656301875,-0.00111079772541
fitted_null,1,top_total_gt,1,69,0.32972814,129.809775,0.00499194889182
fitted_null,1,top_total_gt,1,70,1.208963625,130.254771667,0.000650114902436
fitted_null,1,top_total_gt,1,71,-0.685266861,128.804555625,0.00536430014761
fitted_null,1,top_total_gt,1,72,-1.38786481833,126.761843167,-0.000590778427981
fitted_null,1,top_total_gt,1,73,-0.902444597083,126.27058525,0.00524151779005
fitted_null,1,top_total_gt,1,74,1.42718795,124.429406458,0.000281499768926
fitted_null,1,top_total_gt,1,75,-0.0236737227917,125.658382167,0.000565694873596
fitted_null,1,top_total_gt,1,76,-2.22419272917,129.111703292,-0.00193078971354
fitted_null,1,top_total_gt,1,77,-0.156083160208,128.143285542,0.0115933860545
fitted_null,1,top_total_gt,1,78,-0.375842088208,130.9352675,-0.00247599683123
fitted_null,1,top_total_gt,1,79,0.3709275925,124.319410833,-0.0023660769236
fitted_null,1,top_total_gt,1,80,0.591076465833,130.946757083,0.00124213372753
fitted_null,1,top_total_gt,1,81,0.987980731667,129.68524375,0.00158880637252
fitted_null,1,top_total_gt,1,82,-0.596474843667,130.187192083,-0.00859212867189
fitted_null,1,top_total_gt,1,83,-0.375012986667,124.340366958,-0.00318804207734
fitted_null,1,top_total_gt,1,84,-1.12228712708,129.120107917,-0.0116594366393
fitted_null,1,top_total_gt,1,85,-2.70736480417,130.161940833,0.00163693420147
fitted_null,1,top_total_gt,1,86,-0.200070153583,127.521585208,0.0146155027905
fitted_null,1,top_total_gt,1,87,-1.6084729,128.23974575,-0.0135327195568
fitted_null,1,top_total_gt,1,88,-1.8283933,125.262639125,0.000244546852136
fitted_null,1,top_total_gt,1,89,-1.959387675,127.860007583,-0.0130084246942
fitted_null,1,top_total_gt,1,90,-1.21174286125,130.925405417,-0.00502029250771
fitted_null,1,top_total_gt,1,91,-1.08096030875,122.436867417,-0.000214408677294
fitted_null,1,top_total_gt,1,92,-2.7074172875,127.360457458,0.00116229824169
fitted_null,1,top_total_gt,1,93,-0.77108571375,125.027019417,0.00579331401384
fitted_null,1,top_total_gt,1,94,1.03345897917,122.544005167,0.000879684647713
fitted_null,1,top_total_gt,1,95,0.504336623333,126.845597375,-0.00672998874927
fitted_null,1,top_total_gt,1,96,-2.3982789125,124.256074292,-0.000164061954035
fitted_null,1,top_total_gt,1,97,-0.376384116375,129.309960833,0.00745289674443
fitted_null,1,top_total_gt,1,98,-0.596454438792,127.392837833,0.0230831788189
fitted_null,1,top_total_gt,1,99,0.0649491196667,123.939110292,-0.0047521744767
fitted_null,1,top_total_gt,1,100,0.0640916809583,123.298205625,-0.00555959333447
fitted_null,1,top_total_gt,2,1,-0.463680213167,126.027019875,0.00650084099414
fitted_null,1,top_total_gt,2,2,-2.9701870375,130.68454125,-0.000118596626106
fitted_null,1,top_total_gt,2,3,1.29708925833,130.947421667,0.000476689620369
fitted_null,1,top_total_gt,2,4,-2.92987918333,122.494231708,-4.98560342895e-06
fitted_null,1,top_total_gt,2,5,1.42743225417,122.420818625,0.000463790009359
fitted_null,1,top_total_gt,2,6,-2.97089760833,126.856669167,0.000699402093657
fitted_null,1,top_total_gt,2,7,-0.77269883875,129.499410833,-0.0155714395286
fitted_null,1,top_total_gt,2,8,-0.725738504167,122.741743167,2.35589719629e-05
fitted_null,1,top_total_gt,2,9,1.4274959875,127.600654917,-0.000737222426806
fitted_null,1,top_total_gt,2,10,1.1645651125,125.012591708,-0.00130745377882
fitted_null,1,top_total_gt,2,11,-2.00316435833,124.698922792,0.000103212986895
fitted_null,1,top_total_gt,2,12,-1.56389771542,127.6011175,-0.0211994105196
fitted_null,1,top_total_gt,2,13,0.592594635417,129.165755167,0.00762061406499
fitted_null,1,top_total_gt,2,14,-2.61796369167,128.79609425,0.00442500620844
fitted_null,1,top_total_gt,2,15,-1.65013064167,130.920257917,0.00127288024843
fitted_null,1,top_total_gt,2,16,0.41464390875,123.551635958,-0.00407913275094
fitted_null,1,top_total_gt,2,17,0.0663052595417,130.816265417,0.00110149344532
fitted_null,1,top_total_gt,2,18,0.284646368333,127.340512792,0.00238460185797
fitted_null,1,top_total_gt,2,19,-0.857858500833,124.397121458,0.00561431504099
fitted_null,1,top_total_gt,2,20,-2.97308299167,125.245385417,-0.000230765868324
fitted_null,1,top_total_gt,2,21,-1.47699247875,126.076770417,-0.00130897199123
fitted_null,1,top_total_gt,2,22,-0.596738372042,128.021699625,-0.00323586128591
fitted_null,1,top_total_gt,2,23,0.24035189125,125.095227292,-0.00275906454293
fitted_null,1,top_total_gt,2,24,0.944637900833,126.414588417,-0.00382770193465
fitted_null,1,top_total_gt,2,25,-1.65129030417,129.243026042,-0.00651213169308
fitted_null,1,top_total_gt,2,26,1.42847417083,129.596902917,-0.000256839622447
fitted_null,1,top_total_gt,2,27,1.425674125,123.739322125,0.000280272917047
fitted_null,1,top_total_gt,2,28,-0.815498235833,130.74365375,-0.00880408997699
fitted_null,1,top_total_gt,2,29,-2.79744975417,124.062144375,-0.000184078778762
fitted_null,1,top_total_gt,2,30,-2.2661012125,125.817022458,-0.00153003846881
fitted_null,1,top_total_gt,2,31,-2.35519175,127.676190458,0.00299188289837
fitted_null,1,top_total_gt,2,32,0.63544099375,122.418118375,-0.00107080217736
fitted_null,1,top_total_gt,2,33,-0.859535393333,126.954802042,0.0135964770032
fitted_null,1,top_total_gt,2,34,-2.31287167917,129.793940833,0.00209040495588
fitted_null,1,top_total_gt,2,35,-0.111612957292,128.868081083,0.023084352394
fitted_null,1,top_total_gt,2,36,0.725231845833,130.316498333,0.00255723496225
fitted_null,1,top_total_gt,2,37,-0.287432366958,123.693280042,-0.00110389132728
fitted_null,1,top_total_gt,2,38,0.8109373025,128.091678542,-0.00108360963581
fitted_null,1,top_total_gt,2,39,-2.00174307083,126.761534625,-0.00486363432055
fitted_null,1,top_total_gt,2,40,0.283510766667,126.159424417,0.000834971101054
fitted_null,1,top_total_gt,2,41,-1.21045327375,128.490429167,-0.013661061787
fitted_null,1,top_total_gt,2,42,-0.154745848896,129.876729583,0.00177285237516
fitted_null,1,top_total_gt,2,43,-1.38866200208,125.081664083,0.00133709175615
fitted_null,1,top_total_gt,2,44,-2.9702691875,129.661497917,0.00156938537744
fitted_null,1,top_total_gt,2,45,-0.066216604375,122.733279875,-0.00243229930764
fitted_null,1,top_total_gt,2,46,-1.29753712542,130.116800833,-0.00696487424609
fitted_null,1,top_total_gt,2,47,-2.96982769167,127.859310958,0.00198373600486
fitted_null,1,top_total_gt,2,48,-1.25552627875,123.267296458,0.00135687411277
fitted_null,1,top_total_gt,2,49,-2.31022405833,122.44216525,1.83625925208e-05
fitted_null,1,top_total_gt,2,50,-2.00321468333,128.49342625,-0.00795196462056
fitted_null,1,top_total_gt,2,51,0.8132153975,124.242558458,-0.000680436275388
fitted_null,1,top_total_gt,2,52,1.42781676667,125.845707708,-0.000211704705364
fitted_null,1,top_total_gt,2,53,-0.243133688208,126.899850875,0.0160830991918
fitted_null,1,top_total_gt,2,54,-0.376253030458,125.156168,0.00209226271578
fitted_null,1,top_total_gt,2,55,0.945355589167,123.172750042,8.14823247573e-05
fitted_null,1,top_total_gt,2,56,-0.946412296667,125.585621,0.00613520551696
fitted_null,1,top_total_gt,2,57,0.8569297125,127.222088625,-0.00161080334004
fitted_null,1,top_total_gt,2,58,0.724778312083,125.660616542,-0.00252155801493
fitted_null,1,top_total_gt,2,59,1.42747418333,126.792183333,-0.000792257960654
fitted_null,1,top_total_gt,2,60,0.284558539583,128.27238925,0.00477637870599
fitted_null,1,top_total_gt,2,61,-2.17786974583,130.79757125,0.000954944879902
fitted_null,1,top_total_gt,2,62,-2.7930760125,126.068543667,-0.000233164262429
fitted_null,1,top_total_gt,2,63,-2.52995122083,124.815772083,-0.00058472653863
fitted_null,1,top_total_gt,2,64,-1.38839686167,124.020961875,0.00146775574669
fitted_null,1,top_total_gt,2,65,-0.770965145417,123.518344625,0.00351946703081
fitted_null,1,top_total_gt,2,66,-1.03437366292,127.643915958,-0.0111123380037
fitted_null,1,top_total_gt,2,67,1.11983500833,129.026637917,-0.00148042237531
fitted_null,1,top_total_gt,2,68,-2.48634890417,126.656301875,-0.00170977802719
fitted_null,1,top_total_gt,2,69,0.32972814,129.809775,0.00354931871346
fitted_null,1,top_total_gt,2,70,1.208963625,130.254771667,0.000241172322345
fitted_null,1,top_total_gt,2,71,-0.685266861,128.804555625,0.00433002799666
fitted_null,1,top_total_gt,2,72,-1.38786481833,126.761843167,-0.00692490447099
fitted_null,1,top_total_gt,2,73,-0.902444597083,126.27058525,0.0100626430349
fitted_null,1,top_total_gt,2,74,1.42718795,124.429406458,0.000145835661033
fitted_null,1,top_total_gt,2,75,-0.0236737227917,125.658382167,0.0013182490214
fitted_null,1,top_total_gt,2,76,-2.22419272917,129.111703292,0.00314526532544
fitted_null,1,top_total_gt,2,77,-0.156083160208,128.143285542,0.0188772033169
fitted_null,1,top_total_gt,2,78,-0.375842088208,130.9352675,-0.00243502293274
fitted_null,1,top_total_gt,2,79,0.3709275925,124.319410833,-0.0037711231586
fitted_null,1,top_total_gt,2,80,0.591076465833,130.946757083,0.000738860654537
fitted_null,1,top_total_gt,2,81,0.987980731667,129.68524375,0.000994248875036
fitted_null,1,top_total_gt,2,82,-0.596474843667,130.187192083,-0.00768743810075
fitted_null,1,top_total_gt,2,83,-0.375012986667,124.340366958,0.000573828604707
fitted_null,1,top_total_gt,2,84,-1.12228712708,129.120107917,-0.0158478392916
fitted_null,1,top_total_gt,2,85,-2.70736480417,130.161940833,0.00168436918663
fitted_null,1,top_total_gt,2,86,-0.200070153583,127.521585208,0.0220307213081
fitted_null,1,top_total_gt,2,87,-1.6084729,128.23974575,-0.016881602292
fitted_null,1,top_total_gt,2,88,-1.8283933,125.262639125,-0.00100608200855
fitted_null,1,top_total_gt,2,89,-1.959387675,127.860007583,-0.012730836507
fitted_null,1,top_total_gt,2,90,-1.21174286125,130.925405417,-0.00155422828244
fitted_null,1,top_total_gt,2,91,-1.08096030875,122.436867417,0.000526138079044
fitted_null,1,top_total_gt,2,92,-2.7074172875,127.360457458,0.00148857504624
fitted_null,1,top_total_gt,2,93,-0.77108571375,125.027019417,0.00701800903322
fitted_null,1,top_total_gt,2,94,1.03345897917,122.544005167,0.00116467043498
fitted_null,1,top_total_gt,2,95,0.504336623333,126.845597375,-0.00982301034587
fitted_null,1,top_total_gt,2,96,-2.3982789125,124.256074292,-0.000185787591236
fitted_null,1,top_total_gt,2,97,-0.376384116375,129.309960833,0.00203314839953
fitted_null,1,top_total_gt,2,98,-0.596454438792,127.392837833,0.0207718852289
fitted_null,1,top_total_gt,2,99,0.0649491196667,123.939110292,-0.00734390297731
fitted_null,1,top_total_gt,2,100,0.0640916809583,123.298205625,-0.00840437380176
fitted_null,1,top_total_gt,3,1,-0.463680213167,126.027019875,0.0097036557284
fitted_null,1,top_total_gt,3,2,-2.9701870375,130.68454125,-0.000626412373756
fitted_null,1,top_total_gt,3,3,1.29708925833,130.947421667,0.0010279257929
fitted_null,1,top_total_gt,3,4,-2.92987918333,122.494231708,-2.24488038579e-06
fitted_null,1,top_total_gt,3,5,1.42743225417,122.420818625,0.00135521000822
fitted_null,1,top_total_gt,3,6,-2.97089760833,126.856669167,0.0006905063844
fitted_null,1,top_total_gt,3,7,-0.77269883875,129.499410833,-0.0231412946668
fitted_null,1,top_total_gt,3,8,-0.725738504167,122.741743167,-0.000240226673949
fitted_null,1,top_total_gt,3,9,1.4274959875,127.600654917,-0.00122410079759
fitted_null,1,top_total_gt,3,10,1.1645651125,125.012591708,-0.00140766477417
fitted_null,1,top_total_gt,3,11,-2.00316435833,124.698922792,-0.000474511102841
fitted_null,1,top_total_gt,3,12,-1.56389771542,127.6011175,-0.0176889712868
fitted_null,1,top_total_gt,3,13,0.592594635417,129.165755167,0.00733309387227
fitted_null,1,top_total_gt,3,14,-2.61796369167,128.79609425,0.00211255029071
fitted_null,1,top_total_gt,3,15,-1.65013064167,130.920257917,0.00118123965003
fitted_null,1,top_total_gt,3,16,0.41464390875,123.551635958,-0.00695389960301
fitted_null,1,top_total_gt,3,17,0.0663052595417,130.816265417,-0.00219469749646
fitted_null,1,top_total_gt,3,18,0.284646368333,127.340512792,0.00919980033006
fitted_null,1,top_total_gt,3,19,-0.857858500833,124.397121458,0.00284323540576
fitted_null,1,top_total_gt,3,20,-2.97308299167,125.245385417,-2.31693258965e-05
fitted_null,1,top_total_gt,3,21,-1.47699247875,126.076770417,-0.00263138196878
fitted_null,1,top_total_gt,3,22,-0.596738372042,128.021699625,-0.0154612561938
fitted_null,1,top_total_gt,3,23,0.24035189125,125.095227292,0.000544504819954
fitted_null,1,top_total_gt,3,24,0.944637900833,126.414588417,-0.0033458703289
fitted_null,1,top_total_gt,3,25,-1.65129030417,129.243026042,-0.00499120422069
fitted_null,1,top_total_gt,3,26,1.42847417083,129.596902917,-0.00121113790363
fitted_null,1,top_total_gt,3,27,1.425674125,123.739322125,-0.000307361160977
fitted_null,1,top_total_gt,3,28,-0.815498235833,130.74365375,-0.00867273381658
fitted_null,1,top_total_gt,3,29,-2.79744975417,124.062144375,-9.28724084328e-05
fitted_null,1,top_total_gt,3,30,-2.2661012125,125.817022458,-0.000814525490625
fitted_null,1,top_total_gt,3,31,-2.35519175,127.676190458,0.00370578616342
fitted_null,1,top_total_gt,3,32,0.63544099375,122.418118375,-0.00124367722002
fitted_null,1,top_total_gt,3,33,-0.859535393333,126.954802042,-0.00326906877889
fitted_null,1,top_total_gt,3,34,-2.31287167917,129.793940833,0.00384620038625
fitted_null,1,top_total_gt,3,35,-0.111612957292,128.868081083,0.00995300144321
fitted_null,1,top_total_gt,3,36,0.725231845833,130.316498333,0.00249830625435
fitted_null,1,top_total_gt,3,37,-0.287432366958,123.693280042,0.00463790280224
fitted_null,1,top_total_gt,3,38,0.8109373025,128.091678542,0.00252455523632
