basis,mode,total_variance_ratio,total_log_variance_ratio,total_g_score,matched_margin_variance_relative_to_fitted_null,intrinsic_interaction_variance_ratio,intrinsic_interaction_log_variance_ratio,intrinsic_interaction_g_score,delta_total,delta_intrinsic_interaction,delta_fitted_null_compensation,interaction_absolute_share,component_magnitude_to_total_ratio,cancellation_fraction,decomposition_absolute_error,total_variance_branch,intrinsic_interaction_branch,basis_eigenvalue,basis_g_score,near_degenerate_cluster,near_degenerate_cluster_size,rank1_energy_fraction,space_time_effective_rank,temporal_first_difference_roughness,mean_adjacent_spatial_map_cosine,effective_time_points,effective_spatial_anchors,dct_dc_fraction,dct_low_frequency_fraction,dct_mid_frequency_fraction,dct_high_frequency_fraction,spatial_graph_roughness_k4,spatial_graph_roughness_k6,spatial_graph_roughness_k8,design_day_total_log_ratio_sd,design_day_intrinsic_log_ratio_sd,design_day_total_sign_consistency,design_day_intrinsic_sign_consistency,design_day_total_ratio_min,design_day_total_ratio_max,design_day_80pct_membership_min,design_day_80pct_membership_mean,pareto_total_and_intrinsic_g,closest_other_basis_mode,closest_other_basis_absolute_cosine,candidate_roles
fitted_null,1,1.28552321048,0.251165803167,0.0171787036574,1.14140974876,1.12625918246,0.118901683033,0.00367874971245,0.285523210482,0.144113461727,0.141409748755,0.504734664069,1,0,0,true_gt_null,joint_gt_margin_matched,1.28552321048,0.0171787036574,gt_001,2,0.553703088583,2.87142408228,0.470330707998,0.728675724738,6.88510362613,24.3482646931,0.294556618688,0.575871561924,0.0238693725139,0.105702446874,0.977436855382,1.08754477674,1.31233330356,0.00137108542047,0.00135785891166,1,1,1.28322856331,1.28751179464,0.985054903439,0.987151015618,True,74,0.378325961452,top_total_gt
fitted_null,5,0.782700903994,-0.245004643204,0.0138527735987,1.30361162971,0.600409574565,-0.510143232373,0.0552764034689,-0.217299096006,-0.520910725718,0.303611629712,0.631772713362,3.79441226671,0.736454573275,0,true_lt_null,joint_lt_margin_matched,0.782700903994,0.0138527735987,lt_001,1,0.980708662436,1.12241939292,3.34680769137,-0.388541714122,2.52597478313,6.79780666439,0.00078769064737,0.00552405397953,0.00136387656127,0.992324378812,0.411800488142,0.735613692918,0.810295074897,0.012806160294,0.00109714446015,1,1,0.772618965389,0.79666213351,0.968339683808,0.972770338703,True,2,0.889113363259,top_total_lt
fitted_null,14,1.2242488889,0.202327504022,0.0109606924379,1.05170067595,1.16406589526,0.151918958752,0.00607346825227,0.224248888898,0.172548212943,0.0517006759549,0.76944957806,1,0,0,true_gt_null,joint_gt_margin_matched,1.2242488889,0.0109606924379,gt_008,2,0.424229149335,3.73875648812,0.65152601843,0.625181400893,7.48737329566,21.2742669245,0.339531774107,0.458684922099,0.0337542156886,0.168029088105,1.42271844342,1.49758684931,1.5414247565,0.000658016304351,0.00113683200559,1,1,1.22361575119,1.22538745025,0.973340014856,0.979501084511,False,72,0.415760468366,interaction_dominant_gt
fitted_null,39,0.834357433397,-0.181093391222,0.00772541230937,1.03478011003,0.80631375237,-0.215282341292,0.0107980468307,-0.165642566603,-0.200422676634,0.0347801100315,0.852127134527,1.41994169427,0.295745730946,0,true_lt_null,joint_lt_margin_matched,0.834357433397,0.00772541230937,lt_014,2,0.59236334045,3.79598164489,2.47399356354,-0.17072980719,5.50559925454,22.4761050751,0.0758748245265,0.120014650312,0.0197074669796,0.784403058182,0.936558788945,1.03435380186,1.17735432604,0.00628471203818,0.00222594747786,1,1,0.829550684304,0.841701505091,0.943323404409,0.955963102518,False,15,0.431072343413,interaction_dominant_lt
margin_matched_interaction,1,0.796453616886,-0.227586384992,0.0120200009392,1.38527471975,0.574942721132,-0.55348485857,0.0642137898508,-0.203546383114,-0.588821102861,0.385274719747,0.604479650969,4.78562088752,0.791040698061,0,true_lt_null,joint_lt_margin_matched,0.574942721132,0.0642137898508,lt_001,1,0.992116127511,1.05276176332,3.19557290375,-0.292340903025,2.21368529197,20.5762917251,0.0002881130018,0.00306829601498,0.0081494728805,0.988494118103,0.159395070857,0.229735166268,0.31477554967,0.00561076595436,0.00108307565367,1,1,0.790650871792,0.801482328556,0.953389322175,0.964251719016,True,8,0.8486737628,top_intrinsic_lt
margin_matched_interaction,48,1.20994048672,0.190571173868,0.00968465642466,0.893399693215,1.35431038975,0.303292387323,0.025509001212,0.209940486717,0.316540793502,-0.106600306785,0.748073853585,2.0155288144,0.503852292831,0,true_gt_null,joint_gt_margin_matched,1.35431038975,0.025509001212,gt_001,1,0.98569460796,1.10196061417,0.0773318357963,0.979024389381,7.47318813743,29.3505668624,0.967476536733,0.0031039839215,0.00327825858553,0.0261412207598,0.146862633605,0.203385447663,0.267981134164,0.000534560724624,0.00224822786131,1,1,1.20907647221,1.21063201066,0.904101798643,0.904764352777,False,9,0.477877043849,top_intrinsic_gt
