basis,near_degenerate_cluster,modes,candidate_roles,cluster_eigenvalue_min,cluster_eigenvalue_max,cluster_total_g,cluster_intrinsic_interaction_g,cluster_dct_high_frequency_fraction,cluster_graph_frequency_centroid,cluster_temporal_frequency_centroid,cluster_dominant_temporal_frequency,cluster_dominant_graph_frequency_rank,cluster_mean_adjacent_temporal_similarity,cluster_early_late_temporal_similarity,cluster_peak_energy_hour,cluster_peak_hour_energy_fraction
fitted_null,gt_008,13;14,interaction_dominant_gt,1.2242488889,1.22623778758,0.0221041998839,0.0120391454205,0.169264664338,0.677588506954,1.55514855021,0,0,0.629896626164,-0.176894763869,7,0.175912914581
fitted_null,lt_014,39;40,interaction_dominant_lt,0.834357433397,0.834767685618,0.0154101619477,0.0320817694962,0.840977255617,0.429850581474,4.92241565966,6,10,-0.276606003387,-0.0451628453182,2,0.328525190529
