basis,mode,candidate_roles,component,time_lag_hours,spatial_bin_index,spatial_norm_lower,spatial_norm_upper,signed_quadratic_contribution,absolute_pair_contribution,mean_ordered_pair_count,fraction_of_component_absolute_pair_contribution
fitted_null,5,top_total_lt,fitted_null_compensation,2,4,3,4,-3.03380645842e-05,0.013357384785,3124,0.0135592437898
fitted_null,5,top_total_lt,fitted_null_compensation,2,5,4,6,0.00043028786354,0.00833004580978,8262.66666667,0.00845593083772
fitted_null,5,top_total_lt,fitted_null_compensation,2,6,6,inf,0.000174419690232,0.000889682313961,103863.333333,0.000903127340015
fitted_null,5,top_total_lt,fitted_null_compensation,3,0,0,0.5,-0.0224491752746,0.0328697765592,1000,0.0333665100508
fitted_null,5,top_total_lt,fitted_null_compensation,3,1,0.5,1,0,0,0,0
fitted_null,5,top_total_lt,fitted_null_compensation,3,2,1,2,-0.0128790576937,0.0181491699178,263.333333333,0.0184234431708
fitted_null,5,top_total_lt,fitted_null_compensation,3,3,2,3,-0.040483381919,0.0642712746419,2689.33333333,0.0652425527582
fitted_null,5,top_total_lt,fitted_null_compensation,3,4,3,4,-0.00654668820833,0.010042062531,2601.33333333,0.0101938198384
fitted_null,5,top_total_lt,fitted_null_compensation,3,5,4,6,-0.00323452625217,0.0055935186108,6908.66666667,0.00567804878778
fitted_null,5,top_total_lt,fitted_null_compensation,3,6,6,inf,-0.000321729285139,0.000575109082322,86537.3333333,0.00058380022575
fitted_null,5,top_total_lt,fitted_null_compensation,4,0,0,0.5,0.00685515565323,0.00855237433625,800,0.00868161922959
fitted_null,5,top_total_lt,fitted_null_compensation,4,1,0.5,1,0,0,0,0
fitted_null,5,top_total_lt,fitted_null_compensation,4,2,1,2,0.00428504828506,0.00693768078734,172,0.00704252416511
fitted_null,5,top_total_lt,fitted_null_compensation,4,3,2,3,0.0280742736515,0.0339543287964,2185.33333333,0.0344674522206
fitted_null,5,top_total_lt,fitted_null_compensation,4,4,3,4,0.00396103787255,0.00534660276133,2104,0.00542740150522
fitted_null,5,top_total_lt,fitted_null_compensation,4,5,4,6,0.00196482128938,0.00293647113058,5488.66666667,0.00298084756724
fitted_null,5,top_total_lt,fitted_null_compensation,4,6,6,inf,0.000162643718667,0.000300135427469,69250,0.000304671123614
fitted_null,5,top_total_lt,fitted_null_compensation,5,0,0,0.5,-0.00125741918361,0.00175633070755,600,0.00178287266725
fitted_null,5,top_total_lt,fitted_null_compensation,5,1,0.5,1,0,0,0,0
fitted_null,5,top_total_lt,fitted_null_compensation,5,2,1,2,-0.00123359921885,0.00238022740284,87.3333333333,0.00241619779243
fitted_null,5,top_total_lt,fitted_null_compensation,5,3,2,3,-0.00359306341557,0.0106662994018,1672,0.0108274902798
fitted_null,5,top_total_lt,fitted_null_compensation,5,4,3,4,-0.00050826880753,0.00199181264968,1610.66666667,0.00202191325138
fitted_null,5,top_total_lt,fitted_null_compensation,5,5,4,6,-0.000258137234537,0.00104544072767,4106,0.00106123960059
fitted_null,5,top_total_lt,fitted_null_compensation,5,6,6,inf,2.33786421627e-06,0.00010503095076,51924,0.000106618195833
fitted_null,5,top_total_lt,fitted_null_compensation,6,0,0,0.5,5.776601806e-05,0.000239238051758,400,0.000242853456705
fitted_null,5,top_total_lt,fitted_null_compensation,6,1,0.5,1,0,0,0,0
fitted_null,5,top_total_lt,fitted_null_compensation,6,2,1,2,-0.000135572666693,0.000442853421251,70,0.000449545895288
fitted_null,5,top_total_lt,fitted_null_compensation,6,3,2,3,-0.00115784171752,0.00227149150604,1098,0.0023058186608
fitted_null,5,top_total_lt,fitted_null_compensation,6,4,3,4,-0.000217229550075,0.000430765497929,1077.33333333,0.000437275297272
fitted_null,5,top_total_lt,fitted_null_compensation,6,5,4,6,-1.71120416794e-05,0.000213489714047,2734.66666667,0.000216716005862
fitted_null,5,top_total_lt,fitted_null_compensation,6,6,6,inf,-1.21998243577e-05,1.95467731641e-05,34620,1.98421672282e-05
fitted_null,5,top_total_lt,fitted_null_compensation,7,0,0,0.5,2.31232430827e-05,2.45982655672e-05,200,2.49699986187e-05
fitted_null,5,top_total_lt,fitted_null_compensation,7,1,0.5,1,0,0,0,0
fitted_null,5,top_total_lt,fitted_null_compensation,7,2,1,2,3.46462837773e-05,3.56156052506e-05,40.6666666667,3.61538341588e-05
fitted_null,5,top_total_lt,fitted_null_compensation,7,3,2,3,-0.000122993754472,0.000172838094097,548,0.000175450051918
fitted_null,5,top_total_lt,fitted_null_compensation,7,4,3,4,-2.03992513816e-05,4.34621727437e-05,528.666666667,4.41189802757e-05
fitted_null,5,top_total_lt,fitted_null_compensation,7,5,4,6,1.17925174238e-05,3.44780238223e-05,1377.33333333,3.49990614121e-05
fitted_null,5,top_total_lt,fitted_null_compensation,7,6,6,inf,-6.24398762607e-07,1.88500400583e-06,17305.3333333,1.91349049767e-06
fitted_null,5,top_total_lt,total,0,0,0,0.5,0.0228721188132,0.0228721188132,800,0.0166190473623
fitted_null,5,top_total_lt,total,0,1,0.5,1,0,0,0,0
fitted_null,5,top_total_lt,total,0,2,1,2,0.0372339696972,0.0372352929518,150.666666667,0.0270554338307
fitted_null,5,top_total_lt,total,0,3,2,3,0.0992088656405,0.0994101947526,2187.33333333,0.0722321682738
fitted_null,5,top_total_lt,total,0,4,3,4,0.0280382620173,0.0280843745219,2146.66666667,0.0204063101514
fitted_null,5,top_total_lt,total,0,5,4,6,0.0197591738395,0.0197811245524,5468,0.0143731085214
fitted_null,5,top_total_lt,total,0,6,6,inf,0.0029331389562,0.00293819707423,69247.3333333,0.00213491529733
fitted_null,5,top_total_lt,total,1,0,0,0.5,-0.10529239232,0.119008269232,1400,0.0864722712851
fitted_null,5,top_total_lt,total,1,1,0.5,1,0,0,0,0
fitted_null,5,top_total_lt,total,1,2,1,2,-0.107564917611,0.114814329052,265.333333333,0.0834249239427
fitted_null,5,top_total_lt,total,1,3,2,3,-0.249262816747,0.272937375638,3840,0.198318276052
fitted_null,5,top_total_lt,total,1,4,3,4,-0.0607254590628,0.0662079952084,3720,0.0481072093548
fitted_null,5,top_total_lt,total,1,5,4,6,-0.0414351363136,0.0451916628381,9580.66666667,0.0328365898771
fitted_null,5,top_total_lt,total,1,6,6,inf,-0.00561996710144,0.00606810972142,121194,0.00440913251999
fitted_null,5,top_total_lt,total,2,0,0,0.5,0.00796503303666,0.0333359839767,1200,0.0242221676577
fitted_null,5,top_total_lt,total,2,1,0.5,1,0,0,0,0
fitted_null,5,top_total_lt,total,2,2,1,2,0.0288929247796,0.0479363206003,286,0.0348308781071
fitted_null,5,top_total_lt,total,2,3,2,3,0.0481333885555,0.157391939703,3264,0.114362124547
fitted_null,5,top_total_lt,total,2,4,3,4,0.0124213785084,0.0369917251964,3124,0.0268784557336
fitted_null,5,top_total_lt,total,2,5,4,6,0.0115626951833,0.0277266122332,8262.66666667,0.0201463574785
fitted_null,5,top_total_lt,total,2,6,6,inf,0.00144860711592,0.00354527200173,103863.333333,0.0025760203412
fitted_null,5,top_total_lt,total,3,0,0,0.5,0.000821352892404,0.0105084535613,1000,0.00763551854845
fitted_null,5,top_total_lt,total,3,1,0.5,1,0,0,0,0
fitted_null,5,top_total_lt,total,3,2,1,2,0.0114257855545,0.0211171840971,263.333333333,0.0153438990736
fitted_null,5,top_total_lt,total,3,3,2,3,0.0324141243267,0.0795658525373,2689.33333333,0.0578131253402
fitted_null,5,top_total_lt,total,3,4,3,4,0.0103175619213,0.01904980027,2601.33333333,0.0138417229954
fitted_null,5,top_total_lt,total,3,5,4,6,0.00735632657891,0.0137022356393,6908.66666667,0.00995614376264
fitted_null,5,top_total_lt,total,3,6,6,inf,0.000948449926387,0.00185448174016,86537.3333333,0.00134747987819
fitted_null,5,top_total_lt,total,4,0,0,0.5,0.000239954053613,0.00404036755511,800,0.00293576035994
fitted_null,5,top_total_lt,total,4,1,0.5,1,0,0,0,0
fitted_null,5,top_total_lt,total,4,2,1,2,-0.00846593079722,0.00938878000351,172,0.00682195562324
fitted_null,5,top_total_lt,total,4,3,2,3,-0.0157739380034,0.0362073864302,2185.33333333,0.0263085494993
fitted_null,5,top_total_lt,total,4,4,3,4,-0.00672748549132,0.00899059571708,2104,0.00653263203371
fitted_null,5,top_total_lt,total,4,5,4,6,-0.00491214741681,0.0057812985163,5488.66666667,0.00420073341884
fitted_null,5,top_total_lt,total,4,6,6,inf,-0.000740080653617,0.000882982634586,69250,0.000641581584294
fitted_null,5,top_total_lt,total,5,0,0,0.5,-0.000397851435224,0.000908904202442,600,0.000660416383441
fitted_null,5,top_total_lt,total,5,1,0.5,1,0,0,0,0
fitted_null,5,top_total_lt,total,5,2,1,2,0.00088596756503,0.00194119494761,87.3333333333,0.00141048632343
fitted_null,5,top_total_lt,total,5,3,2,3,0.00351596150161,0.0118459145763,1672,0.00860732741912
fitted_null,5,top_total_lt,total,5,4,3,4,0.00144138615847,0.00303666177409,1610.66666667,0.00220646046216
fitted_null,5,top_total_lt,total,5,5,4,6,0.000964321370825,0.00170027272607,4106,0.00123543049047
fitted_null,5,top_total_lt,total,5,6,6,inf,0.000162465403917,0.000268841306103,51924,0.000195342042229
fitted_null,5,top_total_lt,total,6,0,0,0.5,3.61354984639e-05,0.000112371257692,400,8.16497705791e-05
fitted_null,5,top_total_lt,total,6,1,0.5,1,0,0,0,0
fitted_null,5,top_total_lt,total,6,2,1,2,-8.45952186428e-05,0.000354093481947,70,0.000257286891312
fitted_null,5,top_total_lt,total,6,3,2,3,-0.00102011663228,0.00231402164735,1098,0.00168138490662
fitted_null,5,top_total_lt,total,6,4,3,4,-0.000132311840053,0.000567679960512,1077.33333333,0.000412480375232
fitted_null,5,top_total_lt,total,6,5,4,6,-2.53199027395e-05,0.000306266239442,2734.66666667,0.00022253527014
fitted_null,5,top_total_lt,total,6,6,6,inf,-1.00356695009e-05,4.68208846685e-05,34620,3.40203942717e-05
fitted_null,5,top_total_lt,total,7,0,0,0.5,7.99430100183e-07,5.48527299813e-06,200,3.98563913103e-06
fitted_null,5,top_total_lt,total,7,1,0.5,1,0,0,0,0
fitted_null,5,top_total_lt,total,7,2,1,2,2.08073430767e-05,2.13059438236e-05,40.6666666667,1.54810532595e-05
fitted_null,5,top_total_lt,total,7,3,2,3,-0.000108458605017,0.000173362421328,548,0.000125966392289
fitted_null,5,top_total_lt,total,7,4,3,4,-1.66675141463e-05,5.17809170152e-05,528.666666667,3.76243897371e-05
fitted_null,5,top_total_lt,total,7,5,4,6,-3.8833849904e-06,3.45110036031e-05,1377.33333333,2.50759454376e-05
fitted_null,5,top_total_lt,total,7,6,6,inf,-5.39953709542e-07,3.51413936206e-06,17305.3333333,2.55339913949e-06
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,0,0,0,0.5,0,0,800,0
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,0,1,0.5,1,0,0,0,0
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,0,2,1,2,0,0,150.666666667,0
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,0,3,2,3,0,0,2187.33333333,0
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,0,4,3,4,0,0,2146.66666667,0
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,0,5,4,6,0,0,5468,0
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,0,6,6,inf,0,0,69247.3333333,0
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,1,0,0,0.5,0.0222638449627,0.0298116171586,1400,0.0726304170518
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,1,1,0.5,1,0,0,0,0
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,1,2,1,2,0.0031582762732,0.00461342910272,265.333333333,0.0112397552265
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,1,3,2,3,0.0348761311796,0.055437727587,3840,0.135063631524
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,1,4,3,4,0.00392971347196,0.00882954749124,3720,0.0215115373733
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,1,5,4,6,0.00097007434587,0.00697205979454,9580.66666667,0.0169861167843
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,1,6,6,inf,0.000163368676317,0.00116789109189,121194,0.00284534772548
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,2,0,0,0.5,0.0169996712495,0.0234154839104,1200,0.0570474373406
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,2,1,0.5,1,0,0,0,0
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,2,2,1,2,0.00341337812812,0.00578623679532,286,0.014097081328
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,2,3,2,3,0.0360910796255,0.0642871740356,3264,0.156623648977
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,2,4,3,4,0.00425940243451,0.011108360212,3124,0.0270634374065
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,2,5,4,6,0.00158678762528,0.00959688173956,8262.66666667,0.0233810034334
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,2,6,6,inf,0.000255355000257,0.00162446848803,103863.333333,0.00395771296624
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,3,0,0,0.5,0.00613595456792,0.0119348672014,1000,0.0290770667582
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,3,1,0.5,1,0,0,0,0
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,3,2,1,2,0.00088873738004,0.00434620452056,263.333333333,0.010588712623
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,3,3,2,3,0.0205369808863,0.0505950223964,2689.33333333,0.123265288087
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,3,4,3,4,0.00359917142932,0.00934746697724,2601.33333333,0.0227733511175
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,3,5,4,6,0.00193697048947,0.00887379972086,6908.66666667,0.0216193496358
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,3,6,6,inf,0.000284057416905,0.00151587529769,86537.3333333,0.00369314601363
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,4,0,0,0.5,0.000223632433605,0.00486084480581,800,0.0118425372093
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,4,1,0.5,1,0,0,0,0
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,4,2,1,2,2.44545868476e-05,0.00293627800666,172,0.0071536909611
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,4,3,2,3,0.00702956811514,0.0309275045689,2185.33333333,0.0753490675549
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,4,4,3,4,0.0018323868581,0.00668302772025,2104,0.0162819443141
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,4,5,4,6,0.00232775663009,0.00675303181781,5488.66666667,0.0164524961756
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,4,6,6,inf,0.000261333407023,0.00118893402089,69250,0.00289661487752
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,5,0,0,0.5,-0.000349626016477,0.00100418660355,600,0.00244651242586
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,5,1,0.5,1,0,0,0,0
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,5,2,1,2,-0.000193439938887,0.000813974037183,87.3333333333,0.00198309516305
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,5,3,2,3,6.43822992005e-05,0.0170655436929,1672,0.04157699829
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,5,4,3,4,0.000615933213588,0.00441400631316,1610.66666667,0.0107538989813
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,5,5,4,6,0.00163720279729,0.00402535144915,4106,0.00980701425809
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,5,6,6,inf,0.000182518940343,0.000836770046077,51924,0.00203863336563
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,6,0,0,0.5,-0.000301660858297,0.000437076241691,400,0.00106485433341
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,6,1,0.5,1,0,0,0,0
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,6,2,1,2,-0.000218565422722,0.000428754456538,70,0.0010445798638
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,6,3,2,3,-0.00143546294907,0.00785298808014,1098,0.0191323334232
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,6,4,3,4,0.00024316191333,0.00205414367274,1077.33333333,0.00500453601162
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,6,5,4,6,0.00084757648406,0.00206190095339,2734.66666667,0.00502343517185
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,6,6,6,inf,0.000108143306534,0.000467462363015,34620,0.00113888442217
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,7,0,0,0.5,-0.000351324908604,0.000401394948808,200,0.000977923551723
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,7,1,0.5,1,0,0,0,0
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,7,2,1,2,-0.0002419221018,0.000328673736655,40.6666666667,0.000800751949825
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,7,3,2,3,-0.00152371377302,0.00304098350248,548,0.00740878627474
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,7,4,3,4,-0.000131173974213,0.00107719297372,528.666666667,0.00262437876182
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,7,5,4,6,0.000486315159742,0.00122259706633,1377.33333333,0.00297862857763
fitted_null,14,interaction_dominant_gt,intrinsic_interaction,7,6,6,inf,6.17815980349e-05,0.000309632977805,17305.3333333,0.000754362710055
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,0,0,0,0.5,0.00460394369464,0.00460394369464,800,0.0204921118802
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,0,1,0.5,1,0,0,0,0
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,0,2,1,2,6.48470846624e-05,0.000723708921253,150.666666667,0.00322122188425
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,0,3,2,3,0.0110519537753,0.0165895235598,2187.33333333,0.0738398198098
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,0,4,3,4,0.00173611221481,0.00361015094386,2146.66666667,0.0160687493056
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,0,5,4,6,0.000246549860576,0.0035324344611,5468,0.0157228339414
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,0,6,6,inf,6.78898840163e-05,0.000815652569296,69247.3333333,0.00363046223282
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,1,0,0,0.5,-0.0105148927135,0.0190314767356,1400,0.0847089313813
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,1,1,0.5,1,0,0,0,0
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,1,2,1,2,-0.000754091531571,0.00151190714349,265.333333333,0.00672948506581
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,1,3,2,3,0.00307452001406,0.0158859222733,3840,0.0707080968268
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,1,4,3,4,0.000930946927199,0.00248549782395,3720,0.0110629284076
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,1,5,4,6,0.000723414893607,0.00233848464008,9580.66666667,0.0104085740515
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,1,6,6,inf,4.81713614681e-05,0.000515308454693,121194,0.00229363328633
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,2,0,0,0.5,-0.00993498638988,0.0163494778481,1200,0.0727713785109
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,2,1,0.5,1,0,0,0,0
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,2,2,1,2,-0.000971578634602,0.00268419146133,286,0.0119473119964
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,2,3,2,3,0.00264121883125,0.0223727638767,3264,0.0995809703245
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,2,4,3,4,0.00101171505711,0.00308685191227,3124,0.0137395500335
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,2,5,4,6,0.000851085308922,0.00250918127466,8262.66666667,0.0111683432332
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,2,6,6,inf,-1.54266890588e-05,0.000374069043556,103863.333333,0.00166497794063
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,3,0,0,0.5,-0.00383025457277,0.0094317364184,1000,0.0419805737711
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,3,1,0.5,1,0,0,0,0
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,3,2,1,2,0.00064316577065,0.00238505400849,263.333333333,0.0106158538905
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,3,3,2,3,0.00889132398777,0.0218221591735,2689.33333333,0.0971302337544
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,3,4,3,4,0.00118833154426,0.00295329406167,2601.33333333,0.0131450852445
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,3,5,4,6,0.000761395832201,0.00261187994264,6908.66666667,0.0116254540786
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,3,6,6,inf,-3.58499956466e-05,0.000334779559409,86537.3333333,0.00149010080089
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,4,0,0,0.5,0.000517575553059,0.00381554425617,800,0.016982953087
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,4,1,0.5,1,0,0,0,0
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,4,2,1,2,0.00121661675186,0.00220296014582,172,0.00980535574931
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,4,3,2,3,0.011122725578,0.0175426225157,2185.33333333,0.0780820546706
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,4,4,3,4,0.00149355232772,0.0027304569967,2104,0.0121532394772
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,4,5,4,6,0.00036747660848,0.0020877380249,5488.66666667,0.00929250312783
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,4,6,6,inf,-4.06726374426e-05,0.00027295371257,69250,0.00121491451397
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,5,0,0,0.5,0.000255754340591,0.00081426306822,600,0.00362427757606
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,5,1,0.5,1,0,0,0,0
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,5,2,1,2,0.000320387950962,0.000519017111315,87.3333333333,0.00231014048352
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,5,3,2,3,0.0103527744226,0.0134032427671,1672,0.0596577127262
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,5,4,3,4,0.00129187150366,0.00211615749593,1610.66666667,0.00941899793721
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,5,5,4,6,-3.48659048363e-05,0.00140990518082,4106,0.00627547524953
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,5,6,6,inf,-2.71125808212e-05,0.000211289589898,51924,0.000940448059858
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,6,0,0,0.5,0.000198018824785,0.000431238494876,400,0.00191943865307
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,6,1,0.5,1,0,0,0,0
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,6,2,1,2,0.000836427289715,0.000934744797794,70,0.00416054066825
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,6,3,2,3,0.00700379508949,0.00856252827668,1098,0.0381117361682
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,6,4,3,4,0.000689100879828,0.00129379302573,1077.33333333,0.00575866109398
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,6,5,4,6,-2.93385861385e-05,0.000805524678865,2734.66666667,0.00358538308381
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,6,6,6,inf,-1.50217188839e-05,0.00013554324645,34620,0.000603301768023
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,7,0,0,0.5,0.000183331327526,0.000256239405261,200,0.00114051928281
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,7,1,0.5,1,0,0,0,0
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,7,2,1,2,0.00126596613737,0.00140546985963,40.6666666667,0.00625573367488
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,7,3,2,3,0.00232373335123,0.00343994331134,548,0.0153111566677
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,7,4,3,4,0.000298668295657,0.000793647114257,528.666666667,0.00353251615082
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,7,5,4,6,-0.000375039195539,0.000819668536114,1377.33333333,0.00364833726492
fitted_null,14,interaction_dominant_gt,fitted_null_compensation,7,6,6,inf,5.4448304077e-06,0.000105127423139,17305.3333333,0.000467921212667
fitted_null,14,interaction_dominant_gt,total,0,0,0,0.5,0.00460394369464,0.00460394369464,800,0.0132856033498
fitted_null,14,interaction_dominant_gt,total,0,1,0.5,1,0,0,0,0
fitted_null,14,interaction_dominant_gt,total,0,2,1,2,6.48470846624e-05,0.000723708921253,150.666666667,0.00208840731038
fitted_null,14,interaction_dominant_gt,total,0,3,2,3,0.0110519537753,0.0165895235598,2187.33333333,0.0478723990551
fitted_null,14,interaction_dominant_gt,total,0,4,3,4,0.00173611221481,0.00361015094386,2146.66666667,0.0104178149548
fitted_null,14,interaction_dominant_gt,total,0,5,4,6,0.000246549860576,0.0035324344611,5468,0.0101935484493
fitted_null,14,interaction_dominant_gt,total,0,6,6,inf,6.78898840163e-05,0.000815652569296,69247.3333333,0.00235372915605
fitted_null,14,interaction_dominant_gt,total,1,0,0,0.5,0.0117489522492,0.0161753757287,1400,0.0466772923863
fitted_null,14,interaction_dominant_gt,total,1,1,0.5,1,0,0,0,0
fitted_null,14,interaction_dominant_gt,total,1,2,1,2,0.00240418474163,0.003323090621,265.333333333,0.00958944479217
fitted_null,14,interaction_dominant_gt,total,1,3,2,3,0.0379506511937,0.0514030987256,3840,0.148333955824
fitted_null,14,interaction_dominant_gt,total,1,4,3,4,0.00486066039916,0.00922886711769,3720,0.0266317479156
fitted_null,14,interaction_dominant_gt,total,1,5,4,6,0.00169348923948,0.00823873316642,9580.66666667,0.0237745177208
fitted_null,14,interaction_dominant_gt,total,1,6,6,inf,0.000211540037785,0.00160516125127,121194,0.00463201487924
fitted_null,14,interaction_dominant_gt,total,2,0,0,0.5,0.00706468485967,0.00971795590234,1200,0.0280431117434
fitted_null,14,interaction_dominant_gt,total,2,1,0.5,1,0,0,0,0
fitted_null,14,interaction_dominant_gt,total,2,2,1,2,0.00244179949351,0.00332983361751,286,0.00960890306164
fitted_null,14,interaction_dominant_gt,total,2,3,2,3,0.0387322984568,0.0482930084053,3264,0.13935916614
fitted_null,14,interaction_dominant_gt,total,2,4,3,4,0.00527111749162,0.00909610199133,3124,0.0262486275031
fitted_null,14,interaction_dominant_gt,total,2,5,4,6,0.0024378729342,0.00843948863476,8262.66666667,0.0243538379079
fitted_null,14,interaction_dominant_gt,total,2,6,6,inf,0.000239928311198,0.00161361935688,103863.333333,0.00465642244019
fitted_null,14,interaction_dominant_gt,total,3,0,0,0.5,0.00230569999515,0.0042938508078,1000,0.0123907681021
fitted_null,14,interaction_dominant_gt,total,3,1,0.5,1,0,0,0,0
fitted_null,14,interaction_dominant_gt,total,3,2,1,2,0.00153190315069,0.00282503950493,263.333333333,0.00815221835872
fitted_null,14,interaction_dominant_gt,total,3,3,2,3,0.0294283048741,0.0370134223078,2689.33333333,0.106809657115
fitted_null,14,interaction_dominant_gt,total,3,4,3,4,0.00478750297358,0.00710578922351,2601.33333333,0.0205051806391
fitted_null,14,interaction_dominant_gt,total,3,5,4,6,0.00269836632167,0.00686868006834,6908.66666667,0.0198209545939
fitted_null,14,interaction_dominant_gt,total,3,6,6,inf,0.000248207421258,0.00132730293995,86537.3333333,0.00383019896739
