year,month,day_num,direction,lag,model,fitted_gamma_tau1,sigma,range_lat,range_lon,range_time,advec_lat,advec_lon,nugget
2022,7,1,lat,0.6160,Debiased_Whittle,6.0452,3.5972,0.1418,0.2201,1.2601,-0.0156,0.0799,2.4864
2022,7,1,lat,0.8360,Debiased_Whittle,6.0753,3.5972,0.1418,0.2201,1.2601,-0.0156,0.0799,2.4864
2022,7,1,lat,1.0560,Debiased_Whittle,6.0818,3.5972,0.1418,0.2201,1.2601,-0.0156,0.0799,2.4864
2022,7,1,lat,1.2760,Debiased_Whittle,6.0832,3.5972,0.1418,0.2201,1.2601,-0.0156,0.0799,2.4864
2022,7,1,lat,1.4960,Debiased_Whittle,6.0835,3.5972,0.1418,0.2201,1.2601,-0.0156,0.0799,2.4864
2022,7,1,lat,1.7160,Debiased_Whittle,6.0836,3.5972,0.1418,0.2201,1.2601,-0.0156,0.0799,2.4864
2022,7,1,lat,1.9360,Debiased_Whittle,6.0836,3.5972,0.1418,0.2201,1.2601,-0.0156,0.0799,2.4864
2022,7,1,lat,2.1560,Debiased_Whittle,6.0836,3.5972,0.1418,0.2201,1.2601,-0.0156,0.0799,2.4864
2022,7,1,lat,-2.1560,Vecchia_mm20,6.1660,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lat,-1.9360,Vecchia_mm20,6.1660,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lat,-1.7160,Vecchia_mm20,6.1659,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lat,-1.4960,Vecchia_mm20,6.1655,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lat,-1.2760,Vecchia_mm20,6.1641,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lat,-1.0560,Vecchia_mm20,6.1591,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lat,-0.8360,Vecchia_mm20,6.1411,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lat,-0.6160,Vecchia_mm20,6.0765,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lat,-0.3960,Vecchia_mm20,5.8494,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lat,-0.1760,Vecchia_mm20,5.1135,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lat,-0.1320,Vecchia_mm20,4.8644,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lat,-0.0440,Vecchia_mm20,4.3749,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lat,0.0000,Vecchia_mm20,4.2835,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lat,0.0440,Vecchia_mm20,4.3822,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lat,0.1320,Vecchia_mm20,4.8751,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lat,0.1760,Vecchia_mm20,5.1230,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lat,0.3960,Vecchia_mm20,5.8526,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lat,0.6160,Vecchia_mm20,6.0774,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lat,0.8360,Vecchia_mm20,6.1413,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lat,1.0560,Vecchia_mm20,6.1592,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lat,1.2760,Vecchia_mm20,6.1641,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lat,1.4960,Vecchia_mm20,6.1655,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lat,1.7160,Vecchia_mm20,6.1659,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lat,1.9360,Vecchia_mm20,6.1660,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lat,2.1560,Vecchia_mm20,6.1660,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lon,-1.8810,Corridor_4x4_lag643,6.1923,3.9851,0.1194,0.1515,1.1154,0.0038,-0.0223,2.2072
2022,7,1,lon,-1.6920,Corridor_4x4_lag643,6.1923,3.9851,0.1194,0.1515,1.1154,0.0038,-0.0223,2.2072
2022,7,1,lon,-1.5030,Corridor_4x4_lag643,6.1921,3.9851,0.1194,0.1515,1.1154,0.0038,-0.0223,2.2072
2022,7,1,lon,-1.3140,Corridor_4x4_lag643,6.1916,3.9851,0.1194,0.1515,1.1154,0.0038,-0.0223,2.2072
2022,7,1,lon,-1.1250,Corridor_4x4_lag643,6.1897,3.9851,0.1194,0.1515,1.1154,0.0038,-0.0223,2.2072
2022,7,1,lon,-0.9360,Corridor_4x4_lag643,6.1834,3.9851,0.1194,0.1515,1.1154,0.0038,-0.0223,2.2072
2022,7,1,lon,-0.7470,Corridor_4x4_lag643,6.1617,3.9851,0.1194,0.1515,1.1154,0.0038,-0.0223,2.2072
2022,7,1,lon,-0.5580,Corridor_4x4_lag643,6.0886,3.9851,0.1194,0.1515,1.1154,0.0038,-0.0223,2.2072
2022,7,1,lon,-0.3690,Corridor_4x4_lag643,5.8513,3.9851,0.1194,0.1515,1.1154,0.0038,-0.0223,2.2072
2022,7,1,lon,-0.1800,Corridor_4x4_lag643,5.1841,3.9851,0.1194,0.1515,1.1154,0.0038,-0.0223,2.2072
2022,7,1,lon,-0.1260,Corridor_4x4_lag643,4.9032,3.9851,0.1194,0.1515,1.1154,0.0038,-0.0223,2.2072
2022,7,1,lon,-0.0630,Corridor_4x4_lag643,4.6303,3.9851,0.1194,0.1515,1.1154,0.0038,-0.0223,2.2072
2022,7,1,lon,0.0000,Corridor_4x4_lag643,4.5868,3.9851,0.1194,0.1515,1.1154,0.0038,-0.0223,2.2072
2022,7,1,lon,0.0630,Corridor_4x4_lag643,4.8103,3.9851,0.1194,0.1515,1.1154,0.0038,-0.0223,2.2072
2022,7,1,lon,0.1260,Corridor_4x4_lag643,5.1358,3.9851,0.1194,0.1515,1.1154,0.0038,-0.0223,2.2072
2022,7,1,lon,0.1800,Corridor_4x4_lag643,5.3945,3.9851,0.1194,0.1515,1.1154,0.0038,-0.0223,2.2072
2022,7,1,lon,0.3690,Corridor_4x4_lag643,5.9334,3.9851,0.1194,0.1515,1.1154,0.0038,-0.0223,2.2072
2022,7,1,lon,0.5580,Corridor_4x4_lag643,6.1143,3.9851,0.1194,0.1515,1.1154,0.0038,-0.0223,2.2072
2022,7,1,lon,0.7470,Corridor_4x4_lag643,6.1694,3.9851,0.1194,0.1515,1.1154,0.0038,-0.0223,2.2072
2022,7,1,lon,0.9360,Corridor_4x4_lag643,6.1856,3.9851,0.1194,0.1515,1.1154,0.0038,-0.0223,2.2072
2022,7,1,lon,1.1250,Corridor_4x4_lag643,6.1904,3.9851,0.1194,0.1515,1.1154,0.0038,-0.0223,2.2072
2022,7,1,lon,1.3140,Corridor_4x4_lag643,6.1918,3.9851,0.1194,0.1515,1.1154,0.0038,-0.0223,2.2072
2022,7,1,lon,1.5030,Corridor_4x4_lag643,6.1922,3.9851,0.1194,0.1515,1.1154,0.0038,-0.0223,2.2072
2022,7,1,lon,1.6920,Corridor_4x4_lag643,6.1923,3.9851,0.1194,0.1515,1.1154,0.0038,-0.0223,2.2072
2022,7,1,lon,1.8810,Corridor_4x4_lag643,6.1923,3.9851,0.1194,0.1515,1.1154,0.0038,-0.0223,2.2072
2022,7,1,lon,-1.8810,Debiased_Whittle,6.0831,3.5972,0.1418,0.2201,1.2601,-0.0156,0.0799,2.4864
2022,7,1,lon,-1.6920,Debiased_Whittle,6.0825,3.5972,0.1418,0.2201,1.2601,-0.0156,0.0799,2.4864
2022,7,1,lon,-1.5030,Debiased_Whittle,6.0810,3.5972,0.1418,0.2201,1.2601,-0.0156,0.0799,2.4864
2022,7,1,lon,-1.3140,Debiased_Whittle,6.0775,3.5972,0.1418,0.2201,1.2601,-0.0156,0.0799,2.4864
2022,7,1,lon,-1.1250,Debiased_Whittle,6.0694,3.5972,0.1418,0.2201,1.2601,-0.0156,0.0799,2.4864
2022,7,1,lon,-0.9360,Debiased_Whittle,6.0504,3.5972,0.1418,0.2201,1.2601,-0.0156,0.0799,2.4864
2022,7,1,lon,-0.7470,Debiased_Whittle,6.0064,3.5972,0.1418,0.2201,1.2601,-0.0156,0.0799,2.4864
2022,7,1,lon,-0.5580,Debiased_Whittle,5.9057,3.5972,0.1418,0.2201,1.2601,-0.0156,0.0799,2.4864
2022,7,1,lon,-0.3690,Debiased_Whittle,5.6815,3.5972,0.1418,0.2201,1.2601,-0.0156,0.0799,2.4864
2022,7,1,lon,-0.1800,Debiased_Whittle,5.2201,3.5972,0.1418,0.2201,1.2601,-0.0156,0.0799,2.4864
2022,7,1,lon,-0.1260,Debiased_Whittle,5.0339,3.5972,0.1418,0.2201,1.2601,-0.0156,0.0799,2.4864
2022,7,1,lon,-0.0630,Debiased_Whittle,4.8009,3.5972,0.1418,0.2201,1.2601,-0.0156,0.0799,2.4864
2022,7,1,lon,0.0000,Debiased_Whittle,4.5909,3.5972,0.1418,0.2201,1.2601,-0.0156,0.0799,2.4864
2022,7,1,lon,0.0630,Debiased_Whittle,4.4751,3.5972,0.1418,0.2201,1.2601,-0.0156,0.0799,2.4864
2022,7,1,lon,0.1260,Debiased_Whittle,4.5121,3.5972,0.1418,0.2201,1.2601,-0.0156,0.0799,2.4864
2022,7,1,lon,0.1800,Debiased_Whittle,4.6519,3.5972,0.1418,0.2201,1.2601,-0.0156,0.0799,2.4864
2022,7,1,lon,0.3690,Debiased_Whittle,5.3113,3.5972,0.1418,0.2201,1.2601,-0.0156,0.0799,2.4864
2022,7,1,lon,0.5580,Debiased_Whittle,5.7284,3.5972,0.1418,0.2201,1.2601,-0.0156,0.0799,2.4864
2022,7,1,lon,0.7470,Debiased_Whittle,5.9271,3.5972,0.1418,0.2201,1.2601,-0.0156,0.0799,2.4864
2022,7,1,lon,0.9360,Debiased_Whittle,6.0158,3.5972,0.1418,0.2201,1.2601,-0.0156,0.0799,2.4864
2022,7,1,lon,1.1250,Debiased_Whittle,6.0544,3.5972,0.1418,0.2201,1.2601,-0.0156,0.0799,2.4864
2022,7,1,lon,1.3140,Debiased_Whittle,6.0711,3.5972,0.1418,0.2201,1.2601,-0.0156,0.0799,2.4864
2022,7,1,lon,1.5030,Debiased_Whittle,6.0783,3.5972,0.1418,0.2201,1.2601,-0.0156,0.0799,2.4864
2022,7,1,lon,1.6920,Debiased_Whittle,6.0813,3.5972,0.1418,0.2201,1.2601,-0.0156,0.0799,2.4864
2022,7,1,lon,1.8810,Debiased_Whittle,6.0826,3.5972,0.1418,0.2201,1.2601,-0.0156,0.0799,2.4864
2022,7,1,lon,-1.8810,Vecchia_mm20,6.1655,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lon,-1.6920,Vecchia_mm20,6.1647,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lon,-1.5030,Vecchia_mm20,6.1628,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lon,-1.3140,Vecchia_mm20,6.1582,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lon,-1.1250,Vecchia_mm20,6.1471,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lon,-0.9360,Vecchia_mm20,6.1202,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lon,-0.7470,Vecchia_mm20,6.0555,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lon,-0.5580,Vecchia_mm20,5.9011,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lon,-0.3690,Vecchia_mm20,5.5434,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lon,-0.1800,Vecchia_mm20,4.8050,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lon,-0.1260,Vecchia_mm20,4.5402,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lon,-0.0630,Vecchia_mm20,4.3029,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lon,0.0000,Vecchia_mm20,4.2835,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lon,0.0630,Vecchia_mm20,4.4977,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lon,0.1260,Vecchia_mm20,4.8040,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lon,0.1800,Vecchia_mm20,5.0588,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lon,0.3690,Vecchia_mm20,5.6762,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lon,0.5580,Vecchia_mm20,5.9592,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lon,0.7470,Vecchia_mm20,6.0799,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lon,0.9360,Vecchia_mm20,6.1304,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lon,1.1250,Vecchia_mm20,6.1513,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lon,1.3140,Vecchia_mm20,6.1600,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lon,1.5030,Vecchia_mm20,6.1635,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lon,1.6920,Vecchia_mm20,6.1650,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,1,lon,1.8810,Vecchia_mm20,6.1656,3.4937,0.1703,0.2118,1.6525,-0.0009,-0.0269,2.6723
2022,7,2,lat,-2.1560,Corridor_4x4_lag643,8.9299,7.0359,0.1715,0.1787,1.0242,0.0075,-0.2795,1.8939
2022,7,2,lat,-1.9360,Corridor_4x4_lag643,8.9298,7.0359,0.1715,0.1787,1.0242,0.0075,-0.2795,1.8939
2022,7,2,lat,-1.7160,Corridor_4x4_lag643,8.9296,7.0359,0.1715,0.1787,1.0242,0.0075,-0.2795,1.8939
2022,7,2,lat,-1.4960,Corridor_4x4_lag643,8.9290,7.0359,0.1715,0.1787,1.0242,0.0075,-0.2795,1.8939
2022,7,2,lat,-1.2760,Corridor_4x4_lag643,8.9267,7.0359,0.1715,0.1787,1.0242,0.0075,-0.2795,1.8939
2022,7,2,lat,-1.0560,Corridor_4x4_lag643,8.9190,7.0359,0.1715,0.1787,1.0242,0.0075,-0.2795,1.8939
2022,7,2,lat,-0.8360,Corridor_4x4_lag643,8.8931,7.0359,0.1715,0.1787,1.0242,0.0075,-0.2795,1.8939
2022,7,2,lat,-0.6160,Corridor_4x4_lag643,8.8106,7.0359,0.1715,0.1787,1.0242,0.0075,-0.2795,1.8939
2022,7,2,lat,-0.3960,Corridor_4x4_lag643,8.5760,7.0359,0.1715,0.1787,1.0242,0.0075,-0.2795,1.8939
2022,7,2,lat,-0.1760,Corridor_4x4_lag643,8.0955,7.0359,0.1715,0.1787,1.0242,0.0075,-0.2795,1.8939
2022,7,2,lat,-0.1320,Corridor_4x4_lag643,7.9923,7.0359,0.1715,0.1787,1.0242,0.0075,-0.2795,1.8939
2022,7,2,lat,-0.0440,Corridor_4x4_lag643,7.8436,7.0359,0.1715,0.1787,1.0242,0.0075,-0.2795,1.8939
2022,7,2,lat,0.0000,Corridor_4x4_lag643,7.8174,7.0359,0.1715,0.1787,1.0242,0.0075,-0.2795,1.8939
2022,7,2,lat,0.0440,Corridor_4x4_lag643,7.8303,7.0359,0.1715,0.1787,1.0242,0.0075,-0.2795,1.8939
2022,7,2,lat,0.1320,Corridor_4x4_lag643,7.9600,7.0359,0.1715,0.1787,1.0242,0.0075,-0.2795,1.8939
2022,7,2,lat,0.1760,Corridor_4x4_lag643,8.0591,7.0359,0.1715,0.1787,1.0242,0.0075,-0.2795,1.8939
2022,7,2,lat,0.3960,Corridor_4x4_lag643,8.5509,7.0359,0.1715,0.1787,1.0242,0.0075,-0.2795,1.8939
2022,7,2,lat,0.6160,Corridor_4x4_lag643,8.8009,7.0359,0.1715,0.1787,1.0242,0.0075,-0.2795,1.8939
2022,7,2,lat,0.8360,Corridor_4x4_lag643,8.8900,7.0359,0.1715,0.1787,1.0242,0.0075,-0.2795,1.8939
2022,7,2,lat,1.0560,Corridor_4x4_lag643,8.9180,7.0359,0.1715,0.1787,1.0242,0.0075,-0.2795,1.8939
2022,7,2,lat,1.2760,Corridor_4x4_lag643,8.9264,7.0359,0.1715,0.1787,1.0242,0.0075,-0.2795,1.8939
2022,7,2,lat,1.4960,Corridor_4x4_lag643,8.9289,7.0359,0.1715,0.1787,1.0242,0.0075,-0.2795,1.8939
2022,7,2,lat,1.7160,Corridor_4x4_lag643,8.9296,7.0359,0.1715,0.1787,1.0242,0.0075,-0.2795,1.8939
2022,7,2,lat,1.9360,Corridor_4x4_lag643,8.9298,7.0359,0.1715,0.1787,1.0242,0.0075,-0.2795,1.8939
2022,7,2,lat,2.1560,Corridor_4x4_lag643,8.9299,7.0359,0.1715,0.1787,1.0242,0.0075,-0.2795,1.8939
2022,7,2,lat,-2.1560,Debiased_Whittle,7.8913,6.4137,0.1200,0.1311,0.8784,0.0299,-0.2897,1.4776
2022,7,2,lat,-1.9360,Debiased_Whittle,7.8913,6.4137,0.1200,0.1311,0.8784,0.0299,-0.2897,1.4776
2022,7,2,lat,-1.7160,Debiased_Whittle,7.8913,6.4137,0.1200,0.1311,0.8784,0.0299,-0.2897,1.4776
2022,7,2,lat,-1.4960,Debiased_Whittle,7.8913,6.4137,0.1200,0.1311,0.8784,0.0299,-0.2897,1.4776
2022,7,2,lat,-1.2760,Debiased_Whittle,7.8912,6.4137,0.1200,0.1311,0.8784,0.0299,-0.2897,1.4776
2022,7,2,lat,-1.0560,Debiased_Whittle,7.8908,6.4137,0.1200,0.1311,0.8784,0.0299,-0.2897,1.4776
2022,7,2,lat,-0.8360,Debiased_Whittle,7.8882,6.4137,0.1200,0.1311,0.8784,0.0299,-0.2897,1.4776
2022,7,2,lat,-0.6160,Debiased_Whittle,7.8742,6.4137,0.1200,0.1311,0.8784,0.0299,-0.2897,1.4776
2022,7,2,lat,-0.3960,Debiased_Whittle,7.8071,6.4137,0.1200,0.1311,0.8784,0.0299,-0.2897,1.4776
2022,7,2,lat,-0.1760,Debiased_Whittle,7.5784,6.4137,0.1200,0.1311,0.8784,0.0299,-0.2897,1.4776
2022,7,2,lat,-0.1320,Debiased_Whittle,7.5122,6.4137,0.1200,0.1311,0.8784,0.0299,-0.2897,1.4776
2022,7,2,lat,-0.0440,Debiased_Whittle,7.3959,6.4137,0.1200,0.1311,0.8784,0.0299,-0.2897,1.4776
2022,7,2,lat,0.0000,Debiased_Whittle,7.3639,6.4137,0.1200,0.1311,0.8784,0.0299,-0.2897,1.4776
2022,7,2,lat,0.0440,Debiased_Whittle,7.3588,6.4137,0.1200,0.1311,0.8784,0.0299,-0.2897,1.4776
2022,7,2,lat,0.1320,Debiased_Whittle,7.4278,6.4137,0.1200,0.1311,0.8784,0.0299,-0.2897,1.4776
2022,7,2,lat,0.1760,Debiased_Whittle,7.4886,6.4137,0.1200,0.1311,0.8784,0.0299,-0.2897,1.4776
2022,7,2,lat,0.3960,Debiased_Whittle,7.7660,6.4137,0.1200,0.1311,0.8784,0.0299,-0.2897,1.4776
2022,7,2,lat,0.6160,Debiased_Whittle,7.8646,6.4137,0.1200,0.1311,0.8784,0.0299,-0.2897,1.4776
2022,7,2,lat,0.8360,Debiased_Whittle,7.8863,6.4137,0.1200,0.1311,0.8784,0.0299,-0.2897,1.4776
2022,7,2,lat,1.0560,Debiased_Whittle,7.8904,6.4137,0.1200,0.1311,0.8784,0.0299,-0.2897,1.4776
2022,7,2,lat,1.2760,Debiased_Whittle,7.8912,6.4137,0.1200,0.1311,0.8784,0.0299,-0.2897,1.4776
2022,7,2,lat,1.4960,Debiased_Whittle,7.8913,6.4137,0.1200,0.1311,0.8784,0.0299,-0.2897,1.4776
2022,7,2,lat,1.7160,Debiased_Whittle,7.8913,6.4137,0.1200,0.1311,0.8784,0.0299,-0.2897,1.4776
2022,7,2,lat,1.9360,Debiased_Whittle,7.8913,6.4137,0.1200,0.1311,0.8784,0.0299,-0.2897,1.4776
2022,7,2,lat,2.1560,Debiased_Whittle,7.8913,6.4137,0.1200,0.1311,0.8784,0.0299,-0.2897,1.4776
2022,7,2,lat,-2.1560,Vecchia_mm20,10.4306,7.8296,0.3299,0.3572,1.6104,0.0263,-0.1932,2.6110
2022,7,2,lat,-1.9360,Vecchia_mm20,10.4213,7.8296,0.3299,0.3572,1.6104,0.0263,-0.1932,2.6110
2022,7,2,lat,-1.7160,Vecchia_mm20,10.4032,7.8296,0.3299,0.3572,1.6104,0.0263,-0.1932,2.6110
2022,7,2,lat,-1.4960,Vecchia_mm20,10.3685,7.8296,0.3299,0.3572,1.6104,0.0263,-0.1932,2.6110
