year,month,day_idx,day,status,smooth,spec_name,block_shape,lag_pattern,reference_advec_lon_abs,monthly_mean,first_slot,last_slot,n_time_slots,n_rows_total,n_valid_o3,valid_rate,error,loss,steps_raw,precompute_s,fit_s,total_s,est_sigmasq,est_range_lat,est_range_lon,est_range_time,est_advec_lat,est_advec_lon,est_nugget,n_clusters,block_shape_lat,block_shape_lon,max_points_per_cluster,n_target_blocks,n_target_points,n_batches,target_chunk_size,strategy,temporal_basis,force_target_center,lag0_block_count,lag1_block_count,lag2_block_count,lag1_max_blocks,lag2_max_blocks,lag1_lon_offset,lag2_lon_offset,lag1_lon_interval_lo,lag1_lon_interval_hi,lag2_lon_interval_lo,lag2_lon_interval_hi,corridor_anchor_mode,grid_lon_step,corridor_block_lon_width,block_row_offset,block_col_offset,traceback
2023,7,9,2023-07-10,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,249.713148,2023_07_y23m07day10_hm00:53,2023_07_y23m07day10_hm07:48,8.000000,145008.000000,127023.000000,0.875972,,1.136933,1.000000,2.094297,16.120194,18.214491,11.709310,0.254421,0.287615,1.234750,0.069593,-0.231680,0.873214,1160.000000,4.000000,4.000000,16.000000,8752.000000,127023.000000,48.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2023,7,10,2023-07-11,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,249.713148,2023_07_y23m07day11_hm00:53,2023_07_y23m07day11_hm07:48,8.000000,145008.000000,137112.000000,0.945548,,1.060660,1.000000,2.201503,15.891287,18.092789,9.431322,0.191796,0.238592,0.985948,-0.006696,-0.261794,0.478483,1160.000000,4.000000,4.000000,16.000000,9173.000000,137112.000000,48.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2023,7,11,2023-07-12,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,249.713148,2023_07_y23m07day12_hm00:53,2023_07_y23m07day12_hm07:48,8.000000,145008.000000,139006.000000,0.958609,,1.122534,1.000000,2.194777,18.043374,20.238151,11.818783,0.240051,0.290189,0.892950,0.022518,-0.155968,0.725650,1160.000000,4.000000,4.000000,16.000000,9200.000000,139006.000000,48.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2023,7,12,2023-07-13,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,249.713148,2023_07_y23m07day13_hm00:53,2023_07_y23m07day13_hm07:48,8.000000,145008.000000,133150.000000,0.918225,,1.282288,1.000000,2.169367,18.589788,20.759155,13.853101,0.247634,0.251071,1.287201,0.006357,-0.179807,1.315390,1160.000000,4.000000,4.000000,16.000000,9103.000000,133150.000000,48.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2023,7,13,2023-07-14,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,249.713148,2023_07_y23m07day14_hm00:53,2023_07_y23m07day14_hm07:48,8.000000,145008.000000,126895.000000,0.875090,,1.153095,1.000000,2.137977,16.344903,18.482880,12.452344,0.228299,0.252713,1.281414,0.024284,-0.215128,0.617171,1160.000000,4.000000,4.000000,16.000000,8906.000000,126895.000000,48.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2023,7,14,2023-07-15,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,249.713148,2023_07_y23m07day15_hm00:53,2023_07_y23m07day15_hm07:48,8.000000,145008.000000,126417.000000,0.871793,,1.037697,1.000000,2.100541,18.018001,20.118542,9.078228,0.194134,0.223288,1.110013,-0.017719,-0.077194,0.401859,1160.000000,4.000000,4.000000,16.000000,8810.000000,126417.000000,48.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2023,7,15,2023-07-16,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,249.713148,2023_07_y23m07day16_hm00:53,2023_07_y23m07day16_hm07:48,8.000000,145008.000000,142878.000000,0.985311,,1.189864,1.000000,2.200716,20.774572,22.975288,9.688171,0.173215,0.209353,1.056101,-0.034178,-0.016064,0.934998,1160.000000,4.000000,4.000000,16.000000,9275.000000,142878.000000,46.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2023,7,16,2023-07-17,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,249.713148,2023_07_y23m07day17_hm00:53,2023_07_y23m07day17_hm07:48,8.000000,145008.000000,143037.000000,0.986408,,1.088952,1.000000,2.220897,19.527529,21.748426,9.269819,0.229986,0.232106,1.296001,-0.006859,-0.021284,0.815568,1160.000000,4.000000,4.000000,16.000000,9263.000000,143037.000000,40.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2023,7,17,2023-07-18,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,249.713148,2023_07_y23m07day18_hm00:53,2023_07_y23m07day18_hm07:48,8.000000,145008.000000,144225.000000,0.994600,,1.099186,1.000000,2.194626,17.162041,19.356666,8.437324,0.210540,0.259438,0.754647,-0.103829,0.027449,1.009098,1160.000000,4.000000,4.000000,16.000000,9279.000000,144225.000000,37.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2023,7,18,2023-07-19,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,249.713148,2023_07_y23m07day19_hm00:53,2023_07_y23m07day19_hm07:48,8.000000,145008.000000,144112.000000,0.993821,,1.222620,4.000000,2.191625,28.179973,30.371598,6.344165,0.127729,0.161903,1.112010,0.003607,0.013324,1.575650,1160.000000,4.000000,4.000000,16.000000,9280.000000,144112.000000,36.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2023,7,19,2023-07-20,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,249.713148,2023_07_y23m07day20_hm00:53,2023_07_y23m07day20_hm07:48,8.000000,145008.000000,143380.000000,0.988773,,1.120048,2.000000,2.198282,29.844224,32.042507,5.224928,0.157565,0.223439,1.779587,0.008903,0.006863,1.644857,1160.000000,4.000000,4.000000,16.000000,9279.000000,143380.000000,40.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2023,7,20,2023-07-21,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,249.713148,2023_07_y23m07day21_hm00:53,2023_07_y23m07day21_hm07:48,8.000000,145008.000000,142941.000000,0.985746,,1.113803,4.000000,2.203707,34.120308,36.324014,6.052016,0.211294,0.226257,1.981579,0.008424,0.000788,1.592345,1160.000000,4.000000,4.000000,16.000000,9277.000000,142941.000000,41.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2023,7,21,2023-07-22,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,249.713148,2023_07_y23m07day22_hm00:53,2023_07_y23m07day22_hm07:48,8.000000,145008.000000,144416.000000,0.995917,,1.116626,2.000000,2.198947,29.748894,31.947841,5.648733,0.156346,0.152770,1.589274,0.002856,-0.001668,1.283486,1160.000000,4.000000,4.000000,16.000000,9280.000000,144416.000000,32.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2023,7,22,2023-07-23,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,249.713148,2023_07_y23m07day23_hm00:53,2023_07_y23m07day23_hm07:48,8.000000,145008.000000,143671.000000,0.990780,,1.077022,1.000000,2.196965,24.428015,26.624981,7.511623,0.193761,0.209537,1.184042,0.002087,-0.003569,0.894943,1160.000000,4.000000,4.000000,16.000000,9279.000000,143671.000000,38.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2023,7,23,2023-07-24,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,249.713148,2023_07_y23m07day24_hm00:53,2023_07_y23m07day24_hm07:48,8.000000,145008.000000,143042.000000,0.986442,,1.123337,4.000000,2.193704,31.660600,33.854304,6.080860,0.181784,0.183298,1.644652,0.003306,0.004584,1.407354,1160.000000,4.000000,4.000000,16.000000,9271.000000,143042.000000,42.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2023,7,24,2023-07-25,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,249.713148,2023_07_y23m07day25_hm00:53,2023_07_y23m07day25_hm07:48,8.000000,145008.000000,142235.000000,0.980877,,1.134608,4.000000,2.206357,34.702918,36.909275,5.767552,0.171501,0.175531,1.739275,0.001347,0.010285,1.505722,1160.000000,4.000000,4.000000,16.000000,9272.000000,142235.000000,43.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2023,7,25,2023-07-26,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,249.713148,2023_07_y23m07day26_hm00:53,2023_07_y23m07day26_hm07:48,8.000000,145008.000000,143847.000000,0.991994,,1.141167,4.000000,2.193894,34.033572,36.227467,5.637111,0.155378,0.191966,1.912818,0.000524,0.008899,1.591919,1160.000000,4.000000,4.000000,16.000000,9278.000000,143847.000000,39.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2023,7,26,2023-07-27,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,249.713148,2023_07_y23m07day27_hm00:53,2023_07_y23m07day27_hm07:48,8.000000,145008.000000,144185.000000,0.994324,,1.122016,4.000000,2.191767,35.973787,38.165554,5.128405,0.181670,0.228677,2.294109,-0.000480,0.005431,1.815862,1160.000000,4.000000,4.000000,16.000000,9280.000000,144185.000000,36.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2023,7,27,2023-07-28,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,249.713148,2023_07_y23m07day28_hm00:53,2023_07_y23m07day28_hm07:48,8.000000,145008.000000,144319.000000,0.995249,,1.034948,4.000000,2.186890,33.226815,35.413705,5.190856,0.191884,0.229054,1.863016,-0.002696,0.007100,1.304886,1160.000000,4.000000,4.000000,16.000000,9280.000000,144319.000000,32.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2023,7,28,2023-07-29,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,249.713148,2023_07_y23m07day29_hm00:53,2023_07_y23m07day29_hm07:48,8.000000,145008.000000,144618.000000,0.997310,,1.127997,4.000000,2.193464,28.179321,30.372785,4.510116,0.145261,0.204038,1.219226,0.007514,0.001412,1.750149,1160.000000,4.000000,4.000000,16.000000,9280.000000,144618.000000,28.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2023,7,29,2023-07-30,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,249.713148,2023_07_y23m07day30_hm00:53,2023_07_y23m07day30_hm07:48,8.000000,145008.000000,144191.000000,0.994366,,1.197826,1.000000,2.196112,19.043102,21.239214,10.838301,0.183032,0.237664,0.918720,0.130236,-0.286252,0.900031,1160.000000,4.000000,4.000000,16.000000,9278.000000,144191.000000,39.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2023,7,30,2023-07-31,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,249.713148,2023_07_y23m07day31_hm00:53,2023_07_y23m07day31_hm07:48,8.000000,145008.000000,143834.000000,0.991904,,1.235979,1.000000,2.212037,24.326492,26.538528,5.429443,0.123184,0.162321,1.151041,0.010682,-0.030941,1.921007,1160.000000,4.000000,4.000000,16.000000,9280.000000,143834.000000,36.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2024,7,0,2024-07-01,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,257.972610,2024_07_y24m07day01_hm00:53,2024_07_y24m07day01_hm07:48,8.000000,145008.000000,131428.000000,0.906350,,1.190933,1.000000,2.097193,19.768192,21.865385,11.642531,0.181525,0.212929,1.193040,-0.014195,-0.196971,0.579076,1160.000000,4.000000,4.000000,16.000000,8896.000000,131428.000000,37.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2024,7,1,2024-07-02,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,257.972610,2024_07_y24m07day02_hm00:53,2024_07_y24m07day02_hm07:48,8.000000,145008.000000,140191.000000,0.966781,,1.397265,2.000000,2.180843,26.954644,29.135487,14.769446,0.180822,0.223366,1.548053,-0.021786,-0.250428,1.614434,1160.000000,4.000000,4.000000,16.000000,9212.000000,140191.000000,39.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2024,7,2,2024-07-03,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,257.972610,2024_07_y24m07day03_hm00:53,2024_07_y24m07day03_hm07:48,8.000000,145008.000000,140352.000000,0.967891,,1.378400,4.000000,2.176272,29.057214,31.233485,12.974186,0.162648,0.190720,1.329048,-0.062437,-0.270595,1.461291,1160.000000,4.000000,4.000000,16.000000,9229.000000,140352.000000,38.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2024,7,3,2024-07-04,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,257.972610,2024_07_y24m07day04_hm00:53,2024_07_y24m07day04_hm07:48,8.000000,145008.000000,139272.000000,0.960444,,1.289507,2.000000,2.179481,26.034144,28.213625,12.740346,0.157027,0.212259,1.648026,0.016413,-0.166183,0.905374,1160.000000,4.000000,4.000000,16.000000,9188.000000,139272.000000,38.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2024,7,4,2024-07-05,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,257.972610,2024_07_y24m07day05_hm00:53,2024_07_y24m07day05_hm07:48,8.000000,145008.000000,142684.000000,0.983973,,1.351847,4.000000,2.202660,24.228369,26.431028,12.833318,0.159406,0.195780,1.290743,0.052695,-0.215925,1.261887,1160.000000,4.000000,4.000000,16.000000,9258.000000,142684.000000,36.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2024,7,5,2024-07-06,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,257.972610,2024_07_y24m07day06_hm00:53,2024_07_y24m07day06_hm07:48,8.000000,145008.000000,139329.000000,0.960837,,1.336640,1.000000,2.176980,20.395677,22.572657,12.582715,0.192815,0.230196,1.300777,0.027766,-0.295899,1.606864,1160.000000,4.000000,4.000000,16.000000,9188.000000,139329.000000,37.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2024,7,6,2024-07-07,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,257.972610,2024_07_y24m07day07_hm00:53,2024_07_y24m07day07_hm07:48,8.000000,145008.000000,140709.000000,0.970353,,1.317784,1.000000,2.176923,20.630517,22.807441,14.634973,0.186347,0.261874,1.471229,-0.001033,-0.354018,1.150337,1160.000000,4.000000,4.000000,16.000000,9194.000000,140709.000000,38.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2024,7,7,2024-07-08,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,257.972610,2024_07_y24m07day08_hm00:53,2024_07_y24m07day08_hm07:48,8.000000,145008.000000,138493.000000,0.955071,,1.293634,1.000000,2.176615,21.581080,23.757695,13.237389,0.164379,0.164132,0.960712,0.006035,-0.308893,0.472229,1160.000000,4.000000,4.000000,16.000000,9185.000000,138493.000000,39.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2024,7,8,2024-07-09,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,257.972610,2024_07_y24m07day09_hm00:53,2024_07_y24m07day09_hm07:48,8.000000,145008.000000,139103.000000,0.959278,,1.214321,4.000000,2.158334,23.931209,26.089543,7.916663,0.191212,0.216177,1.091538,0.023128,-0.283036,1.626461,1160.000000,4.000000,4.000000,16.000000,9173.000000,139103.000000,39.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2024,7,9,2024-07-10,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,257.972610,2024_07_y24m07day10_hm00:53,2024_07_y24m07day10_hm07:48,8.000000,145008.000000,131910.000000,0.909674,,0.982123,1.000000,2.131568,18.522557,20.654124,5.473194,0.151001,0.186388,0.971043,0.000371,-0.055211,0.672849,1160.000000,4.000000,4.000000,16.000000,8995.000000,131910.000000,38.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2024,7,10,2024-07-11,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,257.972610,2024_07_y24m07day11_hm00:53,2024_07_y24m07day11_hm07:48,8.000000,145008.000000,129144.000000,0.890599,,0.967326,1.000000,2.036966,15.079314,17.116279,7.245854,0.227826,0.251433,1.272561,-0.004042,-0.070701,0.672521,1160.000000,4.000000,4.000000,16.000000,8664.000000,129144.000000,37.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2024,7,11,2024-07-12,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,257.972610,2024_07_y24m07day12_hm00:53,2024_07_y24m07day12_hm07:48,8.000000,145008.000000,143254.000000,0.987904,,1.124197,1.000000,2.189133,22.245092,24.434225,8.839750,0.169855,0.209666,1.181487,-0.000852,0.004897,0.732195,1160.000000,4.000000,4.000000,16.000000,9279.000000,143254.000000,28.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2024,7,12,2024-07-13,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,257.972610,2024_07_y24m07day13_hm00:53,2024_07_y24m07day13_hm07:48,8.000000,145008.000000,141242.000000,0.974029,,1.037726,1.000000,2.179794,15.397605,17.577399,9.192346,0.217756,0.239228,1.096410,-0.003025,-0.008071,0.542987,1160.000000,4.000000,4.000000,16.000000,9234.000000,141242.000000,37.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2024,7,13,2024-07-14,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,257.972610,2024_07_y24m07day14_hm00:53,2024_07_y24m07day14_hm07:48,8.000000,145008.000000,144078.000000,0.993587,,1.069500,1.000000,2.189504,20.775261,22.964766,7.709749,0.225776,0.276216,1.386649,0.006499,-0.036052,1.114002,1160.000000,4.000000,4.000000,16.000000,9278.000000,144078.000000,26.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2024,7,14,2024-07-15,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,257.972610,2024_07_y24m07day15_hm00:53,2024_07_y24m07day15_hm07:48,8.000000,145008.000000,143785.000000,0.991566,,1.172277,4.000000,2.182431,27.043032,29.225463,8.582275,0.177810,0.219282,1.252135,0.000874,0.016589,1.160665,1160.000000,4.000000,4.000000,16.000000,9279.000000,143785.000000,26.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2024,7,15,2024-07-16,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,257.972610,2024_07_y24m07day16_hm00:53,2024_07_y24m07day16_hm07:48,8.000000,145008.000000,143811.000000,0.991745,,1.155996,1.000000,2.188432,18.449829,20.638261,11.293554,0.239794,0.298322,1.453532,-0.014807,-0.004520,1.057728,1160.000000,4.000000,4.000000,16.000000,9278.000000,143811.000000,27.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2024,7,16,2024-07-17,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,257.972610,2024_07_y24m07day17_hm00:53,2024_07_y24m07day17_hm07:48,8.000000,145008.000000,142767.000000,0.984546,,1.178757,1.000000,2.186224,24.537953,26.724177,7.212217,0.169081,0.195932,1.436819,0.003518,0.010044,1.402431,1160.000000,4.000000,4.000000,16.000000,9265.000000,142767.000000,30.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2024,7,17,2024-07-18,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,257.972610,2024_07_y24m07day18_hm00:53,2024_07_y24m07day18_hm07:48,8.000000,145008.000000,143710.000000,0.991049,,1.164568,1.000000,2.187752,23.038968,25.226720,8.195644,0.177597,0.199447,1.111117,0.013080,-0.000572,1.110140,1160.000000,4.000000,4.000000,16.000000,9278.000000,143710.000000,30.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2024,7,18,2024-07-19,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,257.972610,2024_07_y24m07day19_hm00:53,2024_07_y24m07day19_hm07:48,8.000000,145008.000000,143520.000000,0.989738,,1.140751,2.000000,2.188890,27.634797,29.823687,7.643151,0.162690,0.209702,1.062493,0.003837,-0.008458,1.066411,1160.000000,4.000000,4.000000,16.000000,9277.000000,143520.000000,31.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
2024,7,19,2024-07-20,ok,0.500000,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,257.972610,2024_07_y24m07day20_hm00:53,2024_07_y24m07day20_hm07:48,8.000000,145008.000000,144296.000000,0.995090,,1.172853,1.000000,2.185152,23.165545,25.350697,8.329879,0.174930,0.217644,0.931112,0.013457,-0.034584,1.178295,1160.000000,4.000000,4.000000,16.000000,9279.000000,144296.000000,32.000000,128.000000,offset_corridor_tapered,corridor,0.000000,6.000000,4.000000,3.000000,4.000000,3.000000,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0.000000,0.000000,
