date,method,residual_lanczos_steps,frequency_bin,mode_fraction_lower,mode_fraction_upper,precision_lower,precision_upper,estimated_mode_count,estimated_residual_energy,energy_per_mode,known_parameter_chi2_standard_error
2024-07-13,lat_range_3x,128,1,0.0,0.08333333333333333,-inf,0.1139611281753462,11671.628721259483,16311.166336955099,1.397505586109405,0.013090289935810443
2024-07-13,lat_range_3x,128,2,0.08333333333333333,0.16666666666666666,0.1139611281753462,0.23561670358167963,11693.171138049482,17656.383381228818,1.5099739132163295,0.013078226207365677
2024-07-13,lat_range_3x,128,3,0.16666666666666666,0.25,0.23561670358167963,0.3149821431002151,11639.669985781518,15547.03928267413,1.3356941650120384,0.013108248449450185
2024-07-13,lat_range_3x,128,4,0.25,0.3333333333333333,0.3149821431002151,0.41129301016898445,11646.24947911335,18573.20649541168,1.5947800644938348,0.013104545204990365
2024-07-13,lat_range_3x,128,5,0.3333333333333333,0.41666666666666663,0.41129301016898445,0.5003303169452449,11620.232192115815,19439.230238789445,1.672877952643556,0.013119207308143997
2024-07-13,lat_range_3x,128,6,0.41666666666666663,0.5,0.5003303169452449,0.5722128480167475,11612.186181158046,20545.022769848278,1.7692639826241048,0.013123751629318703
2024-07-13,lat_range_3x,128,7,0.5,0.5833333333333333,0.5722128480167475,0.6272094359771029,11690.385645468821,20841.33658482245,1.7827757968703561,0.013079784202688096
2024-07-13,lat_range_3x,128,8,0.5833333333333333,0.6666666666666666,0.6272094359771029,0.671015408701874,11659.78582916061,21327.59311541212,1.8291582219351534,0.013096936179066583
2024-07-13,lat_range_3x,128,9,0.6666666666666666,0.75,0.671015408701874,0.6972025763876925,11652.345477647017,16592.829778904998,1.4239905442844476,0.013101116893524441
2024-07-13,lat_range_3x,128,10,0.75,0.8333333333333333,0.6972025763876925,0.7199743537327158,11857.208900706071,20606.371144393226,1.7378770431518804,0.012987446219046276
2024-07-13,lat_range_3x,128,11,0.8333333333333333,0.9166666666666666,0.7199743537327158,0.733094564554711,11662.0479098793,14422.424645527615,1.236697427156847,0.013095665914880426
2024-07-13,lat_range_3x,128,12,0.9166666666666666,1.0,0.733094564554711,inf,11333.088539660515,19289.676309563307,1.702067026306064,0.013284366751328854
2024-07-13,lat_range_3x,256,1,0.0,0.08333333333333333,-inf,0.1139611281753462,11671.628721259483,16377.23518481495,1.4031662226356088,0.013090289935810443
2024-07-13,lat_range_3x,256,2,0.08333333333333333,0.16666666666666666,0.1139611281753462,0.23561670358167963,11693.171138049482,17676.508264129705,1.5116949932093693,0.013078226207365677
2024-07-13,lat_range_3x,256,3,0.16666666666666666,0.25,0.23561670358167963,0.3149821431002151,11639.669985781518,15575.590983683214,1.3381471298335463,0.013108248449450185
2024-07-13,lat_range_3x,256,4,0.25,0.3333333333333333,0.3149821431002151,0.41129301016898445,11646.24947911335,18555.137289650454,1.593228560226849,0.013104545204990365
2024-07-13,lat_range_3x,256,5,0.3333333333333333,0.41666666666666663,0.41129301016898445,0.5003303169452449,11620.232192115815,19412.83016863116,1.670606047080757,0.013119207308143997
2024-07-13,lat_range_3x,256,6,0.41666666666666663,0.5,0.5003303169452449,0.5722128480167475,11612.186181158046,20581.8084041783,1.7724318300695505,0.013123751629318703
2024-07-13,lat_range_3x,256,7,0.5,0.5833333333333333,0.5722128480167475,0.6272094359771029,11690.385645468821,20831.433518330086,1.7819286848252371,0.013079784202688096
2024-07-13,lat_range_3x,256,8,0.5833333333333333,0.6666666666666666,0.6272094359771029,0.671015408701874,11659.78582916061,19384.607564118283,1.6625183213604349,0.013096936179066583
2024-07-13,lat_range_3x,256,9,0.6666666666666666,0.75,0.671015408701874,0.6972025763876925,11652.345477647017,16540.504322527617,1.4194999928776293,0.013101116893524441
2024-07-13,lat_range_3x,256,10,0.75,0.8333333333333333,0.6972025763876925,0.7199743537327158,11857.208900706071,20061.900496319635,1.6919580876343498,0.012987446219046276
2024-07-13,lat_range_3x,256,11,0.8333333333333333,0.9166666666666666,0.7199743537327158,0.733094564554711,11662.0479098793,23304.07212410576,1.9982830034821006,0.013095665914880426
2024-07-13,lat_range_3x,256,12,0.9166666666666666,1.0,0.733094564554711,inf,11333.088539660515,12850.651763039088,1.1339055296416163,0.013284366751328854
2024-07-13,lat_range_3x,512,1,0.0,0.08333333333333333,-inf,0.1139611281753462,11671.628721259483,16220.067224003518,1.389700410402809,0.013090289935810443
2024-07-13,lat_range_3x,512,2,0.08333333333333333,0.16666666666666666,0.1139611281753462,0.23561670358167963,11693.171138049482,18323.148314946833,1.5669956505916056,0.013078226207365677
2024-07-13,lat_range_3x,512,3,0.16666666666666666,0.25,0.23561670358167963,0.3149821431002151,11639.669985781518,14671.557583157788,1.2604788281007866,0.013108248449450185
