operator,reorthogonalization,lanczos_steps,band,rank_start,rank_end,exact_mode_count,estimated_mode_count,exact_energy_per_mode,matrix_free_energy_per_mode,energy_per_mode_error
subset_vecchia_precision,full,512,17,2561,2720,160,154.52547081278817,1.0965673583759923,1.1255308412781662,0.028963482902173876
subset_vecchia_precision,full,512,18,2721,2880,160,158.24887788501655,0.8078754768708194,0.8237866052814122,0.015911128410592834
subset_vecchia_precision,full,512,19,2881,3040,160,165.662028479554,0.8380399681536602,0.810820229036165,-0.0272197391174952
subset_vecchia_precision,full,512,20,3041,3200,160,158.5889272867571,1.1282201894557886,1.1341161196027543,0.0058959301469656555
subset_vecchia_precision,none,64,1,1,160,160,156.55515459381246,2.7226098961866256,2.708399065609601,-0.014210830577024769
subset_vecchia_precision,none,64,2,161,320,160,148.95045584775585,1.1350882511757638,1.5463272951935256,0.4112390440177618
subset_vecchia_precision,none,64,3,321,480,160,180.9256860179376,0.9738862293238988,0.6159901137556648,-0.357896115568234
subset_vecchia_precision,none,64,4,481,640,160,155.48103973212244,0.8831366410929213,0.8385907971966878,-0.044545843896233506
subset_vecchia_precision,none,64,5,641,800,160,186.02696747735263,0.8105628619926002,0.792826666276745,-0.017736195715855163
subset_vecchia_precision,none,64,6,801,960,160,105.37728457554306,0.6918873757144552,1.3766322025786224,0.6847448268641672
subset_vecchia_precision,none,64,7,961,1120,160,216.6811262026623,0.6341013920702793,0.32047998719399257,-0.3136214048762867
subset_vecchia_precision,none,64,8,1121,1280,160,110.07645613340014,0.6011981425084357,0.6092218774850421,0.008023734976606356
subset_vecchia_precision,none,64,9,1281,1440,160,217.1944735102295,0.5762474599155141,0.6662263987100032,0.08997893879448915
subset_vecchia_precision,none,64,10,1441,1600,160,134.9042855786381,0.7698279620220803,0.6686363873093998,-0.10119157471268048
subset_vecchia_precision,none,64,11,1601,1760,160,120.76612617655496,0.6694364108988026,0.668647125829254,-0.000789285069548562
subset_vecchia_precision,none,64,12,1761,1920,160,223.38960500671897,0.8104029741884574,0.8052892553942758,-0.005113718794181654
subset_vecchia_precision,none,64,13,1921,2080,160,106.1008673856702,0.9600021565611229,0.9616077572372353,0.0016056006761124841
subset_vecchia_precision,none,64,14,2081,2240,160,192.80071279297272,0.8709618134384215,0.8913353486790581,0.020373535240636564
subset_vecchia_precision,none,64,15,2241,2400,160,177.16463249862545,0.9054938962146167,0.9482820823711333,0.04278818615651658
subset_vecchia_precision,none,64,16,2401,2560,160,151.38155317376732,1.063124239770636,1.186918813596918,0.123794573826282
subset_vecchia_precision,none,64,17,2561,2720,160,150.47506861708644,1.0965673583759923,1.0674419341036714,-0.0291254242723209
subset_vecchia_precision,none,64,18,2721,2880,160,149.85086679849064,0.8078754768708194,0.7481596270222215,-0.0597158498485979
subset_vecchia_precision,none,64,19,2881,3040,160,158.5177458958433,0.8380399681536602,0.8559763882848079,0.017936420131147712
subset_vecchia_precision,none,64,20,3041,3200,160,157.37989198481682,1.1282201894557886,1.1502861153914383,0.02206592593564971
subset_vecchia_precision,none,128,1,1,160,160,154.20985254196202,2.7226098961866256,2.918388183972183,0.1957782877855574
subset_vecchia_precision,none,128,2,161,320,160,163.91321058310857,1.1350882511757638,1.0783585628165444,-0.05672968835921943
subset_vecchia_precision,none,128,3,321,480,160,161.81343809622888,0.9738862293238988,0.8880713443412109,-0.08581488498268786
subset_vecchia_precision,none,128,4,481,640,160,153.37213755423596,0.8831366410929213,0.8608581834902952,-0.022278457602626145
subset_vecchia_precision,none,128,5,641,800,160,172.35958146810583,0.8105628619926002,0.8582091171627088,0.047646255170108565
subset_vecchia_precision,none,128,6,801,960,160,167.73609828301733,0.6918873757144552,0.6472294721866468,-0.04465790352780841
subset_vecchia_precision,none,128,7,961,1120,160,165.08037255013153,0.6341013920702793,0.6204807918551525,-0.013620600215126788
subset_vecchia_precision,none,128,8,1121,1280,160,140.13084129399817,0.6011981425084357,0.7322234061094718,0.13102526360103606
subset_vecchia_precision,none,128,9,1281,1440,160,143.28570130664912,0.5762474599155141,0.43775142449659793,-0.13849603541891614
subset_vecchia_precision,none,128,10,1441,1600,160,179.51410326894347,0.7698279620220803,0.7560261889374403,-0.013801773084639923
subset_vecchia_precision,none,128,11,1601,1760,160,178.3057253622153,0.6694364108988026,0.639463732571312,-0.02997267832749062
subset_vecchia_precision,none,128,12,1761,1920,160,141.94678218286776,0.8104029741884574,1.0160113811098002,0.20560840692134275
subset_vecchia_precision,none,128,13,1921,2080,160,179.1924646709747,0.9600021565611229,0.8222870366316929,-0.13771511992942997
subset_vecchia_precision,none,128,14,2081,2240,160,145.3698259156672,0.8709618134384215,0.8661964655658987,-0.004765347872522807
subset_vecchia_precision,none,128,15,2241,2400,160,144.00787596624468,0.9054938962146167,1.149234044204747,0.24374014799013033
subset_vecchia_precision,none,128,16,2401,2560,160,160.98491345167258,1.063124239770636,0.8877981696798346,-0.17532607009080137
subset_vecchia_precision,none,128,17,2561,2720,160,155.87138047384724,1.0965673583759923,1.1029556876849966,0.006388329309004348
subset_vecchia_precision,none,128,18,2721,2880,160,168.0078008091682,0.8078754768708194,0.8182055053820204,0.010330028511201017
subset_vecchia_precision,none,128,19,2881,3040,160,160.4296859026822,0.8380399681536602,0.840884516389631,0.0028445482359708008
subset_vecchia_precision,none,128,20,3041,3200,160,164.46820831827972,1.1282201894557886,1.1253054677226295,-0.002914721733159098
subset_vecchia_precision,none,256,1,1,160,160,159.8867139714832,2.7226098961866256,2.7272986570775424,0.004688760890916743
subset_vecchia_precision,none,256,2,161,320,160,156.66410612290557,1.1350882511757638,1.1735192185441754,0.03843096736841156
subset_vecchia_precision,none,256,3,321,480,160,152.37476846976705,0.9738862293238988,1.0141411118813701,0.04025488255747134
subset_vecchia_precision,none,256,4,481,640,160,167.59901834392332,0.8831366410929213,0.8276463129808318,-0.05549032811208954
subset_vecchia_precision,none,256,5,641,800,160,157.6767372625552,0.8105628619926002,0.7612681292300864,-0.04929473276251384
subset_vecchia_precision,none,256,6,801,960,160,156.9642892808473,0.6918873757144552,0.7348727745882613,0.042985398873806036
subset_vecchia_precision,none,256,7,961,1120,160,160.76554622781077,0.6341013920702793,0.640922579276842,0.006821187206562773
subset_vecchia_precision,none,256,8,1121,1280,160,163.78074673666947,0.6011981425084357,0.590549496684492,-0.010648645823943759
subset_vecchia_precision,none,256,9,1281,1440,160,172.58101762843535,0.5762474599155141,0.5909569213166044,0.014709461401090307
subset_vecchia_precision,none,256,10,1441,1600,160,149.81713141424257,0.7698279620220803,0.7606204079764254,-0.009207554045654875
subset_vecchia_precision,none,256,11,1601,1760,160,157.13738040400563,0.6694364108988026,0.7170996995427583,0.04766328864395575
subset_vecchia_precision,none,256,12,1761,1920,160,158.0916042521153,0.8104029741884574,0.7363576193861168,-0.07404535480234065
subset_vecchia_precision,none,256,13,1921,2080,160,161.00744048841307,0.9600021565611229,1.0755766337263386,0.11557447716521574
subset_vecchia_precision,none,256,14,2081,2240,160,163.02373779872414,0.8709618134384215,0.7641222028507468,-0.10683961058767466
subset_vecchia_precision,none,256,15,2241,2400,160,154.91836174468835,0.9054938962146167,0.945869051268182,0.04037515505356526
subset_vecchia_precision,none,256,16,2401,2560,160,169.21668663958053,1.063124239770636,1.0227522163662948,-0.040372023404341206
subset_vecchia_precision,none,256,17,2561,2720,160,155.01055701278437,1.0965673583759923,1.1203999123447936,0.02383255396880135
subset_vecchia_precision,none,256,18,2721,2880,160,161.79799589897084,0.8078754768708194,0.8154890560882139,0.007613579217394473
subset_vecchia_precision,none,256,19,2881,3040,160,164.8685382093263,0.8380399681536602,0.8347622494933473,-0.0032777186603129005
subset_vecchia_precision,none,256,20,3041,3200,160,156.8176220927512,1.1282201894557886,1.1342440593697038,0.006023869913915236
subset_vecchia_precision,none,512,1,1,160,160,157.3785765772654,2.7226098961866256,2.7603751996127643,0.03776530342613871
subset_vecchia_precision,none,512,2,161,320,160,156.7656322578448,1.1350882511757638,1.181562159205064,0.04647390802930018
subset_vecchia_precision,none,512,3,321,480,160,158.3451507664887,0.9738862293238988,0.9752517384334431,0.0013655091095443606
subset_vecchia_precision,none,512,4,481,640,160,161.7316462986086,0.8831366410929213,0.8844558876779893,0.0013192465850679902
subset_vecchia_precision,none,512,5,641,800,160,162.98331125323864,0.8105628619926002,0.7826884863635925,-0.02787437562900774
subset_vecchia_precision,none,512,6,801,960,160,156.8256500344288,0.6918873757144552,0.697857025244314,0.005969649529858789
subset_vecchia_precision,none,512,7,961,1120,160,160.0615547191726,0.6341013920702793,0.6301404224489154,-0.00396096962136383
subset_vecchia_precision,none,512,8,1121,1280,160,163.57804401744397,0.6011981425084357,0.5884969476803585,-0.01270119482807719
subset_vecchia_precision,none,512,9,1281,1440,160,158.97666236340706,0.5762474599155141,0.58438385902622,0.00813639911070596
subset_vecchia_precision,none,512,10,1441,1600,160,162.31149579104,0.7698279620220803,0.7531777636469639,-0.016650198375116387
subset_vecchia_precision,none,512,11,1601,1760,160,162.23556301053395,0.6694364108988026,0.6591801438888046,-0.010256267009997933
subset_vecchia_precision,none,512,12,1761,1920,160,155.58951229141508,0.8104029741884574,0.8658632073252472,0.05546023313678983
subset_vecchia_precision,none,512,13,1921,2080,160,167.31656555390623,0.9600021565611229,0.9043820757414427,-0.05562008081968017
subset_vecchia_precision,none,512,14,2081,2240,160,160.69126021892725,0.8709618134384215,0.8671839738385688,-0.0037778395998526726
subset_vecchia_precision,none,512,15,2241,2400,160,157.34892796401573,0.9054938962146167,0.9226803774033336,0.017186481188716907
subset_vecchia_precision,none,512,16,2401,2560,160,157.13987734369994,1.063124239770636,1.0597193381307344,-0.003404901639901592
subset_vecchia_precision,none,512,17,2561,2720,160,162.86574668537105,1.0965673583759923,1.0913683519164894,-0.005199006459502886
subset_vecchia_precision,none,512,18,2721,2880,160,153.73854481222497,0.8078754768708194,0.8210941275508985,0.013218650680079103
subset_vecchia_precision,none,512,19,2881,3040,160,165.46643659153915,0.8380399681536602,0.8299412986841986,-0.008098669469461584
subset_vecchia_precision,none,512,20,3041,3200,160,158.64984144942764,1.1282201894557886,1.1347915077489916,0.00657131829320301
