design,time_idx,time_key,point_idx,grid_row,grid_col,grid_lat,grid_lon,source_lat,source_lon,centered_o3,whitened_resid,abs_whitened_resid,sign
hour_lat,1,2024_07_y24m07day14_hm01:53,3603,91,53,1.0319999999999991,124.38500000000126,1.0240259,124.37632,14.530389574768606,9.122704798325783,9.122704798325783,1
hour_lat,7,2024_07_y24m07day14_hm07:48,16118,12,99,-2.444000000000004,127.28300000000071,-2.4531834,127.22832,-0.7776604252313746,-8.687750996697364,8.687750996697364,-1
hour_lat,3,2024_07_y24m07day14_hm03:53,5040,82,47,0.6359999999999988,124.00700000000133,0.6430973,123.98567,8.99473957476863,8.113709266134977,8.113709266134977,1
hour_lat,0,2024_07_y24m07day14_hm00:53,11431,42,16,-1.1240000000000028,122.0540000000017,-1.1322339,122.039085,-1.6236104252313908,-7.8665466238928135,7.8665466238928135,-1
hour_lat,0,2024_07_y24m07day14_hm00:53,17209,5,121,-2.752000000000004,128.66900000000044,-2.749998,128.68791,-6.706310425231379,-7.793432204649933,7.793432204649933,-1
hour_lat,0,2024_07_y24m07day14_hm00:53,7079,69,75,0.06399999999999824,125.771000000001,0.055811416,125.800385,12.570419574768607,7.585779404868078,7.585779404868078,1
hour_lat,4,2024_07_y24m07day14_hm04:48,11916,39,8,-1.256000000000003,121.55000000000179,-1.2517992,121.52035,10.286119574768634,7.569278035051395,7.569278035051395,1
hour_lat,3,2024_07_y24m07day14_hm03:53,11599,41,7,-1.1680000000000028,121.4870000000018,-1.1762516,121.45949,9.693529574768604,7.538788967655585,7.538788967655585,1
hour_lat,0,2024_07_y24m07day14_hm00:53,17367,4,122,-2.7960000000000043,128.73200000000043,-2.7936647,128.74977,-5.913420425231379,-7.505536187386335,7.505536187386335,-1
hour_lat,6,2024_07_y24m07day14_hm06:48,4117,88,16,0.899999999999999,122.0540000000017,0.89603317,122.03602,17.1591295747686,7.4876939811411996,7.4876939811411996,1
hour_lat,2,2024_07_y24m07day14_hm02:53,298,112,19,1.956,122.24300000000166,1.954553,122.2444,13.375989574768596,7.435510038882496,7.435510038882496,1
hour_lat,0,2024_07_y24m07day14_hm00:53,14111,25,39,-1.8720000000000034,123.50300000000142,-1.8721317,123.53072,10.530589574768612,7.409109257610793,7.409109257610793,1
hour_lat,3,2024_07_y24m07day14_hm03:53,2860,96,1,1.2519999999999993,121.10900000000187,1.2564621,121.107704,13.511219574768631,7.3620937705508265,7.3620937705508265,1
hour_lat,4,2024_07_y24m07day14_hm04:48,8377,61,49,-0.2880000000000021,124.1330000000013,-0.27783415,124.097466,9.95348957476864,7.293893976496544,7.293893976496544,1
hour_lat,2,2024_07_y24m07day14_hm02:53,17678,2,129,-2.8840000000000043,129.17300000000034,-2.878494,129.17119,5.094439574768614,7.054127519680201,7.054127519680201,1
hour_lat,3,2024_07_y24m07day14_hm03:53,11916,39,8,-1.256000000000003,121.55000000000179,-1.2632632,121.52112,9.864519574768622,6.980099258457925,6.980099258457925,1
hour_lat,7,2024_07_y24m07day14_hm07:48,16120,12,97,-2.444000000000004,127.15700000000074,-2.4529793,127.10352,-0.9963504252313555,-6.913366410830324,6.913366410830324,-1
hour_lat,1,2024_07_y24m07day14_hm01:53,14911,20,34,-2.0920000000000036,123.18800000000148,-2.101025,123.21296,8.492089574768613,6.74956928897263,6.74956928897263,1
hour_lat,7,2024_07_y24m07day14_hm07:48,856,108,97,1.7799999999999998,127.15700000000074,1.776855,127.151985,-1.7151104252313871,-6.717004417474261,6.717004417474261,-1
hour_lat,6,2024_07_y24m07day14_hm06:48,3655,91,1,1.0319999999999991,121.10900000000187,1.0277987,121.09457,14.138189574768603,6.679915986453721,6.679915986453721,1
hour_lat,5,2024_07_y24m07day14_hm05:48,8099,63,9,-0.200000000000002,121.61300000000178,-0.1994764,121.58346,8.129589574768602,6.665861359378924,6.665861359378924,1
hour_lat,1,2024_07_y24m07day14_hm01:53,14621,22,6,-2.0040000000000036,121.42400000000181,-2.0122159,121.39548,10.986339574768635,6.513740917923456,6.513740917923456,1
hour_lat,7,2024_07_y24m07day14_hm07:48,4129,88,4,0.899999999999999,121.29800000000184,0.89610034,121.27433,14.939289574768623,6.447646048210267,6.447646048210267,1
hour_lat,6,2024_07_y24m07day14_hm06:48,8099,63,9,-0.200000000000002,121.61300000000178,-0.18924125,121.58623,7.385909574768618,6.437218508888281,6.437218508888281,1
hour_lat,1,2024_07_y24m07day14_hm01:53,7940,64,9,-0.15600000000000197,121.61300000000178,-0.16569684,121.6102,7.852589574768615,6.42744478062454,6.42744478062454,1
hour_lat,4,2024_07_y24m07day14_hm04:48,773,109,21,1.8239999999999998,122.36900000000163,1.8313156,122.365395,9.374409574768606,6.422723377780418,6.422723377780418,1
hour_lat,1,2024_07_y24m07day14_hm01:53,4129,88,4,0.899999999999999,121.29800000000184,0.89863783,121.30628,14.70378957476862,6.391019549071497,6.391019549071497,1
hour_lat,3,2024_07_y24m07day14_hm03:53,2380,99,4,1.3839999999999995,121.29800000000184,1.3867972,121.29753,15.605419574768632,6.328879516390814,6.328879516390814,1
hour_lat,7,2024_07_y24m07day14_hm07:48,4927,83,1,0.6799999999999988,121.10900000000187,0.67919266,121.08386,15.592059574768598,6.3240390826247905,6.3240390826247905,1
hour_lat,5,2024_07_y24m07day14_hm05:48,13776,27,56,-1.7840000000000034,124.57400000000122,-1.7871662,124.5677,-8.226230425231392,-6.314122898880656,6.314122898880656,-1
hour_lat,3,2024_07_y24m07day14_hm03:53,12869,33,9,-1.5200000000000031,121.61300000000178,-1.5242951,121.58046,-8.289490425231378,-6.257727260154988,6.257727260154988,-1
hour_lat,3,2024_07_y24m07day14_hm03:53,7736,65,54,-0.11200000000000192,124.44800000000124,-0.11764186,124.41492,7.863089574768594,6.218298403901155,6.218298403901155,1
hour_lat,7,2024_07_y24m07day14_hm07:48,2923,95,97,1.2079999999999993,127.15700000000074,1.212777,127.14657,-3.9673604252313908,-6.218266349212041,6.218266349212041,-1
hour_lat,6,2024_07_y24m07day14_hm06:48,6939,70,56,0.10799999999999828,124.57400000000122,0.11091482,124.52977,10.779159574768642,6.215096905768756,6.215096905768756,1
hour_lat,3,2024_07_y24m07day14_hm03:53,3961,89,13,0.9439999999999991,121.86500000000173,0.9509793,121.85972,9.276089574768605,6.197094775001693,6.197094775001693,1
hour_lat,0,2024_07_y24m07day14_hm00:53,11273,43,15,-1.0800000000000027,121.9910000000017,-1.0885803,121.97656,-3.762890425231376,-6.1638839344840495,6.1638839344840495,-1
hour_lat,3,2024_07_y24m07day14_hm03:53,941,108,12,1.7799999999999998,121.80200000000174,1.7766242,121.80274,11.394639574768632,6.152683801239452,6.152683801239452,1
hour_lat,6,2024_07_y24m07day14_hm06:48,11567,41,39,-1.1680000000000028,123.50300000000142,-1.1682792,123.45393,9.911329574768615,6.150122842892461,6.150122842892461,1
hour_lat,2,2024_07_y24m07day14_hm02:53,3322,93,16,1.1199999999999992,122.0540000000017,1.1294612,122.050575,14.126359574768628,6.142617580905978,6.142617580905978,1
hour_lat,6,2024_07_y24m07day14_hm06:48,14292,24,17,-1.9160000000000035,122.11700000000168,-1.905024,122.06533,8.788829574768613,6.125993460904424,6.125993460904424,1
hour_lat,4,2024_07_y24m07day14_hm04:48,12395,36,6,-1.388000000000003,121.42400000000181,-1.3816464,121.39254,-9.502820425231391,-6.113096072030735,6.113096072030735,-1
hour_lat,0,2024_07_y24m07day14_hm00:53,13907,26,84,-1.8280000000000034,126.33800000000089,-1.8335032,126.33704,8.415729574768648,6.105360289803366,6.105360289803366,1
hour_lat,6,2024_07_y24m07day14_hm06:48,11757,40,8,-1.2120000000000029,121.55000000000179,-1.2097917,121.51076,6.170209574768592,6.09000249317833,6.09000249317833,1
hour_lat,3,2024_07_y24m07day14_hm03:53,13614,28,59,-1.7400000000000033,124.76300000000118,-1.7450361,124.76781,-7.463380425231378,-6.086188362272477,6.086188362272477,-1
hour_lat,6,2024_07_y24m07day14_hm06:48,10776,46,35,-0.9480000000000026,123.25100000000147,-0.95029414,123.20662,10.33358957476861,6.078444993197809,6.078444993197809,1
hour_lat,0,2024_07_y24m07day14_hm00:53,12003,38,80,-1.300000000000003,126.08600000000094,-1.2897862,126.09552,10.568529574768604,6.072298365835584,6.072298365835584,1
hour_lat,4,2024_07_y24m07day14_hm04:48,1268,106,3,1.6919999999999997,121.23500000000185,1.6814206,121.23506,12.385329574768605,6.048917921489933,6.048917921489933,1
hour_lat,2,2024_07_y24m07day14_hm02:53,1905,102,2,1.5159999999999996,121.17200000000186,1.5231545,121.1738,10.964989574768595,6.042990176501454,6.042990176501454,1
hour_lat,5,2024_07_y24m07day14_hm05:48,4270,87,22,0.855999999999999,122.43200000000162,0.8641292,122.410446,8.667389574768606,6.0014357677742955,6.0014357677742955,1
hour_lat,1,2024_07_y24m07day14_hm01:53,15893,14,6,-2.356000000000004,121.42400000000181,-2.3600905,121.38937,8.493969574768641,5.9944795662793595,5.9944795662793595,1
hour_lat,5,2024_07_y24m07day14_hm05:48,3642,91,14,1.0319999999999991,121.92800000000172,1.0381308,121.909355,11.154889574768617,5.990348738060453,5.990348738060453,1
hour_lat,4,2024_07_y24m07day14_hm04:48,11599,41,7,-1.1680000000000028,121.4870000000018,-1.1646714,121.45853,6.017649574768598,5.988796310213161,5.988796310213161,1
hour_lat,5,2024_07_y24m07day14_hm05:48,14077,25,73,-1.8720000000000034,125.64500000000102,-1.8752512,125.62674,5.74622957476862,5.987426823184794,5.987426823184794,1
hour_lat,2,2024_07_y24m07day14_hm02:53,3336,93,2,1.1199999999999992,121.17200000000186,1.1103219,121.171074,-1.7575504252313863,-5.985370314995341,5.985370314995341,-1
hour_lat,2,2024_07_y24m07day14_hm02:53,10287,49,47,-0.8160000000000025,124.00700000000133,-0.8263706,123.96963,6.506669574768637,5.976087572222724,5.976087572222724,1
hour_lat,2,2024_07_y24m07day14_hm02:53,2541,98,2,1.3399999999999994,121.17200000000186,1.3493171,121.172714,10.743449574768647,5.969771732390718,5.969771732390718,1
hour_lat,1,2024_07_y24m07day14_hm01:53,12375,36,26,-1.388000000000003,122.68400000000157,-1.3836107,122.66039,9.6757895747686,5.950335810567111,5.950335810567111,1
hour_lat,6,2024_07_y24m07day14_hm06:48,11095,44,34,-1.0360000000000027,123.18800000000148,-1.0370274,123.14319,12.216809574768604,5.950293419442767,5.950293419442767,1
hour_lat,1,2024_07_y24m07day14_hm01:53,7236,68,77,0.0199999999999982,125.89700000000097,0.022089187,125.86091,10.843059574768631,5.937387378269059,5.937387378269059,1
hour_lat,4,2024_07_y24m07day14_hm04:48,1728,103,20,1.5599999999999996,122.30600000000165,1.5491896,122.30131,8.60364957476861,5.929517279583925,5.929517279583925,1
hour_lat,2,2024_07_y24m07day14_hm02:53,765,109,29,1.8239999999999998,122.87300000000154,1.8233551,122.871315,11.04383957476864,5.921686028555749,5.921686028555749,1
hour_lat,2,2024_07_y24m07day14_hm02:53,12868,33,10,-1.5200000000000031,121.67600000000176,-1.5189309,121.64337,-5.241410425231379,-5.894358927898409,5.894358927898409,-1
hour_lat,3,2024_07_y24m07day14_hm03:53,11436,42,11,-1.1240000000000028,121.73900000000175,-1.1333456,121.71139,10.563589574768628,5.8937583487159175,5.8937583487159175,1
hour_lat,2,2024_07_y24m07day14_hm02:53,5357,80,48,0.5479999999999987,124.07000000000131,0.54046464,124.048096,8.110249574768602,5.857474646135469,5.857474646135469,1
hour_lat,3,2024_07_y24m07day14_hm03:53,4290,87,2,0.855999999999999,121.17200000000186,0.8654334,121.16773,10.746109574768639,5.848271834184574,5.848271834184574,1
hour_lat,6,2024_07_y24m07day14_hm06:48,15896,14,3,-2.356000000000004,121.23500000000185,-2.3615541,121.17779,11.148639574768595,5.844544515079515,5.844544515079515,1
hour_lat,1,2024_07_y24m07day14_hm01:53,7279,68,34,0.0199999999999982,123.18800000000148,0.026542054,123.179214,8.512889574768622,5.84368245615926,5.84368245615926,1
hour_lat,1,2024_07_y24m07day14_hm01:53,8261,62,6,-0.24400000000000205,121.42400000000181,-0.25249085,121.42064,9.142989574768592,5.8275965499826095,5.8275965499826095,1
hour_lat,2,2024_07_y24m07day14_hm02:53,460,111,16,1.912,122.0540000000017,1.9114947,122.055695,13.947069574768648,5.8222784255183555,5.8222784255183555,1
hour_lat,1,2024_07_y24m07day14_hm01:53,13020,32,17,-1.5640000000000032,122.11700000000168,-1.5569127,122.0933,10.144939574768614,5.816920178452691,5.816920178452691,1
hour_lat,2,2024_07_y24m07day14_hm02:53,3640,91,16,1.0319999999999991,122.0540000000017,1.0425931,122.0499,13.820049574768632,5.798152665901703,5.798152665901703,1
hour_lat,1,2024_07_y24m07day14_hm01:53,12694,34,25,-1.476000000000003,122.62100000000159,-1.4702432,122.596115,9.055289574768608,5.7918545887411765,5.7918545887411765,1
hour_lat,3,2024_07_y24m07day14_hm03:53,13455,29,59,-1.6960000000000033,124.76300000000118,-1.7016213,124.76843,7.093339574768606,5.766225706737974,5.766225706737974,1
hour_lat,1,2024_07_y24m07day14_hm01:53,15184,18,79,-2.1800000000000037,126.02300000000095,-2.1692784,126.01946,5.473009574768639,5.759232682247063,5.759232682247063,1
hour_lat,4,2024_07_y24m07day14_hm04:48,11917,39,7,-1.256000000000003,121.4870000000018,-1.251563,121.45728,7.8518495747686075,5.759163100916184,5.759163100916184,1
hour_lat,4,2024_07_y24m07day14_hm04:48,2787,96,74,1.2519999999999993,125.70800000000101,1.2598046,125.67308,9.197649574768604,5.755338566865842,5.755338566865842,1
hour_lat,0,2024_07_y24m07day14_hm00:53,12002,38,81,-1.300000000000003,126.14900000000092,-1.2902113,126.15796,9.20832957476864,5.726427068058384,5.726427068058384,1
hour_lat,1,2024_07_y24m07day14_hm01:53,13659,28,14,-1.7400000000000033,121.92800000000172,-1.7302972,121.9022,9.65650957476862,5.721985446335177,5.721985446335177,1
hour_lat,0,2024_07_y24m07day14_hm00:53,12529,35,31,-1.432000000000003,122.99900000000152,-1.4365635,122.97482,10.175289574768613,5.70695118029296,5.70695118029296,1
hour_lat,4,2024_07_y24m07day14_hm04:48,12878,33,0,-1.5200000000000031,121.04600000000188,-1.5117365,121.01302,6.7441595747686165,5.699763664460472,5.699763664460472,1
hour_lat,3,2024_07_y24m07day14_hm03:53,12241,37,1,-1.344000000000003,121.10900000000187,-1.3502078,121.0795,10.145989574768635,5.688929989477596,5.688929989477596,1
hour_lat,3,2024_07_y24m07day14_hm03:53,2371,99,13,1.3839999999999995,121.86500000000173,1.3853673,121.86292,13.033159574768604,5.684398122779874,5.684398122779874,1
hour_lat,1,2024_07_y24m07day14_hm01:53,14304,24,5,-1.9160000000000035,121.36100000000182,-1.9252768,121.33397,10.225629574768618,5.682074284586397,5.682074284586397,1
hour_lat,6,2024_07_y24m07day14_hm06:48,10458,48,35,-0.8600000000000025,123.25100000000147,-0.8634764,123.20774,11.326769574768605,5.6758980329651,5.6758980329651,1
hour_lat,3,2024_07_y24m07day14_hm03:53,2059,101,7,1.4719999999999995,121.4870000000018,1.4734429,121.486664,-3.2206004252313676,-5.64783556000469,5.64783556000469,-1
hour_lat,6,2024_07_y24m07day14_hm06:48,11254,43,34,-1.0800000000000027,123.18800000000148,-1.0804402,123.14261,10.5000195747686,5.625531436196902,5.625531436196902,1
hour_lat,3,2024_07_y24m07day14_hm03:53,5366,80,39,0.5479999999999987,123.50300000000142,0.5575471,123.48494,6.278149574768634,5.603107518676041,5.603107518676041,1
hour_lat,1,2024_07_y24m07day14_hm01:53,13476,29,38,-1.6960000000000033,123.44000000000143,-1.6884707,123.40696,9.052229574768603,5.578910291327606,5.578910291327606,1
hour_lat,1,2024_07_y24m07day14_hm01:53,13162,31,34,-1.6080000000000032,123.18800000000148,-1.601465,123.15811,8.332439574768614,5.566809174083514,5.566809174083514,1
hour_lat,5,2024_07_y24m07day14_hm05:48,11917,39,7,-1.256000000000003,121.4870000000018,-1.2635471,121.44458,11.853789574768598,5.546872354911792,5.546872354911792,1
hour_lat,2,2024_07_y24m07day14_hm02:53,10779,46,32,-0.9480000000000026,123.0620000000015,-0.9554961,123.03178,4.830289574768642,5.535104869963735,5.535104869963735,1
hour_lat,3,2024_07_y24m07day14_hm03:53,6300,74,59,0.2839999999999984,124.76300000000118,0.294535,124.731316,7.565959574768613,5.5322603042712455,5.5322603042712455,1
hour_lat,3,2024_07_y24m07day14_hm03:53,12559,35,1,-1.432000000000003,121.10900000000187,-1.4371257,121.078186,-1.3345804252313656,-5.527060175409462,5.527060175409462,-1
hour_lat,4,2024_07_y24m07day14_hm04:48,5370,80,35,0.5479999999999987,123.25100000000147,0.5474176,123.23162,9.398759574768633,5.526445620371738,5.526445620371738,1
hour_lat,1,2024_07_y24m07day14_hm01:53,3961,89,13,0.9439999999999991,121.86500000000173,0.9409883,121.87187,6.3455395747686225,5.525917483843843,5.525917483843843,1
hour_lat,4,2024_07_y24m07day14_hm04:48,4914,83,14,0.6799999999999988,121.92800000000172,0.6805995,121.91909,-4.567110425231391,-5.497514969185254,5.497514969185254,-1
hour_lat,4,2024_07_y24m07day14_hm04:48,8727,59,17,-0.37600000000000217,122.11700000000168,-0.3833803,122.09645,8.982389574768604,5.493321920706575,5.493321920706575,1
hour_lat,3,2024_07_y24m07day14_hm03:53,14074,25,76,-1.8720000000000034,125.83400000000098,-1.8772562,125.824554,-9.06442042523139,-5.4876772637129,5.4876772637129,-1
hour_lat,4,2024_07_y24m07day14_hm04:48,1247,106,24,1.6919999999999997,122.5580000000016,1.6993406,122.55254,9.632769574768645,5.483178193618248,5.483178193618248,1
hour_lat,2,2024_07_y24m07day14_hm02:53,3492,92,5,1.0759999999999992,121.36100000000182,1.0667446,121.35893,-2.823170425231382,-5.4776172297340775,5.4776172297340775,-1
hour_lat,0,2024_07_y24m07day14_hm00:53,13336,30,19,-1.6520000000000032,122.24300000000166,-1.6536938,122.21927,9.175289574768613,5.473990827007504,5.473990827007504,1
hour_lat,3,2024_07_y24m07day14_hm03:53,5671,78,52,0.4599999999999986,124.32200000000127,0.46845627,124.296036,11.267589574768635,5.463459139378975,5.463459139378975,1
hour_lat,1,2024_07_y24m07day14_hm01:53,3806,90,9,0.9879999999999991,121.61300000000178,0.98527336,121.62128,10.846449574768599,5.459805953717107,5.459805953717107,1
hour_lat,2,2024_07_y24m07day14_hm02:53,10483,48,10,-0.8600000000000025,121.67600000000176,-0.8672719,121.65273,4.710339574768625,5.458315775515132,5.458315775515132,1
hour_lat,5,2024_07_y24m07day14_hm05:48,9207,56,14,-0.5080000000000022,121.92800000000172,-0.5034522,121.89423,8.74894957476863,5.458290610096714,5.458290610096714,1
hour_lat,3,2024_07_y24m07day14_hm03:53,12549,35,11,-1.432000000000003,121.73900000000175,-1.4374539,121.70696,8.101989574768595,5.45417606934246,5.45417606934246,1
hour_lat,0,2024_07_y24m07day14_hm00:53,13006,32,31,-1.5640000000000032,122.99900000000152,-1.5668588,122.97289,9.121449574768633,5.419839130873576,5.419839130873576,1
hour_lat,6,2024_07_y24m07day14_hm06:48,10456,48,37,-0.8600000000000025,123.37700000000144,-0.86384124,123.3328,10.84821957476862,5.41824627148459,5.41824627148459,1
hour_lat,4,2024_07_y24m07day14_hm04:48,5367,80,38,0.5479999999999987,123.44000000000143,0.5471472,123.41842,-4.57931042523137,-5.413197192922749,5.413197192922749,-1
hour_lat,0,2024_07_y24m07day14_hm00:53,8292,61,134,-0.2880000000000021,129.48800000000028,-0.27858362,129.46553,7.894489574768613,5.412903406460468,5.412903406460468,1
hour_lat,4,2024_07_y24m07day14_hm04:48,5717,78,6,0.4599999999999986,121.42400000000181,0.46442246,121.414764,9.733689574768619,5.411804220094039,5.411804220094039,1
hour_lat,6,2024_07_y24m07day14_hm06:48,7948,64,1,-0.15600000000000197,121.10900000000187,-0.16679527,121.08382,7.659839574768625,5.410354925004266,5.410354925004266,1
hour_lat,5,2024_07_y24m07day14_hm05:48,3958,89,16,0.9439999999999991,122.0540000000017,0.9511683,122.03446,7.687969574768601,5.399024158734849,5.399024158734849,1
hour_lat,2,2024_07_y24m07day14_hm02:53,17329,5,1,-2.752000000000004,121.10900000000187,-2.7574666,121.11943,7.9874395747686435,5.394070977708006,5.394070977708006,1
hour_lat,4,2024_07_y24m07day14_hm04:48,7933,64,16,-0.15600000000000197,122.0540000000017,-0.16628969,122.0353,4.696089574768621,5.393797924994089,5.393797924994089,1
hour_lat,6,2024_07_y24m07day14_hm06:48,12528,35,32,-1.432000000000003,123.0620000000015,-1.4275732,123.01212,10.864909574768603,5.38989612000822,5.38989612000822,1
hour_lat,3,2024_07_y24m07day14_hm03:53,3009,95,11,1.2079999999999993,121.73900000000175,1.2119523,121.73635,14.462849574768597,5.3757242446461255,5.3757242446461255,1
hour_lat,0,2024_07_y24m07day14_hm00:53,2044,101,22,1.4719999999999995,122.43200000000162,1.4727813,122.44246,10.521709574768636,5.362850033786461,5.362850033786461,1
hour_lat,2,2024_07_y24m07day14_hm02:53,2310,99,74,1.3839999999999995,125.70800000000101,1.3826761,125.67683,10.046389574768625,5.350062236538063,5.350062236538063,1
hour_lat,3,2024_07_y24m07day14_hm03:53,5085,82,2,0.6359999999999988,121.17200000000186,0.62649614,121.16574,11.966049574768647,5.344822286890579,5.344822286890579,1
hour_lat,3,2024_07_y24m07day14_hm03:53,11917,39,7,-1.256000000000003,121.4870000000018,-1.2631454,121.45824,6.658189574768642,5.344248454100721,5.344248454100721,1
hour_lat,6,2024_07_y24m07day14_hm06:48,4609,85,1,0.7679999999999989,121.10900000000187,0.7671279,121.092606,13.841809574768604,5.323768292288704,5.323768292288704,1
hour_lat,6,2024_07_y24m07day14_hm06:48,11114,44,15,-1.0360000000000027,121.9910000000017,-1.0364873,121.952545,9.238909574768627,5.322855457617735,5.322855457617735,1
hour_lat,1,2024_07_y24m07day14_hm01:53,892,108,61,1.7799999999999998,124.88900000000116,1.781397,124.88114,-2.1044804252313725,-5.318924271571908,5.318924271571908,-1
hour_lat,0,2024_07_y24m07day14_hm00:53,13322,30,33,-1.6520000000000032,123.12500000000149,-1.653901,123.09668,8.47425957476861,5.315381421074241,5.315381421074241,1
hour_lat,3,2024_07_y24m07day14_hm03:53,14391,23,77,-1.9600000000000035,125.89700000000097,-1.9640888,125.885414,4.994429574768617,5.3137933965615805,5.3137933965615805,1
hour_lat,2,2024_07_y24m07day14_hm02:53,937,108,16,1.7799999999999998,122.0540000000017,1.7811232,122.05496,12.046709574768613,5.301108846242847,5.301108846242847,1
hour_lat,2,2024_07_y24m07day14_hm02:53,10763,46,48,-0.9480000000000026,124.07000000000131,-0.9566721,124.03079,4.443739574768642,5.297972922779319,5.297972922779319,1
hour_lat,6,2024_07_y24m07day14_hm06:48,10459,48,34,-0.8600000000000025,123.18800000000148,-0.86338496,123.14544,-6.2397904252313765,-5.295464459961242,5.295464459961242,-1
hour_lat,1,2024_07_y24m07day14_hm01:53,12856,33,22,-1.5200000000000031,122.43200000000162,-1.5136455,122.407524,8.643889574768593,5.291943804081187,5.291943804081187,1
hour_lat,6,2024_07_y24m07day14_hm06:48,10960,45,10,-0.9920000000000027,121.67600000000176,-0.99283576,121.63948,7.521349574768635,5.286912573151344,5.286912573151344,1
hour_lat,0,2024_07_y24m07day14_hm00:53,9888,51,128,-0.7280000000000024,129.11000000000035,-0.73288614,129.08643,7.741809574768638,5.2866603147913676,5.2866603147913676,1
hour_lat,3,2024_07_y24m07day14_hm03:53,5843,77,39,0.41599999999999854,123.50300000000142,0.40564135,123.483444,6.592689574768599,5.278059303899004,5.278059303899004,1
