design,component,poly5_r2,lat_c_corr2,lon_c_corr2,lat_c2_corr2,lat_lon_c_corr2,lon_c2_corr2
hour_lat,PC1,0.5053067933649165,4.393631059136306e-07,0.20167100324735124,0.035857915642145355,0.27226621656364364,0.003994517779491498
hour_lat,PC2,0.35067122061954836,0.008834932545100057,0.18110158048765065,0.00010200654619298991,0.15411169060848617,0.0001929626843802309
hour_latlon,PC1,0.4102521739436833,0.0006013425046552965,0.0009227845614869941,0.040388041285065616,0.3539709810122633,0.004349087415717831
hour_latlon,PC2,0.2844271574230507,0.009087384709105651,0.21970801789512426,0.005416158939367067,0.04906909873065432,0.00019067685639986989
hour_quadratic,PC1,0.013897428285510327,0.0014876417737732213,1.17405275495697e-05,0.011119552582999436,0.0009473881381059484,5.562351815725205e-05
hour_quadratic,PC2,0.35670687584405136,0.00721317188503053,0.2301712113432246,0.00034768033217959953,0.11290216850702842,4.381863245526952e-05
hour_spatial,PC1,0.4085555990602786,0.0004014890202383887,0.0016764416553656097,0.04079455949475603,0.3539091872540581,0.004446467352154962
hour_spatial,PC2,0.09804822233725696,0.0014083820399846834,0.00011689344178184951,0.005545512908746458,0.09243373951423436,0.00026065348022010865
